"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.49,24.51,SCHLESWIG_HOLSTEIN,57,5.19,2021-04-10T16:19:12Z,40,27,67.5,582,189,5.90625,771,475,39,32
83.36,16.64,HAMBURG,35,15.9,2021-04-10T16:19:12Z,107,69,64.49,561,112,4.666666666666667,673,322,34,24
83.2,16.8,NIEDERSACHSEN,143,13.8,2021-04-10T16:19:12Z,294,168,57.14,1773,358,3.0338983050847457,2131,1050,153,118
88.5,11.5,BREMEN,4,26.5,2021-04-10T16:19:12Z,53,30,56.6,177,23,1.9166666666666667,200,142,14,12
86.01,13.99,NORDRHEIN_WESTFALEN,346,14.86,2021-04-10T16:19:12Z,946,557,58.88,5476,891,2.911764705882353,6367,2523,405,306
86.29,13.71,HESSEN,93,19.68,2021-04-10T16:19:12Z,412,190,46.12,1807,287,2.9895833333333335,2094,790,116,96
79.65,20.35,RHEINLAND_PFALZ,102,13.88,2021-04-10T16:19:12Z,165,82,49.7,947,242,3.2266666666666666,1189,451,94,75
84.54,15.46,BADEN_WUERTTEMBERG,229,16.51,2021-04-10T16:19:12Z,470,257,54.68,2406,440,3.492063492063492,2846,1409,183,126
85.33,14.67,BAYERN,262,19.78,2021-04-10T16:19:12Z,756,431,57.01,3262,561,2.777227722772277,3823,1131,270,202
81.14,18.86,SAARLAND,38,12.18,2021-04-10T16:19:12Z,62,25,40.32,413,96,5.647058823529412,509,243,24,17
89.64,10.36,BERLIN,51,24.18,2021-04-10T16:19:12Z,301,203,67.44,1116,129,3.1463414634146343,1245,388,64,41
79.65,20.35,BRANDENBURG,63,19.41,2021-04-10T16:19:12Z,146,68,46.58,599,153,3.0,752,341,57,51
82.46,17.54,MECKLENBURG_VORPOMMERN,36,11.39,2021-04-10T16:19:12Z,76,46,60.53,550,117,3.65625,667,225,40,32
83.72,16.28,SACHSEN,93,22.52,2021-04-10T16:19:12Z,357,196,54.9,1327,258,3.6338028169014085,1585,650,94,71
84.99,15.01,SACHSEN_ANHALT,55,15.01,2021-04-10T16:19:12Z,133,63,47.37,753,133,3.2439024390243905,886,346,55,41
86.23,13.77,THUERINGEN,40,29.8,2021-04-10T16:19:12Z,225,133,59.11,651,104,2.888888888888889,755,336,44,36
