bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,7,35,2021-11-20 12:15:00,31,4
01,01002,5,3,3,3,37,125,2021-11-20 12:15:00,123,33
01,01003,2,7,4,2,19,115,2021-11-20 12:15:00,115,19
01,01004,1,1,0,1,2,23,2021-11-20 12:15:00,23,2
01,01051,1,1,1,1,2,36,2021-11-20 12:15:00,36,2
01,01053,2,0,0,2,5,13,2021-11-20 12:15:00,13,5
01,01054,3,3,1,3,2,22,2021-11-20 12:15:00,22,2
01,01055,3,2,1,3,11,36,2021-11-20 12:15:00,36,11
01,01056,2,2,1,2,8,29,2021-11-20 12:15:00,29,8
01,01057,1,2,1,1,2,10,2021-11-20 12:15:00,10,2
01,01058,5,1,0,3,11,31,2021-11-20 12:15:00,27,9
01,01059,1,0,0,1,4,20,2021-11-20 12:15:00,20,4
01,01060,3,4,2,3,24,56,2021-11-20 12:15:00,56,24
01,01061,3,2,1,1,8,31,2021-11-20 12:15:00,21,5
01,01062,3,3,3,3,5,23,2021-11-20 12:15:00,23,5
02,02000,34,48,28,24,107,501,2021-11-20 12:15:00,438,61
03,03101,7,6,2,5,27,102,2021-11-20 12:15:00,91,21
03,03102,2,2,1,2,3,26,2021-11-20 12:15:00,26,3
03,03103,3,7,4,1,5,25,2021-11-20 12:15:00,18,3
03,03151,1,7,3,1,0,12,2021-11-20 12:15:00,12,0
03,03153,3,2,1,3,2,23,2021-11-20 12:15:00,23,2
03,03154,1,1,0,1,1,15,2021-11-20 12:15:00,15,1
03,03155,2,2,0,2,6,14,2021-11-20 12:15:00,14,6
03,03157,1,0,0,1,2,14,2021-11-20 12:15:00,14,2
03,03158,1,2,1,1,2,14,2021-11-20 12:15:00,14,2
03,03159,8,19,12,7,14,119,2021-11-20 12:15:00,104,12
03,03241,19,31,14,16,41,344,2021-11-20 12:15:00,300,31
03,03251,3,0,0,3,5,12,2021-11-20 12:15:00,12,5
03,03252,6,1,0,4,20,55,2021-11-20 12:15:00,54,15
03,03254,7,4,1,4,15,59,2021-11-20 12:15:00,54,9
03,03255,1,3,1,1,0,11,2021-11-20 12:15:00,11,0
03,03256,1,0,0,1,2,12,2021-11-20 12:15:00,12,2
03,03257,1,4,1,1,2,25,2021-11-20 12:15:00,25,2
03,03351,2,5,2,1,5,27,2021-11-20 12:15:00,22,0
03,03352,2,2,0,2,3,12,2021-11-20 12:15:00,12,3
03,03353,3,2,1,3,6,23,2021-11-20 12:15:00,23,6
03,03354,1,1,1,1,0,6,2021-11-20 12:15:00,6,0
03,03355,3,0,0,1,5,36,2021-11-20 12:15:00,21,5
03,03356,3,3,1,2,3,8,2021-11-20 12:15:00,8,3
03,03357,3,2,0,2,7,23,2021-11-20 12:15:00,21,5
03,03358,2,1,0,2,5,15,2021-11-20 12:15:00,15,5
03,03359,3,1,0,2,7,22,2021-11-20 12:15:00,22,4
03,03360,2,1,1,2,3,73,2021-11-20 12:15:00,73,3
03,03361,2,3,1,2,1,14,2021-11-20 12:15:00,14,1
03,03401,1,1,0,1,0,16,2021-11-20 12:15:00,16,0
03,03402,1,2,1,1,1,18,2021-11-20 12:15:00,18,1
03,03403,6,13,9,3,12,108,2021-11-20 12:15:00,89,6
03,03404,5,12,7,4,7,110,2021-11-20 12:15:00,94,7
03,03405,2,4,2,1,5,23,2021-11-20 12:15:00,19,1
03,03451,3,3,1,2,1,31,2021-11-20 12:15:00,31,1
03,03452,4,1,1,3,12,25,2021-11-20 12:15:00,24,5
03,03453,3,5,3,3,4,19,2021-11-20 12:15:00,19,4
03,03454,10,2,1,6,22,62,2021-11-20 12:15:00,53,11
03,03455,2,3,1,2,4,25,2021-11-20 12:15:00,25,4
03,03456,1,1,0,1,6,21,2021-11-20 12:15:00,21,6
03,03457,6,1,0,4,16,15,2021-11-20 12:15:00,15,11
03,03458,1,0,0,1,0,5,2021-11-20 12:15:00,5,0
03,03459,7,8,3,6,14,70,2021-11-20 12:15:00,70,14
03,03460,5,3,2,3,9,27,2021-11-20 12:15:00,21,7
03,03461,2,1,1,2,3,9,2021-11-20 12:15:00,9,3
03,03462,1,0,0,1,0,8,2021-11-20 12:15:00,8,0
04,04011,9,18,13,8,4,138,2021-11-20 12:15:00,124,2
04,04012,4,5,4,3,8,40,2021-11-20 12:15:00,34,0
05,05111,14,23,10,11,13,285,2021-11-20 12:15:00,259,13
05,05112,16,19,8,9,19,156,2021-11-20 12:15:00,135,11
05,05113,15,30,20,12,32,336,2021-11-20 12:15:00,314,26
05,05114,7,4,3,4,8,75,2021-11-20 12:15:00,63,8
05,05116,6,15,5,4,10,79,2021-11-20 12:15:00,72,10
05,05117,2,3,0,2,0,34,2021-11-20 12:15:00,34,0
05,05119,6,4,2,4,15,55,2021-11-20 12:15:00,41,10
05,05120,1,2,1,1,1,25,2021-11-20 12:15:00,25,1
05,05122,4,9,5,3,8,64,2021-11-20 12:15:00,62,6
05,05124,7,8,6,5,19,127,2021-11-20 12:15:00,117,15
05,05154,8,5,0,5,18,49,2021-11-20 12:15:00,48,12
05,05158,6,8,2,6,12,49,2021-11-20 12:15:00,49,12
05,05162,7,8,4,5,18,83,2021-11-20 12:15:00,72,15
05,05166,4,3,0,4,2,32,2021-11-20 12:15:00,32,2
05,05170,11,16,6,8,14,112,2021-11-20 12:15:00,105,10
05,05314,18,20,17,11,15,269,2021-11-20 12:15:00,216,5
05,05315,30,42,24,18,50,350,2021-11-20 12:15:00,299,42
05,05316,5,7,3,2,9,60,2021-11-20 12:15:00,47,4
05,05334,13,15,10,7,17,266,2021-11-20 12:15:00,249,13
05,05358,6,4,2,4,7,54,2021-11-20 12:15:00,49,3
05,05362,6,3,1,6,9,48,2021-11-20 12:15:00,48,9
05,05366,3,3,2,3,7,21,2021-11-20 12:15:00,21,7
05,05370,3,8,6,3,3,37,2021-11-20 12:15:00,37,3
05,05374,5,11,7,5,11,46,2021-11-20 12:15:00,46,11
05,05378,4,5,2,4,1,39,2021-11-20 12:15:00,39,1
05,05382,7,8,0,6,15,73,2021-11-20 12:15:00,61,15
05,05512,2,2,0,2,19,24,2021-11-20 12:15:00,24,19
05,05513,7,9,8,4,19,74,2021-11-20 12:15:00,63,9
05,05515,9,12,10,7,10,190,2021-11-20 12:15:00,175,10
05,05554,6,8,3,5,5,61,2021-11-20 12:15:00,60,5
05,05558,5,1,0,3,10,22,2021-11-20 12:15:00,12,10
05,05562,15,19,10,14,35,190,2021-11-20 12:15:00,163,30
05,05566,7,4,1,5,18,83,2021-11-20 12:15:00,69,17
05,05570,6,7,2,5,11,37,2021-11-20 12:15:00,37,9
05,05711,6,17,8,4,9,129,2021-11-20 12:15:00,104,6
05,05754,4,8,3,4,7,45,2021-11-20 12:15:00,45,7
05,05758,5,6,5,3,11,43,2021-11-20 12:15:00,37,7
05,05762,6,2,1,5,3,32,2021-11-20 12:15:00,28,3
05,05766,2,14,6,2,3,47,2021-11-20 12:15:00,47,3
05,05770,9,19,10,6,26,183,2021-11-20 12:15:00,163,22
05,05774,7,17,11,5,6,79,2021-11-20 12:15:00,70,0
05,05911,8,16,12,6,15,170,2021-11-20 12:15:00,155,9
05,05913,9,17,9,9,29,256,2021-11-20 12:15:00,256,29
05,05914,7,4,2,5,14,69,2021-11-20 12:15:00,64,9
05,05915,7,4,3,5,21,73,2021-11-20 12:15:00,63,9
05,05916,4,6,3,4,8,54,2021-11-20 12:15:00,54,8
05,05954,8,3,2,6,17,111,2021-11-20 12:15:00,76,9
05,05958,10,3,1,9,21,66,2021-11-20 12:15:00,62,21
05,05962,10,9,5,8,13,89,2021-11-20 12:15:00,85,9
05,05966,3,0,0,3,17,11,2021-11-20 12:15:00,11,17
05,05970,5,10,6,5,12,91,2021-11-20 12:15:00,91,12
05,05974,9,8,2,7,15,71,2021-11-20 12:15:00,64,7
05,05978,8,6,1,8,6,98,2021-11-20 12:15:00,98,6
06,06411,7,9,5,4,22,76,2021-11-20 12:15:00,42,7
06,06412,17,45,17,12,35,262,2021-11-20 12:15:00,237,30
06,06413,4,16,12,2,12,94,2021-11-20 12:15:00,82,12
06,06414,6,16,9,4,7,94,2021-11-20 12:15:00,82,7
06,06431,5,3,0,5,7,30,2021-11-20 12:15:00,30,7
06,06432,2,10,8,2,1,24,2021-11-20 12:15:00,24,1
06,06433,2,10,1,2,0,25,2021-11-20 12:15:00,25,0
06,06434,2,7,3,2,2,22,2021-11-20 12:15:00,22,2
06,06435,7,10,5,4,7,75,2021-11-20 12:15:00,68,1
06,06436,2,4,1,2,0,22,2021-11-20 12:15:00,22,0
06,06437,2,1,0,2,5,121,2021-11-20 12:15:00,121,5
06,06438,2,10,7,2,4,18,2021-11-20 12:15:00,18,4
06,06439,2,4,3,2,4,12,2021-11-20 12:15:00,12,4
06,06440,5,5,1,5,2,59,2021-11-20 12:15:00,59,2
06,06531,6,20,16,4,15,180,2021-11-20 12:15:00,162,13
06,06532,2,3,1,2,0,44,2021-11-20 12:15:00,44,0
06,06533,3,2,1,3,5,42,2021-11-20 12:15:00,42,5
06,06534,3,5,4,3,17,118,2021-11-20 12:15:00,118,17
06,06535,4,2,1,4,6,19,2021-11-20 12:15:00,19,6
06,06611,6,11,4,6,15,129,2021-11-20 12:15:00,129,15
