bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,4,38,2022-04-14 10:19:46+00:00,34,1
01,01002,7,5,2,3,23,113,2022-04-14 10:19:46+00:00,93,19
01,01003,3,17,3,2,2,123,2022-04-14 10:19:46+00:00,99,2
01,01004,1,0,0,1,5,20,2022-04-14 10:19:46+00:00,20,5
01,01051,1,3,0,1,5,35,2022-04-14 10:19:46+00:00,35,5
01,01053,2,2,0,2,4,14,2022-04-14 10:19:46+00:00,14,4
01,01054,3,3,1,3,7,17,2022-04-14 10:19:46+00:00,17,7
01,01055,3,3,0,3,7,39,2022-04-14 10:19:46+00:00,39,7
01,01056,2,3,0,2,4,33,2022-04-14 10:19:46+00:00,33,4
01,01057,1,0,0,1,6,6,2022-04-14 10:19:46+00:00,6,6
01,01058,5,6,2,3,7,33,2022-04-14 10:19:46+00:00,28,7
01,01059,1,2,1,1,3,21,2022-04-14 10:19:46+00:00,21,3
01,01060,3,3,2,3,14,72,2022-04-14 10:19:46+00:00,72,14
01,01061,3,1,0,1,5,34,2022-04-14 10:19:46+00:00,24,2
01,01062,3,4,2,3,4,22,2022-04-14 10:19:46+00:00,22,4
02,02000,34,39,20,24,118,458,2022-04-14 10:19:46+00:00,401,71
03,03101,7,7,4,5,24,108,2022-04-14 10:19:46+00:00,92,23
03,03102,2,2,1,2,2,26,2022-04-14 10:19:46+00:00,26,2
03,03103,3,0,0,1,4,21,2022-04-14 10:19:46+00:00,15,1
03,03151,1,4,2,1,0,12,2022-04-14 10:19:46+00:00,12,0
03,03153,3,1,1,3,4,21,2022-04-14 10:19:46+00:00,21,4
03,03154,1,2,2,1,0,13,2022-04-14 10:19:46+00:00,13,0
03,03155,2,2,0,2,9,12,2022-04-14 10:19:46+00:00,12,9
03,03157,1,1,0,1,9,7,2022-04-14 10:19:46+00:00,7,9
