bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,0,2,10,32,2022-02-03 11:18:54+00:00,31,4
01,01002,7,8,3,3,22,114,2022-02-03 11:18:54+00:00,96,17
01,01003,3,9,6,2,7,120,2022-02-03 11:18:54+00:00,100,3
01,01004,1,2,0,1,4,21,2022-02-03 11:18:54+00:00,21,4
01,01051,1,0,0,1,6,34,2022-02-03 11:18:54+00:00,34,6
01,01053,2,2,1,2,2,16,2022-02-03 11:18:54+00:00,16,2
01,01054,3,0,0,3,8,16,2022-02-03 11:18:54+00:00,16,8
01,01055,3,0,0,3,10,39,2022-02-03 11:18:54+00:00,39,10
01,01056,2,3,0,2,5,30,2022-02-03 11:18:54+00:00,30,5
01,01057,1,0,0,1,3,9,2022-02-03 11:18:54+00:00,9,3
01,01058,5,3,3,3,9,36,2022-02-03 11:18:54+00:00,33,6
01,01059,1,3,1,1,1,23,2022-02-03 11:18:54+00:00,23,1
01,01060,3,1,0,3,19,67,2022-02-03 11:18:54+00:00,67,19
01,01061,3,1,1,1,16,27,2022-02-03 11:18:54+00:00,20,10
01,01062,3,8,7,3,3,27,2022-02-03 11:18:54+00:00,27,3
02,02000,34,74,34,24,120,465,2022-02-03 11:18:54+00:00,399,77
03,03101,7,3,3,5,35,96,2022-02-03 11:18:54+00:00,83,31
03,03102,2,3,1,2,0,28,2022-02-03 11:18:54+00:00,28,0
03,03103,3,1,1,1,13,18,2022-02-03 11:18:54+00:00,12,10
03,03151,1,3,2,1,0,12,2022-02-03 11:18:54+00:00,12,0
03,03153,3,2,1,3,1,23,2022-02-03 11:18:54+00:00,23,1
03,03154,1,0,0,1,1,16,2022-02-03 11:18:54+00:00,16,1
03,03155,2,0,0,2,5,16,2022-02-03 11:18:54+00:00,16,5
03,03157,1,0,0,1,8,8,2022-02-03 11:18:54+00:00,8,8
03,03158,1,2,0,1,4,12,2022-02-03 11:18:54+00:00,12,4
03,03159,8,12,8,7,16,131,2022-02-03 11:18:54+00:00,117,8
03,03241,19,30,20,16,45,355,2022-02-03 11:18:54+00:00,310,34
03,03251,3,0,0,3,4,13,2022-02-03 11:18:54+00:00,13,4
03,03252,6,5,1,4,18,58,2022-02-03 11:18:54+00:00,56,14
03,03254,7,4,1,4,26,52,2022-02-03 11:18:54+00:00,46,21
03,03255,1,0,0,1,5,4,2022-02-03 11:18:54+00:00,4,5
03,03256,1,1,0,1,2,14,2022-02-03 11:18:54+00:00,14,2
03,03257,1,1,0,1,1,23,2022-02-03 11:18:54+00:00,23,1
03,03351,2,0,0,1,10,27,2022-02-03 11:18:54+00:00,19,8
03,03352,2,1,1,2,6,6,2022-02-03 11:18:54+00:00,6,6
03,03353,3,2,1,3,2,30,2022-02-03 11:18:54+00:00,30,2
03,03354,1,1,1,1,0,6,2022-02-03 11:18:54+00:00,6,0
03,03355,3,3,0,1,7,35,2022-02-03 11:18:54+00:00,21,5
03,03356,3,0,0,2,2,8,2022-02-03 11:18:54+00:00,8,2
03,03357,3,3,0,2,12,24,2022-02-03 11:18:54+00:00,23,9
03,03358,2,1,1,2,7,15,2022-02-03 11:18:54+00:00,15,7
03,03359,3,1,1,2,2,29,2022-02-03 11:18:54+00:00,28,0
03,03360,2,2,0,2,3,73,2022-02-03 11:18:54+00:00,73,3
03,03361,2,1,0,2,3,11,2022-02-03 11:18:54+00:00,11,3
03,03401,1,1,0,1,5,14,2022-02-03 11:18:54+00:00,14,5
03,03402,1,1,0,1,1,18,2022-02-03 11:18:54+00:00,18,1
03,03403,6,7,4,3,10,110,2022-02-03 11:18:54+00:00,93,5
03,03404,5,4,1,4,24,99,2022-02-03 11:18:54+00:00,88,19
03,03405,2,0,0,1,8,22,2022-02-03 11:18:54+00:00,17,5
03,03451,3,0,0,2,2,31,2022-02-03 11:18:54+00:00,31,2
03,03452,4,0,0,3,10,28,2022-02-03 11:18:54+00:00,27,3
03,03453,3,1,1,3,6,17,2022-02-03 11:18:54+00:00,17,6
03,03454,10,5,2,6,29,63,2022-02-03 11:18:54+00:00,54,14
03,03455,2,0,0,2,3,28,2022-02-03 11:18:54+00:00,28,3
03,03456,1,2,1,1,1,26,2022-02-03 11:18:54+00:00,26,1
03,03457,6,2,1,4,7,20,2022-02-03 11:18:54+00:00,19,3
03,03458,1,0,0,1,1,6,2022-02-03 11:18:54+00:00,6,1
03,03459,7,3,0,6,20,76,2022-02-03 11:18:54+00:00,76,20
03,03460,5,2,2,3,8,28,2022-02-03 11:18:54+00:00,26,2
03,03461,2,1,0,2,7,7,2022-02-03 11:18:54+00:00,7,7
03,03462,1,0,0,1,0,8,2022-02-03 11:18:54+00:00,8,0
04,04011,9,16,11,8,9,147,2022-02-03 11:18:54+00:00,133,7
04,04012,4,8,7,3,7,45,2022-02-03 11:18:54+00:00,40,0
05,05111,15,28,18,11,11,279,2022-02-03 11:18:54+00:00,241,6
05,05112,16,10,1,9,25,159,2022-02-03 11:18:54+00:00,140,16
05,05113,14,28,14,11,36,330,2022-02-03 11:18:54+00:00,305,33
05,05114,7,10,7,4,17,67,2022-02-03 11:18:54+00:00,61,8
