bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,7,33,2022-05-23 10:19:53+00:00,31,2
01,01002,7,5,1,3,27,112,2022-05-23 10:19:53+00:00,92,23
01,01003,3,4,1,2,9,108,2022-05-23 10:19:53+00:00,89,4
01,01004,1,0,0,1,4,21,2022-05-23 10:19:53+00:00,21,4
01,01051,1,1,0,1,7,18,2022-05-23 10:19:53+00:00,18,7
01,01053,2,2,1,2,3,15,2022-05-23 10:19:53+00:00,15,3
01,01054,3,0,0,3,9,15,2022-05-23 10:19:53+00:00,15,9
01,01055,3,1,1,3,5,44,2022-05-23 10:19:53+00:00,44,5
01,01056,2,1,0,2,3,28,2022-05-23 10:19:53+00:00,28,3
01,01057,1,0,0,1,4,8,2022-05-23 10:19:53+00:00,8,4
01,01058,5,1,0,3,6,35,2022-05-23 10:19:53+00:00,32,3
01,01059,1,1,0,1,1,23,2022-05-23 10:19:53+00:00,23,1
01,01060,3,2,1,3,25,61,2022-05-23 10:19:53+00:00,61,25
01,01061,3,1,0,1,10,33,2022-05-23 10:19:53+00:00,22,8
01,01062,3,2,2,3,6,22,2022-05-23 10:19:53+00:00,22,6
02,02000,34,10,4,24,121,446,2022-05-23 10:19:53+00:00,388,72
03,03101,7,4,3,5,32,100,2022-05-23 10:19:53+00:00,89,26
03,03102,2,0,0,2,1,27,2022-05-23 10:19:53+00:00,27,1
03,03103,3,0,0,1,2,27,2022-05-23 10:19:53+00:00,19,1
03,03151,1,2,1,1,0,10,2022-05-23 10:19:53+00:00,10,0
03,03153,3,0,0,3,4,21,2022-05-23 10:19:53+00:00,21,4
03,03154,1,0,0,1,0,15,2022-05-23 10:19:53+00:00,15,0
03,03155,2,0,0,2,7,13,2022-05-23 10:19:53+00:00,13,7
03,03157,1,0,0,1,2,12,2022-05-23 10:19:53+00:00,12,2
03,03158,1,0,0,1,7,9,2022-05-23 10:19:53+00:00,9,7
03,03159,8,5,3,7,22,111,2022-05-23 10:19:53+00:00,98,22
03,03241,16,9,3,15,50,184,2022-05-23 10:19:53+00:00,172,41
03,03251,3,2,1,3,5,12,2022-05-23 10:19:53+00:00,12,5
03,03252,6,1,0,4,11,63,2022-05-23 10:19:53+00:00,61,7
03,03254,7,2,1,4,28,48,2022-05-23 10:19:53+00:00,44,21
03,03255,1,0,0,1,5,5,2022-05-23 10:19:53+00:00,5,5
03,03256,1,0,0,1,2,14,2022-05-23 10:19:53+00:00,14,2
03,03257,1,1,1,1,6,18,2022-05-23 10:19:53+00:00,18,6
03,03351,2,0,0,1,11,22,2022-05-23 10:19:53+00:00,13,10
03,03352,2,0,0,2,4,8,2022-05-23 10:19:53+00:00,8,4
03,03353,3,1,0,3,7,25,2022-05-23 10:19:53+00:00,25,7
03,03354,1,1,0,1,0,6,2022-05-23 10:19:53+00:00,6,0
03,03355,3,1,0,1,8,29,2022-05-23 10:19:53+00:00,16,4
03,03356,3,0,0,2,1,8,2022-05-23 10:19:53+00:00,8,1
03,03357,3,1,1,2,9,21,2022-05-23 10:19:53+00:00,20,6
03,03358,2,0,0,2,1,22,2022-05-23 10:19:53+00:00,22,1
03,03359,3,0,0,2,5,21,2022-05-23 10:19:53+00:00,21,2
03,03360,2,1,0,2,5,71,2022-05-23 10:19:53+00:00,71,5
03,03361,2,1,0,2,1,13,2022-05-23 10:19:53+00:00,13,1
03,03401,1,0,0,1,8,11,2022-05-23 10:19:53+00:00,11,8
03,03402,1,3,0,1,2,11,2022-05-23 10:19:53+00:00,11,2
03,03403,6,1,0,3,3,112,2022-05-23 10:19:53+00:00,97,1
03,03404,5,2,0,4,13,99,2022-05-23 10:19:53+00:00,85,11
03,03405,2,1,0,1,4,24,2022-05-23 10:19:53+00:00,19,1
03,03451,3,4,1,2,0,27,2022-05-23 10:19:53+00:00,27,0
03,03452,4,2,0,3,3,33,2022-05-23 10:19:53+00:00,25,3
03,03453,3,0,0,3,7,17,2022-05-23 10:19:53+00:00,17,7
03,03454,10,0,0,6,23,65,2022-05-23 10:19:53+00:00,51,15
03,03455,2,0,0,2,6,25,2022-05-23 10:19:53+00:00,25,6
03,03456,1,3,1,1,4,21,2022-05-23 10:19:53+00:00,21,4
03,03457,6,0,0,4,11,16,2022-05-23 10:19:53+00:00,16,6
03,03458,1,0,0,1,0,10,2022-05-23 10:19:53+00:00,10,0
03,03459,7,2,1,6,13,80,2022-05-23 10:19:53+00:00,80,13
03,03460,5,1,0,3,11,25,2022-05-23 10:19:53+00:00,22,6
03,03461,2,0,0,2,6,9,2022-05-23 10:19:53+00:00,9,6
03,03462,1,0,0,1,3,5,2022-05-23 10:19:53+00:00,5,3
04,04011,9,2,1,8,4,136,2022-05-23 10:19:53+00:00,122,2
04,04012,4,4,2,3,17,34,2022-05-23 10:19:53+00:00,32,9
05,05111,15,12,5,11,30,269,2022-05-23 10:19:53+00:00,237,17
05,05112,15,4,2,9,34,138,2022-05-23 10:19:53+00:00,120,24
05,05113,15,12,6,12,48,299,2022-05-23 10:19:53+00:00,277,43
05,05114,7,0,0,4,17,72,2022-05-23 10:19:53+00:00,60,14
05,05116,6,3,2,4,15,74,2022-05-23 10:19:53+00:00,68,14
05,05117,2,4,2,2,0,32,2022-05-23 10:19:53+00:00,32,0
05,05119,6,1,1,4,11,58,2022-05-23 10:19:53+00:00,45,5
05,05120,1,0,0,1,8,20,2022-05-23 10:19:53+00:00,20,8
05,05122,4,6,3,3,11,57,2022-05-23 10:19:53+00:00,56,8
05,05124,7,3,2,5,14,124,2022-05-23 10:19:53+00:00,111,13
05,05154,8,1,0,5,30,42,2022-05-23 10:19:53+00:00,40,24
05,05158,6,0,0,6,12,49,2022-05-23 10:19:53+00:00,49,12
05,05162,7,0,0,5,10,88,2022-05-23 10:19:53+00:00,77,7
05,05166,4,1,0,4,3,34,2022-05-23 10:19:53+00:00,34,3
05,05170,11,5,0,8,42,85,2022-05-23 10:19:53+00:00,80,36
05,05314,18,9,7,11,17,266,2022-05-23 10:19:53+00:00,207,13
05,05315,27,9,5,18,25,292,2022-05-23 10:19:53+00:00,240,20
05,05316,5,2,1,2,13,59,2022-05-23 10:19:53+00:00,48,6
05,05334,13,11,5,7,20,236,2022-05-23 10:19:53+00:00,221,16
05,05358,6,2,1,4,11,54,2022-05-23 10:19:53+00:00,47,9
05,05362,6,0,0,6,10,47,2022-05-23 10:19:53+00:00,47,10
05,05366,3,3,1,3,6,24,2022-05-23 10:19:53+00:00,24,6
05,05370,3,3,3,3,7,29,2022-05-23 10:19:53+00:00,29,7
05,05374,5,2,2,5,16,42,2022-05-23 10:19:53+00:00,42,16
05,05378,4,2,1,4,0,37,2022-05-23 10:19:53+00:00,37,0
05,05382,7,2,0,6,12,68,2022-05-23 10:19:53+00:00,61,7
05,05512,2,0,0,2,17,26,2022-05-23 10:19:53+00:00,26,17
05,05513,7,0,0,4,27,66,2022-05-23 10:19:53+00:00,55,16
05,05515,10,5,3,7,19,192,2022-05-23 10:19:53+00:00,178,11
05,05554,6,1,1,5,20,47,2022-05-23 10:19:53+00:00,47,18
05,05558,5,0,0,3,1,30,2022-05-23 10:19:53+00:00,20,1
05,05562,15,7,2,14,51,173,2022-05-23 10:19:53+00:00,147,45
05,05566,7,4,1,5,11,92,2022-05-23 10:19:53+00:00,80,8
05,05570,6,6,2,5,18,32,2022-05-23 10:19:53+00:00,31,15
05,05711,7,3,2,4,16,117,2022-05-23 10:19:53+00:00,97,10
05,05754,3,1,0,3,11,15,2022-05-23 10:19:53+00:00,15,11
05,05758,4,2,2,2,3,40,2022-05-23 10:19:53+00:00,33,0
05,05762,6,0,0,5,9,28,2022-05-23 10:19:53+00:00,24,9
05,05766,2,5,3,2,2,48,2022-05-23 10:19:53+00:00,48,2
05,05770,9,7,1,6,23,169,2022-05-23 10:19:53+00:00,150,15
05,05774,7,4,3,5,17,67,2022-05-23 10:19:53+00:00,57,12
05,05911,8,7,1,6,38,151,2022-05-23 10:19:53+00:00,131,37
05,05913,8,5,1,8,25,255,2022-05-23 10:19:53+00:00,255,25
05,05914,7,3,2,5,11,76,2022-05-23 10:19:53+00:00,73,4
05,05915,7,3,2,5,32,62,2022-05-23 10:19:53+00:00,52,20
05,05916,4,1,0,4,12,51,2022-05-23 10:19:53+00:00,51,12
05,05954,8,0,0,6,35,97,2022-05-23 10:19:53+00:00,64,25
05,05958,9,2,0,8,26,57,2022-05-23 10:19:53+00:00,55,22
05,05962,10,3,2,8,30,76,2022-05-23 10:19:53+00:00,73,25
05,05966,3,3,1,3,12,14,2022-05-23 10:19:53+00:00,14,12
05,05970,5,5,4,5,5,98,2022-05-23 10:19:53+00:00,98,5
05,05974,9,2,0,7,12,74,2022-05-23 10:19:53+00:00,65,7
05,05978,8,5,3,8,7,99,2022-05-23 10:19:53+00:00,99,7
06,06411,7,5,2,4,25,80,2022-05-23 10:19:53+00:00,52,8
06,06412,17,12,9,12,27,251,2022-05-23 10:19:53+00:00,227,24
06,06413,4,5,3,2,32,73,2022-05-23 10:19:53+00:00,63,29
06,06414,5,0,0,4,5,48,2022-05-23 10:19:53+00:00,40,2
06,06431,5,0,0,5,4,38,2022-05-23 10:19:53+00:00,38,4
06,06432,2,5,3,2,0,20,2022-05-23 10:19:53+00:00,20,0
06,06433,2,1,0,2,0,25,2022-05-23 10:19:53+00:00,25,0
06,06434,2,1,1,2,4,18,2022-05-23 10:19:53+00:00,18,4
06,06435,7,1,0,4,10,71,2022-05-23 10:19:53+00:00,63,5
06,06436,2,0,0,2,7,19,2022-05-23 10:19:53+00:00,19,7
06,06437,2,10,0,2,1,125,2022-05-23 10:19:53+00:00,125,1
06,06438,2,0,0,2,7,16,2022-05-23 10:19:53+00:00,16,7
06,06439,2,0,0,2,6,8,2022-05-23 10:19:53+00:00,8,6
06,06440,5,5,3,5,8,54,2022-05-23 10:19:53+00:00,54,8
06,06531,6,7,4,4,24,183,2022-05-23 10:19:53+00:00,163,22
06,06532,2,3,0,2,4,41,2022-05-23 10:19:53+00:00,41,4
06,06533,3,1,0,3,12,36,2022-05-23 10:19:53+00:00,36,12
06,06534,3,4,1,3,12,125,2022-05-23 10:19:53+00:00,125,12
06,06535,4,1,0,4,7,17,2022-05-23 10:19:53+00:00,17,7
06,06611,6,2,1,6,18,129,2022-05-23 10:19:53+00:00,129,18
06,06631,3,2,1,3,6,74,2022-05-23 10:19:53+00:00,74,6
06,06632,4,0,0,3,15,41,2022-05-23 10:19:53+00:00,38,11
06,06633,4,0,0,4,5,24,2022-05-23 10:19:53+00:00,24,5
06,06634,3,0,0,3,11,18,2022-05-23 10:19:53+00:00,18,11
06,06635,6,1,1,6,10,69,2022-05-23 10:19:53+00:00,69,10
06,06636,3,0,0,3,7,23,2022-05-23 10:19:53+00:00,23,7
07,07111,6,2,2,4,28,88,2022-05-23 10:19:53+00:00,73,25
07,07131,2,0,0,2,3,16,2022-05-23 10:19:53+00:00,16,3
07,07132,2,2,1,2,9,6,2022-05-23 10:19:53+00:00,6,9
07,07133,6,0,0,4,17,31,2022-05-23 10:19:53+00:00,24,10
07,07134,2,0,0,2,5,14,2022-05-23 10:19:53+00:00,14,5
07,07135,2,1,0,2,9,4,2022-05-23 10:19:53+00:00,4,9
07,07137,3,4,2,3,11,27,2022-05-23 10:19:53+00:00,27,11
07,07138,7,1,0,5,16,55,2022-05-23 10:19:53+00:00,40,11
07,07140,2,1,0,2,5,9,2022-05-23 10:19:53+00:00,9,5
07,07141,5,2,1,5,11,22,2022-05-23 10:19:53+00:00,22,11
07,07143,4,1,0,4,10,16,2022-05-23 10:19:53+00:00,16,10
07,07211,5,1,1,2,13,65,2022-05-23 10:19:53+00:00,57,9
07,07231,2,0,0,2,8,14,2022-05-23 10:19:53+00:00,14,8
07,07232,2,0,0,2,3,11,2022-05-23 10:19:53+00:00,11,3
07,07233,2,2,0,2,1,12,2022-05-23 10:19:53+00:00,12,1
07,07235,2,1,0,2,1,10,2022-05-23 10:19:53+00:00,10,1
07,07311,1,0,0,1,4,9,2022-05-23 10:19:53+00:00,9,4
07,07312,3,2,1,1,16,92,2022-05-23 10:19:53+00:00,81,14
07,07313,3,2,0,2,4,18,2022-05-23 10:19:53+00:00,15,2
07,07314,6,3,0,4,22,79,2022-05-23 10:19:53+00:00,66,19
07,07315,3,2,2,2,3,102,2022-05-23 10:19:53+00:00,85,3
07,07316,1,1,0,1,1,16,2022-05-23 10:19:53+00:00,16,1
07,07317,2,0,0,1,5,11,2022-05-23 10:19:53+00:00,10,2
07,07318,3,2,1,2,0,27,2022-05-23 10:19:53+00:00,26,0
07,07319,3,2,1,1,8,44,2022-05-23 10:19:53+00:00,26,4
07,07320,1,0,0,1,1,8,2022-05-23 10:19:53+00:00,8,1
07,07331,1,1,0,1,2,4,2022-05-23 10:19:53+00:00,4,2
07,07332,2,0,0,2,6,11,2022-05-23 10:19:53+00:00,11,6
07,07333,2,0,0,2,6,6,2022-05-23 10:19:53+00:00,6,6
07,07334,2,1,0,2,7,17,2022-05-23 10:19:53+00:00,17,7
07,07335,1,0,0,1,6,4,2022-05-23 10:19:53+00:00,4,6
07,07336,1,1,0,1,0,16,2022-05-23 10:19:53+00:00,16,0
07,07337,2,0,0,2,1,8,2022-05-23 10:19:53+00:00,8,1
07,07339,1,0,0,1,1,10,2022-05-23 10:19:53+00:00,10,1
07,07340,1,0,0,1,5,2,2022-05-23 10:19:53+00:00,2,5
08,08111,12,13,9,10,45,203,2022-05-23 10:19:53+00:00,184,42
08,08115,6,1,1,4,9,42,2022-05-23 10:19:53+00:00,32,6
08,08116,8,1,0,4,20,65,2022-05-23 10:19:53+00:00,54,15
08,08117,4,0,0,2,21,19,2022-05-23 10:19:53+00:00,15,13
08,08118,5,12,4,4,7,74,2022-05-23 10:19:53+00:00,73,6
08,08119,4,0,0,2,24,38,2022-05-23 10:19:53+00:00,31,18
08,08121,3,5,2,1,16,38,2022-05-23 10:19:53+00:00,26,14
08,08125,2,2,1,2,5,41,2022-05-23 10:19:53+00:00,41,5
08,08126,1,1,1,1,0,7,2022-05-23 10:19:53+00:00,7,0
08,08127,4,3,2,2,13,37,2022-05-23 10:19:53+00:00,35,7
08,08128,4,1,0,3,14,42,2022-05-23 10:19:53+00:00,31,9
08,08135,2,0,0,1,10,12,2022-05-23 10:19:53+00:00,12,4
08,08136,8,3,1,4,10,59,2022-05-23 10:19:53+00:00,46,5
08,08211,3,0,0,1,4,16,2022-05-23 10:19:53+00:00,10,0
08,08212,6,4,0,4,19,90,2022-05-23 10:19:53+00:00,80,17
08,08215,3,1,0,3,11,35,2022-05-23 10:19:53+00:00,35,11
08,08216,1,0,0,1,5,7,2022-05-23 10:19:53+00:00,7,5
08,08221,8,4,2,6,35,203,2022-05-23 10:19:53+00:00,170,32
08,08222,6,2,1,3,13,91,2022-05-23 10:19:53+00:00,76,5
08,08225,3,1,0,3,7,14,2022-05-23 10:19:53+00:00,14,7
08,08226,4,1,0,4,1,39,2022-05-23 10:19:53+00:00,39,1
08,08231,4,0,0,2,11,42,2022-05-23 10:19:53+00:00,30,10
08,08235,3,1,0,3,9,15,2022-05-23 10:19:53+00:00,15,9
08,08236,2,0,0,2,2,10,2022-05-23 10:19:53+00:00,10,2
08,08237,1,0,0,1,2,10,2022-05-23 10:19:53+00:00,10,2
08,08311,7,13,3,4,50,152,2022-05-23 10:19:53+00:00,122,44
08,08315,3,1,0,3,5,24,2022-05-23 10:19:53+00:00,24,5
08,08316,4,5,1,4,2,94,2022-05-23 10:19:53+00:00,94,2
08,08317,8,0,0,6,11,76,2022-05-23 10:19:53+00:00,62,9
08,08325,2,0,0,2,1,9,2022-05-23 10:19:53+00:00,9,1
08,08326,6,3,0,2,17,40,2022-05-23 10:19:53+00:00,30,16
08,08327,1,0,0,1,4,6,2022-05-23 10:19:53+00:00,6,4
08,08335,10,2,1,6,18,71,2022-05-23 10:19:53+00:00,54,15
08,08336,2,0,0,2,4,31,2022-05-23 10:19:53+00:00,15,4
08,08337,1,0,0,1,2,8,2022-05-23 10:19:53+00:00,8,2
