bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,0,2,6,33,2022-01-30 11:18:57+00:00,31,1
01,01002,7,14,4,3,28,108,2022-01-30 11:18:57+00:00,89,22
01,01003,3,7,5,2,9,113,2022-01-30 11:18:57+00:00,94,7
01,01004,1,1,0,1,4,21,2022-01-30 11:18:57+00:00,21,4
01,01051,1,2,1,1,5,35,2022-01-30 11:18:57+00:00,35,5
01,01053,2,5,1,2,3,15,2022-01-30 11:18:57+00:00,15,3
01,01054,3,0,0,3,8,16,2022-01-30 11:18:57+00:00,16,8
01,01055,3,1,0,3,18,31,2022-01-30 11:18:57+00:00,31,18
01,01056,2,2,1,2,10,25,2022-01-30 11:18:57+00:00,25,10
01,01057,1,2,1,1,4,8,2022-01-30 11:18:57+00:00,8,4
01,01058,5,2,2,3,7,34,2022-01-30 11:18:57+00:00,33,3
01,01059,1,4,1,1,0,24,2022-01-30 11:18:57+00:00,24,0
01,01060,3,1,0,3,22,59,2022-01-30 11:18:57+00:00,59,22
01,01061,3,2,0,1,14,29,2022-01-30 11:18:57+00:00,18,12
01,01062,3,8,7,3,6,20,2022-01-30 11:18:57+00:00,20,6
02,02000,34,82,37,24,118,449,2022-01-30 11:18:57+00:00,388,72
03,03101,7,4,3,5,35,95,2022-01-30 11:18:57+00:00,81,32
03,03102,2,2,1,2,1,27,2022-01-30 11:18:57+00:00,27,1
03,03103,3,1,1,1,7,24,2022-01-30 11:18:57+00:00,17,5
03,03151,1,3,3,1,1,11,2022-01-30 11:18:57+00:00,11,1
03,03153,3,1,1,3,4,20,2022-01-30 11:18:57+00:00,20,4
03,03154,1,0,0,1,1,15,2022-01-30 11:18:57+00:00,15,1
03,03155,2,1,0,2,4,15,2022-01-30 11:18:57+00:00,15,4
03,03157,1,0,0,1,3,13,2022-01-30 11:18:57+00:00,13,3
03,03158,1,0,0,1,7,9,2022-01-30 11:18:57+00:00,9,7
03,03159,8,13,10,7,29,115,2022-01-30 11:18:57+00:00,102,20
03,03241,19,37,26,16,45,338,2022-01-30 11:18:57+00:00,291,39
03,03251,3,0,0,3,5,12,2022-01-30 11:18:57+00:00,12,5
03,03252,6,2,0,4,25,51,2022-01-30 11:18:57+00:00,50,20
03,03254,7,3,1,4,31,43,2022-01-30 11:18:57+00:00,38,25
03,03255,1,2,0,1,1,8,2022-01-30 11:18:57+00:00,8,1
03,03256,1,2,0,1,2,14,2022-01-30 11:18:57+00:00,14,2
03,03257,1,3,1,1,0,24,2022-01-30 11:18:57+00:00,24,0
03,03351,2,1,0,1,9,23,2022-01-30 11:18:57+00:00,16,6
03,03352,2,2,1,2,7,8,2022-01-30 11:18:57+00:00,8,7
03,03353,3,1,1,3,7,25,2022-01-30 11:18:57+00:00,25,7
03,03354,1,0,0,1,0,6,2022-01-30 11:18:57+00:00,6,0
03,03355,3,1,0,1,9,33,2022-01-30 11:18:57+00:00,19,7
03,03356,3,1,0,2,0,10,2022-01-30 11:18:57+00:00,10,0
03,03357,3,1,0,2,13,23,2022-01-30 11:18:57+00:00,22,10
03,03358,2,2,1,2,7,15,2022-01-30 11:18:57+00:00,15,7
03,03359,3,3,1,2,6,23,2022-01-30 11:18:57+00:00,23,3
03,03360,2,2,0,2,5,71,2022-01-30 11:18:57+00:00,71,5
03,03361,2,2,0,2,3,12,2022-01-30 11:18:57+00:00,12,3
03,03401,1,3,1,1,0,19,2022-01-30 11:18:57+00:00,19,0
03,03402,1,0,0,1,2,11,2022-01-30 11:18:57+00:00,11,2
03,03403,6,11,3,3,12,105,2022-01-30 11:18:57+00:00,90,5
03,03404,5,5,3,4,14,102,2022-01-30 11:18:57+00:00,89,11
03,03405,2,0,0,1,7,17,2022-01-30 11:18:57+00:00,13,3
03,03451,3,0,0,2,12,20,2022-01-30 11:18:57+00:00,20,12
03,03452,4,0,0,3,7,30,2022-01-30 11:18:57+00:00,25,4
03,03453,3,2,1,3,5,19,2022-01-30 11:18:57+00:00,19,5
03,03454,10,4,1,6,39,53,2022-01-30 11:18:57+00:00,43,25
03,03455,2,2,0,2,7,24,2022-01-30 11:18:57+00:00,24,7
03,03456,1,2,1,1,2,25,2022-01-30 11:18:57+00:00,25,2
03,03457,6,1,1,4,11,16,2022-01-30 11:18:57+00:00,16,6
03,03458,1,0,0,1,1,6,2022-01-30 11:18:57+00:00,6,1
03,03459,7,4,1,6,18,70,2022-01-30 11:18:57+00:00,70,18
03,03460,5,3,3,3,13,23,2022-01-30 11:18:57+00:00,19,9
03,03461,2,1,0,2,6,8,2022-01-30 11:18:57+00:00,8,6
03,03462,1,1,1,1,0,8,2022-01-30 11:18:57+00:00,8,0
04,04011,9,18,13,8,14,126,2022-01-30 11:18:57+00:00,112,12
04,04012,4,5,5,3,8,43,2022-01-30 11:18:57+00:00,37,2
05,05111,15,37,20,11,27,266,2022-01-30 11:18:57+00:00,226,24
05,05112,16,10,3,9,29,151,2022-01-30 11:18:57+00:00,134,18
05,05113,15,30,16,12,34,329,2022-01-30 11:18:57+00:00,307,28
05,05114,7,7,6,4,17,70,2022-01-30 11:18:57+00:00,63,9
05,05116,6,11,7,4,9,80,2022-01-30 11:18:57+00:00,74,8
05,05117,2,8,4,2,2,33,2022-01-30 11:18:57+00:00,33,2
05,05119,6,5,2,4,11,55,2022-01-30 11:18:57+00:00,46,1
05,05120,1,5,0,1,0,28,2022-01-30 11:18:57+00:00,28,0
05,05122,4,15,11,3,8,59,2022-01-30 11:18:57+00:00,57,6
05,05124,7,11,9,5,23,123,2022-01-30 11:18:57+00:00,113,19
05,05154,8,3,0,5,20,46,2022-01-30 11:18:57+00:00,46,12
05,05158,6,2,1,6,14,47,2022-01-30 11:18:57+00:00,47,14
05,05162,7,5,2,5,23,75,2022-01-30 11:18:57+00:00,64,20
05,05166,4,2,1,4,8,29,2022-01-30 11:18:57+00:00,29,8
05,05170,11,11,2,8,41,86,2022-01-30 11:18:57+00:00,84,32
05,05314,18,20,15,11,22,267,2022-01-30 11:18:57+00:00,211,13
05,05315,30,37,18,18,30,367,2022-01-30 11:18:57+00:00,313,25
05,05316,5,1,1,2,12,57,2022-01-30 11:18:57+00:00,40,11
05,05334,13,11,5,7,26,242,2022-01-30 11:18:57+00:00,231,23
05,05358,6,3,1,4,12,50,2022-01-30 11:18:57+00:00,45,9
05,05362,6,8,5,6,9,47,2022-01-30 11:18:57+00:00,47,9
05,05366,3,0,0,3,7,23,2022-01-30 11:18:57+00:00,23,7
05,05370,3,4,1,3,3,38,2022-01-30 11:18:57+00:00,38,3
05,05374,6,8,5,6,9,71,2022-01-30 11:18:57+00:00,71,9
05,05378,4,3,2,4,3,35,2022-01-30 11:18:57+00:00,35,3
05,05382,7,5,1,6,9,73,2022-01-30 11:18:57+00:00,62,7
05,05512,2,0,0,2,17,26,2022-01-30 11:18:57+00:00,26,17
05,05513,7,5,2,4,18,70,2022-01-30 11:18:57+00:00,60,7
05,05515,10,9,5,7,9,203,2022-01-30 11:18:57+00:00,184,6
05,05554,6,6,2,5,21,46,2022-01-30 11:18:57+00:00,46,19
05,05558,5,1,0,3,9,21,2022-01-30 11:18:57+00:00,13,7
05,05562,15,12,4,14,65,164,2022-01-30 11:18:57+00:00,143,54
05,05566,7,7,4,5,40,66,2022-01-30 11:18:57+00:00,58,33
05,05570,6,1,1,5,17,33,2022-01-30 11:18:57+00:00,33,13
05,05711,6,7,4,4,23,115,2022-01-30 11:18:57+00:00,99,11
05,05754,4,3,3,4,7,42,2022-01-30 11:18:57+00:00,42,7
05,05758,5,6,4,3,14,44,2022-01-30 11:18:57+00:00,39,9
05,05762,6,1,0,5,6,29,2022-01-30 11:18:57+00:00,25,6
05,05766,2,12,11,2,2,48,2022-01-30 11:18:57+00:00,48,2
05,05770,9,14,5,6,22,175,2022-01-30 11:18:57+00:00,149,21
05,05774,7,19,19,5,25,64,2022-01-30 11:18:57+00:00,54,20
05,05911,8,13,10,6,18,171,2022-01-30 11:18:57+00:00,154,14
05,05913,8,18,11,8,28,249,2022-01-30 11:18:57+00:00,249,28
05,05914,7,6,1,5,14,72,2022-01-30 11:18:57+00:00,71,6
05,05915,7,5,3,5,29,64,2022-01-30 11:18:57+00:00,57,14
05,05916,4,6,2,4,8,55,2022-01-30 11:18:57+00:00,55,8
05,05954,8,3,0,6,22,103,2022-01-30 11:18:57+00:00,70,12
05,05958,10,8,5,9,40,54,2022-01-30 11:18:57+00:00,54,32
05,05962,10,11,4,8,13,93,2022-01-30 11:18:57+00:00,85,13
05,05966,3,2,1,3,12,16,2022-01-30 11:18:57+00:00,16,12
05,05970,5,6,2,5,17,90,2022-01-30 11:18:57+00:00,90,17
05,05974,9,7,1,7,11,76,2022-01-30 11:18:57+00:00,64,9
05,05978,8,10,3,8,10,91,2022-01-30 11:18:57+00:00,91,10
06,06411,7,7,5,4,24,83,2022-01-30 11:18:57+00:00,53,5
06,06412,17,32,8,12,28,261,2022-01-30 11:18:57+00:00,238,20
06,06413,4,8,4,2,13,94,2022-01-30 11:18:57+00:00,86,8
06,06414,6,13,10,4,12,83,2022-01-30 11:18:57+00:00,73,12
06,06431,5,2,1,5,10,32,2022-01-30 11:18:57+00:00,32,10
06,06432,2,16,10,2,0,26,2022-01-30 11:18:57+00:00,26,0
06,06433,2,5,1,2,7,18,2022-01-30 11:18:57+00:00,18,7
06,06434,2,6,5,2,1,21,2022-01-30 11:18:57+00:00,21,1
06,06435,7,10,4,4,7,72,2022-01-30 11:18:57+00:00,61,4
06,06436,2,1,0,2,1,21,2022-01-30 11:18:57+00:00,21,1
06,06437,2,13,4,2,5,121,2022-01-30 11:18:57+00:00,121,5
06,06438,2,7,2,2,6,17,2022-01-30 11:18:57+00:00,17,6
06,06439,2,3,3,2,1,13,2022-01-30 11:18:57+00:00,13,1
06,06440,5,11,6,5,4,58,2022-01-30 11:18:57+00:00,58,4
06,06531,6,18,10,4,33,168,2022-01-30 11:18:57+00:00,153,28
06,06532,2,0,0,2,2,46,2022-01-30 11:18:57+00:00,46,2
06,06533,3,3,2,3,8,42,2022-01-30 11:18:57+00:00,42,8
06,06534,3,4,2,3,22,116,2022-01-30 11:18:57+00:00,116,22
06,06535,4,1,0,4,9,15,2022-01-30 11:18:57+00:00,15,9
06,06611,6,13,5,6,20,122,2022-01-30 11:18:57+00:00,122,20
06,06631,5,8,4,3,17,75,2022-01-30 11:18:57+00:00,66,15
06,06632,4,0,0,3,19,39,2022-01-30 11:18:57+00:00,38,13
06,06633,4,2,0,4,7,20,2022-01-30 11:18:57+00:00,20,7
06,06634,3,0,0,3,7,19,2022-01-30 11:18:57+00:00,19,7
06,06635,6,4,4,6,7,70,2022-01-30 11:18:57+00:00,70,7
06,06636,3,2,1,3,5,24,2022-01-30 11:18:57+00:00,24,5
07,07111,6,6,2,4,29,81,2022-01-30 11:18:57+00:00,68,24
07,07131,2,2,2,2,6,13,2022-01-30 11:18:57+00:00,13,6
07,07132,2,1,1,2,9,7,2022-01-30 11:18:57+00:00,7,9
07,07133,6,3,0,4,13,35,2022-01-30 11:18:57+00:00,26,8
07,07134,2,1,1,2,6,12,2022-01-30 11:18:57+00:00,12,6
07,07135,2,1,0,2,3,7,2022-01-30 11:18:57+00:00,7,3
07,07137,3,4,2,3,15,23,2022-01-30 11:18:57+00:00,23,15
07,07138,8,4,3,5,13,54,2022-01-30 11:18:57+00:00,40,10
07,07140,2,0,0,2,2,12,2022-01-30 11:18:57+00:00,12,2
07,07141,5,4,3,5,10,23,2022-01-30 11:18:57+00:00,23,10
07,07143,4,2,0,4,8,22,2022-01-30 11:18:57+00:00,22,8
07,07211,6,3,1,3,20,55,2022-01-30 11:18:57+00:00,47,16
07,07231,2,0,0,2,8,14,2022-01-30 11:18:57+00:00,14,8
07,07232,2,0,0,2,4,12,2022-01-30 11:18:57+00:00,12,4
07,07233,2,0,0,2,3,13,2022-01-30 11:18:57+00:00,13,3
07,07235,2,0,0,2,2,10,2022-01-30 11:18:57+00:00,10,2
07,07311,1,3,1,1,3,10,2022-01-30 11:18:57+00:00,10,3
07,07312,3,7,5,1,16,90,2022-01-30 11:18:57+00:00,79,14
07,07313,3,1,1,2,5,16,2022-01-30 11:18:57+00:00,14,2
