bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,6,36,2022-04-04 10:20:02+00:00,32,3
01,01002,7,3,1,3,26,114,2022-04-04 10:20:02+00:00,95,21
01,01003,3,11,4,2,8,119,2022-04-04 10:20:02+00:00,100,3
01,01004,1,1,0,1,5,20,2022-04-04 10:20:02+00:00,20,5
01,01051,1,3,3,1,5,35,2022-04-04 10:20:02+00:00,35,5
01,01053,2,2,0,2,3,14,2022-04-04 10:20:02+00:00,14,3
01,01054,3,3,0,3,10,14,2022-04-04 10:20:02+00:00,14,10
01,01055,3,2,0,3,15,30,2022-04-04 10:20:02+00:00,30,15
01,01056,2,3,2,2,10,27,2022-04-04 10:20:02+00:00,27,10
01,01057,1,1,0,1,6,6,2022-04-04 10:20:02+00:00,6,6
01,01058,5,7,2,3,9,32,2022-04-04 10:20:02+00:00,29,6
01,01059,1,2,1,1,1,23,2022-04-04 10:20:02+00:00,23,1
01,01060,3,1,1,3,21,65,2022-04-04 10:20:02+00:00,65,21
01,01061,3,1,0,1,13,30,2022-04-04 10:20:02+00:00,20,10
01,01062,3,4,3,3,5,19,2022-04-04 10:20:02+00:00,19,5
02,02000,34,44,17,24,112,442,2022-04-04 10:20:02+00:00,384,63
03,03101,7,12,2,5,31,101,2022-04-04 10:20:02+00:00,88,27
03,03102,2,2,2,2,1,27,2022-04-04 10:20:02+00:00,27,1
03,03103,3,1,0,1,5,31,2022-04-04 10:20:02+00:00,17,3
03,03151,1,1,0,1,0,12,2022-04-04 10:20:02+00:00,12,0
03,03153,3,1,0,3,0,25,2022-04-04 10:20:02+00:00,25,0
03,03154,1,3,3,1,2,15,2022-04-04 10:20:02+00:00,15,2
03,03155,2,4,1,2,4,15,2022-04-04 10:20:02+00:00,15,4
03,03157,1,1,0,1,2,12,2022-04-04 10:20:02+00:00,12,2
03,03158,1,2,1,1,4,12,2022-04-04 10:20:02+00:00,12,4
03,03159,8,11,5,7,27,108,2022-04-04 10:20:02+00:00,97,23
03,03241,19,26,14,16,57,331,2022-04-04 10:20:02+00:00,291,48
03,03251,3,1,1,3,6,11,2022-04-04 10:20:02+00:00,11,6
03,03252,6,5,2,4,12,63,2022-04-04 10:20:02+00:00,59,10
03,03254,7,8,2,4,21,52,2022-04-04 10:20:02+00:00,47,15
03,03255,1,0,0,1,2,7,2022-04-04 10:20:02+00:00,7,2
03,03256,1,0,0,1,4,12,2022-04-04 10:20:02+00:00,12,4
03,03257,1,2,0,1,7,17,2022-04-04 10:20:02+00:00,17,7
03,03351,2,3,3,1,18,20,2022-04-04 10:20:02+00:00,15,13
03,03352,2,1,1,2,7,8,2022-04-04 10:20:02+00:00,8,7
03,03353,3,5,1,3,6,26,2022-04-04 10:20:02+00:00,26,6
03,03354,1,0,0,1,0,6,2022-04-04 10:20:02+00:00,6,0
03,03355,3,2,1,1,11,25,2022-04-04 10:20:02+00:00,14,6
03,03356,3,3,1,2,1,9,2022-04-04 10:20:02+00:00,9,1
03,03357,3,4,0,2,3,28,2022-04-04 10:20:02+00:00,27,0
