bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,4,36,2021-10-16 12:15:00,31,2
01,01002,5,2,2,3,47,117,2021-10-16 12:15:00,114,44
01,01003,2,1,0,2,24,109,2021-10-16 12:15:00,109,24
01,01004,1,1,0,1,4,21,2021-10-16 12:15:00,21,4
01,01051,1,1,0,1,3,35,2021-10-16 12:15:00,35,3
01,01053,2,1,1,2,4,14,2021-10-16 12:15:00,14,4
01,01054,3,3,2,3,6,18,2021-10-16 12:15:00,18,6
01,01055,3,1,0,3,17,34,2021-10-16 12:15:00,34,17
01,01056,2,1,1,2,4,27,2021-10-16 12:15:00,27,4
01,01057,1,0,0,1,2,10,2021-10-16 12:15:00,10,2
01,01058,5,2,2,3,12,30,2021-10-16 12:15:00,29,7
01,01059,1,0,0,1,1,23,2021-10-16 12:15:00,23,1
01,01060,3,1,1,3,28,52,2021-10-16 12:15:00,52,28
01,01061,3,1,0,1,10,33,2021-10-16 12:15:00,23,7
01,01062,3,1,0,3,7,21,2021-10-16 12:15:00,21,7
02,02000,33,31,18,23,88,490,2021-10-16 12:15:00,421,50
03,03101,7,1,0,5,23,106,2021-10-16 12:15:00,90,22
03,03102,2,0,0,2,8,21,2021-10-16 12:15:00,21,8
03,03103,3,2,2,1,4,27,2021-10-16 12:15:00,19,3
03,03151,1,0,0,1,0,12,2021-10-16 12:15:00,12,0
03,03153,3,1,0,3,0,26,2021-10-16 12:15:00,26,0
03,03154,1,1,1,1,0,16,2021-10-16 12:15:00,16,0
03,03155,2,0,0,2,7,13,2021-10-16 12:15:00,13,7
03,03157,1,0,0,1,4,11,2021-10-16 12:15:00,11,4
03,03158,1,0,0,1,6,10,2021-10-16 12:15:00,10,6
03,03159,8,10,4,7,15,109,2021-10-16 12:15:00,94,13
03,03241,19,33,28,16,47,336,2021-10-16 12:15:00,290,38
03,03251,3,0,0,3,8,9,2021-10-16 12:15:00,9,8
03,03252,6,1,0,4,14,61,2021-10-16 12:15:00,59,10
03,03254,7,1,1,4,14,60,2021-10-16 12:15:00,51,12
03,03255,1,0,0,1,5,9,2021-10-16 12:15:00,9,5
03,03256,1,0,0,1,5,11,2021-10-16 12:15:00,11,5
03,03257,1,0,0,1,3,24,2021-10-16 12:15:00,24,3
03,03351,2,1,1,1,5,25,2021-10-16 12:15:00,18,2
03,03352,2,1,1,2,5,7,2021-10-16 12:15:00,7,5
03,03353,3,3,3,3,6,26,2021-10-16 12:15:00,26,6
03,03354,1,0,0,1,0,7,2021-10-16 12:15:00,7,0
03,03355,3,0,0,1,10,35,2021-10-16 12:15:00,18,10
03,03356,3,1,1,2,5,7,2021-10-16 12:15:00,7,5
03,03357,3,0,0,2,7,25,2021-10-16 12:15:00,22,6
03,03358,2,0,0,2,2,16,2021-10-16 12:15:00,16,2
03,03359,3,2,1,2,3,24,2021-10-16 12:15:00,24,0
03,03360,2,1,0,2,6,70,2021-10-16 12:15:00,70,6
03,03361,2,1,0,2,6,9,2021-10-16 12:15:00,9,6
03,03401,1,1,1,1,5,11,2021-10-16 12:15:00,11,5
03,03402,1,1,0,1,1,13,2021-10-16 12:15:00,13,1
03,03403,6,8,5,3,9,106,2021-10-16 12:15:00,87,6
03,03404,5,6,3,4,13,101,2021-10-16 12:15:00,88,10
03,03405,2,2,1,1,5,22,2021-10-16 12:15:00,18,1
03,03451,3,0,0,2,4,29,2021-10-16 12:15:00,29,4
03,03452,4,0,0,3,7,29,2021-10-16 12:15:00,23,5
03,03453,3,1,0,3,6,18,2021-10-16 12:15:00,18,6
03,03454,10,3,0,6,19,70,2021-10-16 12:15:00,53,10
03,03455,2,0,0,2,9,22,2021-10-16 12:15:00,22,9
03,03456,1,2,0,1,5,22,2021-10-16 12:15:00,22,5
03,03457,6,0,0,4,7,23,2021-10-16 12:15:00,21,4
03,03458,1,0,0,1,1,7,2021-10-16 12:15:00,7,1
03,03459,7,1,0,6,13,81,2021-10-16 12:15:00,81,13
