bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,6,36,2021-12-11 12:15:00,31,4
01,01002,7,8,7,3,24,114,2021-12-11 12:15:00,97,18
01,01003,3,10,6,2,13,114,2021-12-11 12:15:00,94,10
01,01004,1,1,0,1,4,21,2021-12-11 12:15:00,21,4
01,01051,1,2,1,1,4,34,2021-12-11 12:15:00,34,4
01,01053,2,1,1,2,4,14,2021-12-11 12:15:00,14,4
01,01054,3,1,1,3,4,20,2021-12-11 12:15:00,20,4
01,01055,3,2,1,3,6,38,2021-12-11 12:15:00,38,6
01,01056,2,5,1,2,6,26,2021-12-11 12:15:00,26,6
01,01057,1,3,2,1,4,8,2021-12-11 12:15:00,8,4
01,01058,5,3,2,3,12,30,2021-12-11 12:15:00,28,8
01,01059,1,3,1,1,1,23,2021-12-11 12:15:00,23,1
01,01060,3,0,0,3,29,51,2021-12-11 12:15:00,51,29
01,01061,3,4,2,1,7,36,2021-12-11 12:15:00,28,2
01,01062,3,5,1,3,1,25,2021-12-11 12:15:00,25,1
02,02000,34,66,40,24,83,484,2021-12-11 12:15:00,418,40
03,03101,7,6,3,5,25,104,2021-12-11 12:15:00,91,21
03,03102,2,4,3,2,1,27,2021-12-11 12:15:00,27,1
03,03103,3,4,4,1,14,17,2021-12-11 12:15:00,13,9
03,03151,1,4,1,1,1,11,2021-12-11 12:15:00,11,1
03,03153,3,4,3,3,1,23,2021-12-11 12:15:00,23,1
03,03154,1,3,2,1,3,14,2021-12-11 12:15:00,14,3
03,03155,2,4,1,2,5,14,2021-12-11 12:15:00,14,5
03,03157,1,3,1,1,2,12,2021-12-11 12:15:00,12,2
03,03158,1,3,3,1,4,12,2021-12-11 12:15:00,12,4
03,03159,8,22,13,7,17,108,2021-12-11 12:15:00,93,16
03,03241,19,52,34,16,37,355,2021-12-11 12:15:00,310,29
03,03251,3,1,1,3,4,12,2021-12-11 12:15:00,12,4
03,03252,6,5,4,4,20,54,2021-12-11 12:15:00,53,15
03,03254,7,13,5,4,15,63,2021-12-11 12:15:00,56,11
03,03255,1,1,1,1,2,7,2021-12-11 12:15:00,7,2
03,03256,1,1,0,1,0,12,2021-12-11 12:15:00,12,0
03,03257,1,6,2,1,1,23,2021-12-11 12:15:00,23,1
