bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,2,42,2021-10-05 12:15:00,34,1
01,01002,5,3,3,3,49,115,2021-10-05 12:15:00,114,44
01,01003,2,0,0,2,28,104,2021-10-05 12:15:00,104,28
01,01004,1,0,0,1,4,21,2021-10-05 12:15:00,21,4
01,01051,1,3,2,1,1,37,2021-10-05 12:15:00,37,1
01,01053,2,0,0,2,5,13,2021-10-05 12:15:00,13,5
01,01054,3,2,2,3,7,17,2021-10-05 12:15:00,17,7
01,01055,3,1,0,3,5,41,2021-10-05 12:15:00,41,5
01,01056,2,1,0,2,3,30,2021-10-05 12:15:00,30,3
01,01057,1,0,0,1,2,10,2021-10-05 12:15:00,10,2
01,01058,5,4,2,3,12,30,2021-10-05 12:15:00,26,10
01,01059,1,1,1,1,2,22,2021-10-05 12:15:00,22,2
01,01060,3,0,0,3,24,61,2021-10-05 12:15:00,61,24
01,01061,3,3,2,1,15,28,2021-10-05 12:15:00,17,13
01,01062,3,4,1,3,14,18,2021-10-05 12:15:00,18,14
02,02000,34,33,19,24,98,523,2021-10-05 12:15:00,452,63
03,03101,7,6,5,5,26,103,2021-10-05 12:15:00,89,23
03,03102,2,4,3,2,3,26,2021-10-05 12:15:00,26,3
03,03103,3,0,0,1,2,28,2021-10-05 12:15:00,20,0
03,03151,1,1,1,1,1,11,2021-10-05 12:15:00,11,1
03,03153,3,2,1,3,1,25,2021-10-05 12:15:00,25,1
03,03154,1,2,2,1,1,13,2021-10-05 12:15:00,13,1
03,03155,2,0,0,2,3,17,2021-10-05 12:15:00,17,3
03,03157,1,0,0,1,4,11,2021-10-05 12:15:00,11,4
03,03158,1,0,0,1,5,11,2021-10-05 12:15:00,11,5
03,03159,8,5,5,7,32,110,2021-10-05 12:15:00,95,25
03,03241,19,32,25,16,52,330,2021-10-05 12:15:00,285,41
03,03251,3,0,0,3,5,14,2021-10-05 12:15:00,14,5
03,03252,6,3,1,4,13,60,2021-10-05 12:15:00,58,9
03,03254,7,1,1,4,10,67,2021-10-05 12:15:00,57,9
03,03255,1,0,0,1,7,7,2021-10-05 12:15:00,7,7
03,03256,1,2,0,1,3,13,2021-10-05 12:15:00,13,3
03,03257,1,0,0,1,4,23,2021-10-05 12:15:00,23,4
03,03351,2,1,1,1,6,25,2021-10-05 12:15:00,17,4
03,03352,2,0,0,2,6,9,2021-10-05 12:15:00,9,6
