bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,8,34,2021-12-07 12:15:00,30,5
01,01002,7,8,6,3,33,112,2021-12-07 12:15:00,96,25
01,01003,3,10,9,2,6,121,2021-12-07 12:15:00,97,6
01,01004,1,1,0,1,2,23,2021-12-07 12:15:00,23,2
01,01051,1,1,1,1,4,34,2021-12-07 12:15:00,34,4
01,01053,2,3,2,2,3,15,2021-12-07 12:15:00,15,3
01,01054,3,1,1,3,2,22,2021-12-07 12:15:00,22,2
01,01055,3,3,1,3,8,36,2021-12-07 12:15:00,36,8
01,01056,2,6,2,2,4,27,2021-12-07 12:15:00,27,4
01,01057,1,4,4,1,6,6,2021-12-07 12:15:00,6,6
01,01058,5,1,1,3,9,33,2021-12-07 12:15:00,30,6
01,01059,1,1,0,1,0,24,2021-12-07 12:15:00,24,0
01,01060,3,2,2,3,24,61,2021-12-07 12:15:00,61,24
01,01061,3,4,2,1,8,35,2021-12-07 12:15:00,27,3
01,01062,3,6,2,3,3,29,2021-12-07 12:15:00,29,3
02,02000,34,73,54,24,100,479,2021-12-07 12:15:00,415,55
03,03101,7,6,4,5,25,104,2021-12-07 12:15:00,92,20
03,03102,2,4,3,2,1,28,2021-12-07 12:15:00,28,1
03,03103,3,3,3,1,6,22,2021-12-07 12:15:00,15,5
03,03151,1,3,1,1,0,12,2021-12-07 12:15:00,12,0
03,03153,3,6,1,3,2,23,2021-12-07 12:15:00,23,2
03,03154,1,2,2,1,1,16,2021-12-07 12:15:00,16,1
03,03155,2,4,1,2,5,14,2021-12-07 12:15:00,14,5
03,03157,1,3,1,1,1,15,2021-12-07 12:15:00,15,1
03,03158,1,4,2,1,6,10,2021-12-07 12:15:00,10,6
03,03159,8,25,17,7,24,118,2021-12-07 12:15:00,107,14
03,03241,19,48,34,16,47,356,2021-12-07 12:15:00,307,41
03,03251,3,0,0,3,7,10,2021-12-07 12:15:00,10,7
03,03252,6,5,3,4,9,65,2021-12-07 12:15:00,62,6
03,03254,7,15,5,4,15,64,2021-12-07 12:15:00,57,11
03,03255,1,1,1,1,1,8,2021-12-07 12:15:00,8,1
03,03256,1,0,0,1,1,11,2021-12-07 12:15:00,11,1
03,03257,1,6,1,1,1,23,2021-12-07 12:15:00,23,1
03,03351,2,5,4,1,4,22,2021-12-07 12:15:00,15,1
03,03352,2,2,1,2,6,9,2021-12-07 12:15:00,9,6
03,03353,3,4,2,3,3,29,2021-12-07 12:15:00,29,3
03,03354,1,1,1,1,0,6,2021-12-07 12:15:00,6,0
03,03355,3,4,3,1,15,28,2021-12-07 12:15:00,14,12
03,03356,3,3,2,2,3,8,2021-12-07 12:15:00,8,3
03,03357,3,2,1,2,6,28,2021-12-07 12:15:00,26,4
03,03358,2,2,0,2,5,15,2021-12-07 12:15:00,15,5
03,03359,3,4,3,2,6,25,2021-12-07 12:15:00,25,3
03,03360,2,8,6,2,4,72,2021-12-07 12:15:00,72,4
03,03361,2,2,1,2,5,10,2021-12-07 12:15:00,10,5
03,03401,1,2,1,1,2,14,2021-12-07 12:15:00,14,2
03,03402,1,1,1,1,6,13,2021-12-07 12:15:00,13,6
03,03403,6,10,6,3,13,101,2021-12-07 12:15:00,82,10
03,03404,5,16,11,4,20,103,2021-12-07 12:15:00,89,18
03,03405,2,4,1,1,11,18,2021-12-07 12:15:00,17,4
03,03451,3,0,0,2,7,25,2021-12-07 12:15:00,25,7
03,03452,4,3,2,3,6,30,2021-12-07 12:15:00,22,6
03,03453,3,6,3,3,4,20,2021-12-07 12:15:00,20,4
03,03454,10,7,4,6,22,64,2021-12-07 12:15:00,53,9
03,03455,2,2,1,2,8,23,2021-12-07 12:15:00,23,8
03,03456,1,6,4,1,4,23,2021-12-07 12:15:00,23,4
03,03457,6,5,3,4,9,22,2021-12-07 12:15:00,22,4
03,03458,1,1,0,1,2,8,2021-12-07 12:15:00,8,2
03,03459,7,13,4,6,14,75,2021-12-07 12:15:00,75,14
03,03460,5,4,4,3,12,24,2021-12-07 12:15:00,20,8
03,03461,2,1,1,2,3,9,2021-12-07 12:15:00,9,3
03,03462,1,2,2,1,0,8,2021-12-07 12:15:00,8,0
04,04011,9,24,16,8,2,143,2021-12-07 12:15:00,129,0
04,04012,4,8,6,3,8,38,2021-12-07 12:15:00,32,0
05,05111,14,49,30,11,15,284,2021-12-07 12:15:00,259,11
05,05112,16,25,17,9,14,160,2021-12-07 12:15:00,137,9
05,05113,15,30,19,12,33,341,2021-12-07 12:15:00,319,25
05,05114,7,14,9,4,13,71,2021-12-07 12:15:00,60,11
05,05116,6,17,6,4,9,80,2021-12-07 12:15:00,74,8
05,05117,2,9,4,2,0,38,2021-12-07 12:15:00,38,0
05,05119,6,11,3,4,7,59,2021-12-07 12:15:00,46,1
05,05120,1,8,2,1,1,25,2021-12-07 12:15:00,25,1
05,05122,4,14,8,3,18,54,2021-12-07 12:15:00,53,15
05,05124,7,15,6,5,25,122,2021-12-07 12:15:00,111,22
05,05154,8,6,2,5,13,47,2021-12-07 12:15:00,47,5
05,05158,6,10,5,6,15,44,2021-12-07 12:15:00,44,15
05,05162,7,14,2,5,14,87,2021-12-07 12:15:00,76,11
05,05166,4,11,5,4,2,32,2021-12-07 12:15:00,32,2
05,05170,11,15,8,8,18,107,2021-12-07 12:15:00,101,15
05,05314,18,31,19,11,22,263,2021-12-07 12:15:00,213,11
05,05315,30,57,34,18,36,364,2021-12-07 12:15:00,313,27
05,05316,5,14,8,2,10,59,2021-12-07 12:15:00,48,3
05,05334,13,31,21,7,15,258,2021-12-07 12:15:00,241,12
05,05358,6,11,4,4,11,51,2021-12-07 12:15:00,46,8
05,05362,6,7,5,6,9,51,2021-12-07 12:15:00,51,9
05,05366,3,6,3,3,3,25,2021-12-07 12:15:00,25,3
05,05370,3,8,5,3,2,38,2021-12-07 12:15:00,38,2
05,05374,6,11,6,6,12,67,2021-12-07 12:15:00,67,12
05,05378,4,7,4,4,4,33,2021-12-07 12:15:00,33,4
05,05382,7,7,0,6,13,75,2021-12-07 12:15:00,64,12
05,05512,2,1,0,2,14,29,2021-12-07 12:15:00,29,14
05,05513,7,13,3,4,10,81,2021-12-07 12:15:00,69,1
05,05515,9,11,9,7,14,194,2021-12-07 12:15:00,180,11
05,05554,6,10,3,5,12,54,2021-12-07 12:15:00,53,12
05,05558,5,5,2,3,3,28,2021-12-07 12:15:00,18,3
05,05562,15,28,21,14,44,186,2021-12-07 12:15:00,159,39
05,05566,7,13,4,5,27,79,2021-12-07 12:15:00,65,26
05,05570,6,8,4,5,13,37,2021-12-07 12:15:00,36,10
05,05711,6,15,8,4,10,127,2021-12-07 12:15:00,104,5
05,05754,4,18,11,4,0,49,2021-12-07 12:15:00,49,0
05,05758,5,11,8,3,11,45,2021-12-07 12:15:00,40,6
05,05762,6,7,5,5,1,34,2021-12-07 12:15:00,30,1
05,05766,2,12,7,2,3,47,2021-12-07 12:15:00,47,3
05,05770,9,17,8,6,15,183,2021-12-07 12:15:00,161,12
05,05774,7,23,19,5,8,75,2021-12-07 12:15:00,64,4
05,05911,8,13,10,6,19,170,2021-12-07 12:15:00,155,13
05,05913,9,20,11,9,18,268,2021-12-07 12:15:00,268,18
05,05914,7,8,1,5,9,70,2021-12-07 12:15:00,67,4
05,05915,7,7,5,5,23,73,2021-12-07 12:15:00,60,14
05,05916,4,10,2,4,4,60,2021-12-07 12:15:00,60,4
05,05954,8,8,4,6,31,103,2021-12-07 12:15:00,71,20
05,05958,10,17,8,9,14,76,2021-12-07 12:15:00,72,14
05,05962,10,16,5,8,12,86,2021-12-07 12:15:00,82,8
05,05966,3,5,2,3,12,16,2021-12-07 12:15:00,16,12
05,05970,5,6,4,5,12,94,2021-12-07 12:15:00,94,12
05,05974,9,9,2,7,16,73,2021-12-07 12:15:00,67,8
05,05978,8,18,9,8,4,96,2021-12-07 12:15:00,96,4
06,06411,7,13,9,4,16,88,2021-12-07 12:15:00,50,5
06,06412,17,52,18,12,26,257,2021-12-07 12:15:00,230,26
06,06413,4,19,9,2,8,100,2021-12-07 12:15:00,87,7
06,06414,6,20,10,4,7,87,2021-12-07 12:15:00,78,7
06,06431,5,8,5,5,4,37,2021-12-07 12:15:00,37,4
06,06432,2,15,12,2,1,26,2021-12-07 12:15:00,26,1
06,06433,2,9,2,2,0,25,2021-12-07 12:15:00,25,0
06,06434,2,8,5,2,1,23,2021-12-07 12:15:00,23,1
06,06435,7,11,5,4,5,79,2021-12-07 12:15:00,66,5
06,06436,2,6,1,2,2,25,2021-12-07 12:15:00,25,2
06,06437,2,9,3,2,5,121,2021-12-07 12:15:00,121,5
06,06438,2,10,8,2,4,17,2021-12-07 12:15:00,17,4
06,06439,2,5,3,2,3,13,2021-12-07 12:15:00,13,3
06,06440,5,11,7,5,1,64,2021-12-07 12:15:00,64,1
06,06531,6,22,20,4,18,185,2021-12-07 12:15:00,166,15
06,06532,2,3,3,2,2,45,2021-12-07 12:15:00,45,2
06,06533,3,7,1,3,8,42,2021-12-07 12:15:00,42,8
06,06534,3,6,4,3,10,120,2021-12-07 12:15:00,120,10
06,06535,4,4,2,4,3,21,2021-12-07 12:15:00,21,3
06,06611,6,22,4,6,15,131,2021-12-07 12:15:00,131,15
06,06631,5,13,6,3,13,75,2021-12-07 12:15:00,67,10
06,06632,4,11,7,3,15,43,2021-12-07 12:15:00,40,11
06,06633,4,2,0,4,5,23,2021-12-07 12:15:00,23,5
06,06634,3,4,2,3,9,21,2021-12-07 12:15:00,21,9
06,06635,6,5,2,6,6,75,2021-12-07 12:15:00,75,6
06,06636,3,6,2,3,5,24,2021-12-07 12:15:00,24,5
07,07111,6,7,3,4,27,85,2021-12-07 12:15:00,74,20
07,07131,2,4,4,2,2,13,2021-12-07 12:15:00,13,2
07,07132,2,5,2,2,3,13,2021-12-07 12:15:00,13,3
07,07133,6,4,3,4,10,38,2021-12-07 12:15:00,31,3
07,07134,2,3,0,2,4,16,2021-12-07 12:15:00,16,4
07,07135,2,2,1,2,2,8,2021-12-07 12:15:00,8,2
07,07137,3,6,4,3,9,27,2021-12-07 12:15:00,27,9
07,07138,8,12,7,5,12,52,2021-12-07 12:15:00,41,4
07,07140,2,2,2,2,5,9,2021-12-07 12:15:00,9,5
07,07141,5,6,5,5,4,26,2021-12-07 12:15:00,26,4
07,07143,4,3,2,4,11,20,2021-12-07 12:15:00,20,11
07,07211,6,12,4,3,15,65,2021-12-07 12:15:00,55,13
07,07231,2,1,1,2,3,17,2021-12-07 12:15:00,17,3
07,07232,2,1,1,2,0,14,2021-12-07 12:15:00,14,0
07,07233,2,1,1,2,4,11,2021-12-07 12:15:00,11,4
07,07235,2,2,0,2,0,10,2021-12-07 12:15:00,10,0
07,07311,1,4,0,1,1,10,2021-12-07 12:15:00,10,1
07,07312,3,8,5,1,11,91,2021-12-07 12:15:00,82,7
07,07313,3,7,3,2,5,16,2021-12-07 12:15:00,15,1
07,07314,6,14,9,4,13,94,2021-12-07 12:15:00,82,9
07,07315,2,14,8,2,8,91,2021-12-07 12:15:00,91,8
07,07316,1,4,2,1,0,17,2021-12-07 12:15:00,17,0
07,07317,2,3,1,1,1,15,2021-12-07 12:15:00,12,0
07,07318,3,7,4,2,1,24,2021-12-07 12:15:00,23,1
07,07319,3,6,5,1,8,39,2021-12-07 12:15:00,24,1
07,07320,1,0,0,1,3,6,2021-12-07 12:15:00,6,3
07,07331,1,1,0,1,3,4,2021-12-07 12:15:00,4,3
07,07332,2,3,3,2,3,11,2021-12-07 12:15:00,11,3
07,07333,2,2,1,2,4,8,2021-12-07 12:15:00,8,4
07,07334,2,6,5,2,4,17,2021-12-07 12:15:00,17,4
07,07335,1,0,0,1,7,3,2021-12-07 12:15:00,3,7
07,07336,1,3,2,1,1,15,2021-12-07 12:15:00,15,1
07,07337,2,0,0,2,0,11,2021-12-07 12:15:00,11,0
07,07339,1,0,0,1,0,10,2021-12-07 12:15:00,10,0
07,07340,1,1,1,1,7,2,2021-12-07 12:15:00,2,7
08,08111,12,59,29,10,18,230,2021-12-07 12:15:00,209,17
08,08115,6,17,7,4,5,48,2021-12-07 12:15:00,35,5
08,08116,8,28,22,4,11,71,2021-12-07 12:15:00,58,6
08,08117,5,14,4,3,6,35,2021-12-07 12:15:00,32,1
08,08118,5,29,11,4,5,83,2021-12-07 12:15:00,82,4
08,08119,4,23,12,2,7,57,2021-12-07 12:15:00,46,5
08,08121,3,25,15,1,3,52,2021-12-07 12:15:00,40,0
08,08125,2,5,3,2,1,49,2021-12-07 12:15:00,49,1
08,08126,1,3,2,1,0,7,2021-12-07 12:15:00,7,0
08,08127,4,14,9,2,6,44,2021-12-07 12:15:00,40,2
08,08128,4,8,5,3,17,41,2021-12-07 12:15:00,32,10
08,08135,2,6,3,1,8,12,2021-12-07 12:15:00,11,3
08,08136,8,13,5,4,10,59,2021-12-07 12:15:00,46,5
08,08211,3,8,5,1,3,22,2021-12-07 12:15:00,12,2
08,08212,6,27,13,4,6,107,2021-12-07 12:15:00,95,6
08,08215,3,15,6,3,10,42,2021-12-07 12:15:00,42,10
08,08216,2,0,0,2,0,10,2021-12-07 12:15:00,10,0
08,08221,8,41,31,6,6,218,2021-12-07 12:15:00,184,4
08,08222,6,34,26,3,8,111,2021-12-07 12:15:00,96,0
08,08225,3,5,2,3,10,13,2021-12-07 12:15:00,13,10
08,08226,4,11,6,4,5,32,2021-12-07 12:15:00,32,5
08,08231,4,20,9,2,5,55,2021-12-07 12:15:00,44,4
08,08235,3,4,1,3,5,22,2021-12-07 12:15:00,22,5
08,08236,2,4,2,2,1,12,2021-12-07 12:15:00,12,1
08,08237,1,4,3,1,0,8,2021-12-07 12:15:00,8,0
08,08311,7,44,26,4,21,181,2021-12-07 12:15:00,150,16
08,08315,3,5,0,3,5,24,2021-12-07 12:15:00,24,5
08,08316,4,10,2,4,8,94,2021-12-07 12:15:00,94,8
08,08317,8,25,14,6,12,75,2021-12-07 12:15:00,66,6
08,08325,2,11,9,2,0,13,2021-12-07 12:15:00,13,0
08,08326,6,20,1,2,3,57,2021-12-07 12:15:00,45,3
08,08327,1,3,1,1,3,9,2021-12-07 12:15:00,9,3
08,08335,10,13,6,6,14,76,2021-12-07 12:15:00,64,7
08,08336,2,3,2,2,10,22,2021-12-07 12:15:00,12,6
08,08337,1,5,1,1,0,10,2021-12-07 12:15:00,10,0
08,08415,3,7,6,1,8,36,2021-12-07 12:15:00,19,1
08,08416,5,38,31,2,5,105,2021-12-07 12:15:00,78,3
08,08417,2,9,5,2,1,23,2021-12-07 12:15:00,23,1
08,08421,5,27,22,4,12,114,2021-12-07 12:15:00,96,10
08,08425,2,2,1,2,3,13,2021-12-07 12:15:00,13,3
08,08426,1,6,2,1,1,15,2021-12-07 12:15:00,15,1
08,08435,5,8,2,3,14,40,2021-12-07 12:15:00,37,12
08,08436,6,19,13,4,19,47,2021-12-07 12:15:00,47,7
08,08437,2,4,2,2,0,12,2021-12-07 12:15:00,12,0
09,09161,1,22,11,1,4,46,2021-12-07 12:15:00,46,4
09,09162,35,143,79,24,31,534,2021-12-07 12:15:00,461,22
09,09163,3,14,5,1,9,39,2021-12-07 12:15:00,31,3
09,09171,3,13,8,2,0,27,2021-12-07 12:15:00,20,0
09,09172,3,7,5,3,1,18,2021-12-07 12:15:00,18,1
09,09173,2,14,9,2,6,25,2021-12-07 12:15:00,25,6
09,09174,1,9,3,1,4,26,2021-12-07 12:15:00,26,4
09,09175,1,9,6,1,2,20,2021-12-07 12:15:00,20,2
09,09176,3,28,7,3,2,46,2021-12-07 12:15:00,46,2
09,09177,1,3,2,1,0,20,2021-12-07 12:15:00,20,0
09,09178,1,9,6,1,0,15,2021-12-07 12:15:00,15,0
09,09179,1,5,2,1,1,10,2021-12-07 12:15:00,10,1
09,09180,4,15,8,2,4,56,2021-12-07 12:15:00,49,4
09,09181,2,5,3,1,1,13,2021-12-07 12:15:00,11,0
09,09182,1,7,7,1,5,21,2021-12-07 12:15:00,21,5
09,09183,1,8,1,1,1,15,2021-12-07 12:15:00,15,1
09,09184,2,1,0,2,0,9,2021-12-07 12:15:00,9,0
09,09185,4,6,2,2,6,29,2021-12-07 12:15:00,14,1
09,09186,1,3,2,1,1,7,2021-12-07 12:15:00,7,1
09,09187,5,23,15,5,6,59,2021-12-07 12:15:00,59,6
09,09188,6,16,12,5,9,43,2021-12-07 12:15:00,43,9
09,09189,3,21,14,2,8,49,2021-12-07 12:15:00,41,3
09,09190,3,11,11,3,4,19,2021-12-07 12:15:00,19,4
09,09261,5,12,7,3,3,52,2021-12-07 12:15:00,34,1
09,09262,4,10,5,2,7,40,2021-12-07 12:15:00,29,4
09,09263,1,10,4,1,3,24,2021-12-07 12:15:00,24,3
09,09271,2,17,6,2,5,29,2021-12-07 12:15:00,29,5
09,09272,2,9,4,2,1,18,2021-12-07 12:15:00,18,1
09,09273,3,5,2,3,4,12,2021-12-07 12:15:00,12,4
09,09274,1,4,0,1,0,6,2021-12-07 12:15:00,6,0
09,09275,2,8,6,2,7,18,2021-12-07 12:15:00,18,7
09,09276,2,6,2,2,0,13,2021-12-07 12:15:00,13,0
09,09277,2,11,7,2,0,16,2021-12-07 12:15:00,16,0
09,09278,2,10,8,2,1,11,2021-12-07 12:15:00,11,1
09,09279,2,0,0,2,1,11,2021-12-07 12:15:00,11,1
09,09361,3,15,9,1,5,40,2021-12-07 12:15:00,33,1
09,09362,7,51,39,4,20,188,2021-12-07 12:15:00,167,14
09,09363,3,14,9,1,10,42,2021-12-07 12:15:00,39,3
09,09371,1,6,6,1,6,8,2021-12-07 12:15:00,8,6
09,09372,1,6,4,1,2,10,2021-12-07 12:15:00,10,2
09,09373,1,7,5,1,2,20,2021-12-07 12:15:00,20,2
09,09375,2,3,1,2,1,12,2021-12-07 12:15:00,12,1
09,09376,4,15,10,4,0,28,2021-12-07 12:15:00,28,0
09,09377,2,6,3,2,2,12,2021-12-07 12:15:00,12,2
09,09461,4,15,10,1,11,43,2021-12-07 12:15:00,30,4
09,09462,7,13,10,2,4,56,2021-12-07 12:15:00,50,2
09,09463,3,9,4,1,10,33,2021-12-07 12:15:00,27,7
09,09464,3,4,1,1,5,29,2021-12-07 12:15:00,24,4
09,09471,2,5,4,2,6,10,2021-12-07 12:15:00,10,6
09,09472,1,0,0,1,3,3,2021-12-07 12:15:00,3,3
09,09474,2,5,3,2,1,13,2021-12-07 12:15:00,13,1
09,09475,2,4,3,2,3,14,2021-12-07 12:15:00,14,3
09,09476,1,8,2,1,1,13,2021-12-07 12:15:00,13,1
09,09477,1,7,5,1,1,26,2021-12-07 12:15:00,26,1
09,09478,3,4,3,3,5,33,2021-12-07 12:15:00,33,5
09,09479,2,4,1,2,5,13,2021-12-07 12:15:00,13,5
09,09561,2,11,3,2,2,25,2021-12-07 12:15:00,25,2
09,09562,5,34,25,3,7,116,2021-12-07 12:15:00,96,6
09,09563,3,10,6,1,10,37,2021-12-07 12:15:00,34,4
09,09564,12,53,40,6,20,158,2021-12-07 12:15:00,128,12
09,09565,1,2,1,1,1,5,2021-12-07 12:15:00,5,1
09,09571,3,4,2,3,1,22,2021-12-07 12:15:00,22,1
09,09572,1,1,1,1,0,6,2021-12-07 12:15:00,6,0
09,09574,3,9,6,3,4,19,2021-12-07 12:15:00,19,4
09,09575,2,4,2,2,2,18,2021-12-07 12:15:00,18,2
09,09576,1,0,0,1,1,4,2021-12-07 12:15:00,4,1
09,09577,2,11,5,2,2,14,2021-12-07 12:15:00,14,2
09,09661,3,9,8,1,3,47,2021-12-07 12:15:00,37,1
09,09662,4,19,8,2,4,65,2021-12-07 12:15:00,53,4
09,09663,5,22,16,3,18,115,2021-12-07 12:15:00,115,14
09,09671,1,1,0,1,1,5,2021-12-07 12:15:00,5,1
09,09672,4,3,1,4,4,31,2021-12-07 12:15:00,31,4
09,09673,1,28,12,1,15,123,2021-12-07 12:15:00,123,15
09,09674,2,2,1,2,0,6,2021-12-07 12:15:00,6,0
09,09675,1,1,1,1,0,8,2021-12-07 12:15:00,8,0
09,09676,1,3,3,1,1,7,2021-12-07 12:15:00,7,1
09,09677,1,4,4,1,1,6,2021-12-07 12:15:00,6,1
09,09678,2,3,0,2,1,5,2021-12-07 12:15:00,5,1
09,09679,1,2,1,1,0,8,2021-12-07 12:15:00,8,0
09,09761,6,38,12,3,12,138,2021-12-07 12:15:00,94,6
09,09762,1,10,4,1,4,16,2021-12-07 12:15:00,16,4
09,09763,3,5,2,1,6,38,2021-12-07 12:15:00,24,2
09,09764,3,9,7,1,1,27,2021-12-07 12:15:00,20,0
09,09771,2,5,3,2,0,13,2021-12-07 12:15:00,13,0
09,09772,2,5,2,2,3,10,2021-12-07 12:15:00,10,3
09,09773,2,9,4,2,3,11,2021-12-07 12:15:00,11,3
09,09774,4,14,5,4,7,47,2021-12-07 12:15:00,47,7
09,09775,2,6,4,2,2,20,2021-12-07 12:15:00,20,2
09,09776,2,5,2,2,2,10,2021-12-07 12:15:00,10,2
09,09777,3,8,4,3,2,13,2021-12-07 12:15:00,13,2
09,09778,2,8,1,2,2,14,2021-12-07 12:15:00,14,2
09,09779,3,9,6,3,1,24,2021-12-07 12:15:00,24,1
09,09780,2,8,6,2,3,13,2021-12-07 12:15:00,13,3
10,10041,9,43,15,7,13,158,2021-12-07 12:15:00,145,10
10,10042,1,2,0,1,4,8,2021-12-07 12:15:00,8,4
10,10043,4,7,1,2,4,32,2021-12-07 12:15:00,26,0
10,10044,4,11,5,3,13,47,2021-12-07 12:15:00,39,8
10,10045,4,18,9,2,2,154,2021-12-07 12:15:00,140,0
10,10046,1,2,1,1,1,13,2021-12-07 12:15:00,13,1
11,11000,64,248,159,41,92,1076,2021-12-07 12:15:00,989,79
12,12051,4,11,2,3,10,57,2021-12-07 12:15:00,48,3
12,12052,3,20,11,2,13,76,2021-12-07 12:15:00,66,11
12,12053,1,9,1,1,0,12,2021-12-07 12:15:00,12,0
12,12054,6,9,5,4,16,50,2021-12-07 12:15:00,38,6
12,12060,2,13,5,2,3,63,2021-12-07 12:15:00,63,3
12,12061,5,13,8,5,4,33,2021-12-07 12:15:00,33,4
12,12062,3,3,1,3,6,12,2021-12-07 12:15:00,12,6
12,12063,4,5,3,2,8,13,2021-12-07 12:15:00,12,5
12,12064,3,10,5,3,0,23,2021-12-07 12:15:00,23,0
12,12065,5,6,6,5,3,34,2021-12-07 12:15:00,34,3
12,12066,1,12,0,1,1,16,2021-12-07 12:15:00,16,1
12,12067,3,16,6,3,14,47,2021-12-07 12:15:00,47,14
12,12068,3,11,8,3,5,42,2021-12-07 12:15:00,42,5
12,12069,3,10,3,3,8,56,2021-12-07 12:15:00,56,8
12,12070,2,3,2,2,3,11,2021-12-07 12:15:00,11,3
12,12071,3,10,0,3,4,16,2021-12-07 12:15:00,16,4
12,12072,2,4,1,2,3,11,2021-12-07 12:15:00,11,3
12,12073,4,8,2,4,6,22,2021-12-07 12:15:00,22,6
13,13003,4,16,11,2,23,91,2021-12-07 12:15:00,76,14
13,13004,3,7,6,1,11,61,2021-12-07 12:15:00,51,1
13,13071,7,14,8,5,12,66,2021-12-07 12:15:00,55,10
13,13072,6,14,9,4,10,48,2021-12-07 12:15:00,48,10
13,13073,4,10,7,4,7,44,2021-12-07 12:15:00,44,7
13,13074,2,2,0,2,3,14,2021-12-07 12:15:00,14,3
13,13075,9,24,13,7,23,156,2021-12-07 12:15:00,144,15
13,13076,7,6,3,7,19,108,2021-12-07 12:15:00,108,19
14,14511,7,41,31,3,29,141,2021-12-07 12:15:00,128,16
14,14521,7,53,22,6,16,78,2021-12-07 12:15:00,78,12
14,14522,5,27,12,5,3,46,2021-12-07 12:15:00,46,3
14,14523,6,32,16,5,10,59,2021-12-07 12:15:00,59,7
14,14524,6,41,25,5,8,93,2021-12-07 12:15:00,91,8
14,14612,17,101,52,6,32,259,2021-12-07 12:15:00,232,29
14,14625,7,38,15,6,11,58,2021-12-07 12:15:00,58,11
14,14626,7,32,17,6,13,52,2021-12-07 12:15:00,48,11
14,14627,5,36,20,5,3,65,2021-12-07 12:15:00,65,3
14,14628,6,88,16,6,8,118,2021-12-07 12:15:00,118,8
14,14713,11,69,42,7,52,291,2021-12-07 12:15:00,256,35
14,14729,4,16,13,3,10,49,2021-12-07 12:15:00,48,3
14,14730,8,17,6,8,11,44,2021-12-07 12:15:00,44,11
15,15001,3,6,4,1,9,24,2021-12-07 12:15:00,20,1
15,15002,10,42,20,5,32,233,2021-12-07 12:15:00,218,18
15,15003,9,20,12,6,10,177,2021-12-07 12:15:00,161,4
15,15081,2,5,3,2,1,15,2021-12-07 12:15:00,15,1
15,15082,3,14,6,3,9,24,2021-12-07 12:15:00,24,9
15,15083,2,6,2,2,1,14,2021-12-07 12:15:00,14,1
15,15084,3,12,4,3,1,29,2021-12-07 12:15:00,29,1
15,15085,5,18,8,4,4,50,2021-12-07 12:15:00,44,2
15,15086,2,5,3,2,1,18,2021-12-07 12:15:00,18,1
15,15087,3,12,6,3,4,22,2021-12-07 12:15:00,22,4
15,15088,2,7,0,2,6,16,2021-12-07 12:15:00,16,6
15,15089,4,11,6,4,0,36,2021-12-07 12:15:00,36,0
15,15090,3,3,1,2,9,14,2021-12-07 12:15:00,14,7
15,15091,4,6,2,2,10,20,2021-12-07 12:15:00,20,8
16,16051,3,28,17,2,3,67,2021-12-07 12:15:00,64,2
16,16052,1,15,9,1,0,46,2021-12-07 12:15:00,46,0
16,16053,3,22,14,1,5,91,2021-12-07 12:15:00,70,2
16,16054,2,8,6,1,5,27,2021-12-07 12:15:00,18,4
16,16055,1,7,2,1,0,14,2021-12-07 12:15:00,14,0
16,16056,1,8,4,1,4,13,2021-12-07 12:15:00,13,4
16,16061,2,6,5,2,0,17,2021-12-07 12:15:00,17,0
16,16062,4,12,8,3,18,34,2021-12-07 12:15:00,27,11
16,16063,3,2,1,3,8,66,2021-12-07 12:15:00,66,8
16,16064,4,4,1,3,1,16,2021-12-07 12:15:00,14,1
16,16065,1,2,0,1,0,6,2021-12-07 12:15:00,6,0
16,16066,2,17,9,2,0,42,2021-12-07 12:15:00,42,0
16,16067,2,14,2,2,0,19,2021-12-07 12:15:00,19,0
16,16068,1,2,0,1,0,7,2021-12-07 12:15:00,7,0
16,16069,1,3,2,1,1,5,2021-12-07 12:15:00,5,1
16,16070,3,10,9,2,2,15,2021-12-07 12:15:00,14,2
