bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,6,36,2021-10-10 12:15:00,30,5
01,01002,5,1,1,3,48,116,2021-10-10 12:15:00,113,45
01,01003,2,0,0,2,31,102,2021-10-10 12:15:00,102,31
01,01004,1,0,0,1,4,21,2021-10-10 12:15:00,21,4
01,01051,1,2,1,1,2,36,2021-10-10 12:15:00,36,2
01,01053,2,1,1,2,8,10,2021-10-10 12:15:00,10,8
01,01054,3,1,1,3,6,18,2021-10-10 12:15:00,18,6
01,01055,3,1,0,3,6,41,2021-10-10 12:15:00,41,6
01,01056,2,1,1,2,11,22,2021-10-10 12:15:00,22,11
01,01057,1,0,0,1,6,6,2021-10-10 12:15:00,6,6
01,01058,5,3,2,3,11,31,2021-10-10 12:15:00,28,8
01,01059,1,0,0,1,0,24,2021-10-10 12:15:00,24,0
01,01060,3,1,0,3,32,48,2021-10-10 12:15:00,48,32
01,01061,3,3,1,1,13,30,2021-10-10 12:15:00,19,11
01,01062,3,0,0,3,7,19,2021-10-10 12:15:00,19,7
02,02000,34,28,19,24,113,498,2021-10-10 12:15:00,434,72
03,03101,7,6,3,5,35,94,2021-10-10 12:15:00,79,33
03,03102,2,2,2,2,8,21,2021-10-10 12:15:00,21,8
03,03103,3,0,0,1,2,27,2021-10-10 12:15:00,18,2
03,03151,1,1,1,1,0,12,2021-10-10 12:15:00,12,0
03,03153,3,2,2,3,0,26,2021-10-10 12:15:00,26,0
03,03154,1,2,1,1,2,14,2021-10-10 12:15:00,14,2
03,03155,2,0,0,2,5,15,2021-10-10 12:15:00,15,5
03,03157,1,0,0,1,5,11,2021-10-10 12:15:00,11,5
03,03158,1,1,0,1,6,10,2021-10-10 12:15:00,10,6
03,03159,8,6,6,7,17,110,2021-10-10 12:15:00,96,11
03,03241,19,28,24,16,48,337,2021-10-10 12:15:00,288,41
03,03251,3,0,0,3,4,15,2021-10-10 12:15:00,15,4
03,03252,6,2,0,4,9,64,2021-10-10 12:15:00,60,7
03,03254,7,2,2,4,14,62,2021-10-10 12:15:00,52,13
03,03255,1,0,0,1,5,9,2021-10-10 12:15:00,9,5
03,03256,1,0,0,1,1,13,2021-10-10 12:15:00,13,1
03,03257,1,1,0,1,3,24,2021-10-10 12:15:00,24,3
03,03351,2,1,1,1,9,21,2021-10-10 12:15:00,14,6
03,03352,2,2,1,2,5,10,2021-10-10 12:15:00,10,5
03,03353,3,5,4,3,0,32,2021-10-10 12:15:00,32,0
03,03354,1,0,0,1,2,4,2021-10-10 12:15:00,4,2
03,03355,3,0,0,1,11,32,2021-10-10 12:15:00,22,4
03,03356,3,1,1,2,4,8,2021-10-10 12:15:00,8,4
03,03357,3,1,1,2,5,27,2021-10-10 12:15:00,25,3
03,03358,2,2,0,2,8,10,2021-10-10 12:15:00,10,8
03,03359,3,1,1,2,3,23,2021-10-10 12:15:00,23,0
03,03360,2,2,0,2,3,73,2021-10-10 12:15:00,73,3
03,03361,2,0,0,2,3,12,2021-10-10 12:15:00,12,3
03,03401,1,1,1,1,0,16,2021-10-10 12:15:00,16,0
03,03402,1,0,0,1,4,13,2021-10-10 12:15:00,13,4
03,03403,6,8,6,3,12,103,2021-10-10 12:15:00,84,9
03,03404,5,6,4,4,15,98,2021-10-10 12:15:00,85,12
03,03405,2,4,0,1,8,19,2021-10-10 12:15:00,18,1
03,03451,3,0,0,2,6,27,2021-10-10 12:15:00,27,6
03,03452,4,2,1,3,10,24,2021-10-10 12:15:00,21,5
03,03453,3,0,0,3,7,17,2021-10-10 12:15:00,17,7
03,03454,10,1,0,6,24,64,2021-10-10 12:15:00,48,16
03,03455,2,0,0,2,4,27,2021-10-10 12:15:00,27,4
03,03456,1,2,0,1,3,24,2021-10-10 12:15:00,24,3
03,03457,6,1,0,4,12,19,2021-10-10 12:15:00,18,8
03,03458,1,0,0,1,0,7,2021-10-10 12:15:00,7,0
03,03459,7,3,1,6,13,73,2021-10-10 12:15:00,73,13
03,03460,5,0,0,3,8,26,2021-10-10 12:15:00,20,6
03,03461,2,1,0,2,2,13,2021-10-10 12:15:00,13,2
03,03462,1,0,0,1,0,8,2021-10-10 12:15:00,8,0
04,04011,9,17,7,8,7,131,2021-10-10 12:15:00,118,4
04,04012,4,8,5,3,14,39,2021-10-10 12:15:00,35,4
05,05111,14,12,7,11,39,257,2021-10-10 12:15:00,235,32
05,05112,16,5,2,9,36,145,2021-10-10 12:15:00,126,27
05,05113,15,22,15,12,26,345,2021-10-10 12:15:00,324,17
05,05114,7,3,1,4,14,72,2021-10-10 12:15:00,62,12
05,05116,6,6,2,4,9,82,2021-10-10 12:15:00,76,8
05,05117,2,1,0,2,1,31,2021-10-10 12:15:00,31,1
05,05119,6,7,1,4,12,56,2021-10-10 12:15:00,43,6
05,05120,1,0,0,1,1,25,2021-10-10 12:15:00,25,1
05,05122,4,7,5,3,15,57,2021-10-10 12:15:00,53,15
05,05124,7,9,7,5,20,123,2021-10-10 12:15:00,111,18
05,05154,8,3,1,5,23,45,2021-10-10 12:15:00,44,16
05,05158,6,2,1,6,28,33,2021-10-10 12:15:00,33,28
05,05162,7,5,1,5,29,73,2021-10-10 12:15:00,67,21
05,05166,4,1,1,4,5,30,2021-10-10 12:15:00,30,5
05,05170,11,4,0,8,33,88,2021-10-10 12:15:00,87,23
05,05314,18,17,12,11,17,269,2021-10-10 12:15:00,216,6
05,05315,30,26,18,18,25,374,2021-10-10 12:15:00,317,22
05,05316,5,3,2,2,8,61,2021-10-10 12:15:00,45,6
05,05334,13,14,13,7,34,255,2021-10-10 12:15:00,238,31
05,05358,6,4,3,4,7,54,2021-10-10 12:15:00,49,4
05,05362,6,6,5,6,7,49,2021-10-10 12:15:00,49,7
05,05366,3,1,1,3,9,19,2021-10-10 12:15:00,19,9
05,05370,3,4,2,3,2,38,2021-10-10 12:15:00,38,2
05,05374,6,2,0,6,19,62,2021-10-10 12:15:00,62,19
05,05378,4,1,1,4,7,34,2021-10-10 12:15:00,34,7
05,05382,7,3,3,6,9,75,2021-10-10 12:15:00,63,9
05,05512,2,2,0,2,14,29,2021-10-10 12:15:00,29,14
05,05513,7,7,5,4,18,73,2021-10-10 12:15:00,57,10
05,05515,9,3,2,7,9,202,2021-10-10 12:15:00,187,9
05,05554,6,1,0,5,22,42,2021-10-10 12:15:00,42,20
05,05558,5,2,1,3,8,23,2021-10-10 12:15:00,13,8
05,05562,15,6,2,14,41,183,2021-10-10 12:15:00,160,32
05,05566,7,2,1,5,14,90,2021-10-10 12:15:00,77,13
05,05570,6,1,0,5,9,37,2021-10-10 12:15:00,35,9
05,05711,6,7,3,4,21,117,2021-10-10 12:15:00,95,15
05,05754,4,3,2,4,9,45,2021-10-10 12:15:00,45,9
05,05758,5,0,0,3,9,51,2021-10-10 12:15:00,44,6
05,05762,6,0,0,5,9,26,2021-10-10 12:15:00,22,9
05,05766,2,7,2,2,3,47,2021-10-10 12:15:00,47,3
05,05770,9,13,11,6,27,182,2021-10-10 12:15:00,160,23
05,05774,7,9,9,5,8,80,2021-10-10 12:15:00,67,6
05,05911,8,12,9,6,16,173,2021-10-10 12:15:00,154,14
05,05913,9,7,4,9,23,258,2021-10-10 12:15:00,258,23
05,05914,7,6,1,5,7,75,2021-10-10 12:15:00,70,2
05,05915,7,6,3,5,24,67,2021-10-10 12:15:00,52,17
05,05916,4,4,4,4,11,48,2021-10-10 12:15:00,48,11
05,05954,8,0,0,6,26,102,2021-10-10 12:15:00,64,21
05,05958,9,4,3,8,31,56,2021-10-10 12:15:00,54,29
05,05962,10,6,1,8,16,93,2021-10-10 12:15:00,87,14
05,05966,3,3,1,3,15,13,2021-10-10 12:15:00,13,15
05,05970,5,7,4,5,8,98,2021-10-10 12:15:00,98,8
05,05974,9,3,2,7,19,67,2021-10-10 12:15:00,60,12
05,05978,8,1,1,8,14,98,2021-10-10 12:15:00,98,14
06,06411,7,6,3,4,20,69,2021-10-10 12:15:00,41,3
06,06412,17,25,10,12,44,247,2021-10-10 12:15:00,224,40
06,06413,4,2,1,2,10,96,2021-10-10 12:15:00,89,5
06,06414,6,2,1,4,10,94,2021-10-10 12:15:00,81,10
06,06431,5,5,0,5,10,33,2021-10-10 12:15:00,33,10
06,06432,2,11,9,2,1,25,2021-10-10 12:15:00,25,1
06,06433,2,3,1,2,2,23,2021-10-10 12:15:00,23,2
06,06434,2,2,0,2,3,20,2021-10-10 12:15:00,20,3
06,06435,7,6,2,4,9,79,2021-10-10 12:15:00,58,6
06,06436,2,1,1,2,3,22,2021-10-10 12:15:00,22,3
06,06437,2,4,2,2,5,121,2021-10-10 12:15:00,121,5
06,06438,2,7,5,2,3,18,2021-10-10 12:15:00,18,3
06,06439,2,0,0,2,2,15,2021-10-10 12:15:00,15,2
06,06440,5,8,8,5,3,59,2021-10-10 12:15:00,59,3
06,06531,6,13,10,4,23,179,2021-10-10 12:15:00,157,23
06,06532,2,1,0,2,3,44,2021-10-10 12:15:00,44,3
06,06533,3,5,3,3,15,37,2021-10-10 12:15:00,37,15
06,06534,3,3,3,3,16,123,2021-10-10 12:15:00,123,16
06,06535,4,0,0,4,7,17,2021-10-10 12:15:00,17,7
06,06611,6,5,1,6,21,126,2021-10-10 12:15:00,126,21
06,06631,5,4,1,3,17,75,2021-10-10 12:15:00,69,12
06,06632,4,0,0,3,17,38,2021-10-10 12:15:00,37,11
06,06633,4,2,0,4,5,25,2021-10-10 12:15:00,25,5
06,06634,3,1,0,3,9,17,2021-10-10 12:15:00,17,9
06,06635,6,1,0,6,10,72,2021-10-10 12:15:00,72,10
06,06636,3,1,1,3,12,18,2021-10-10 12:15:00,18,12
07,07111,6,5,3,4,18,91,2021-10-10 12:15:00,76,13
07,07131,2,0,0,2,2,15,2021-10-10 12:15:00,15,2
07,07132,2,1,1,2,2,10,2021-10-10 12:15:00,10,2
07,07133,6,3,3,4,10,36,2021-10-10 12:15:00,27,5
