bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,7,35,2021-12-15 12:15:00,30,5
01,01002,7,13,10,3,28,112,2021-12-15 12:15:00,96,20
01,01003,3,5,3,2,17,112,2021-12-15 12:15:00,90,15
01,01004,1,1,0,1,2,23,2021-12-15 12:15:00,23,2
01,01051,1,2,2,1,1,37,2021-12-15 12:15:00,37,1
01,01053,2,0,0,2,4,14,2021-12-15 12:15:00,14,4
01,01054,3,2,1,3,6,18,2021-12-15 12:15:00,18,6
01,01055,3,3,2,3,4,37,2021-12-15 12:15:00,37,4
01,01056,2,6,4,2,7,26,2021-12-15 12:15:00,26,7
01,01057,1,2,2,1,3,9,2021-12-15 12:15:00,9,3
01,01058,5,5,3,3,11,31,2021-12-15 12:15:00,28,8
01,01059,1,4,2,1,0,24,2021-12-15 12:15:00,24,0
01,01060,3,3,0,3,25,60,2021-12-15 12:15:00,60,25
01,01061,3,2,0,1,11,32,2021-12-15 12:15:00,27,3
01,01062,3,5,1,3,2,28,2021-12-15 12:15:00,28,2
02,02000,34,62,35,24,107,472,2021-12-15 12:15:00,410,60
03,03101,7,10,3,5,20,109,2021-12-15 12:15:00,96,16
03,03102,2,4,2,2,2,26,2021-12-15 12:15:00,26,2
03,03103,3,6,6,1,8,23,2021-12-15 12:15:00,19,3
03,03151,1,5,1,1,0,12,2021-12-15 12:15:00,12,0
03,03153,3,5,4,3,0,24,2021-12-15 12:15:00,24,0
03,03154,1,4,3,1,2,15,2021-12-15 12:15:00,15,2
03,03155,2,3,0,2,6,15,2021-12-15 12:15:00,15,6
03,03157,1,2,1,1,2,14,2021-12-15 12:15:00,14,2
03,03158,1,4,4,1,2,14,2021-12-15 12:15:00,14,2
03,03159,8,20,13,7,27,123,2021-12-15 12:15:00,107,22
03,03241,19,53,34,16,42,355,2021-12-15 12:15:00,311,31
03,03251,3,1,1,3,3,13,2021-12-15 12:15:00,13,3
03,03252,6,6,4,4,20,54,2021-12-15 12:15:00,52,16
03,03254,7,11,6,4,13,63,2021-12-15 12:15:00,56,9
03,03255,1,1,1,1,4,5,2021-12-15 12:15:00,5,4
03,03256,1,1,1,1,2,10,2021-12-15 12:15:00,10,2
03,03257,1,2,0,1,0,24,2021-12-15 12:15:00,24,0
03,03351,2,5,2,1,6,27,2021-12-15 12:15:00,22,1
03,03352,2,1,0,2,4,8,2021-12-15 12:15:00,8,4
03,03353,3,8,3,3,1,31,2021-12-15 12:15:00,31,1
03,03354,1,1,1,1,2,4,2021-12-15 12:15:00,4,2
03,03355,3,2,1,1,8,35,2021-12-15 12:15:00,24,2
03,03356,3,2,0,2,1,10,2021-12-15 12:15:00,10,1
03,03357,3,4,1,2,8,27,2021-12-15 12:15:00,25,6
03,03358,2,1,0,2,1,18,2021-12-15 12:15:00,18,1
03,03359,3,3,2,2,4,27,2021-12-15 12:15:00,26,2
03,03360,2,4,2,2,6,70,2021-12-15 12:15:00,70,6
03,03361,2,1,1,2,1,14,2021-12-15 12:15:00,14,1
03,03401,1,2,1,1,4,12,2021-12-15 12:15:00,12,4
03,03402,1,0,0,1,3,14,2021-12-15 12:15:00,14,3
03,03403,6,9,6,3,12,101,2021-12-15 12:15:00,83,8
03,03404,5,12,7,4,14,108,2021-12-15 12:15:00,95,11
03,03405,3,2,1,1,9,24,2021-12-15 12:15:00,21,1
03,03451,3,2,2,2,2,30,2021-12-15 12:15:00,30,2
03,03452,4,3,2,3,3,34,2021-12-15 12:15:00,26,3
03,03453,3,4,3,3,9,15,2021-12-15 12:15:00,15,9
03,03454,10,13,10,6,22,67,2021-12-15 12:15:00,53,12
03,03455,2,5,1,2,3,28,2021-12-15 12:15:00,28,3
03,03456,1,6,4,1,1,26,2021-12-15 12:15:00,26,1
03,03457,6,4,2,4,8,23,2021-12-15 12:15:00,23,3
03,03458,1,1,0,1,2,8,2021-12-15 12:15:00,8,2
03,03459,7,8,2,6,19,75,2021-12-15 12:15:00,75,19
03,03460,5,3,1,3,4,32,2021-12-15 12:15:00,26,2
03,03461,2,2,2,2,0,12,2021-12-15 12:15:00,12,0
03,03462,1,3,3,1,0,8,2021-12-15 12:15:00,8,0
04,04011,9,21,15,8,5,146,2021-12-15 12:15:00,133,2
04,04012,4,7,7,3,8,40,2021-12-15 12:15:00,32,6
05,05111,14,49,28,11,7,289,2021-12-15 12:15:00,261,6
05,05112,15,20,12,9,19,155,2021-12-15 12:15:00,136,14
05,05113,15,30,21,12,31,346,2021-12-15 12:15:00,319,27
05,05114,7,16,10,4,12,72,2021-12-15 12:15:00,62,11
05,05116,6,19,14,4,6,83,2021-12-15 12:15:00,76,6
05,05117,2,8,4,2,3,33,2021-12-15 12:15:00,33,3
05,05119,6,11,8,4,11,56,2021-12-15 12:15:00,43,5
05,05120,1,9,5,1,2,26,2021-12-15 12:15:00,26,2
05,05122,4,16,13,3,12,60,2021-12-15 12:15:00,59,9
05,05124,7,15,8,5,20,127,2021-12-15 12:15:00,118,15
05,05154,8,6,3,5,19,42,2021-12-15 12:15:00,42,11
05,05158,6,16,5,6,6,51,2021-12-15 12:15:00,51,6
05,05162,7,13,4,5,8,92,2021-12-15 12:15:00,81,5
05,05166,4,6,3,4,1,33,2021-12-15 12:15:00,33,1
05,05170,11,18,5,8,19,104,2021-12-15 12:15:00,99,15
05,05314,17,37,28,11,12,259,2021-12-15 12:15:00,213,7
05,05315,30,58,35,18,41,361,2021-12-15 12:15:00,310,32
05,05316,5,11,9,2,12,57,2021-12-15 12:15:00,45,6
05,05334,13,30,21,7,11,260,2021-12-15 12:15:00,244,8
05,05358,6,10,2,4,15,45,2021-12-15 12:15:00,41,11
05,05362,6,9,6,6,6,52,2021-12-15 12:15:00,52,6
05,05366,3,4,2,3,4,24,2021-12-15 12:15:00,24,4
05,05370,3,9,4,3,5,35,2021-12-15 12:15:00,35,5
05,05374,6,10,8,6,6,74,2021-12-15 12:15:00,74,6
05,05378,4,7,3,4,1,39,2021-12-15 12:15:00,39,1
05,05382,7,10,3,6,7,76,2021-12-15 12:15:00,65,6
05,05512,2,2,1,2,7,32,2021-12-15 12:15:00,32,7
05,05513,7,6,2,4,18,75,2021-12-15 12:15:00,63,9
05,05515,9,12,9,7,15,193,2021-12-15 12:15:00,179,12
05,05554,6,10,3,5,18,52,2021-12-15 12:15:00,52,16
05,05558,5,9,3,3,6,26,2021-12-15 12:15:00,16,6
05,05562,15,22,15,14,60,165,2021-12-15 12:15:00,138,55
05,05566,7,10,6,5,22,84,2021-12-15 12:15:00,70,21
05,05570,6,8,5,5,8,42,2021-12-15 12:15:00,41,5
05,05711,6,19,9,4,16,122,2021-12-15 12:15:00,104,6
05,05754,4,13,9,4,4,43,2021-12-15 12:15:00,43,4
05,05758,5,13,8,3,10,48,2021-12-15 12:15:00,43,5
05,05762,6,5,3,5,4,31,2021-12-15 12:15:00,27,4
05,05766,2,25,12,2,2,48,2021-12-15 12:15:00,48,2
05,05770,9,11,7,6,25,179,2021-12-15 12:15:00,158,19
05,05774,7,19,15,5,15,72,2021-12-15 12:15:00,62,10
05,05911,8,14,5,6,16,173,2021-12-15 12:15:00,155,13
05,05913,9,22,10,9,30,248,2021-12-15 12:15:00,248,30
05,05914,7,6,2,5,5,77,2021-12-15 12:15:00,72,0
05,05915,7,7,5,5,21,72,2021-12-15 12:15:00,62,9
05,05916,4,6,3,4,5,59,2021-12-15 12:15:00,59,5
05,05954,8,7,4,6,29,103,2021-12-15 12:15:00,71,18
05,05958,10,14,9,9,15,72,2021-12-15 12:15:00,68,15
05,05962,10,18,7,8,13,87,2021-12-15 12:15:00,84,8
05,05966,3,4,2,3,10,14,2021-12-15 12:15:00,14,10
05,05970,5,7,5,5,14,92,2021-12-15 12:15:00,92,14
05,05974,9,10,6,7,15,76,2021-12-15 12:15:00,65,12
05,05978,8,16,8,8,5,92,2021-12-15 12:15:00,92,5
06,06411,7,14,10,4,15,84,2021-12-15 12:15:00,47,5
06,06412,17,53,18,12,27,267,2021-12-15 12:15:00,242,22
06,06413,4,16,12,2,8,100,2021-12-15 12:15:00,86,8
06,06414,6,16,11,4,9,93,2021-12-15 12:15:00,81,9
06,06431,5,7,5,5,5,34,2021-12-15 12:15:00,34,5
06,06432,2,13,11,2,2,26,2021-12-15 12:15:00,26,2
06,06433,2,9,1,2,3,22,2021-12-15 12:15:00,22,3
06,06434,2,7,5,2,4,20,2021-12-15 12:15:00,20,4
06,06435,7,14,6,4,4,78,2021-12-15 12:15:00,67,2
06,06436,2,6,1,2,0,26,2021-12-15 12:15:00,26,0
06,06437,2,11,5,2,3,123,2021-12-15 12:15:00,123,3
06,06438,2,12,9,2,4,17,2021-12-15 12:15:00,17,4
06,06439,2,2,1,2,4,13,2021-12-15 12:15:00,13,4
06,06440,5,13,6,5,7,57,2021-12-15 12:15:00,57,7
06,06531,6,23,20,4,20,183,2021-12-15 12:15:00,163,19
06,06532,2,4,2,2,3,46,2021-12-15 12:15:00,46,3
06,06533,3,2,1,3,9,41,2021-12-15 12:15:00,41,9
06,06534,3,9,5,3,6,129,2021-12-15 12:15:00,129,6
06,06535,4,1,1,4,3,18,2021-12-15 12:15:00,18,3
06,06611,6,18,6,6,13,131,2021-12-15 12:15:00,131,13
06,06631,5,13,7,3,9,83,2021-12-15 12:15:00,74,7
06,06632,4,13,7,3,5,54,2021-12-15 12:15:00,49,3
06,06633,4,2,0,4,7,19,2021-12-15 12:15:00,19,7
06,06634,3,1,0,3,6,22,2021-12-15 12:15:00,22,6
06,06635,6,5,2,6,8,75,2021-12-15 12:15:00,75,8
06,06636,3,2,1,3,10,19,2021-12-15 12:15:00,19,10
07,07111,6,9,5,4,22,93,2021-12-15 12:15:00,80,17
07,07131,2,4,4,2,2,13,2021-12-15 12:15:00,13,2
07,07132,2,5,5,2,4,12,2021-12-15 12:15:00,12,4
07,07133,6,4,2,4,9,37,2021-12-15 12:15:00,27,5
07,07134,2,5,2,2,1,18,2021-12-15 12:15:00,18,1
07,07135,2,1,0,2,1,7,2021-12-15 12:15:00,7,1
07,07137,3,7,2,3,9,26,2021-12-15 12:15:00,26,9
07,07138,8,10,5,5,10,54,2021-12-15 12:15:00,43,3
07,07140,2,2,1,2,4,10,2021-12-15 12:15:00,10,4
07,07141,5,8,4,5,2,28,2021-12-15 12:15:00,28,2
07,07143,4,1,0,4,11,19,2021-12-15 12:15:00,19,11
07,07211,6,8,3,3,10,70,2021-12-15 12:15:00,62,6
07,07231,2,2,0,2,3,19,2021-12-15 12:15:00,19,3
07,07232,2,0,0,2,6,8,2021-12-15 12:15:00,8,6
07,07233,2,1,1,2,2,14,2021-12-15 12:15:00,14,2
07,07235,2,1,1,2,0,10,2021-12-15 12:15:00,10,0
07,07311,1,4,1,1,2,9,2021-12-15 12:15:00,9,2
07,07312,3,9,4,1,8,98,2021-12-15 12:15:00,90,3
07,07313,3,6,3,2,4,15,2021-12-15 12:15:00,14,0
07,07314,6,22,13,4,13,93,2021-12-15 12:15:00,79,11
