bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,5,37,2021-11-03 12:15:00,34,1
01,01002,5,4,4,3,45,119,2021-11-03 12:15:00,116,42
01,01003,2,7,4,2,18,117,2021-11-03 12:15:00,117,18
01,01004,1,0,0,1,3,22,2021-11-03 12:15:00,22,3
01,01051,1,2,0,1,3,35,2021-11-03 12:15:00,35,3
01,01053,2,1,0,2,4,14,2021-11-03 12:15:00,14,4
01,01054,3,3,2,3,7,17,2021-11-03 12:15:00,17,7
01,01055,3,1,0,3,13,37,2021-11-03 12:15:00,37,13
01,01056,2,1,1,2,1,34,2021-11-03 12:15:00,34,1
01,01057,1,0,0,1,8,4,2021-11-03 12:15:00,4,8
01,01058,5,0,0,3,6,36,2021-11-03 12:15:00,31,5
01,01059,1,0,0,1,0,24,2021-11-03 12:15:00,24,0
01,01060,3,2,1,3,16,69,2021-11-03 12:15:00,69,16
01,01061,3,0,0,1,9,34,2021-11-03 12:15:00,24,6
01,01062,3,1,0,3,5,25,2021-11-03 12:15:00,25,5
02,02000,34,46,28,24,92,531,2021-11-03 12:15:00,457,57
03,03101,7,2,1,5,30,99,2021-11-03 12:15:00,88,24
03,03102,2,1,1,2,2,27,2021-11-03 12:15:00,27,2
03,03103,3,2,2,1,3,28,2021-11-03 12:15:00,21,1
03,03151,1,2,1,1,1,11,2021-11-03 12:15:00,11,1
03,03153,3,2,1,3,2,27,2021-11-03 12:15:00,27,2
03,03154,1,3,2,1,4,13,2021-11-03 12:15:00,13,4
03,03155,2,2,1,2,4,17,2021-11-03 12:15:00,17,4
03,03157,1,2,1,1,5,11,2021-11-03 12:15:00,11,5
03,03158,1,0,0,1,4,12,2021-11-03 12:15:00,12,4
03,03159,8,10,9,7,23,116,2021-11-03 12:15:00,101,21
03,03241,19,33,26,16,35,363,2021-11-03 12:15:00,312,32
03,03251,3,0,0,3,2,15,2021-11-03 12:15:00,15,2
03,03252,6,4,1,4,9,65,2021-11-03 12:15:00,62,6
03,03254,7,1,0,4,11,65,2021-11-03 12:15:00,58,7
03,03255,1,2,1,1,3,8,2021-11-03 12:15:00,8,3
