bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,7,3,2,5,36,2022-03-16 11:19:18+00:00,32,2
01,01002,7,5,2,3,26,115,2022-03-16 11:19:18+00:00,96,22
01,01003,3,7,5,2,8,118,2022-03-16 11:19:18+00:00,100,2
01,01004,1,2,1,1,6,19,2022-03-16 11:19:18+00:00,19,6
01,01051,1,1,1,1,8,32,2022-03-16 11:19:18+00:00,32,8
01,01053,2,1,0,2,4,14,2022-03-16 11:19:18+00:00,14,4
01,01054,3,1,1,3,9,15,2022-03-16 11:19:18+00:00,15,9
01,01055,3,1,0,3,9,39,2022-03-16 11:19:18+00:00,39,9
01,01056,2,2,2,2,3,30,2022-03-16 11:19:18+00:00,30,3
01,01057,1,0,0,1,2,10,2022-03-16 11:19:18+00:00,10,2
01,01058,5,3,2,3,14,27,2022-03-16 11:19:18+00:00,23,12
01,01059,1,3,0,1,1,23,2022-03-16 11:19:18+00:00,23,1
01,01060,3,3,2,3,25,61,2022-03-16 11:19:18+00:00,61,25
01,01061,3,4,1,1,12,31,2022-03-16 11:19:18+00:00,20,10
01,01062,3,6,1,3,1,30,2022-03-16 11:19:18+00:00,30,1
02,02000,34,36,20,24,127,442,2022-03-16 11:19:18+00:00,382,80
03,03101,7,5,3,5,30,102,2022-03-16 11:19:18+00:00,87,28
03,03102,2,3,2,2,2,27,2022-03-16 11:19:18+00:00,27,2
03,03103,3,5,2,1,10,21,2022-03-16 11:19:18+00:00,14,8
03,03151,1,2,2,1,1,11,2022-03-16 11:19:18+00:00,11,1
03,03153,3,5,1,3,0,22,2022-03-16 11:19:18+00:00,22,0
03,03154,1,2,2,1,1,16,2022-03-16 11:19:18+00:00,16,1
03,03155,2,4,0,2,4,17,2022-03-16 11:19:18+00:00,17,4
03,03157,1,3,1,1,2,14,2022-03-16 11:19:18+00:00,14,2
03,03158,1,3,3,1,6,10,2022-03-16 11:19:18+00:00,10,6
03,03159,8,15,7,7,21,120,2022-03-16 11:19:18+00:00,105,21
03,03241,19,29,13,16,52,336,2022-03-16 11:19:18+00:00,291,47
03,03251,3,0,0,3,2,15,2022-03-16 11:19:18+00:00,15,2
03,03252,6,5,1,4,13,62,2022-03-16 11:19:18+00:00,60,9
03,03254,7,7,3,4,21,54,2022-03-16 11:19:18+00:00,48,16
03,03255,1,2,0,1,0,9,2022-03-16 11:19:18+00:00,9,0
03,03256,1,2,0,1,4,8,2022-03-16 11:19:18+00:00,8,4
03,03257,1,0,0,1,0,24,2022-03-16 11:19:18+00:00,24,0
03,03351,2,2,0,1,14,24,2022-03-16 11:19:18+00:00,19,9
03,03352,2,3,2,2,4,8,2022-03-16 11:19:18+00:00,8,4
03,03353,3,3,0,3,7,25,2022-03-16 11:19:18+00:00,25,7
03,03354,1,0,0,1,0,6,2022-03-16 11:19:18+00:00,6,0
03,03355,3,2,1,1,4,38,2022-03-16 11:19:18+00:00,23,3
03,03356,3,1,0,2,1,10,2022-03-16 11:19:18+00:00,10,1
03,03357,3,3,1,2,7,25,2022-03-16 11:19:18+00:00,24,4
03,03358,2,1,0,2,6,16,2022-03-16 11:19:18+00:00,16,6
03,03359,3,0,0,2,7,24,2022-03-16 11:19:18+00:00,24,4
03,03360,2,1,0,2,7,69,2022-03-16 11:19:18+00:00,69,7
03,03361,2,2,0,2,1,14,2022-03-16 11:19:18+00:00,14,1
03,03401,1,0,0,1,6,13,2022-03-16 11:19:18+00:00,13,6
03,03402,1,0,0,1,2,11,2022-03-16 11:19:18+00:00,11,2
03,03403,6,3,3,3,7,110,2022-03-16 11:19:18+00:00,94,4
03,03404,5,10,7,4,7,107,2022-03-16 11:19:18+00:00,92,6
03,03405,2,3,0,1,0,26,2022-03-16 11:19:18+00:00,18,0
03,03451,3,2,2,2,2,30,2022-03-16 11:19:18+00:00,30,2
03,03452,4,5,1,3,4,33,2022-03-16 11:19:18+00:00,27,2
03,03453,3,2,0,3,5,19,2022-03-16 11:19:18+00:00,19,5
03,03454,10,4,2,6,29,58,2022-03-16 11:19:18+00:00,50,13
03,03455,2,1,0,2,4,27,2022-03-16 11:19:18+00:00,27,4
03,03456,1,3,0,1,1,26,2022-03-16 11:19:18+00:00,26,1
03,03457,6,2,2,4,6,20,2022-03-16 11:19:18+00:00,16,5
03,03458,1,0,0,1,3,7,2022-03-16 11:19:18+00:00,7,3
03,03459,7,5,0,6,8,90,2022-03-16 11:19:18+00:00,90,8
03,03460,5,2,1,3,11,23,2022-03-16 11:19:18+00:00,21,5
03,03461,2,2,0,2,3,9,2022-03-16 11:19:18+00:00,9,3
03,03462,1,0,0,1,2,6,2022-03-16 11:19:18+00:00,6,2
04,04011,9,13,6,8,6,155,2022-03-16 11:19:18+00:00,140,5
04,04012,4,2,2,3,16,35,2022-03-16 11:19:18+00:00,33,4
05,05111,15,16,8,11,27,265,2022-03-16 11:19:18+00:00,239,10
05,05112,16,12,5,9,23,164,2022-03-16 11:19:18+00:00,142,16
05,05113,15,23,11,12,46,311,2022-03-16 11:19:18+00:00,293,34
05,05114,7,5,1,4,20,65,2022-03-16 11:19:18+00:00,55,17
05,05116,6,13,3,4,8,81,2022-03-16 11:19:18+00:00,77,5
05,05117,2,7,4,2,1,34,2022-03-16 11:19:18+00:00,34,1
05,05119,6,10,5,4,21,46,2022-03-16 11:19:18+00:00,38,10
