bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,2,2,5,37,2022-04-22 10:20:05+00:00,34,1
01,01002,7,6,1,3,24,113,2022-04-22 10:20:05+00:00,97,17
01,01003,3,12,6,2,6,121,2022-04-22 10:20:05+00:00,100,3
01,01004,1,0,0,1,4,21,2022-04-22 10:20:05+00:00,21,4
01,01051,1,0,0,1,2,33,2022-04-22 10:20:05+00:00,33,2
01,01053,2,0,0,2,6,12,2022-04-22 10:20:05+00:00,12,6
01,01054,3,5,1,3,3,21,2022-04-22 10:20:05+00:00,21,3
01,01055,3,2,0,3,7,41,2022-04-22 10:20:05+00:00,41,7
01,01056,2,2,0,2,1,24,2022-04-22 10:20:05+00:00,24,1
01,01057,1,1,0,1,6,6,2022-04-22 10:20:05+00:00,6,6
01,01058,5,5,1,3,14,27,2022-04-22 10:20:05+00:00,23,12
01,01059,1,3,2,1,1,23,2022-04-22 10:20:05+00:00,23,1
01,01060,3,0,0,3,24,57,2022-04-22 10:20:05+00:00,57,24
01,01061,3,2,0,1,8,31,2022-04-22 10:20:05+00:00,21,5
01,01062,3,3,2,3,4,22,2022-04-22 10:20:05+00:00,22,4
02,02000,34,41,16,24,129,441,2022-04-22 10:20:05+00:00,384,81
03,03101,7,5,2,5,27,105,2022-04-22 10:20:05+00:00,93,22
03,03102,2,2,0,2,1,27,2022-04-22 10:20:05+00:00,27,1
03,03103,3,2,1,1,4,25,2022-04-22 10:20:05+00:00,19,1
03,03151,1,3,1,1,0,12,2022-04-22 10:20:05+00:00,12,0
03,03153,3,3,1,3,5,22,2022-04-22 10:20:05+00:00,22,5
03,03154,1,1,1,1,0,14,2022-04-22 10:20:05+00:00,14,0
03,03155,2,3,0,2,4,14,2022-04-22 10:20:05+00:00,14,4
03,03157,1,3,1,1,3,11,2022-04-22 10:20:05+00:00,11,3
03,03158,1,1,1,1,5,11,2022-04-22 10:20:05+00:00,11,5
03,03159,8,10,2,7,20,116,2022-04-22 10:20:05+00:00,104,16
03,03241,19,17,8,16,52,337,2022-04-22 10:20:05+00:00,294,40
03,03251,3,0,0,3,3,14,2022-04-22 10:20:05+00:00,14,3
03,03252,6,2,0,4,11,57,2022-04-22 10:20:05+00:00,55,7
03,03254,7,3,2,4,26,49,2022-04-22 10:20:05+00:00,45,19
03,03255,1,1,1,1,0,9,2022-04-22 10:20:05+00:00,9,0
03,03256,1,1,0,1,1,15,2022-04-22 10:20:05+00:00,15,1
03,03257,1,1,1,1,0,24,2022-04-22 10:20:05+00:00,24,0
03,03351,2,2,2,1,14,24,2022-04-22 10:20:05+00:00,19,9
03,03352,2,3,1,2,5,10,2022-04-22 10:20:05+00:00,10,5
03,03353,3,1,1,3,2,30,2022-04-22 10:20:05+00:00,30,2
03,03354,1,0,0,1,1,5,2022-04-22 10:20:05+00:00,5,1
03,03355,3,1,1,1,8,29,2022-04-22 10:20:05+00:00,19,1
03,03356,3,3,2,2,2,8,2022-04-22 10:20:05+00:00,8,2
03,03357,3,1,0,2,8,24,2022-04-22 10:20:05+00:00,23,5
03,03358,2,1,0,2,6,16,2022-04-22 10:20:05+00:00,16,6
03,03359,3,2,0,2,5,20,2022-04-22 10:20:05+00:00,20,2
03,03360,2,2,1,2,7,69,2022-04-22 10:20:05+00:00,69,7
03,03361,2,0,0,2,3,10,2022-04-22 10:20:05+00:00,10,3
03,03401,1,3,0,1,1,12,2022-04-22 10:20:05+00:00,12,1
03,03402,1,0,0,1,2,11,2022-04-22 10:20:05+00:00,11,2
03,03403,6,3,1,3,7,99,2022-04-22 10:20:05+00:00,87,3
03,03404,5,8,3,4,16,95,2022-04-22 10:20:05+00:00,80,15
03,03405,2,2,0,1,7,21,2022-04-22 10:20:05+00:00,19,1
03,03451,3,1,1,2,4,23,2022-04-22 10:20:05+00:00,23,4
03,03452,4,7,2,3,7,30,2022-04-22 10:20:05+00:00,27,2
03,03453,3,2,0,3,11,12,2022-04-22 10:20:05+00:00,12,11
03,03454,10,5,0,6,21,69,2022-04-22 10:20:05+00:00,58,8
03,03455,2,6,0,2,3,28,2022-04-22 10:20:05+00:00,28,3
03,03456,1,2,0,1,5,22,2022-04-22 10:20:05+00:00,22,5
03,03457,6,3,0,4,7,20,2022-04-22 10:20:05+00:00,19,3
03,03458,1,0,0,1,0,7,2022-04-22 10:20:05+00:00,7,0
03,03459,7,2,0,6,13,79,2022-04-22 10:20:05+00:00,79,13
03,03460,5,0,0,3,7,29,2022-04-22 10:20:05+00:00,24,4
03,03461,2,2,0,2,4,9,2022-04-22 10:20:05+00:00,9,4
03,03462,1,2,0,1,0,8,2022-04-22 10:20:05+00:00,8,0
04,04011,9,11,7,8,6,138,2022-04-22 10:20:05+00:00,126,2
04,04012,4,5,1,3,6,40,2022-04-22 10:20:05+00:00,32,6
05,05111,15,16,10,11,37,258,2022-04-22 10:20:05+00:00,233,16
05,05112,16,15,7,9,34,138,2022-04-22 10:20:05+00:00,121,23
05,05113,15,21,8,12,26,335,2022-04-22 10:20:05+00:00,308,23
05,05114,7,6,3,4,29,60,2022-04-22 10:20:05+00:00,56,18
05,05116,6,7,2,4,13,76,2022-04-22 10:20:05+00:00,69,13
05,05117,2,4,3,2,4,27,2022-04-22 10:20:05+00:00,27,4
05,05119,6,4,2,4,15,50,2022-04-22 10:20:05+00:00,43,3
05,05120,1,6,1,1,3,25,2022-04-22 10:20:05+00:00,25,3
05,05122,4,4,3,3,14,59,2022-04-22 10:20:05+00:00,58,11
05,05124,7,8,2,5,26,113,2022-04-22 10:20:05+00:00,103,22
05,05154,8,4,2,5,20,50,2022-04-22 10:20:05+00:00,49,13
05,05158,6,3,1,6,18,41,2022-04-22 10:20:05+00:00,41,18
05,05162,7,3,1,5,21,79,2022-04-22 10:20:05+00:00,68,18
05,05166,4,3,1,4,7,26,2022-04-22 10:20:05+00:00,26,7
05,05170,11,8,3,8,26,102,2022-04-22 10:20:05+00:00,101,16
05,05314,18,18,11,11,14,270,2022-04-22 10:20:05+00:00,216,6
05,05315,28,20,9,18,43,333,2022-04-22 10:20:05+00:00,283,33
05,05316,5,3,3,2,22,47,2022-04-22 10:20:05+00:00,39,12
05,05334,13,18,10,7,18,252,2022-04-22 10:20:05+00:00,237,14
05,05358,6,1,1,4,8,55,2022-04-22 10:20:05+00:00,50,5
05,05362,6,2,1,6,12,48,2022-04-22 10:20:05+00:00,48,12
05,05366,3,3,1,3,2,26,2022-04-22 10:20:05+00:00,26,2
05,05370,3,3,2,3,0,36,2022-04-22 10:20:05+00:00,36,0
05,05374,6,4,1,6,22,58,2022-04-22 10:20:05+00:00,58,22
05,05378,4,5,1,4,9,31,2022-04-22 10:20:05+00:00,31,9
05,05382,7,6,2,6,4,77,2022-04-22 10:20:05+00:00,64,4
05,05512,2,2,0,2,14,29,2022-04-22 10:20:05+00:00,29,14
05,05513,7,4,0,4,18,72,2022-04-22 10:20:05+00:00,64,5
05,05515,10,5,1,7,27,196,2022-04-22 10:20:05+00:00,174,27
05,05554,6,5,2,5,16,52,2022-04-22 10:20:05+00:00,52,14
05,05558,5,0,0,3,8,27,2022-04-22 10:20:05+00:00,19,6
05,05562,15,9,1,14,64,162,2022-04-22 10:20:05+00:00,140,54
05,05566,7,9,3,5,19,78,2022-04-22 10:20:05+00:00,68,14
05,05570,6,6,1,5,8,42,2022-04-22 10:20:05+00:00,40,6
05,05711,6,10,6,4,20,110,2022-04-22 10:20:05+00:00,91,13
05,05754,3,3,1,3,8,18,2022-04-22 10:20:05+00:00,18,8
05,05758,5,5,1,3,17,41,2022-04-22 10:20:05+00:00,38,10
05,05762,6,1,0,5,11,21,2022-04-22 10:20:05+00:00,17,11
