bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,6,36,2021-12-08 12:15:00,32,3
01,01002,7,7,5,3,34,114,2021-12-08 12:15:00,100,24
01,01003,3,9,7,2,4,125,2021-12-08 12:15:00,99,4
01,01004,1,1,0,1,1,24,2021-12-08 12:15:00,24,1
01,01051,1,1,1,1,6,32,2021-12-08 12:15:00,32,6
01,01053,2,3,2,2,2,16,2021-12-08 12:15:00,16,2
01,01054,3,1,1,3,6,18,2021-12-08 12:15:00,18,6
01,01055,3,3,1,3,6,38,2021-12-08 12:15:00,38,6
01,01056,2,5,1,2,7,26,2021-12-08 12:15:00,26,7
01,01057,1,4,4,1,4,8,2021-12-08 12:15:00,8,4
01,01058,5,2,1,3,9,33,2021-12-08 12:15:00,30,6
01,01059,1,0,0,1,0,24,2021-12-08 12:15:00,24,0
01,01060,3,2,2,3,18,67,2021-12-08 12:15:00,67,18
01,01061,3,4,2,1,13,30,2021-12-08 12:15:00,23,7
01,01062,3,4,1,3,5,27,2021-12-08 12:15:00,27,5
02,02000,34,70,48,24,82,499,2021-12-08 12:15:00,431,41
03,03101,7,5,2,5,25,104,2021-12-08 12:15:00,94,18
03,03102,2,5,3,2,1,28,2021-12-08 12:15:00,28,1
03,03103,3,5,3,1,6,25,2021-12-08 12:15:00,17,5
03,03151,1,2,1,1,0,12,2021-12-08 12:15:00,12,0
03,03153,3,5,1,3,0,25,2021-12-08 12:15:00,25,0
03,03154,1,2,2,1,1,16,2021-12-08 12:15:00,16,1
03,03155,2,3,0,2,4,14,2021-12-08 12:15:00,14,4
03,03157,1,3,1,1,1,15,2021-12-08 12:15:00,15,1
03,03158,1,4,2,1,4,12,2021-12-08 12:15:00,12,4
03,03159,8,26,16,7,23,119,2021-12-08 12:15:00,106,16
