bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,2,2,5,37,2022-04-08 10:19:35+00:00,33,2
01,01002,7,4,1,3,27,112,2022-04-08 10:19:35+00:00,92,24
01,01003,3,11,4,2,7,113,2022-04-08 10:19:35+00:00,93,3
01,01004,1,1,0,1,2,23,2022-04-08 10:19:35+00:00,23,2
01,01051,1,2,0,1,1,39,2022-04-08 10:19:35+00:00,39,1
01,01053,2,1,0,2,5,13,2022-04-08 10:19:35+00:00,13,5
01,01054,3,1,1,3,10,14,2022-04-08 10:19:35+00:00,14,10
01,01055,3,4,0,3,7,34,2022-04-08 10:19:35+00:00,34,7
01,01056,2,2,1,2,2,33,2022-04-08 10:19:35+00:00,33,2
01,01057,1,2,0,1,3,9,2022-04-08 10:19:35+00:00,9,3
01,01058,5,4,2,3,8,32,2022-04-08 10:19:35+00:00,30,5
01,01059,1,1,1,1,1,23,2022-04-08 10:19:35+00:00,23,1
01,01060,3,1,1,3,14,67,2022-04-08 10:19:35+00:00,67,14
01,01061,3,1,0,1,12,31,2022-04-08 10:19:35+00:00,21,9
01,01062,3,2,0,3,5,21,2022-04-08 10:19:35+00:00,21,5
02,02000,34,39,16,24,114,442,2022-04-08 10:19:35+00:00,388,63
03,03101,7,7,2,5,32,100,2022-04-08 10:19:35+00:00,88,27
03,03102,2,2,2,2,2,26,2022-04-08 10:19:35+00:00,26,2
03,03103,3,0,0,1,5,24,2022-04-08 10:19:35+00:00,17,3
03,03151,1,2,1,1,0,12,2022-04-08 10:19:35+00:00,12,0
03,03153,3,1,0,3,4,21,2022-04-08 10:19:35+00:00,21,4
03,03154,1,4,4,1,0,15,2022-04-08 10:19:35+00:00,15,0
03,03155,2,1,0,2,5,15,2022-04-08 10:19:35+00:00,15,5
03,03157,1,2,0,1,3,13,2022-04-08 10:19:35+00:00,13,3
03,03158,1,1,1,1,4,12,2022-04-08 10:19:35+00:00,12,4
03,03159,8,14,3,7,7,130,2022-04-08 10:19:35+00:00,115,7
03,03241,19,23,11,16,58,350,2022-04-08 10:19:35+00:00,310,44
03,03251,3,4,2,3,6,11,2022-04-08 10:19:35+00:00,11,6
03,03252,6,5,2,4,16,56,2022-04-08 10:19:35+00:00,53,13
03,03254,7,2,1,4,20,57,2022-04-08 10:19:35+00:00,51,15
03,03255,1,0,0,1,1,8,2022-04-08 10:19:35+00:00,8,1
03,03256,1,1,0,1,4,12,2022-04-08 10:19:35+00:00,12,4
03,03257,1,0,0,1,4,20,2022-04-08 10:19:35+00:00,20,4
03,03351,2,4,2,1,14,24,2022-04-08 10:19:35+00:00,18,10
03,03352,2,2,1,2,5,7,2022-04-08 10:19:35+00:00,7,5
03,03353,3,2,1,3,5,24,2022-04-08 10:19:35+00:00,24,5
03,03354,1,0,0,1,0,6,2022-04-08 10:19:35+00:00,6,0
03,03355,3,2,0,1,8,28,2022-04-08 10:19:35+00:00,16,4
03,03356,3,2,1,2,1,9,2022-04-08 10:19:35+00:00,9,1
03,03357,3,3,1,2,6,26,2022-04-08 10:19:35+00:00,25,3
03,03358,2,1,0,2,7,15,2022-04-08 10:19:35+00:00,15,7
03,03359,3,1,0,2,5,22,2022-04-08 10:19:35+00:00,22,2
03,03360,2,4,2,2,5,71,2022-04-08 10:19:35+00:00,71,5
03,03361,2,1,0,2,1,14,2022-04-08 10:19:35+00:00,14,1
03,03401,1,0,0,1,3,11,2022-04-08 10:19:35+00:00,11,3
03,03402,1,2,1,1,2,11,2022-04-08 10:19:35+00:00,11,2
03,03403,6,6,3,3,10,96,2022-04-08 10:19:35+00:00,82,7
03,03404,3,11,4,3,4,88,2022-04-08 10:19:35+00:00,88,4
03,03405,2,2,0,1,6,20,2022-04-08 10:19:35+00:00,15,3
03,03451,3,2,2,2,4,28,2022-04-08 10:19:35+00:00,28,4
03,03452,4,9,4,3,6,31,2022-04-08 10:19:35+00:00,27,2
03,03453,3,1,0,3,3,20,2022-04-08 10:19:35+00:00,20,3
03,03454,10,6,3,6,25,62,2022-04-08 10:19:35+00:00,54,9
03,03455,2,3,1,2,11,17,2022-04-08 10:19:35+00:00,17,11
03,03456,1,4,1,1,2,25,2022-04-08 10:19:35+00:00,25,2
03,03457,6,1,1,4,12,15,2022-04-08 10:19:35+00:00,15,7
03,03458,1,0,0,1,2,5,2022-04-08 10:19:35+00:00,5,2
03,03459,7,7,3,6,12,82,2022-04-08 10:19:35+00:00,82,12
03,03460,5,0,0,3,8,28,2022-04-08 10:19:35+00:00,22,6
03,03461,2,1,0,2,4,9,2022-04-08 10:19:35+00:00,9,4
