bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,0,2,5,37,2022-06-02 10:19:56+00:00,34,1
01,01002,7,1,0,3,24,117,2022-06-02 10:19:56+00:00,98,19
01,01003,3,4,0,2,5,120,2022-06-02 10:19:56+00:00,98,3
01,01004,1,0,0,1,4,21,2022-06-02 10:19:56+00:00,21,4
01,01051,1,0,0,1,2,38,2022-06-02 10:19:56+00:00,38,2
01,01053,2,0,0,2,2,15,2022-06-02 10:19:56+00:00,15,2
01,01054,3,1,0,3,4,20,2022-06-02 10:19:56+00:00,20,4
01,01055,3,1,1,3,7,42,2022-06-02 10:19:56+00:00,42,7
01,01056,2,0,0,2,4,31,2022-06-02 10:19:56+00:00,31,4
01,01057,1,0,0,1,4,8,2022-06-02 10:19:56+00:00,8,4
01,01058,5,1,0,3,9,34,2022-06-02 10:19:56+00:00,33,4
01,01059,1,1,1,1,0,24,2022-06-02 10:19:56+00:00,24,0
01,01060,3,1,1,3,22,64,2022-06-02 10:19:56+00:00,64,22
01,01061,3,0,0,1,11,32,2022-06-02 10:19:56+00:00,21,9
01,01062,3,2,1,3,5,25,2022-06-02 10:19:56+00:00,25,5
02,02000,34,11,4,24,121,450,2022-06-02 10:19:56+00:00,380,83
03,03101,7,2,2,5,35,97,2022-06-02 10:19:56+00:00,85,30
03,03102,2,0,0,2,0,27,2022-06-02 10:19:56+00:00,27,0
03,03103,3,0,0,1,7,22,2022-06-02 10:19:56+00:00,16,4
03,03151,1,3,2,1,0,14,2022-06-02 10:19:56+00:00,14,0
03,03153,3,1,0,3,1,24,2022-06-02 10:19:56+00:00,24,1
03,03154,1,0,0,1,1,16,2022-06-02 10:19:56+00:00,16,1
03,03155,2,0,0,2,4,17,2022-06-02 10:19:56+00:00,17,4
03,03157,1,0,0,1,4,10,2022-06-02 10:19:56+00:00,10,4
03,03158,1,1,0,1,7,9,2022-06-02 10:19:56+00:00,9,7
03,03159,8,8,1,7,13,125,2022-06-02 10:19:56+00:00,112,11
03,03241,19,8,5,16,63,329,2022-06-02 10:19:56+00:00,289,52
03,03251,3,0,0,3,6,11,2022-06-02 10:19:56+00:00,11,6
03,03252,6,0,0,4,15,57,2022-06-02 10:19:56+00:00,54,12
03,03254,7,2,1,4,19,56,2022-06-02 10:19:56+00:00,50,14
03,03255,1,0,0,1,7,3,2022-06-02 10:19:56+00:00,3,7
03,03256,1,0,0,1,4,12,2022-06-02 10:19:56+00:00,12,4
03,03257,1,1,0,1,0,24,2022-06-02 10:19:56+00:00,24,0
03,03351,2,1,0,1,5,30,2022-06-02 10:19:56+00:00,22,3
03,03352,2,0,0,2,3,11,2022-06-02 10:19:56+00:00,11,3
03,03353,3,1,0,3,4,30,2022-06-02 10:19:56+00:00,30,4
03,03354,1,0,0,1,0,6,2022-06-02 10:19:56+00:00,6,0
03,03355,3,1,0,1,12,25,2022-06-02 10:19:56+00:00,14,6
03,03356,3,1,0,2,1,8,2022-06-02 10:19:56+00:00,8,1
03,03357,3,0,0,2,6,22,2022-06-02 10:19:56+00:00,21,3
03,03358,2,0,0,2,8,13,2022-06-02 10:19:56+00:00,13,8
03,03359,3,1,1,2,4,23,2022-06-02 10:19:56+00:00,23,1
03,03360,2,0,0,2,6,70,2022-06-02 10:19:56+00:00,70,6
03,03361,2,1,0,2,1,13,2022-06-02 10:19:56+00:00,13,1
03,03401,1,0,0,1,9,7,2022-06-02 10:19:56+00:00,7,9
03,03402,1,1,0,1,3,10,2022-06-02 10:19:56+00:00,10,3
03,03403,6,1,0,3,4,110,2022-06-02 10:19:56+00:00,96,2
03,03404,5,1,0,4,12,97,2022-06-02 10:19:56+00:00,82,11
03,03405,2,0,0,1,3,23,2022-06-02 10:19:56+00:00,17,1
03,03451,3,0,0,2,0,29,2022-06-02 10:19:56+00:00,29,0
03,03452,4,1,0,3,7,30,2022-06-02 10:19:56+00:00,25,4
03,03453,3,0,0,3,5,19,2022-06-02 10:19:56+00:00,19,5
03,03454,9,2,1,6,14,55,2022-06-02 10:19:56+00:00,37,8
03,03455,2,0,0,2,6,25,2022-06-02 10:19:56+00:00,25,6
03,03456,1,2,0,1,1,24,2022-06-02 10:19:56+00:00,24,1
03,03457,6,1,0,4,12,15,2022-06-02 10:19:56+00:00,14,8
03,03458,1,0,0,1,3,5,2022-06-02 10:19:56+00:00,5,3
03,03459,7,0,0,6,17,78,2022-06-02 10:19:56+00:00,78,17
03,03460,5,1,0,3,13,23,2022-06-02 10:19:56+00:00,20,8
03,03461,2,0,0,2,4,9,2022-06-02 10:19:56+00:00,9,4
03,03462,1,0,0,1,0,8,2022-06-02 10:19:56+00:00,8,0
04,04011,9,6,2,8,6,133,2022-06-02 10:19:56+00:00,121,2
04,04012,4,2,2,3,14,36,2022-06-02 10:19:56+00:00,31,10
05,05111,15,10,3,11,26,276,2022-06-02 10:19:56+00:00,247,10
05,05112,15,7,4,9,31,139,2022-06-02 10:19:56+00:00,121,21
05,05113,15,15,6,12,29,314,2022-06-02 10:19:56+00:00,289,27
05,05114,7,0,0,4,24,62,2022-06-02 10:19:56+00:00,51,23
05,05116,6,4,2,4,14,75,2022-06-02 10:19:56+00:00,69,13
05,05117,2,1,1,2,5,29,2022-06-02 10:19:56+00:00,29,5
05,05119,6,2,2,4,9,64,2022-06-02 10:19:56+00:00,51,3
05,05120,1,0,0,1,9,19,2022-06-02 10:19:56+00:00,19,9
05,05122,4,3,1,3,8,64,2022-06-02 10:19:56+00:00,61,7
05,05124,7,4,2,5,12,126,2022-06-02 10:19:56+00:00,115,9
05,05154,8,1,0,5,17,51,2022-06-02 10:19:56+00:00,50,10
05,05158,6,2,1,6,13,48,2022-06-02 10:19:56+00:00,48,13
05,05162,7,0,0,5,17,82,2022-06-02 10:19:56+00:00,71,14
05,05166,4,0,0,4,2,32,2022-06-02 10:19:56+00:00,32,2
05,05170,11,5,0,8,27,98,2022-06-02 10:19:56+00:00,94,20
05,05314,18,9,7,11,15,266,2022-06-02 10:19:56+00:00,208,10
05,05315,26,15,10,17,27,286,2022-06-02 10:19:56+00:00,234,22
05,05316,5,0,0,2,14,53,2022-06-02 10:19:56+00:00,40,9
05,05334,13,5,3,7,18,243,2022-06-02 10:19:56+00:00,228,14
05,05358,6,1,1,4,7,51,2022-06-02 10:19:56+00:00,44,6
05,05362,6,0,0,6,10,51,2022-06-02 10:19:56+00:00,51,10
05,05366,3,0,0,3,4,26,2022-06-02 10:19:56+00:00,26,4
05,05370,3,1,1,3,7,29,2022-06-02 10:19:56+00:00,29,7
05,05374,4,2,2,4,9,23,2022-06-02 10:19:56+00:00,23,9
05,05378,3,1,0,3,4,25,2022-06-02 10:19:56+00:00,25,4
05,05382,7,3,1,6,4,80,2022-06-02 10:19:56+00:00,68,4
05,05512,2,1,0,2,11,32,2022-06-02 10:19:56+00:00,32,11
05,05513,7,0,0,4,23,70,2022-06-02 10:19:56+00:00,59,12
05,05515,10,3,2,7,15,185,2022-06-02 10:19:56+00:00,163,13
05,05554,6,2,0,5,27,40,2022-06-02 10:19:56+00:00,39,26
05,05558,5,1,0,3,7,26,2022-06-02 10:19:56+00:00,16,7
05,05562,15,4,1,14,46,177,2022-06-02 10:19:56+00:00,149,42
05,05566,7,0,0,5,14,89,2022-06-02 10:19:56+00:00,77,11
05,05570,6,2,2,5,17,33,2022-06-02 10:19:56+00:00,33,13
05,05711,7,0,0,4,15,113,2022-06-02 10:19:56+00:00,94,8
05,05754,3,0,0,3,3,24,2022-06-02 10:19:56+00:00,24,3
05,05758,4,1,1,2,10,40,2022-06-02 10:19:56+00:00,34,6
05,05762,6,0,0,5,9,28,2022-06-02 10:19:56+00:00,24,9
05,05766,2,5,5,2,2,48,2022-06-02 10:19:56+00:00,48,2
05,05770,9,4,3,6,15,179,2022-06-02 10:19:56+00:00,162,5
05,05774,7,3,3,5,12,72,2022-06-02 10:19:56+00:00,60,9
05,05911,8,5,1,6,25,164,2022-06-02 10:19:56+00:00,149,19
05,05913,8,1,0,8,26,257,2022-06-02 10:19:56+00:00,257,26
05,05914,7,1,0,5,14,75,2022-06-02 10:19:56+00:00,72,7
05,05915,7,4,1,5,31,63,2022-06-02 10:19:56+00:00,51,21
05,05916,4,3,0,4,4,59,2022-06-02 10:19:56+00:00,59,4
05,05954,8,1,0,6,29,103,2022-06-02 10:19:56+00:00,67,22
05,05958,10,2,0,9,31,59,2022-06-02 10:19:56+00:00,58,26
05,05962,10,5,1,8,24,82,2022-06-02 10:19:56+00:00,77,21
05,05966,3,2,2,3,9,17,2022-06-02 10:19:56+00:00,17,9
05,05970,5,3,2,5,10,93,2022-06-02 10:19:56+00:00,93,10
05,05974,9,1,0,7,14,75,2022-06-02 10:19:56+00:00,69,6
05,05978,8,3,0,8,11,96,2022-06-02 10:19:56+00:00,96,11
06,06411,7,4,0,4,30,70,2022-06-02 10:19:56+00:00,46,9
06,06412,17,12,7,12,18,266,2022-06-02 10:19:56+00:00,236,18
06,06413,4,3,0,2,20,86,2022-06-02 10:19:56+00:00,76,16
06,06414,6,0,0,4,4,83,2022-06-02 10:19:56+00:00,73,4
06,06431,5,1,0,5,13,28,2022-06-02 10:19:56+00:00,28,13
06,06432,2,6,3,2,0,23,2022-06-02 10:19:56+00:00,23,0
06,06433,2,0,0,2,0,22,2022-06-02 10:19:56+00:00,22,0
06,06434,2,1,0,2,3,17,2022-06-02 10:19:56+00:00,17,3
06,06435,7,1,0,4,3,81,2022-06-02 10:19:56+00:00,69,2
06,06436,2,1,0,2,0,26,2022-06-02 10:19:56+00:00,26,0
06,06437,2,9,0,2,6,120,2022-06-02 10:19:56+00:00,120,6
06,06438,2,1,0,2,4,20,2022-06-02 10:19:56+00:00,20,4
06,06439,2,0,0,2,0,12,2022-06-02 10:19:56+00:00,12,0
06,06440,5,3,3,5,8,60,2022-06-02 10:19:56+00:00,60,8
06,06531,6,9,5,4,20,202,2022-06-02 10:19:56+00:00,183,16
06,06532,2,0,0,2,6,41,2022-06-02 10:19:56+00:00,41,6
06,06533,3,1,0,3,6,39,2022-06-02 10:19:56+00:00,39,6
06,06534,3,2,1,3,20,117,2022-06-02 10:19:56+00:00,117,20
06,06535,4,0,0,4,10,14,2022-06-02 10:19:56+00:00,14,10
06,06611,6,7,3,6,23,123,2022-06-02 10:19:56+00:00,123,23
06,06631,3,1,0,3,6,73,2022-06-02 10:19:56+00:00,73,6
06,06632,4,1,0,3,8,50,2022-06-02 10:19:56+00:00,45,6
06,06633,4,0,0,4,7,22,2022-06-02 10:19:56+00:00,22,7
06,06634,3,0,0,3,8,18,2022-06-02 10:19:56+00:00,18,8
06,06635,6,2,2,6,9,67,2022-06-02 10:19:56+00:00,67,9
06,06636,3,0,0,3,9,21,2022-06-02 10:19:56+00:00,21,9
07,07111,6,4,1,4,20,93,2022-06-02 10:19:56+00:00,80,13
07,07131,2,0,0,2,4,15,2022-06-02 10:19:56+00:00,15,4
07,07132,2,0,0,2,7,7,2022-06-02 10:19:56+00:00,7,7
07,07133,6,0,0,4,13,35,2022-06-02 10:19:56+00:00,29,5
07,07134,2,0,0,2,6,12,2022-06-02 10:19:56+00:00,12,6
07,07135,2,1,0,2,7,6,2022-06-02 10:19:56+00:00,6,7
07,07137,3,1,1,3,18,20,2022-06-02 10:19:56+00:00,20,18
07,07138,7,0,0,5,9,61,2022-06-02 10:19:56+00:00,44,6
07,07140,2,0,0,2,2,12,2022-06-02 10:19:56+00:00,12,2
07,07141,5,1,1,5,10,23,2022-06-02 10:19:56+00:00,23,10
07,07143,4,1,1,4,7,19,2022-06-02 10:19:56+00:00,19,7
07,07211,5,1,1,2,9,69,2022-06-02 10:19:56+00:00,59,7
07,07231,2,0,0,2,6,16,2022-06-02 10:19:56+00:00,16,6
