bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,5,2,2,8,34,2022-04-01 10:19:53+00:00,30,5
01,01002,7,1,0,3,20,113,2022-04-01 10:19:53+00:00,91,18
01,01003,3,7,5,2,4,123,2022-04-01 10:19:53+00:00,101,2
01,01004,1,1,0,1,6,19,2022-04-01 10:19:53+00:00,19,6
01,01051,1,3,3,1,5,35,2022-04-01 10:19:53+00:00,35,5
01,01053,2,0,0,2,5,13,2022-04-01 10:19:53+00:00,13,5
01,01054,3,1,0,3,5,19,2022-04-01 10:19:53+00:00,19,5
01,01055,3,0,0,3,9,38,2022-04-01 10:19:53+00:00,38,9
01,01056,2,2,1,2,1,26,2022-04-01 10:19:53+00:00,26,1
01,01057,1,1,0,1,4,8,2022-04-01 10:19:53+00:00,8,4
01,01058,5,7,3,3,12,29,2022-04-01 10:19:53+00:00,28,7
01,01059,1,1,0,1,1,23,2022-04-01 10:19:53+00:00,23,1
01,01060,3,2,2,3,18,59,2022-04-01 10:19:53+00:00,59,18
01,01061,3,1,0,1,10,33,2022-04-01 10:19:53+00:00,24,6
01,01062,3,5,3,3,3,21,2022-04-01 10:19:53+00:00,21,3
02,02000,34,37,21,24,117,448,2022-04-01 10:19:53+00:00,385,74
03,03101,7,13,4,5,28,104,2022-04-01 10:19:53+00:00,89,26
03,03102,2,2,2,2,2,26,2022-04-01 10:19:53+00:00,26,2
03,03103,3,2,0,1,3,25,2022-04-01 10:19:53+00:00,18,2
03,03151,1,3,0,1,0,10,2022-04-01 10:19:53+00:00,10,0
03,03153,3,3,0,3,4,23,2022-04-01 10:19:53+00:00,23,4
03,03154,1,4,3,1,0,17,2022-04-01 10:19:53+00:00,17,0
03,03155,2,2,0,2,6,12,2022-04-01 10:19:53+00:00,12,6
03,03157,1,1,0,1,2,12,2022-04-01 10:19:53+00:00,12,2
03,03158,1,1,1,1,2,14,2022-04-01 10:19:53+00:00,14,2
03,03159,8,13,4,7,21,121,2022-04-01 10:19:53+00:00,105,20
03,03241,19,31,15,16,40,338,2022-04-01 10:19:53+00:00,296,31
03,03251,3,2,2,3,7,10,2022-04-01 10:19:53+00:00,10,7
03,03252,6,6,2,4,10,66,2022-04-01 10:19:53+00:00,63,7
03,03254,7,9,3,4,18,59,2022-04-01 10:19:53+00:00,54,12
03,03255,1,0,0,1,3,6,2022-04-01 10:19:53+00:00,6,3
03,03256,1,1,0,1,5,11,2022-04-01 10:19:53+00:00,11,5
03,03257,1,1,0,1,1,23,2022-04-01 10:19:53+00:00,23,1
03,03351,2,2,1,1,13,25,2022-04-01 10:19:53+00:00,20,8
03,03352,2,2,1,2,6,9,2022-04-01 10:19:53+00:00,9,6
03,03353,3,2,1,3,7,25,2022-04-01 10:19:53+00:00,25,7
03,03354,1,0,0,1,0,6,2022-04-01 10:19:53+00:00,6,0
03,03355,3,1,1,1,8,29,2022-04-01 10:19:53+00:00,17,3
03,03356,3,2,0,2,0,10,2022-04-01 10:19:53+00:00,10,0
03,03357,3,4,2,2,7,24,2022-04-01 10:19:53+00:00,23,4
03,03358,2,1,0,2,6,16,2022-04-01 10:19:53+00:00,16,6
03,03359,3,1,0,2,3,26,2022-04-01 10:19:53+00:00,26,0
03,03360,2,4,0,2,3,73,2022-04-01 10:19:53+00:00,73,3
03,03361,2,0,0,2,0,14,2022-04-01 10:19:53+00:00,14,0
03,03401,1,1,0,1,5,10,2022-04-01 10:19:53+00:00,10,5
03,03402,1,2,1,1,6,7,2022-04-01 10:19:53+00:00,7,6
03,03403,6,7,0,3,8,105,2022-04-01 10:19:53+00:00,91,6
03,03404,3,13,3,3,7,86,2022-04-01 10:19:53+00:00,86,7
03,03405,2,1,0,1,5,21,2022-04-01 10:19:53+00:00,15,3
03,03451,3,3,3,2,3,29,2022-04-01 10:19:53+00:00,29,3
03,03452,4,5,2,3,8,29,2022-04-01 10:19:53+00:00,25,4
03,03453,3,1,0,3,1,22,2022-04-01 10:19:53+00:00,22,1
03,03454,10,6,2,6,26,60,2022-04-01 10:19:53+00:00,53,10
03,03455,2,3,0,2,5,23,2022-04-01 10:19:53+00:00,23,5
03,03456,1,4,1,1,2,25,2022-04-01 10:19:53+00:00,25,2
03,03457,6,1,1,4,6,21,2022-04-01 10:19:53+00:00,20,2
03,03458,1,0,0,1,0,7,2022-04-01 10:19:53+00:00,7,0
03,03459,7,7,3,6,9,83,2022-04-01 10:19:53+00:00,83,9
03,03460,5,1,0,3,7,29,2022-04-01 10:19:53+00:00,23,5
03,03461,2,3,1,2,2,10,2022-04-01 10:19:53+00:00,10,2
03,03462,1,3,0,1,2,6,2022-04-01 10:19:53+00:00,6,2
04,04011,9,15,10,8,2,145,2022-04-01 10:19:53+00:00,130,1
04,04012,4,3,0,3,7,40,2022-04-01 10:19:53+00:00,34,5
05,05111,15,14,5,11,33,265,2022-04-01 10:19:53+00:00,242,12
05,05112,15,14,4,9,34,139,2022-04-01 10:19:53+00:00,121,24
05,05113,15,21,14,12,30,334,2022-04-01 10:19:53+00:00,310,25
05,05114,7,2,1,4,23,66,2022-04-01 10:19:53+00:00,56,17
05,05116,6,10,3,4,11,78,2022-04-01 10:19:53+00:00,72,10
05,05117,2,3,3,2,6,29,2022-04-01 10:19:53+00:00,29,6
05,05119,6,4,1,4,14,55,2022-04-01 10:19:53+00:00,46,4
05,05120,1,6,1,1,5,23,2022-04-01 10:19:53+00:00,23,5
05,05122,4,12,10,3,4,64,2022-04-01 10:19:53+00:00,61,3
05,05124,7,7,4,5,19,118,2022-04-01 10:19:53+00:00,107,16
05,05154,8,8,2,5,13,49,2022-04-01 10:19:53+00:00,49,5
05,05158,6,3,1,6,14,47,2022-04-01 10:19:53+00:00,47,14
05,05162,7,6,2,5,4,90,2022-04-01 10:19:53+00:00,79,1
05,05166,4,3,1,4,9,26,2022-04-01 10:19:53+00:00,26,9
05,05170,11,15,5,8,22,106,2022-04-01 10:19:53+00:00,100,17
05,05314,18,23,11,11,10,276,2022-04-01 10:19:53+00:00,216,6
05,05315,28,29,8,18,16,352,2022-04-01 10:19:53+00:00,296,13
05,05316,5,6,3,2,12,57,2022-04-01 10:19:53+00:00,48,3
05,05334,13,23,12,7,19,258,2022-04-01 10:19:53+00:00,238,17
05,05358,6,4,0,4,7,53,2022-04-01 10:19:53+00:00,49,4
05,05362,6,6,3,6,8,51,2022-04-01 10:19:53+00:00,51,8
05,05366,3,2,1,3,9,21,2022-04-01 10:19:53+00:00,21,9
05,05370,3,2,1,3,4,32,2022-04-01 10:19:53+00:00,32,4
05,05374,6,1,0,6,29,51,2022-04-01 10:19:53+00:00,51,29
05,05378,4,4,1,4,5,36,2022-04-01 10:19:53+00:00,36,5
05,05382,7,9,2,6,3,74,2022-04-01 10:19:53+00:00,62,3
05,05512,2,2,1,2,12,31,2022-04-01 10:19:53+00:00,31,12
05,05513,7,6,4,4,14,77,2022-04-01 10:19:53+00:00,69,1
05,05515,10,13,5,7,17,200,2022-04-01 10:19:53+00:00,187,10
05,05554,6,6,1,5,15,53,2022-04-01 10:19:53+00:00,53,13
05,05558,5,1,1,3,5,29,2022-04-01 10:19:53+00:00,20,4
05,05562,15,17,3,14,48,183,2022-04-01 10:19:53+00:00,160,39
05,05566,7,3,1,5,25,78,2022-04-01 10:19:53+00:00,68,20
05,05570,6,3,1,5,11,37,2022-04-01 10:19:53+00:00,34,10
05,05711,6,12,4,4,14,122,2022-04-01 10:19:53+00:00,97,11
05,05754,4,5,3,4,1,47,2022-04-01 10:19:53+00:00,47,1
05,05758,5,6,3,3,10,46,2022-04-01 10:19:53+00:00,41,5
05,05762,6,4,0,5,3,29,2022-04-01 10:19:53+00:00,25,3
05,05766,2,9,4,2,3,47,2022-04-01 10:19:53+00:00,47,3
05,05770,9,7,2,6,21,176,2022-04-01 10:19:53+00:00,150,20
05,05774,7,7,5,5,28,61,2022-04-01 10:19:53+00:00,50,24
05,05911,8,15,4,6,26,163,2022-04-01 10:19:53+00:00,149,19
05,05913,8,15,7,8,35,239,2022-04-01 10:19:53+00:00,239,35
05,05914,7,4,0,5,7,71,2022-04-01 10:19:53+00:00,67,5
05,05915,7,7,3,5,19,74,2022-04-01 10:19:53+00:00,62,9
05,05916,4,3,0,4,7,56,2022-04-01 10:19:53+00:00,56,7
05,05954,8,5,1,6,44,88,2022-04-01 10:19:53+00:00,64,25
05,05958,9,12,6,8,24,55,2022-04-01 10:19:53+00:00,53,20
05,05962,10,8,4,8,14,88,2022-04-01 10:19:53+00:00,82,12
05,05966,3,2,0,3,12,14,2022-04-01 10:19:53+00:00,14,12
05,05970,5,9,3,5,13,94,2022-04-01 10:19:53+00:00,94,13
05,05974,9,5,1,7,19,66,2022-04-01 10:19:53+00:00,58,13
05,05978,8,9,2,8,4,97,2022-04-01 10:19:53+00:00,97,4
06,06411,7,7,7,4,29,82,2022-04-01 10:19:53+00:00,49,13
06,06412,17,34,10,12,34,260,2022-04-01 10:19:53+00:00,236,31
06,06413,4,6,2,2,9,99,2022-04-01 10:19:53+00:00,92,2
