bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,3,39,2021-12-02 12:15:00,34,1
01,01002,7,8,2,3,23,120,2021-12-02 12:15:00,102,17
01,01003,3,10,9,2,7,122,2021-12-02 12:15:00,101,4
01,01004,1,3,0,1,2,23,2021-12-02 12:15:00,23,2
01,01051,1,0,0,1,6,32,2021-12-02 12:15:00,32,6
01,01053,2,5,1,2,4,14,2021-12-02 12:15:00,14,4
01,01054,3,1,1,3,6,18,2021-12-02 12:15:00,18,6
01,01055,3,1,1,3,3,43,2021-12-02 12:15:00,43,3
01,01056,2,4,0,2,7,28,2021-12-02 12:15:00,28,7
01,01057,1,4,2,1,4,8,2021-12-02 12:15:00,8,4
01,01058,5,3,1,3,8,34,2021-12-02 12:15:00,29,7
01,01059,1,0,0,1,0,24,2021-12-02 12:15:00,24,0
01,01060,3,2,1,3,18,67,2021-12-02 12:15:00,67,18
01,01061,3,4,1,1,8,31,2021-12-02 12:15:00,23,3
01,01062,3,4,2,3,4,28,2021-12-02 12:15:00,28,4
02,02000,34,64,38,24,87,524,2021-12-02 12:15:00,453,49
03,03101,7,6,4,5,27,102,2021-12-02 12:15:00,92,20
03,03102,2,8,6,2,2,27,2021-12-02 12:15:00,27,2
03,03103,3,5,3,1,4,24,2021-12-02 12:15:00,16,4
03,03151,1,4,2,1,2,10,2021-12-02 12:15:00,10,2
03,03153,3,2,0,3,1,23,2021-12-02 12:15:00,23,1
03,03154,1,2,1,1,2,13,2021-12-02 12:15:00,13,2
03,03155,2,4,0,2,5,14,2021-12-02 12:15:00,14,5
03,03157,1,2,1,1,1,13,2021-12-02 12:15:00,13,1
03,03158,1,3,2,1,4,12,2021-12-02 12:15:00,12,4
03,03159,8,18,13,7,28,107,2021-12-02 12:15:00,96,23
03,03241,19,45,30,16,36,360,2021-12-02 12:15:00,310,30
03,03251,3,1,1,3,6,11,2021-12-02 12:15:00,11,6
03,03252,6,4,3,4,10,64,2021-12-02 12:15:00,63,5
03,03254,7,14,3,4,15,62,2021-12-02 12:15:00,54,12
03,03255,1,2,2,1,2,7,2021-12-02 12:15:00,7,2
03,03256,1,0,0,1,1,13,2021-12-02 12:15:00,13,1
03,03257,1,3,1,1,1,23,2021-12-02 12:15:00,23,1
03,03351,2,2,2,1,3,23,2021-12-02 12:15:00,16,0
03,03352,2,3,2,2,0,12,2021-12-02 12:15:00,12,0
03,03353,3,1,1,3,4,28,2021-12-02 12:15:00,28,4
03,03354,1,2,1,1,0,7,2021-12-02 12:15:00,7,0
03,03355,3,3,3,1,9,30,2021-12-02 12:15:00,15,7
03,03356,3,1,0,2,2,8,2021-12-02 12:15:00,8,2
03,03357,3,1,0,2,2,30,2021-12-02 12:15:00,26,2
03,03358,2,2,1,2,2,18,2021-12-02 12:15:00,18,2
03,03359,3,3,1,2,7,24,2021-12-02 12:15:00,24,4
03,03360,2,4,3,2,2,74,2021-12-02 12:15:00,74,2
03,03361,2,4,3,2,3,12,2021-12-02 12:15:00,12,3
03,03401,1,1,0,1,0,16,2021-12-02 12:15:00,16,0
03,03402,1,1,1,1,7,10,2021-12-02 12:15:00,10,7
03,03403,6,15,11,3,14,104,2021-12-02 12:15:00,85,8
03,03404,5,16,7,4,19,104,2021-12-02 12:15:00,88,19
03,03405,2,3,2,1,7,21,2021-12-02 12:15:00,19,1
03,03451,3,2,2,2,2,30,2021-12-02 12:15:00,30,2
03,03452,4,3,1,3,5,32,2021-12-02 12:15:00,25,4
03,03453,3,5,3,3,5,18,2021-12-02 12:15:00,18,5
03,03454,10,7,5,6,24,64,2021-12-02 12:15:00,54,10
03,03455,2,0,0,2,10,21,2021-12-02 12:15:00,21,10
03,03456,1,5,1,1,2,25,2021-12-02 12:15:00,25,2
03,03457,6,4,2,4,11,19,2021-12-02 12:15:00,19,6
03,03458,1,1,0,1,1,8,2021-12-02 12:15:00,8,1
03,03459,7,14,4,6,12,75,2021-12-02 12:15:00,75,12
03,03460,5,5,5,3,10,26,2021-12-02 12:15:00,21,7
03,03461,2,1,0,2,2,11,2021-12-02 12:15:00,11,2
03,03462,1,0,0,1,1,7,2021-12-02 12:15:00,7,1
04,04011,9,23,15,8,3,148,2021-12-02 12:15:00,134,1
04,04012,4,7,6,3,11,31,2021-12-02 12:15:00,29,5
05,05111,14,44,24,11,8,285,2021-12-02 12:15:00,258,7
05,05112,16,24,11,9,19,162,2021-12-02 12:15:00,141,11
05,05113,15,34,20,12,39,334,2021-12-02 12:15:00,310,35
05,05114,7,14,11,4,7,75,2021-12-02 12:15:00,63,7
05,05116,6,15,8,4,5,81,2021-12-02 12:15:00,74,5
05,05117,2,8,2,2,1,35,2021-12-02 12:15:00,35,1
05,05119,6,10,5,4,10,60,2021-12-02 12:15:00,46,5
05,05120,1,4,2,1,6,20,2021-12-02 12:15:00,20,6
05,05122,4,16,7,3,5,66,2021-12-02 12:15:00,63,4
05,05124,7,9,6,5,19,129,2021-12-02 12:15:00,118,16
05,05154,8,5,2,5,13,52,2021-12-02 12:15:00,50,7
05,05158,6,11,1,6,3,56,2021-12-02 12:15:00,56,3
05,05162,7,12,2,5,13,88,2021-12-02 12:15:00,77,10
05,05166,4,8,4,4,1,33,2021-12-02 12:15:00,33,1
05,05170,11,25,7,8,22,100,2021-12-02 12:15:00,94,19
05,05314,18,28,20,11,7,279,2021-12-02 12:15:00,222,3
05,05315,30,44,30,18,35,370,2021-12-02 12:15:00,315,30
05,05316,5,12,5,2,11,58,2021-12-02 12:15:00,41,10
05,05334,13,25,16,7,18,253,2021-12-02 12:15:00,237,15
05,05358,6,8,3,4,8,53,2021-12-02 12:15:00,47,6
05,05362,6,10,6,6,8,52,2021-12-02 12:15:00,52,8
05,05366,3,4,2,3,2,26,2021-12-02 12:15:00,26,2
05,05370,3,10,3,3,2,38,2021-12-02 12:15:00,38,2
05,05374,6,8,6,6,17,63,2021-12-02 12:15:00,63,17
05,05378,4,7,6,4,0,36,2021-12-02 12:15:00,36,0
05,05382,7,13,1,6,7,77,2021-12-02 12:15:00,65,7
05,05512,2,1,1,2,24,19,2021-12-02 12:15:00,19,24
05,05513,7,13,5,4,14,81,2021-12-02 12:15:00,71,3
05,05515,9,15,8,7,14,194,2021-12-02 12:15:00,178,13
05,05554,6,9,3,5,13,54,2021-12-02 12:15:00,54,11
05,05558,5,4,0,3,5,26,2021-12-02 12:15:00,16,5
05,05562,15,30,16,14,50,179,2021-12-02 12:15:00,152,45
05,05566,7,8,3,5,28,78,2021-12-02 12:15:00,66,25
05,05570,6,9,3,5,9,41,2021-12-02 12:15:00,40,6
05,05711,6,24,13,4,8,129,2021-12-02 12:15:00,105,4
05,05754,4,12,5,4,4,48,2021-12-02 12:15:00,48,4
05,05758,5,8,5,3,12,44,2021-12-02 12:15:00,39,7
05,05762,6,6,5,5,10,25,2021-12-02 12:15:00,22,9
05,05766,2,13,6,2,2,48,2021-12-02 12:15:00,48,2
05,05770,9,17,8,6,14,186,2021-12-02 12:15:00,166,9
05,05774,7,18,13,5,15,68,2021-12-02 12:15:00,59,9
05,05911,8,11,6,6,22,167,2021-12-02 12:15:00,151,17
05,05913,9,18,12,9,19,266,2021-12-02 12:15:00,266,19
05,05914,7,7,3,5,11,71,2021-12-02 12:15:00,68,4
05,05915,7,10,4,5,23,73,2021-12-02 12:15:00,61,13
05,05916,4,9,3,4,6,58,2021-12-02 12:15:00,58,6
05,05954,8,8,3,6,24,110,2021-12-02 12:15:00,77,14
05,05958,10,11,5,9,13,75,2021-12-02 12:15:00,71,13
05,05962,10,17,6,8,15,85,2021-12-02 12:15:00,82,10
05,05966,3,3,1,3,12,16,2021-12-02 12:15:00,16,12
05,05970,5,10,6,5,11,92,2021-12-02 12:15:00,92,11
05,05974,9,6,2,7,13,77,2021-12-02 12:15:00,69,7
05,05978,8,10,7,8,4,87,2021-12-02 12:15:00,87,4
06,06411,7,13,9,4,19,85,2021-12-02 12:15:00,50,5
06,06412,17,51,14,12,28,265,2021-12-02 12:15:00,238,25
06,06413,4,16,5,2,7,101,2021-12-02 12:15:00,90,4
06,06414,6,21,12,4,6,95,2021-12-02 12:15:00,83,6
06,06431,5,5,1,5,3,39,2021-12-02 12:15:00,39,3
06,06432,2,15,10,2,0,27,2021-12-02 12:15:00,27,0
06,06433,2,7,2,2,1,24,2021-12-02 12:15:00,24,1
06,06434,2,7,3,2,2,22,2021-12-02 12:15:00,22,2
06,06435,7,15,4,4,6,79,2021-12-02 12:15:00,69,3
06,06436,2,4,0,2,2,26,2021-12-02 12:15:00,26,2
06,06437,2,5,2,2,5,121,2021-12-02 12:15:00,121,5
06,06438,2,12,8,2,4,17,2021-12-02 12:15:00,17,4
06,06439,2,4,2,2,2,14,2021-12-02 12:15:00,14,2
06,06440,5,10,7,5,1,62,2021-12-02 12:15:00,62,1
06,06531,6,23,16,4,11,192,2021-12-02 12:15:00,173,7
06,06532,2,3,1,2,2,44,2021-12-02 12:15:00,44,2
06,06533,3,7,0,3,3,47,2021-12-02 12:15:00,47,3
06,06534,3,8,4,3,6,121,2021-12-02 12:15:00,121,6
06,06535,4,5,2,4,3,20,2021-12-02 12:15:00,20,3
06,06611,6,15,2,6,19,124,2021-12-02 12:15:00,124,19
06,06631,5,14,8,3,5,84,2021-12-02 12:15:00,74,4
06,06632,4,10,5,3,12,43,2021-12-02 12:15:00,41,7
06,06633,4,3,0,4,4,23,2021-12-02 12:15:00,23,4
06,06634,3,1,0,3,3,23,2021-12-02 12:15:00,23,3
06,06635,6,7,2,6,9,72,2021-12-02 12:15:00,72,9
06,06636,3,6,0,3,5,24,2021-12-02 12:15:00,24,5
07,07111,6,8,3,4,20,93,2021-12-02 12:15:00,77,17
07,07131,2,4,3,2,3,12,2021-12-02 12:15:00,12,3
07,07132,2,2,1,2,6,10,2021-12-02 12:15:00,10,6
07,07133,6,6,2,4,16,33,2021-12-02 12:15:00,26,8
