bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,2,2,5,37,2022-03-31 10:19:56+00:00,34,1
01,01002,7,1,0,3,19,118,2022-03-31 10:19:56+00:00,98,16
01,01003,3,9,5,2,7,121,2022-03-31 10:19:56+00:00,102,2
01,01004,1,0,0,1,6,19,2022-03-31 10:19:56+00:00,19,6
01,01051,1,2,2,1,3,36,2022-03-31 10:19:56+00:00,36,3
01,01053,2,0,0,2,2,16,2022-03-31 10:19:56+00:00,16,2
01,01054,3,0,0,3,9,15,2022-03-31 10:19:56+00:00,15,9
01,01055,3,0,0,3,10,38,2022-03-31 10:19:56+00:00,38,10
01,01056,2,2,1,2,1,26,2022-03-31 10:19:56+00:00,26,1
01,01057,1,1,0,1,5,7,2022-03-31 10:19:56+00:00,7,5
01,01058,5,5,2,3,7,34,2022-03-31 10:19:56+00:00,31,4
01,01059,1,2,0,1,1,23,2022-03-31 10:19:56+00:00,23,1
01,01060,3,2,2,3,20,66,2022-03-31 10:19:56+00:00,66,20
01,01061,3,1,0,1,14,29,2022-03-31 10:19:56+00:00,19,11
01,01062,3,5,3,3,2,22,2022-03-31 10:19:56+00:00,22,2
02,02000,34,39,21,24,124,455,2022-03-31 10:19:56+00:00,392,80
03,03101,7,13,4,5,27,105,2022-03-31 10:19:56+00:00,91,24
03,03102,2,2,2,2,3,25,2022-03-31 10:19:56+00:00,25,3
03,03103,3,4,2,1,4,25,2022-03-31 10:19:56+00:00,20,0
03,03151,1,3,0,1,0,11,2022-03-31 10:19:56+00:00,11,0
03,03153,3,3,1,3,4,23,2022-03-31 10:19:56+00:00,23,4
03,03154,1,3,2,1,0,16,2022-03-31 10:19:56+00:00,16,0
03,03155,2,3,0,2,6,13,2022-03-31 10:19:56+00:00,13,6
03,03157,1,2,0,1,0,14,2022-03-31 10:19:56+00:00,14,0
03,03158,1,1,1,1,3,13,2022-03-31 10:19:56+00:00,13,3
03,03159,8,12,4,7,29,116,2022-03-31 10:19:56+00:00,103,25
03,03241,19,31,14,16,50,337,2022-03-31 10:19:56+00:00,294,42
03,03251,3,2,2,3,6,11,2022-03-31 10:19:56+00:00,11,6
03,03252,6,6,2,4,10,65,2022-03-31 10:19:56+00:00,62,7
03,03254,7,12,4,4,22,54,2022-03-31 10:19:56+00:00,48,17
03,03255,1,0,0,1,1,8,2022-03-31 10:19:56+00:00,8,1
03,03256,1,0,0,1,2,9,2022-03-31 10:19:56+00:00,9,2
03,03257,1,1,0,1,0,24,2022-03-31 10:19:56+00:00,24,0
03,03351,2,3,1,1,17,21,2022-03-31 10:19:56+00:00,17,11
03,03352,2,2,1,2,6,9,2022-03-31 10:19:56+00:00,9,6
03,03353,3,4,1,3,1,28,2022-03-31 10:19:56+00:00,28,1
03,03354,1,1,0,1,0,6,2022-03-31 10:19:56+00:00,6,0
03,03355,3,2,1,1,13,24,2022-03-31 10:19:56+00:00,13,7
03,03356,3,3,0,2,0,10,2022-03-31 10:19:56+00:00,10,0
03,03357,3,4,2,2,7,24,2022-03-31 10:19:56+00:00,23,4
03,03358,2,1,0,2,6,16,2022-03-31 10:19:56+00:00,16,6
03,03359,3,2,1,2,3,26,2022-03-31 10:19:56+00:00,26,0
03,03360,2,4,0,2,4,72,2022-03-31 10:19:56+00:00,72,4
03,03361,2,0,0,2,3,11,2022-03-31 10:19:56+00:00,11,3
03,03401,1,3,0,1,5,10,2022-03-31 10:19:56+00:00,10,5
03,03402,1,2,1,1,5,8,2022-03-31 10:19:56+00:00,8,5
03,03403,6,7,0,3,7,105,2022-03-31 10:19:56+00:00,92,5
03,03404,5,13,5,4,13,100,2022-03-31 10:19:56+00:00,88,9
03,03405,2,1,0,1,8,23,2022-03-31 10:19:56+00:00,16,7
03,03451,3,3,3,2,5,27,2022-03-31 10:19:56+00:00,27,5
03,03452,4,4,2,3,4,33,2022-03-31 10:19:56+00:00,26,3
03,03453,3,0,0,3,1,22,2022-03-31 10:19:56+00:00,22,1
03,03454,10,6,3,6,27,59,2022-03-31 10:19:56+00:00,52,11
03,03455,2,2,0,2,10,21,2022-03-31 10:19:56+00:00,21,10
03,03456,1,4,1,1,5,22,2022-03-31 10:19:56+00:00,22,5
03,03457,6,1,1,4,8,19,2022-03-31 10:19:56+00:00,17,5
03,03458,1,1,0,1,0,7,2022-03-31 10:19:56+00:00,7,0
03,03459,7,7,2,6,14,79,2022-03-31 10:19:56+00:00,79,14
03,03460,5,2,0,3,5,31,2022-03-31 10:19:56+00:00,25,3
03,03461,2,3,2,2,1,13,2022-03-31 10:19:56+00:00,13,1
03,03462,1,3,1,1,2,6,2022-03-31 10:19:56+00:00,6,2
04,04011,9,13,8,8,3,147,2022-03-31 10:19:56+00:00,133,1
04,04012,4,4,0,3,11,40,2022-03-31 10:19:56+00:00,36,3
05,05111,15,13,4,11,31,268,2022-03-31 10:19:56+00:00,244,11
05,05112,16,14,5,9,34,148,2022-03-31 10:19:56+00:00,130,24
05,05113,15,16,11,12,29,336,2022-03-31 10:19:56+00:00,311,25
05,05114,7,2,1,4,26,67,2022-03-31 10:19:56+00:00,54,19
05,05116,6,8,3,4,10,79,2022-03-31 10:19:56+00:00,73,9
05,05117,2,3,3,2,5,30,2022-03-31 10:19:56+00:00,30,5
05,05119,6,5,1,4,18,51,2022-03-31 10:19:56+00:00,42,8
05,05120,1,7,1,1,4,24,2022-03-31 10:19:56+00:00,24,4
05,05122,4,11,10,3,3,70,2022-03-31 10:19:56+00:00,67,2
05,05124,7,6,4,5,16,123,2022-03-31 10:19:56+00:00,112,13
05,05154,8,9,2,5,16,49,2022-03-31 10:19:56+00:00,49,8
05,05158,6,7,1,6,11,52,2022-03-31 10:19:56+00:00,52,11
05,05162,7,6,2,5,9,89,2022-03-31 10:19:56+00:00,78,6
05,05166,4,3,2,4,9,26,2022-03-31 10:19:56+00:00,26,9
05,05170,11,15,5,8,24,103,2022-03-31 10:19:56+00:00,97,19
05,05314,18,25,11,11,9,278,2022-03-31 10:19:56+00:00,218,5
05,05315,28,31,8,18,22,350,2022-03-31 10:19:56+00:00,295,18
05,05316,5,4,3,2,15,54,2022-03-31 10:19:56+00:00,46,5
05,05334,13,24,11,7,16,257,2022-03-31 10:19:56+00:00,237,14
05,05358,6,6,1,4,13,50,2022-03-31 10:19:56+00:00,45,10
05,05362,6,6,3,6,8,51,2022-03-31 10:19:56+00:00,51,8
05,05366,3,2,0,3,10,20,2022-03-31 10:19:56+00:00,20,10
05,05370,3,2,1,3,2,34,2022-03-31 10:19:56+00:00,34,2
05,05374,6,1,0,6,28,52,2022-03-31 10:19:56+00:00,52,28
05,05378,4,4,1,4,5,36,2022-03-31 10:19:56+00:00,36,5
05,05382,7,10,2,6,5,76,2022-03-31 10:19:56+00:00,64,5
05,05512,2,2,1,2,16,27,2022-03-31 10:19:56+00:00,27,16
05,05513,7,6,4,4,11,83,2022-03-31 10:19:56+00:00,72,1
05,05515,10,8,3,7,15,204,2022-03-31 10:19:56+00:00,190,9
05,05554,6,7,1,5,11,57,2022-03-31 10:19:56+00:00,57,9
05,05558,5,3,1,3,7,28,2022-03-31 10:19:56+00:00,19,6
05,05562,15,18,2,14,50,178,2022-03-31 10:19:56+00:00,158,38
05,05566,7,5,0,5,25,78,2022-03-31 10:19:56+00:00,66,22
05,05570,6,4,0,5,12,38,2022-03-31 10:19:56+00:00,35,11
05,05711,6,12,4,4,14,122,2022-03-31 10:19:56+00:00,97,11
05,05754,4,5,2,4,0,48,2022-03-31 10:19:56+00:00,48,0
05,05758,5,6,3,3,13,43,2022-03-31 10:19:56+00:00,38,8
05,05762,6,4,0,5,4,28,2022-03-31 10:19:56+00:00,24,4
05,05766,2,10,4,2,3,47,2022-03-31 10:19:56+00:00,47,3
05,05770,9,8,2,6,25,174,2022-03-31 10:19:56+00:00,150,22
05,05774,7,6,4,5,24,65,2022-03-31 10:19:56+00:00,54,20
05,05911,8,16,4,6,17,172,2022-03-31 10:19:56+00:00,154,14
05,05913,8,15,7,8,40,241,2022-03-31 10:19:56+00:00,241,40
05,05914,7,5,0,5,4,74,2022-03-31 10:19:56+00:00,70,2
05,05915,7,8,3,5,19,74,2022-03-31 10:19:56+00:00,58,13
05,05916,4,1,0,4,6,57,2022-03-31 10:19:56+00:00,57,6
05,05954,8,6,1,6,37,95,2022-03-31 10:19:56+00:00,71,18
05,05958,9,12,6,8,28,52,2022-03-31 10:19:56+00:00,50,24
05,05962,10,6,4,8,24,78,2022-03-31 10:19:56+00:00,72,22
05,05966,3,2,0,3,9,17,2022-03-31 10:19:56+00:00,17,9
05,05970,5,8,2,5,11,96,2022-03-31 10:19:56+00:00,96,11
05,05974,9,4,1,7,18,71,2022-03-31 10:19:56+00:00,62,13
05,05978,8,9,3,8,9,91,2022-03-31 10:19:56+00:00,91,9
06,06411,7,8,7,4,22,85,2022-03-31 10:19:56+00:00,53,5
06,06412,17,33,13,12,29,264,2022-03-31 10:19:56+00:00,239,27
06,06413,4,6,3,2,19,88,2022-03-31 10:19:56+00:00,80,13
06,06414,6,8,5,4,9,80,2022-03-31 10:19:56+00:00,69,9
06,06431,5,4,0,5,4,37,2022-03-31 10:19:56+00:00,37,4
06,06432,2,8,5,2,1,26,2022-03-31 10:19:56+00:00,26,1
06,06433,2,7,1,2,3,22,2022-03-31 10:19:56+00:00,22,3
06,06434,2,2,0,2,2,18,2022-03-31 10:19:56+00:00,18,2
06,06435,7,8,2,4,7,74,2022-03-31 10:19:56+00:00,65,3
06,06436,2,4,1,2,0,20,2022-03-31 10:19:56+00:00,20,0
06,06437,2,9,5,2,8,118,2022-03-31 10:19:56+00:00,118,8
06,06438,2,4,2,2,5,18,2022-03-31 10:19:56+00:00,18,5
06,06439,2,4,2,2,3,13,2022-03-31 10:19:56+00:00,13,3
06,06440,5,8,5,5,3,62,2022-03-31 10:19:56+00:00,62,3
06,06531,6,12,6,4,27,195,2022-03-31 10:19:56+00:00,175,24
06,06532,2,2,0,2,13,34,2022-03-31 10:19:56+00:00,34,13
06,06533,3,6,1,3,5,45,2022-03-31 10:19:56+00:00,45,5
06,06534,3,5,1,3,8,126,2022-03-31 10:19:56+00:00,126,8
06,06535,4,2,0,4,9,14,2022-03-31 10:19:56+00:00,14,9
06,06611,6,10,7,6,14,128,2022-03-31 10:19:56+00:00,128,14
06,06631,5,2,1,3,9,83,2022-03-31 10:19:56+00:00,75,6
06,06632,4,6,1,3,17,41,2022-03-31 10:19:56+00:00,40,11
06,06633,4,0,0,4,15,15,2022-03-31 10:19:56+00:00,15,15
06,06634,3,2,0,3,10,19,2022-03-31 10:19:56+00:00,19,10
06,06635,6,0,0,6,8,75,2022-03-31 10:19:56+00:00,75,8
06,06636,3,4,2,3,9,20,2022-03-31 10:19:56+00:00,20,9
07,07111,6,12,3,4,18,96,2022-03-31 10:19:56+00:00,84,12
07,07131,2,1,1,2,3,13,2022-03-31 10:19:56+00:00,13,3
07,07132,2,1,0,2,4,11,2022-03-31 10:19:56+00:00,11,4
07,07133,6,3,1,4,10,34,2022-03-31 10:19:56+00:00,27,3
07,07134,2,3,0,2,4,14,2022-03-31 10:19:56+00:00,14,4
07,07135,2,7,0,2,1,13,2022-03-31 10:19:56+00:00,13,1
07,07137,3,3,2,3,4,31,2022-03-31 10:19:56+00:00,31,4
07,07138,8,4,0,5,12,54,2022-03-31 10:19:56+00:00,44,5
07,07140,2,4,0,2,5,9,2022-03-31 10:19:56+00:00,9,5
07,07141,5,2,0,5,6,27,2022-03-31 10:19:56+00:00,27,6
07,07143,4,2,1,4,9,16,2022-03-31 10:19:56+00:00,16,9
07,07211,5,5,3,2,15,65,2022-03-31 10:19:56+00:00,55,13
07,07231,2,1,1,2,6,16,2022-03-31 10:19:56+00:00,16,6
07,07232,2,2,1,2,1,13,2022-03-31 10:19:56+00:00,13,1
07,07233,2,2,1,2,4,12,2022-03-31 10:19:56+00:00,12,4
07,07235,2,2,0,2,5,9,2022-03-31 10:19:56+00:00,9,5
07,07311,1,0,0,1,3,10,2022-03-31 10:19:56+00:00,10,3
07,07312,3,9,8,1,12,94,2022-03-31 10:19:56+00:00,82,11
07,07313,3,1,1,2,5,16,2022-03-31 10:19:56+00:00,16,0
07,07314,6,18,4,4,11,86,2022-03-31 10:19:56+00:00,71,10
07,07315,3,9,2,2,4,101,2022-03-31 10:19:56+00:00,85,3
07,07316,1,0,0,1,1,14,2022-03-31 10:19:56+00:00,14,1
07,07317,2,5,3,1,2,14,2022-03-31 10:19:56+00:00,12,0
07,07318,3,4,1,2,2,28,2022-03-31 10:19:56+00:00,27,2
07,07319,3,3,0,1,12,40,2022-03-31 10:19:56+00:00,26,4
07,07320,1,1,1,1,3,6,2022-03-31 10:19:56+00:00,6,3
07,07331,1,1,0,1,3,4,2022-03-31 10:19:56+00:00,4,3
07,07332,2,0,0,2,6,10,2022-03-31 10:19:56+00:00,10,6
07,07333,2,2,1,2,0,12,2022-03-31 10:19:56+00:00,12,0
07,07334,2,0,0,2,5,15,2022-03-31 10:19:56+00:00,15,5
07,07335,1,0,0,1,5,5,2022-03-31 10:19:56+00:00,5,5
07,07336,1,1,0,1,0,16,2022-03-31 10:19:56+00:00,16,0
07,07337,2,0,0,2,0,9,2022-03-31 10:19:56+00:00,9,0
07,07339,1,1,0,1,1,10,2022-03-31 10:19:56+00:00,10,1
07,07340,1,0,0,1,4,3,2022-03-31 10:19:56+00:00,3,4
08,08111,12,24,14,10,38,203,2022-03-31 10:19:56+00:00,184,35
08,08115,6,4,1,4,5,44,2022-03-31 10:19:56+00:00,33,4
08,08116,8,15,7,4,13,68,2022-03-31 10:19:56+00:00,56,9
08,08117,4,5,4,2,13,25,2022-03-31 10:19:56+00:00,20,6
08,08118,5,12,6,4,2,82,2022-03-31 10:19:56+00:00,81,1
08,08119,4,3,0,2,10,54,2022-03-31 10:19:56+00:00,46,5
08,08121,3,5,3,1,13,39,2022-03-31 10:19:56+00:00,27,9
08,08125,2,3,2,2,3,43,2022-03-31 10:19:56+00:00,43,3
08,08126,1,3,2,1,0,7,2022-03-31 10:19:56+00:00,7,0
08,08127,4,4,1,2,12,38,2022-03-31 10:19:56+00:00,33,9
08,08128,4,6,2,3,23,33,2022-03-31 10:19:56+00:00,27,13
08,08135,2,3,1,1,10,12,2022-03-31 10:19:56+00:00,12,4
08,08136,8,6,2,4,19,51,2022-03-31 10:19:56+00:00,37,13
08,08211,3,1,1,1,8,12,2022-03-31 10:19:56+00:00,9,1
08,08212,6,13,4,4,8,96,2022-03-31 10:19:56+00:00,87,5
08,08215,3,7,2,3,9,35,2022-03-31 10:19:56+00:00,35,9
08,08216,2,0,0,2,1,11,2022-03-31 10:19:56+00:00,11,1
08,08221,8,20,9,6,20,204,2022-03-31 10:19:56+00:00,175,13
08,08222,6,9,8,3,13,93,2022-03-31 10:19:56+00:00,77,6
08,08225,3,4,1,3,3,18,2022-03-31 10:19:56+00:00,18,3
08,08226,4,5,2,4,6,32,2022-03-31 10:19:56+00:00,32,6
08,08231,4,3,1,2,3,48,2022-03-31 10:19:56+00:00,37,2
08,08235,3,2,1,3,5,19,2022-03-31 10:19:56+00:00,19,5
08,08236,2,2,1,2,1,14,2022-03-31 10:19:56+00:00,14,1
08,08237,1,2,0,1,1,13,2022-03-31 10:19:56+00:00,13,1
08,08311,7,13,8,4,21,180,2022-03-31 10:19:56+00:00,149,16
08,08315,3,0,0,3,4,25,2022-03-31 10:19:56+00:00,25,4
08,08316,4,7,0,4,4,95,2022-03-31 10:19:56+00:00,95,4
08,08317,8,7,1,6,22,64,2022-03-31 10:19:56+00:00,57,14
08,08325,2,3,1,2,1,9,2022-03-31 10:19:56+00:00,9,1
08,08326,6,16,2,2,6,54,2022-03-31 10:19:56+00:00,42,6
08,08327,1,3,1,1,1,9,2022-03-31 10:19:56+00:00,9,1
08,08335,10,5,1,6,32,57,2022-03-31 10:19:56+00:00,52,18
08,08336,2,2,0,2,8,24,2022-03-31 10:19:56+00:00,18,1
08,08337,1,2,2,1,0,10,2022-03-31 10:19:56+00:00,10,0
08,08415,3,4,2,1,9,33,2022-03-31 10:19:56+00:00,16,2
08,08416,5,10,9,2,8,89,2022-03-31 10:19:56+00:00,68,1
08,08417,2,7,2,2,3,21,2022-03-31 10:19:56+00:00,21,3
08,08421,5,13,4,4,19,112,2022-03-31 10:19:56+00:00,96,13
08,08425,2,2,0,2,0,15,2022-03-31 10:19:56+00:00,15,0
08,08426,1,4,1,1,0,15,2022-03-31 10:19:56+00:00,15,0
08,08435,5,5,0,3,28,26,2022-03-31 10:19:56+00:00,21,28
08,08436,6,7,4,4,8,54,2022-03-31 10:19:56+00:00,43,7
08,08437,2,2,0,2,2,10,2022-03-31 10:19:56+00:00,10,2
09,09161,1,9,3,1,3,44,2022-03-31 10:19:56+00:00,44,3
09,09162,35,63,29,24,22,507,2022-03-31 10:19:56+00:00,435,12
09,09163,3,5,2,1,9,35,2022-03-31 10:19:56+00:00,27,3
09,09171,3,4,2,2,1,22,2022-03-31 10:19:56+00:00,15,1
09,09172,3,1,0,3,2,16,2022-03-31 10:19:56+00:00,16,2
09,09173,2,6,1,2,2,24,2022-03-31 10:19:56+00:00,24,2
09,09174,1,4,1,1,1,30,2022-03-31 10:19:56+00:00,30,1
09,09175,1,3,2,1,0,17,2022-03-31 10:19:56+00:00,17,0
09,09176,3,6,1,3,7,41,2022-03-31 10:19:56+00:00,41,7
09,09177,1,3,0,1,0,18,2022-03-31 10:19:56+00:00,18,0
09,09178,1,4,1,1,0,12,2022-03-31 10:19:56+00:00,12,0
09,09179,1,1,1,1,1,9,2022-03-31 10:19:56+00:00,9,1
09,09180,4,10,3,2,10,53,2022-03-31 10:19:56+00:00,48,8
09,09181,2,3,0,1,4,10,2022-03-31 10:19:56+00:00,10,1
09,09182,1,3,2,1,5,19,2022-03-31 10:19:56+00:00,19,5
09,09183,1,0,0,1,0,10,2022-03-31 10:19:56+00:00,10,0
