bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,4,37,2021-11-06 12:15:00,32,2
01,01002,5,5,4,3,47,117,2021-11-06 12:15:00,116,42
01,01003,2,7,4,2,25,109,2021-11-06 12:15:00,109,25
01,01004,1,0,0,1,1,24,2021-11-06 12:15:00,24,1
01,01051,1,2,0,1,11,27,2021-11-06 12:15:00,27,11
01,01053,2,0,0,2,5,13,2021-11-06 12:15:00,13,5
01,01054,3,4,2,3,6,18,2021-11-06 12:15:00,18,6
01,01055,3,0,0,3,11,40,2021-11-06 12:15:00,40,11
01,01056,2,2,1,2,6,31,2021-11-06 12:15:00,31,6
01,01057,1,0,0,1,5,7,2021-11-06 12:15:00,7,5
01,01058,5,0,0,3,13,29,2021-11-06 12:15:00,25,11
01,01059,1,0,0,1,1,23,2021-11-06 12:15:00,23,1
01,01060,3,1,1,3,30,50,2021-11-06 12:15:00,50,30
01,01061,3,0,0,1,7,36,2021-11-06 12:15:00,27,3
01,01062,3,0,0,3,10,16,2021-11-06 12:15:00,16,10
02,02000,34,50,30,24,83,520,2021-11-06 12:15:00,444,50
03,03101,7,5,3,5,25,102,2021-11-06 12:15:00,89,21
03,03102,2,1,1,2,3,26,2021-11-06 12:15:00,26,3
03,03103,3,2,2,1,1,29,2021-11-06 12:15:00,21,1
03,03151,1,2,1,1,0,12,2021-11-06 12:15:00,12,0
03,03153,3,2,1,3,3,26,2021-11-06 12:15:00,26,3
03,03154,1,2,2,1,3,14,2021-11-06 12:15:00,14,3
03,03155,2,2,2,2,3,18,2021-11-06 12:15:00,18,3
03,03157,1,2,0,1,2,12,2021-11-06 12:15:00,12,2
03,03158,1,1,0,1,3,13,2021-11-06 12:15:00,13,3
03,03159,8,12,8,7,14,109,2021-11-06 12:15:00,97,11
03,03241,19,34,23,16,34,353,2021-11-06 12:15:00,310,27
03,03251,3,1,0,3,3,14,2021-11-06 12:15:00,14,3
03,03252,6,5,1,4,11,65,2021-11-06 12:15:00,62,8
03,03254,7,1,0,4,16,61,2021-11-06 12:15:00,56,10
03,03255,1,3,0,1,2,7,2021-11-06 12:15:00,7,2
03,03256,1,2,1,1,7,7,2021-11-06 12:15:00,7,7
03,03257,1,2,0,1,7,20,2021-11-06 12:15:00,20,7
03,03351,2,3,2,1,8,24,2021-11-06 12:15:00,18,4
03,03352,2,0,0,2,7,8,2021-11-06 12:15:00,8,7
03,03353,3,5,0,3,6,26,2021-11-06 12:15:00,26,6
03,03354,1,1,1,1,2,4,2021-11-06 12:15:00,4,2
03,03355,3,0,0,1,14,31,2021-11-06 12:15:00,16,12
03,03356,3,2,0,2,1,8,2021-11-06 12:15:00,8,1
03,03357,3,1,0,2,6,26,2021-11-06 12:15:00,25,3
03,03358,2,2,0,2,3,14,2021-11-06 12:15:00,14,3
03,03359,3,2,1,2,5,22,2021-11-06 12:15:00,22,2
03,03360,2,2,2,2,3,73,2021-11-06 12:15:00,73,3
03,03361,2,0,0,2,6,9,2021-11-06 12:15:00,9,6
03,03401,1,1,0,1,1,15,2021-11-06 12:15:00,15,1
03,03402,1,1,1,1,4,15,2021-11-06 12:15:00,15,4
03,03403,6,14,10,3,9,105,2021-11-06 12:15:00,88,5
03,03404,5,9,3,4,11,108,2021-11-06 12:15:00,92,11
03,03405,2,3,2,1,7,22,2021-11-06 12:15:00,17,4
03,03451,3,0,0,2,2,31,2021-11-06 12:15:00,31,2
03,03452,4,1,0,3,5,29,2021-11-06 12:15:00,24,2
03,03453,3,4,3,3,6,18,2021-11-06 12:15:00,18,6
03,03454,10,7,1,6,23,64,2021-11-06 12:15:00,50,13
03,03455,2,1,1,2,5,28,2021-11-06 12:15:00,28,5
03,03456,1,2,0,1,1,26,2021-11-06 12:15:00,26,1
03,03457,6,2,0,4,12,19,2021-11-06 12:15:00,18,8
03,03458,1,3,2,1,0,10,2021-11-06 12:15:00,10,0
03,03459,7,4,3,6,22,72,2021-11-06 12:15:00,72,22
03,03460,5,3,3,3,9,27,2021-11-06 12:15:00,24,4
03,03461,2,1,1,2,5,8,2021-11-06 12:15:00,8,5
03,03462,1,0,0,1,0,8,2021-11-06 12:15:00,8,0
04,04011,9,14,9,8,6,137,2021-11-06 12:15:00,122,5
04,04012,4,5,5,3,9,36,2021-11-06 12:15:00,33,4
05,05111,14,29,14,11,19,277,2021-11-06 12:15:00,253,17
05,05112,16,15,5,9,17,165,2021-11-06 12:15:00,141,13
05,05113,15,21,15,12,35,335,2021-11-06 12:15:00,311,29
