bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,5,36,2022-05-21 10:19:44+00:00,34,0
01,01002,7,9,2,3,23,113,2022-05-21 10:19:44+00:00,96,17
01,01003,3,4,1,2,3,110,2022-05-21 10:19:44+00:00,91,1
01,01004,1,0,0,1,1,24,2022-05-21 10:19:44+00:00,24,1
01,01051,1,0,0,1,4,32,2022-05-21 10:19:44+00:00,32,4
01,01053,2,3,1,2,0,18,2022-05-21 10:19:44+00:00,18,0
01,01054,3,0,0,3,2,22,2022-05-21 10:19:44+00:00,22,2
01,01055,3,1,1,3,6,39,2022-05-21 10:19:44+00:00,39,6
01,01056,2,0,0,2,4,29,2022-05-21 10:19:44+00:00,29,4
01,01057,1,0,0,1,3,9,2022-05-21 10:19:44+00:00,9,3
01,01058,5,0,0,3,10,31,2022-05-21 10:19:44+00:00,28,7
01,01059,1,1,0,1,2,22,2022-05-21 10:19:44+00:00,22,2
01,01060,3,1,1,3,23,58,2022-05-21 10:19:44+00:00,58,23
01,01061,3,1,0,1,5,38,2022-05-21 10:19:44+00:00,26,4
01,01062,3,2,2,3,2,30,2022-05-21 10:19:44+00:00,30,2
02,02000,34,13,6,24,107,452,2022-05-21 10:19:44+00:00,396,56
03,03101,7,3,2,5,27,105,2022-05-21 10:19:44+00:00,94,21
03,03102,2,0,0,2,3,25,2022-05-21 10:19:44+00:00,25,3
03,03103,3,0,0,1,3,26,2022-05-21 10:19:44+00:00,18,2
03,03151,1,2,1,1,0,10,2022-05-21 10:19:44+00:00,10,0
03,03153,3,0,0,3,3,22,2022-05-21 10:19:44+00:00,22,3
03,03154,1,0,0,1,0,15,2022-05-21 10:19:44+00:00,15,0
03,03155,2,0,0,2,4,16,2022-05-21 10:19:44+00:00,16,4
03,03157,1,0,0,1,2,12,2022-05-21 10:19:44+00:00,12,2
03,03158,1,2,0,1,8,8,2022-05-21 10:19:44+00:00,8,8
03,03159,8,6,2,7,15,122,2022-05-21 10:19:44+00:00,112,11
03,03241,16,8,2,15,49,166,2022-05-21 10:19:44+00:00,153,41
03,03251,3,1,1,3,3,14,2022-05-21 10:19:44+00:00,14,3
03,03252,6,1,0,4,16,60,2022-05-21 10:19:44+00:00,59,11
03,03254,7,3,1,4,23,52,2022-05-21 10:19:44+00:00,46,18
03,03255,1,0,0,1,4,6,2022-05-21 10:19:44+00:00,6,4
03,03256,1,0,0,1,0,16,2022-05-21 10:19:44+00:00,16,0
03,03257,1,1,1,1,3,21,2022-05-21 10:19:44+00:00,21,3
03,03351,2,0,0,1,12,21,2022-05-21 10:19:44+00:00,13,10
03,03352,2,0,0,2,4,10,2022-05-21 10:19:44+00:00,10,4
03,03353,3,1,0,3,4,28,2022-05-21 10:19:44+00:00,28,4
03,03354,1,0,0,1,1,5,2022-05-21 10:19:44+00:00,5,1
03,03355,3,2,0,1,6,31,2022-05-21 10:19:44+00:00,19,1
03,03356,3,0,0,2,1,8,2022-05-21 10:19:44+00:00,8,1
03,03357,3,1,1,2,10,20,2022-05-21 10:19:44+00:00,19,7
03,03358,2,0,0,2,7,15,2022-05-21 10:19:44+00:00,15,7
03,03359,3,1,1,2,6,20,2022-05-21 10:19:44+00:00,20,3
03,03360,2,0,0,2,4,72,2022-05-21 10:19:44+00:00,72,4
03,03361,2,1,0,2,2,13,2022-05-21 10:19:44+00:00,13,2
03,03401,1,0,0,1,7,12,2022-05-21 10:19:44+00:00,12,7
03,03402,1,2,0,1,0,13,2022-05-21 10:19:44+00:00,13,0
03,03403,6,2,2,3,6,107,2022-05-21 10:19:44+00:00,93,3
03,03404,5,3,0,4,8,101,2022-05-21 10:19:44+00:00,86,7
03,03405,2,0,0,1,5,23,2022-05-21 10:19:44+00:00,17,3
03,03451,3,4,1,2,0,27,2022-05-21 10:19:44+00:00,27,0
03,03452,4,5,1,3,6,30,2022-05-21 10:19:44+00:00,24,4
03,03453,3,0,0,3,2,22,2022-05-21 10:19:44+00:00,22,2
03,03454,10,2,0,6,27,61,2022-05-21 10:19:44+00:00,49,17
03,03455,2,0,0,2,9,22,2022-05-21 10:19:44+00:00,22,9
03,03456,1,2,0,1,1,25,2022-05-21 10:19:44+00:00,25,1
03,03457,6,0,0,4,9,18,2022-05-21 10:19:44+00:00,18,4
03,03458,1,0,0,1,0,7,2022-05-21 10:19:44+00:00,7,0
03,03459,7,1,1,6,16,76,2022-05-21 10:19:44+00:00,76,16
03,03460,5,1,0,3,10,26,2022-05-21 10:19:44+00:00,23,5
03,03461,2,0,0,2,3,9,2022-05-21 10:19:44+00:00,9,3
03,03462,1,0,0,1,1,7,2022-05-21 10:19:44+00:00,7,1
04,04011,9,2,1,8,3,132,2022-05-21 10:19:44+00:00,118,1
04,04012,4,4,2,3,16,35,2022-05-21 10:19:44+00:00,33,8
