bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,0,2,6,36,2021-11-25 12:15:00,30,5
01,01002,5,5,5,3,27,129,2021-11-25 12:15:00,127,23
01,01003,2,8,4,2,10,111,2021-11-25 12:15:00,111,10
01,01004,1,2,0,1,1,24,2021-11-25 12:15:00,24,1
01,01051,1,2,1,1,3,35,2021-11-25 12:15:00,35,3
01,01053,2,0,0,2,5,13,2021-11-25 12:15:00,13,5
01,01054,3,1,1,3,4,20,2021-11-25 12:15:00,20,4
01,01055,3,1,1,3,6,40,2021-11-25 12:15:00,40,6
01,01056,2,5,1,2,3,31,2021-11-25 12:15:00,31,3
01,01057,1,2,1,1,2,10,2021-11-25 12:15:00,10,2
01,01058,5,1,1,3,8,34,2021-11-25 12:15:00,29,7
01,01059,1,0,0,1,0,24,2021-11-25 12:15:00,24,0
01,01060,3,3,1,3,21,64,2021-11-25 12:15:00,64,21
01,01061,3,1,1,1,13,30,2021-11-25 12:15:00,21,9
01,01062,3,6,3,3,6,26,2021-11-25 12:15:00,26,6
02,02000,34,53,33,24,99,516,2021-11-25 12:15:00,450,56
03,03101,7,6,2,5,25,104,2021-11-25 12:15:00,95,17
03,03102,2,4,2,2,2,27,2021-11-25 12:15:00,27,2
03,03103,3,8,6,1,1,28,2021-11-25 12:15:00,19,1
03,03151,1,3,3,1,0,12,2021-11-25 12:15:00,12,0
03,03153,3,2,1,3,3,22,2021-11-25 12:15:00,22,3
03,03154,1,1,1,1,3,14,2021-11-25 12:15:00,14,3
03,03155,2,1,0,2,7,13,2021-11-25 12:15:00,13,7
03,03157,1,0,0,1,3,10,2021-11-25 12:15:00,10,3
03,03158,1,3,1,1,7,9,2021-11-25 12:15:00,9,7
03,03159,8,20,16,7,25,105,2021-11-25 12:15:00,91,20
03,03241,19,32,19,16,37,351,2021-11-25 12:15:00,304,27
03,03251,3,1,0,3,5,12,2021-11-25 12:15:00,12,5
03,03252,6,4,3,4,15,60,2021-11-25 12:15:00,58,11
03,03254,7,7,1,4,16,58,2021-11-25 12:15:00,52,11
03,03255,1,4,0,1,3,8,2021-11-25 12:15:00,8,3
03,03256,1,1,0,1,1,13,2021-11-25 12:15:00,13,1
03,03257,1,5,2,1,0,22,2021-11-25 12:15:00,22,0
03,03351,2,6,4,1,4,26,2021-11-25 12:15:00,20,0
03,03352,2,3,1,2,3,9,2021-11-25 12:15:00,9,3
03,03353,3,2,1,3,6,26,2021-11-25 12:15:00,26,6
03,03354,1,1,0,1,0,7,2021-11-25 12:15:00,7,0
03,03355,3,1,0,1,9,34,2021-11-25 12:15:00,23,3
03,03356,3,0,0,2,2,8,2021-11-25 12:15:00,8,2
