bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,4,38,2021-11-18 12:15:00,34,1
01,01002,5,3,3,3,36,128,2021-11-18 12:15:00,126,32
01,01003,2,9,7,2,21,114,2021-11-18 12:15:00,114,21
01,01004,1,0,0,1,1,24,2021-11-18 12:15:00,24,1
01,01051,1,1,1,1,2,36,2021-11-18 12:15:00,36,2
01,01053,2,0,0,2,3,15,2021-11-18 12:15:00,15,3
01,01054,3,3,2,3,6,18,2021-11-18 12:15:00,18,6
01,01055,3,2,0,3,9,36,2021-11-18 12:15:00,36,9
01,01056,2,2,1,2,1,33,2021-11-18 12:15:00,33,1
01,01057,1,1,0,1,3,9,2021-11-18 12:15:00,9,3
01,01058,5,1,0,3,14,28,2021-11-18 12:15:00,26,10
01,01059,1,0,0,1,4,20,2021-11-18 12:15:00,20,4
01,01060,3,4,2,3,27,58,2021-11-18 12:15:00,58,27
01,01061,3,2,0,1,5,34,2021-11-18 12:15:00,25,1
01,01062,3,3,2,3,7,25,2021-11-18 12:15:00,25,7
02,02000,34,54,31,24,109,505,2021-11-18 12:15:00,429,76
03,03101,7,5,1,5,29,100,2021-11-18 12:15:00,91,21
03,03102,2,1,0,2,2,27,2021-11-18 12:15:00,27,2
03,03103,3,5,5,1,4,28,2021-11-18 12:15:00,21,2
03,03151,1,7,3,1,0,12,2021-11-18 12:15:00,12,0
03,03153,3,3,1,3,1,23,2021-11-18 12:15:00,23,1
03,03154,1,1,1,1,0,16,2021-11-18 12:15:00,16,0
03,03155,2,2,0,2,3,17,2021-11-18 12:15:00,17,3
03,03157,1,0,0,1,6,10,2021-11-18 12:15:00,10,6
03,03158,1,2,0,1,4,12,2021-11-18 12:15:00,12,4
03,03159,8,14,11,7,22,118,2021-11-18 12:15:00,105,15
03,03241,19,34,18,16,39,359,2021-11-18 12:15:00,315,29
03,03251,3,0,0,3,1,16,2021-11-18 12:15:00,16,1
03,03252,6,3,0,4,21,55,2021-11-18 12:15:00,55,15
03,03254,7,2,1,4,14,63,2021-11-18 12:15:00,56,10
03,03255,1,2,2,1,0,11,2021-11-18 12:15:00,11,0
03,03256,1,0,0,1,3,11,2021-11-18 12:15:00,11,3
03,03257,1,1,1,1,2,25,2021-11-18 12:15:00,25,2
03,03351,2,3,3,1,5,25,2021-11-18 12:15:00,19,1
03,03352,2,2,0,2,4,8,2021-11-18 12:15:00,8,4
03,03353,3,3,1,3,6,26,2021-11-18 12:15:00,26,6
03,03354,1,2,2,1,0,6,2021-11-18 12:15:00,6,0
03,03355,3,0,0,1,7,38,2021-11-18 12:15:00,23,5
03,03356,3,4,2,2,2,9,2021-11-18 12:15:00,9,2
03,03357,3,0,0,2,6,24,2021-11-18 12:15:00,22,4
03,03358,2,2,0,2,3,17,2021-11-18 12:15:00,17,3
