bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,1,2,7,33,2022-04-19 10:19:48+00:00,29,4
01,01002,7,4,1,3,26,107,2022-04-19 10:19:48+00:00,91,19
01,01003,3,13,6,2,9,117,2022-04-19 10:19:48+00:00,97,5
01,01004,1,0,0,1,5,20,2022-04-19 10:19:48+00:00,20,5
01,01051,1,2,0,1,7,33,2022-04-19 10:19:48+00:00,33,7
01,01053,2,1,0,2,7,9,2022-04-19 10:19:48+00:00,9,7
01,01054,3,2,1,3,8,16,2022-04-19 10:19:48+00:00,16,8
01,01055,3,1,0,3,13,34,2022-04-19 10:19:48+00:00,34,13
01,01056,2,3,0,2,1,26,2022-04-19 10:19:48+00:00,26,1
01,01057,1,0,0,1,7,5,2022-04-19 10:19:48+00:00,5,7
01,01058,5,5,2,3,12,29,2022-04-19 10:19:48+00:00,26,9
01,01059,1,3,2,1,1,23,2022-04-19 10:19:48+00:00,23,1
01,01060,3,4,1,3,24,62,2022-04-19 10:19:48+00:00,62,24
01,01061,3,2,0,1,6,33,2022-04-19 10:19:48+00:00,24,2
01,01062,3,4,2,3,9,17,2022-04-19 10:19:48+00:00,17,9
02,02000,34,46,18,24,126,438,2022-04-19 10:19:48+00:00,383,74
03,03101,7,3,2,5,30,102,2022-04-19 10:19:48+00:00,88,27
03,03102,2,2,1,2,3,25,2022-04-19 10:19:48+00:00,25,3
03,03103,3,1,1,1,7,22,2022-04-19 10:19:48+00:00,17,3
03,03151,1,4,1,1,0,13,2022-04-19 10:19:48+00:00,13,0
03,03153,3,1,0,3,6,21,2022-04-19 10:19:48+00:00,21,6
03,03154,1,2,2,1,0,14,2022-04-19 10:19:48+00:00,14,0
03,03155,2,0,0,2,9,11,2022-04-19 10:19:48+00:00,11,9
03,03157,1,1,0,1,3,13,2022-04-19 10:19:48+00:00,13,3
03,03158,1,1,1,1,3,13,2022-04-19 10:19:48+00:00,13,3
03,03159,8,10,1,7,24,108,2022-04-19 10:19:48+00:00,93,24
03,03241,19,14,7,16,79,323,2022-04-19 10:19:48+00:00,283,62
03,03251,3,0,0,3,9,9,2022-04-19 10:19:48+00:00,9,9
03,03252,6,0,0,4,16,51,2022-04-19 10:19:48+00:00,49,12
03,03254,7,6,3,4,22,53,2022-04-19 10:19:48+00:00,49,15
03,03255,1,1,1,1,1,8,2022-04-19 10:19:48+00:00,8,1
03,03256,1,1,1,1,4,12,2022-04-19 10:19:48+00:00,12,4
03,03257,1,1,1,1,1,23,2022-04-19 10:19:48+00:00,23,1
03,03351,2,2,1,1,10,28,2022-04-19 10:19:48+00:00,22,6
03,03352,2,5,2,2,5,10,2022-04-19 10:19:48+00:00,10,5
03,03353,3,3,0,3,6,26,2022-04-19 10:19:48+00:00,26,6
03,03354,1,0,0,1,1,5,2022-04-19 10:19:48+00:00,5,1
03,03355,3,0,0,1,11,25,2022-04-19 10:19:48+00:00,15,5
03,03356,3,1,1,2,3,7,2022-04-19 10:19:48+00:00,7,3
03,03357,3,3,0,2,6,26,2022-04-19 10:19:48+00:00,24,4
03,03358,2,2,0,2,6,16,2022-04-19 10:19:48+00:00,16,6
03,03359,3,4,0,2,4,23,2022-04-19 10:19:48+00:00,23,1
03,03360,2,2,1,2,6,70,2022-04-19 10:19:48+00:00,70,6
03,03361,2,1,0,2,0,15,2022-04-19 10:19:48+00:00,15,0
03,03401,1,1,0,1,4,12,2022-04-19 10:19:48+00:00,12,4
03,03402,1,1,0,1,1,12,2022-04-19 10:19:48+00:00,12,1
03,03403,6,6,3,3,10,100,2022-04-19 10:19:48+00:00,88,6
03,03404,5,5,1,4,22,95,2022-04-19 10:19:48+00:00,80,21
03,03405,2,3,1,1,7,19,2022-04-19 10:19:48+00:00,17,1
03,03451,3,3,2,2,1,24,2022-04-19 10:19:48+00:00,24,1
03,03452,4,10,2,3,7,30,2022-04-19 10:19:48+00:00,27,2
03,03453,3,2,0,3,6,18,2022-04-19 10:19:48+00:00,18,6
03,03454,10,3,1,6,30,59,2022-04-19 10:19:48+00:00,52,13
03,03455,2,4,0,2,3,28,2022-04-19 10:19:48+00:00,28,3
03,03456,1,1,1,1,7,17,2022-04-19 10:19:48+00:00,17,7
03,03457,6,1,1,4,8,19,2022-04-19 10:19:48+00:00,19,3
03,03458,1,0,0,1,0,7,2022-04-19 10:19:48+00:00,7,0
03,03459,7,5,1,6,13,73,2022-04-19 10:19:48+00:00,73,13
03,03460,5,0,0,3,13,23,2022-04-19 10:19:48+00:00,18,10
03,03461,2,1,0,2,6,6,2022-04-19 10:19:48+00:00,6,6
03,03462,1,1,0,1,0,8,2022-04-19 10:19:48+00:00,8,0
04,04011,9,12,9,8,6,144,2022-04-19 10:19:48+00:00,130,4
04,04012,4,2,0,3,13,36,2022-04-19 10:19:48+00:00,30,11
05,05111,15,21,12,11,31,266,2022-04-19 10:19:48+00:00,241,10
05,05112,16,11,3,9,29,142,2022-04-19 10:19:48+00:00,122,21
05,05113,14,27,11,11,38,317,2022-04-19 10:19:48+00:00,293,32
05,05114,7,5,4,4,24,65,2022-04-19 10:19:48+00:00,59,15
05,05116,6,7,2,4,9,80,2022-04-19 10:19:48+00:00,74,8
05,05117,2,6,3,2,2,29,2022-04-19 10:19:48+00:00,29,2
05,05119,6,5,2,4,18,48,2022-04-19 10:19:48+00:00,41,6
05,05120,1,5,1,1,4,24,2022-04-19 10:19:48+00:00,24,4
05,05122,4,4,3,3,11,61,2022-04-19 10:19:48+00:00,59,9
05,05124,7,10,2,5,26,114,2022-04-19 10:19:48+00:00,104,22
05,05154,8,4,1,5,21,46,2022-04-19 10:19:48+00:00,45,14
05,05158,6,4,1,6,20,39,2022-04-19 10:19:48+00:00,39,20
05,05162,7,7,1,5,23,77,2022-04-19 10:19:48+00:00,66,20
05,05166,4,2,1,4,8,26,2022-04-19 10:19:48+00:00,26,8
05,05170,11,10,3,8,32,99,2022-04-19 10:19:48+00:00,98,22
05,05314,18,23,10,11,22,268,2022-04-19 10:19:48+00:00,217,12
05,05315,28,24,11,18,41,335,2022-04-19 10:19:48+00:00,284,32
05,05316,5,4,1,2,17,52,2022-04-19 10:19:48+00:00,43,8
05,05334,13,22,12,7,26,244,2022-04-19 10:19:48+00:00,229,23
05,05358,6,3,1,4,8,53,2022-04-19 10:19:48+00:00,48,5
05,05362,6,3,1,6,10,46,2022-04-19 10:19:48+00:00,46,10
05,05366,3,2,1,3,10,18,2022-04-19 10:19:48+00:00,18,10
05,05370,3,3,1,3,1,35,2022-04-19 10:19:48+00:00,35,1
05,05374,6,3,2,6,20,61,2022-04-19 10:19:48+00:00,61,20
05,05378,4,5,2,4,5,35,2022-04-19 10:19:48+00:00,35,5
05,05382,7,7,3,6,7,78,2022-04-19 10:19:48+00:00,65,7
05,05512,2,2,0,2,16,27,2022-04-19 10:19:48+00:00,27,16
05,05513,7,4,2,4,19,70,2022-04-19 10:19:48+00:00,63,5
05,05515,10,7,2,7,23,196,2022-04-19 10:19:48+00:00,177,22
05,05554,6,9,2,5,23,45,2022-04-19 10:19:48+00:00,45,21
05,05558,5,1,0,3,11,24,2022-04-19 10:19:48+00:00,16,9
05,05562,15,10,2,14,55,171,2022-04-19 10:19:48+00:00,147,47
05,05566,7,6,3,5,23,79,2022-04-19 10:19:48+00:00,70,17
05,05570,6,5,1,5,12,38,2022-04-19 10:19:48+00:00,36,10
05,05711,6,14,7,4,12,118,2022-04-19 10:19:48+00:00,97,7
05,05754,3,4,1,3,12,16,2022-04-19 10:19:48+00:00,16,12
05,05758,5,4,1,3,15,42,2022-04-19 10:19:48+00:00,38,9
05,05762,6,1,1,5,4,28,2022-04-19 10:19:48+00:00,25,3
05,05766,2,1,1,2,2,48,2022-04-19 10:19:48+00:00,48,2
05,05770,9,10,3,6,32,163,2022-04-19 10:19:48+00:00,143,25
05,05774,7,5,4,5,16,71,2022-04-19 10:19:48+00:00,58,14
05,05911,8,8,1,6,30,159,2022-04-19 10:19:48+00:00,140,28
05,05913,8,19,7,8,39,241,2022-04-19 10:19:48+00:00,241,39
05,05914,7,4,0,5,11,69,2022-04-19 10:19:48+00:00,66,5
05,05915,7,5,1,5,35,54,2022-04-19 10:19:48+00:00,44,23
05,05916,4,2,1,4,16,47,2022-04-19 10:19:48+00:00,47,16
05,05954,8,4,2,6,35,91,2022-04-19 10:19:48+00:00,66,17
05,05958,10,12,6,9,19,63,2022-04-19 10:19:48+00:00,58,18
05,05962,10,10,4,8,14,86,2022-04-19 10:19:48+00:00,79,13
05,05966,3,3,0,3,12,14,2022-04-19 10:19:48+00:00,14,12
05,05970,5,6,2,5,11,90,2022-04-19 10:19:48+00:00,90,11
05,05974,9,3,0,7,14,74,2022-04-19 10:19:48+00:00,68,6
05,05978,8,12,5,8,10,88,2022-04-19 10:19:48+00:00,88,10
06,06411,7,7,2,4,21,81,2022-04-19 10:19:48+00:00,52,1
06,06412,16,21,11,11,24,243,2022-04-19 10:19:48+00:00,221,20
06,06413,4,7,3,2,17,89,2022-04-19 10:19:48+00:00,81,11
06,06414,6,5,4,4,18,75,2022-04-19 10:19:48+00:00,66,16
06,06431,5,1,0,5,7,35,2022-04-19 10:19:48+00:00,35,7
06,06432,2,8,6,2,0,23,2022-04-19 10:19:48+00:00,23,0
06,06433,2,4,0,2,4,19,2022-04-19 10:19:48+00:00,19,4
06,06434,2,2,1,2,2,20,2022-04-19 10:19:48+00:00,20,2
06,06435,7,5,2,4,15,68,2022-04-19 10:19:48+00:00,59,11
06,06436,2,4,1,2,0,27,2022-04-19 10:19:48+00:00,27,0
06,06437,2,10,2,2,2,124,2022-04-19 10:19:48+00:00,124,2
06,06438,2,4,1,2,2,21,2022-04-19 10:19:48+00:00,21,2
06,06439,2,2,1,2,4,10,2022-04-19 10:19:48+00:00,10,4
06,06440,5,7,7,5,4,60,2022-04-19 10:19:48+00:00,60,4
06,06531,6,11,3,4,19,191,2022-04-19 10:19:48+00:00,171,16
06,06532,2,3,2,2,3,42,2022-04-19 10:19:48+00:00,42,3
06,06533,3,4,1,3,10,40,2022-04-19 10:19:48+00:00,40,10
06,06534,3,6,2,3,27,105,2022-04-19 10:19:48+00:00,105,27
06,06535,4,1,0,4,9,14,2022-04-19 10:19:48+00:00,14,9
06,06611,6,6,4,6,18,126,2022-04-19 10:19:48+00:00,126,18
06,06631,5,2,1,3,16,76,2022-04-19 10:19:48+00:00,67,14
06,06632,4,0,0,3,25,33,2022-04-19 10:19:48+00:00,33,18
06,06633,4,0,0,4,7,19,2022-04-19 10:19:48+00:00,19,7
06,06634,3,1,1,3,4,22,2022-04-19 10:19:48+00:00,22,4
06,06635,6,0,0,6,19,64,2022-04-19 10:19:48+00:00,64,19
06,06636,3,4,0,3,12,18,2022-04-19 10:19:48+00:00,18,12
07,07111,6,2,1,4,22,93,2022-04-19 10:19:48+00:00,79,18
07,07131,2,0,0,2,6,11,2022-04-19 10:19:48+00:00,11,6
07,07132,2,2,1,2,5,9,2022-04-19 10:19:48+00:00,9,5
07,07133,6,0,0,4,18,28,2022-04-19 10:19:48+00:00,25,7
07,07134,2,1,1,2,4,14,2022-04-19 10:19:48+00:00,14,4
07,07135,2,2,0,2,4,9,2022-04-19 10:19:48+00:00,9,4
07,07137,3,4,1,3,15,23,2022-04-19 10:19:48+00:00,23,15
07,07138,8,2,1,5,11,53,2022-04-19 10:19:48+00:00,43,7
07,07140,2,0,0,2,4,10,2022-04-19 10:19:48+00:00,10,4
07,07141,5,4,1,5,12,22,2022-04-19 10:19:48+00:00,22,12
07,07143,4,2,0,4,7,23,2022-04-19 10:19:48+00:00,23,7
07,07211,5,5,1,2,15,63,2022-04-19 10:19:48+00:00,56,10
07,07231,2,1,1,2,3,18,2022-04-19 10:19:48+00:00,18,3
07,07232,2,1,0,2,3,11,2022-04-19 10:19:48+00:00,11,3
07,07233,2,1,0,2,3,11,2022-04-19 10:19:48+00:00,11,3
07,07235,2,1,0,2,3,7,2022-04-19 10:19:48+00:00,7,3
07,07311,1,1,1,1,1,8,2022-04-19 10:19:48+00:00,8,1
07,07312,3,10,4,1,21,85,2022-04-19 10:19:48+00:00,76,17
07,07313,3,3,0,2,8,13,2022-04-19 10:19:48+00:00,13,3
07,07314,6,9,3,4,16,84,2022-04-19 10:19:48+00:00,78,6
07,07315,3,2,2,2,5,96,2022-04-19 10:19:48+00:00,80,4
07,07316,1,1,0,1,1,16,2022-04-19 10:19:48+00:00,16,1
07,07317,2,3,1,1,6,10,2022-04-19 10:19:48+00:00,10,2
07,07318,3,2,1,2,2,25,2022-04-19 10:19:48+00:00,24,2
07,07319,3,2,0,1,14,38,2022-04-19 10:19:48+00:00,26,4
07,07320,1,1,1,1,2,7,2022-04-19 10:19:48+00:00,7,2
07,07331,1,1,0,1,0,6,2022-04-19 10:19:48+00:00,6,0
