bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,8,34,2022-06-09 10:19:56+00:00,31,4
01,01002,7,2,1,3,30,107,2022-06-09 10:19:56+00:00,91,24
01,01003,3,3,0,2,3,120,2022-06-09 10:19:56+00:00,98,1
01,01004,1,0,0,1,9,16,2022-06-09 10:19:56+00:00,16,9
01,01051,1,0,0,1,2,36,2022-06-09 10:19:56+00:00,36,2
01,01053,2,0,0,2,5,15,2022-06-09 10:19:56+00:00,15,5
01,01054,3,0,0,3,5,19,2022-06-09 10:19:56+00:00,19,5
01,01055,3,1,1,3,10,39,2022-06-09 10:19:56+00:00,39,10
01,01056,2,3,0,2,8,29,2022-06-09 10:19:56+00:00,29,8
01,01057,1,0,0,1,3,9,2022-06-09 10:19:56+00:00,9,3
01,01058,5,1,0,3,14,29,2022-06-09 10:19:56+00:00,26,11
01,01059,1,0,0,1,0,24,2022-06-09 10:19:56+00:00,24,0
01,01060,3,1,1,3,21,65,2022-06-09 10:19:56+00:00,65,21
01,01061,3,0,0,1,9,35,2022-06-09 10:19:56+00:00,23,7
01,01062,3,1,0,3,6,26,2022-06-09 10:19:56+00:00,26,6
02,02000,34,12,6,24,113,465,2022-06-09 10:19:56+00:00,398,74
03,03101,7,2,1,5,30,102,2022-06-09 10:19:56+00:00,89,26
03,03102,2,0,0,2,2,26,2022-06-09 10:19:56+00:00,26,2
03,03103,3,0,0,1,5,24,2022-06-09 10:19:56+00:00,18,2
03,03151,1,1,1,1,0,12,2022-06-09 10:19:56+00:00,12,0
03,03153,3,0,0,3,1,24,2022-06-09 10:19:56+00:00,24,1
03,03154,1,0,0,1,0,17,2022-06-09 10:19:56+00:00,17,0
03,03155,2,0,0,2,4,16,2022-06-09 10:19:56+00:00,16,4
03,03157,1,1,0,1,1,13,2022-06-09 10:19:56+00:00,13,1
03,03158,1,1,0,1,9,7,2022-06-09 10:19:56+00:00,7,9
03,03159,8,5,1,7,16,122,2022-06-09 10:19:56+00:00,107,14
03,03241,19,10,4,16,63,330,2022-06-09 10:19:56+00:00,285,54
03,03251,3,0,0,3,8,9,2022-06-09 10:19:56+00:00,9,8
03,03252,6,1,0,4,13,60,2022-06-09 10:19:56+00:00,60,7
03,03254,7,4,0,4,22,53,2022-06-09 10:19:56+00:00,48,16
03,03255,1,2,1,1,2,8,2022-06-09 10:19:56+00:00,8,2
03,03256,1,0,0,1,4,12,2022-06-09 10:19:56+00:00,12,4
03,03257,1,0,0,1,0,24,2022-06-09 10:19:56+00:00,24,0
