bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,0,2,11,31,2022-01-22 11:18:44+00:00,30,5
01,01002,7,14,8,3,16,124,2022-01-22 11:18:44+00:00,104,12
01,01003,3,8,6,2,7,117,2022-01-22 11:18:44+00:00,98,5
01,01004,1,4,3,1,4,21,2022-01-22 11:18:44+00:00,21,4
01,01051,1,4,2,1,6,34,2022-01-22 11:18:44+00:00,34,6
01,01053,2,3,1,2,4,14,2022-01-22 11:18:44+00:00,14,4
01,01054,3,1,0,3,7,17,2022-01-22 11:18:44+00:00,17,7
01,01055,3,0,0,3,11,38,2022-01-22 11:18:44+00:00,38,11
01,01056,2,1,1,2,9,25,2022-01-22 11:18:44+00:00,25,9
01,01057,1,1,1,1,6,6,2022-01-22 11:18:44+00:00,6,6
01,01058,5,6,2,3,11,33,2022-01-22 11:18:44+00:00,31,7
01,01059,1,3,1,1,0,24,2022-01-22 11:18:44+00:00,24,0
01,01060,3,4,3,3,29,52,2022-01-22 11:18:44+00:00,52,29
01,01061,3,1,1,1,13,30,2022-01-22 11:18:44+00:00,21,9
01,01062,3,9,6,3,3,23,2022-01-22 11:18:44+00:00,23,3
02,02000,34,77,42,24,107,464,2022-01-22 11:18:44+00:00,401,63
03,03101,7,3,2,5,31,101,2022-01-22 11:18:44+00:00,87,28
03,03102,2,1,0,2,2,26,2022-01-22 11:18:44+00:00,26,2
03,03103,3,2,1,1,12,19,2022-01-22 11:18:44+00:00,16,6
03,03151,1,3,3,1,2,10,2022-01-22 11:18:44+00:00,10,2
03,03153,3,1,0,3,6,21,2022-01-22 11:18:44+00:00,21,6
03,03154,1,3,2,1,0,17,2022-01-22 11:18:44+00:00,17,0
03,03155,2,1,0,2,6,14,2022-01-22 11:18:44+00:00,14,6
03,03157,1,1,0,1,4,12,2022-01-22 11:18:44+00:00,12,4
03,03158,1,0,0,1,6,10,2022-01-22 11:18:44+00:00,10,6
03,03159,8,14,10,7,28,116,2022-01-22 11:18:44+00:00,104,18
03,03241,19,31,24,16,47,337,2022-01-22 11:18:44+00:00,288,41
03,03251,3,0,0,3,4,9,2022-01-22 11:18:44+00:00,9,4
03,03252,6,0,0,4,11,66,2022-01-22 11:18:44+00:00,64,7
03,03254,7,1,0,4,23,56,2022-01-22 11:18:44+00:00,50,18
03,03255,1,1,0,1,1,8,2022-01-22 11:18:44+00:00,8,1
03,03256,1,0,0,1,0,16,2022-01-22 11:18:44+00:00,16,0
03,03257,1,2,0,1,0,24,2022-01-22 11:18:44+00:00,24,0
03,03351,2,1,0,1,5,26,2022-01-22 11:18:44+00:00,19,2
03,03352,2,1,1,2,4,11,2022-01-22 11:18:44+00:00,11,4
03,03353,3,3,0,3,4,30,2022-01-22 11:18:44+00:00,30,4
03,03354,1,1,0,1,1,5,2022-01-22 11:18:44+00:00,5,1
03,03355,3,4,2,1,6,34,2022-01-22 11:18:44+00:00,21,3
03,03356,3,0,0,2,2,8,2022-01-22 11:18:44+00:00,8,2
03,03357,3,2,1,2,7,27,2022-01-22 11:18:44+00:00,24,6
03,03358,2,0,0,2,8,14,2022-01-22 11:18:44+00:00,14,8
03,03359,3,4,1,2,3,27,2022-01-22 11:18:44+00:00,27,0
03,03360,2,3,1,2,8,68,2022-01-22 11:18:44+00:00,68,8
03,03361,2,1,0,2,8,7,2022-01-22 11:18:44+00:00,7,8
03,03401,1,2,1,1,10,9,2022-01-22 11:18:44+00:00,9,10
03,03402,1,1,0,1,2,15,2022-01-22 11:18:44+00:00,15,2
03,03403,6,7,4,3,11,105,2022-01-22 11:18:44+00:00,87,7
03,03404,5,10,9,4,16,105,2022-01-22 11:18:44+00:00,91,14
03,03405,2,1,0,1,12,18,2022-01-22 11:18:44+00:00,16,6
03,03451,3,1,0,2,4,28,2022-01-22 11:18:44+00:00,28,4
03,03452,4,0,0,3,13,24,2022-01-22 11:18:44+00:00,22,7
03,03453,3,1,0,3,6,18,2022-01-22 11:18:44+00:00,18,6
03,03454,10,8,1,6,35,57,2022-01-22 11:18:44+00:00,49,19
03,03455,2,1,0,2,7,24,2022-01-22 11:18:44+00:00,24,7
03,03456,1,2,2,1,3,24,2022-01-22 11:18:44+00:00,24,3
03,03457,6,0,0,4,6,23,2022-01-22 11:18:44+00:00,21,3
03,03458,1,0,0,1,1,9,2022-01-22 11:18:44+00:00,9,1
03,03459,7,1,1,6,13,82,2022-01-22 11:18:44+00:00,82,13
03,03460,5,2,1,3,11,25,2022-01-22 11:18:44+00:00,22,6
03,03461,2,1,0,2,3,10,2022-01-22 11:18:44+00:00,10,3
03,03462,1,0,0,1,1,7,2022-01-22 11:18:44+00:00,7,1
04,04011,9,19,13,8,11,123,2022-01-22 11:18:44+00:00,112,6
04,04012,4,3,3,3,19,34,2022-01-22 11:18:44+00:00,27,14
05,05111,15,31,22,11,19,276,2022-01-22 11:18:44+00:00,238,14
05,05112,16,11,6,9,32,156,2022-01-22 11:18:44+00:00,140,20
05,05113,15,26,14,12,38,338,2022-01-22 11:18:44+00:00,317,28
05,05114,7,4,2,4,15,72,2022-01-22 11:18:44+00:00,63,9
05,05116,6,14,8,4,4,85,2022-01-22 11:18:44+00:00,78,4
05,05117,2,5,2,2,7,29,2022-01-22 11:18:44+00:00,29,7
05,05119,6,7,2,4,13,49,2022-01-22 11:18:44+00:00,38,5
05,05120,1,2,0,1,2,26,2022-01-22 11:18:44+00:00,26,2
05,05122,4,12,10,3,8,63,2022-01-22 11:18:44+00:00,60,7
05,05124,7,13,10,5,23,123,2022-01-22 11:18:44+00:00,113,19
05,05154,8,2,0,5,24,47,2022-01-22 11:18:44+00:00,47,16
05,05158,6,5,4,6,14,47,2022-01-22 11:18:44+00:00,47,14
05,05162,7,6,2,5,19,80,2022-01-22 11:18:44+00:00,69,16
05,05166,4,1,1,4,6,30,2022-01-22 11:18:44+00:00,30,6
05,05170,11,12,4,8,31,93,2022-01-22 11:18:44+00:00,92,21
05,05314,18,19,14,11,19,267,2022-01-22 11:18:44+00:00,210,13
05,05315,30,27,18,18,26,380,2022-01-22 11:18:44+00:00,328,19
05,05316,5,2,1,2,19,50,2022-01-22 11:18:44+00:00,40,11
05,05334,13,9,5,7,24,245,2022-01-22 11:18:44+00:00,229,22
05,05358,6,3,1,4,10,52,2022-01-22 11:18:44+00:00,48,6
05,05362,6,5,4,6,6,48,2022-01-22 11:18:44+00:00,48,6
05,05366,3,0,0,3,6,24,2022-01-22 11:18:44+00:00,24,6
05,05370,3,1,1,3,2,38,2022-01-22 11:18:44+00:00,38,2
