bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,5,36,2021-10-29 12:15:00,33,1
01,01002,5,2,2,3,47,117,2021-10-29 12:15:00,115,43
01,01003,2,2,2,2,28,106,2021-10-29 12:15:00,106,28
01,01004,1,0,0,1,6,19,2021-10-29 12:15:00,19,6
01,01051,1,1,0,1,2,36,2021-10-29 12:15:00,36,2
01,01053,2,1,1,2,2,16,2021-10-29 12:15:00,16,2
01,01054,3,1,0,3,13,11,2021-10-29 12:15:00,11,13
01,01055,3,1,0,3,4,41,2021-10-29 12:15:00,41,4
01,01056,2,1,1,2,0,32,2021-10-29 12:15:00,32,0
01,01057,1,0,0,1,4,8,2021-10-29 12:15:00,8,4
01,01058,5,1,1,3,13,29,2021-10-29 12:15:00,24,12
01,01059,1,0,0,1,1,23,2021-10-29 12:15:00,23,1
01,01060,3,2,1,3,27,53,2021-10-29 12:15:00,53,27
01,01061,3,0,0,1,10,33,2021-10-29 12:15:00,22,8
01,01062,3,1,0,3,6,24,2021-10-29 12:15:00,24,6
02,02000,33,40,25,23,75,528,2021-10-29 12:15:00,451,47
03,03101,7,1,1,5,34,95,2021-10-29 12:15:00,84,28
03,03102,2,1,1,2,4,25,2021-10-29 12:15:00,25,4
03,03103,3,1,1,1,4,27,2021-10-29 12:15:00,20,2
03,03151,1,3,2,1,0,15,2021-10-29 12:15:00,15,0
03,03153,3,2,1,3,1,24,2021-10-29 12:15:00,24,1
03,03154,1,2,2,1,0,17,2021-10-29 12:15:00,17,0
03,03155,2,0,0,2,3,15,2021-10-29 12:15:00,15,3
03,03157,1,1,0,1,7,11,2021-10-29 12:15:00,11,7
03,03158,1,0,0,1,2,14,2021-10-29 12:15:00,14,2
03,03159,8,9,5,7,8,113,2021-10-29 12:15:00,97,8
03,03241,19,31,24,16,40,352,2021-10-29 12:15:00,305,30
03,03251,3,0,0,3,7,10,2021-10-29 12:15:00,10,7
03,03252,6,2,1,4,15,60,2021-10-29 12:15:00,60,9
03,03254,7,2,1,4,13,61,2021-10-29 12:15:00,53,10
03,03255,1,1,1,1,2,9,2021-10-29 12:15:00,9,2
03,03256,1,0,0,1,1,13,2021-10-29 12:15:00,13,1
