bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,1,2,7,35,2021-12-01 12:15:00,32,3
01,01002,7,7,2,3,21,125,2021-12-01 12:15:00,106,15
01,01003,3,8,8,2,22,106,2021-12-01 12:15:00,83,21
01,01004,1,3,0,1,3,22,2021-12-01 12:15:00,22,3
01,01051,1,1,1,1,6,32,2021-12-01 12:15:00,32,6
01,01053,2,6,1,2,6,12,2021-12-01 12:15:00,12,6
01,01054,3,1,1,3,4,20,2021-12-01 12:15:00,20,4
01,01055,3,1,1,3,4,42,2021-12-01 12:15:00,42,4
01,01056,2,6,1,2,5,27,2021-12-01 12:15:00,27,5
01,01057,1,4,2,1,4,8,2021-12-01 12:15:00,8,4
01,01058,5,3,1,3,4,38,2021-12-01 12:15:00,32,4
01,01059,1,0,0,1,0,24,2021-12-01 12:15:00,24,0
01,01060,3,2,1,3,18,67,2021-12-01 12:15:00,67,18
01,01061,3,4,1,1,9,30,2021-12-01 12:15:00,22,4
01,01062,3,6,2,3,2,30,2021-12-01 12:15:00,30,2
02,02000,34,65,36,24,82,535,2021-12-01 12:15:00,461,47
03,03101,7,5,2,5,24,105,2021-12-01 12:15:00,93,19
03,03102,2,7,6,2,2,27,2021-12-01 12:15:00,27,2
03,03103,3,3,3,1,3,25,2021-12-01 12:15:00,18,2
03,03151,1,5,3,1,2,10,2021-12-01 12:15:00,10,2
03,03153,3,2,0,3,1,23,2021-12-01 12:15:00,23,1
03,03154,1,2,1,1,3,12,2021-12-01 12:15:00,12,3
03,03155,2,4,0,2,4,16,2021-12-01 12:15:00,16,4
03,03157,1,2,1,1,0,14,2021-12-01 12:15:00,14,0
03,03158,1,2,1,1,4,12,2021-12-01 12:15:00,12,4
03,03159,8,23,18,7,21,114,2021-12-01 12:15:00,100,19
03,03241,19,46,31,16,42,362,2021-12-01 12:15:00,311,33
03,03251,3,1,1,3,5,12,2021-12-01 12:15:00,12,5
03,03252,6,3,3,4,9,65,2021-12-01 12:15:00,63,5
03,03254,7,13,3,4,19,58,2021-12-01 12:15:00,52,14
03,03255,1,2,2,1,2,7,2021-12-01 12:15:00,7,2
03,03256,1,0,0,1,1,13,2021-12-01 12:15:00,13,1
03,03257,1,4,1,1,0,22,2021-12-01 12:15:00,22,0
03,03351,2,2,2,1,6,22,2021-12-01 12:15:00,16,2
03,03352,2,2,2,2,3,9,2021-12-01 12:15:00,9,3
03,03353,3,1,1,3,10,22,2021-12-01 12:15:00,22,10
03,03354,1,1,1,1,0,6,2021-12-01 12:15:00,6,0
03,03355,3,3,1,1,7,32,2021-12-01 12:15:00,20,2
03,03356,3,1,0,2,2,8,2021-12-01 12:15:00,8,2
03,03357,3,1,0,2,1,31,2021-12-01 12:15:00,27,1
03,03358,2,2,1,2,1,19,2021-12-01 12:15:00,19,1
03,03359,3,3,1,2,5,26,2021-12-01 12:15:00,26,2
03,03360,2,4,3,2,2,74,2021-12-01 12:15:00,74,2
03,03361,2,4,3,2,0,15,2021-12-01 12:15:00,15,0
03,03401,1,1,0,1,0,16,2021-12-01 12:15:00,16,0
03,03402,1,1,1,1,4,14,2021-12-01 12:15:00,14,4
03,03403,6,16,11,3,9,107,2021-12-01 12:15:00,87,4
03,03404,5,18,9,4,11,112,2021-12-01 12:15:00,96,11
03,03405,2,3,2,1,8,20,2021-12-01 12:15:00,18,2
03,03451,3,2,2,2,3,30,2021-12-01 12:15:00,30,3
03,03452,4,3,1,3,12,24,2021-12-01 12:15:00,23,5
03,03453,3,4,3,3,6,17,2021-12-01 12:15:00,17,6
03,03454,10,6,4,6,19,69,2021-12-01 12:15:00,59,5
03,03455,2,0,0,2,7,24,2021-12-01 12:15:00,24,7
03,03456,1,4,1,1,1,26,2021-12-01 12:15:00,26,1
03,03457,6,4,1,4,10,20,2021-12-01 12:15:00,20,5
03,03458,1,0,0,1,1,6,2021-12-01 12:15:00,6,1
03,03459,7,13,3,6,10,79,2021-12-01 12:15:00,79,10
03,03460,5,5,4,3,11,25,2021-12-01 12:15:00,21,7
03,03461,2,1,0,2,3,10,2021-12-01 12:15:00,10,3
03,03462,1,0,0,1,1,7,2021-12-01 12:15:00,7,1
04,04011,9,24,15,8,4,144,2021-12-01 12:15:00,130,2
04,04012,4,7,6,3,10,32,2021-12-01 12:15:00,30,4
05,05111,14,40,20,11,11,281,2021-12-01 12:15:00,257,8
05,05112,16,26,11,9,24,158,2021-12-01 12:15:00,139,14
05,05113,15,38,20,12,36,337,2021-12-01 12:15:00,312,33
05,05114,7,14,10,4,9,74,2021-12-01 12:15:00,61,9
05,05116,6,18,8,4,10,79,2021-12-01 12:15:00,73,9
05,05117,2,6,2,2,3,33,2021-12-01 12:15:00,33,3
05,05119,6,10,6,4,14,55,2021-12-01 12:15:00,44,6
05,05120,1,5,2,1,0,26,2021-12-01 12:15:00,26,0
05,05122,4,15,7,3,7,65,2021-12-01 12:15:00,62,6
05,05124,7,9,7,5,20,128,2021-12-01 12:15:00,117,17
05,05154,8,6,3,5,12,53,2021-12-01 12:15:00,53,4
05,05158,6,10,2,6,12,47,2021-12-01 12:15:00,47,12
05,05162,7,13,2,5,7,94,2021-12-01 12:15:00,83,4
05,05166,4,6,1,4,4,32,2021-12-01 12:15:00,32,4
05,05170,11,28,7,8,10,115,2021-12-01 12:15:00,108,8
05,05314,18,29,20,11,6,278,2021-12-01 12:15:00,220,3
05,05315,30,52,27,18,29,382,2021-12-01 12:15:00,327,24
05,05316,5,10,4,2,11,58,2021-12-01 12:15:00,41,10
05,05334,13,20,15,7,19,253,2021-12-01 12:15:00,237,16
05,05358,6,7,2,4,8,52,2021-12-01 12:15:00,46,6
05,05362,6,9,5,6,6,53,2021-12-01 12:15:00,53,6
05,05366,3,4,2,3,2,26,2021-12-01 12:15:00,26,2
05,05370,3,10,4,3,2,38,2021-12-01 12:15:00,38,2
05,05374,6,10,8,6,19,61,2021-12-01 12:15:00,61,19
05,05378,4,9,8,4,0,37,2021-12-01 12:15:00,37,0
05,05382,7,13,1,6,8,74,2021-12-01 12:15:00,61,7
05,05512,2,2,1,2,17,26,2021-12-01 12:15:00,26,17
05,05513,7,11,5,4,14,80,2021-12-01 12:15:00,68,5
05,05515,9,13,7,7,15,193,2021-12-01 12:15:00,176,15
05,05554,6,9,2,5,18,49,2021-12-01 12:15:00,49,16
05,05558,5,3,0,3,5,27,2021-12-01 12:15:00,17,5
05,05562,15,29,13,14,20,205,2021-12-01 12:15:00,178,15
05,05566,7,7,1,5,29,77,2021-12-01 12:15:00,64,27
05,05570,6,8,3,5,10,40,2021-12-01 12:15:00,39,7
05,05711,6,21,11,4,9,129,2021-12-01 12:15:00,106,4
05,05754,4,12,4,4,5,47,2021-12-01 12:15:00,47,5
05,05758,5,8,5,3,13,43,2021-12-01 12:15:00,39,7
05,05762,6,5,4,5,7,28,2021-12-01 12:15:00,26,5
05,05766,2,11,6,2,3,47,2021-12-01 12:15:00,47,3
05,05770,9,19,6,6,10,188,2021-12-01 12:15:00,168,5
05,05774,7,17,13,5,12,72,2021-12-01 12:15:00,63,6
05,05911,8,12,5,6,19,170,2021-12-01 12:15:00,152,16
05,05913,9,16,11,9,26,258,2021-12-01 12:15:00,258,26
05,05914,7,7,4,5,13,69,2021-12-01 12:15:00,66,6
05,05915,7,8,4,5,28,68,2021-12-01 12:15:00,56,18
05,05916,4,9,3,4,7,57,2021-12-01 12:15:00,57,7
05,05954,8,7,2,6,27,107,2021-12-01 12:15:00,74,17
05,05958,10,9,5,9,13,75,2021-12-01 12:15:00,71,13
05,05962,10,15,5,8,18,83,2021-12-01 12:15:00,80,13
05,05966,3,3,0,3,12,16,2021-12-01 12:15:00,16,12
05,05970,7,11,6,6,13,102,2021-12-01 12:15:00,92,11
05,05974,9,6,1,7,18,72,2021-12-01 12:15:00,65,11
05,05978,8,9,5,8,8,85,2021-12-01 12:15:00,85,8
06,06411,7,15,10,4,15,89,2021-12-01 12:15:00,49,6
