bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,5,37,2021-10-14 12:15:00,32,3
01,01002,5,1,1,3,44,120,2021-10-14 12:15:00,117,41
01,01003,2,1,0,2,21,111,2021-10-14 12:15:00,111,21
01,01004,1,2,0,1,3,22,2021-10-14 12:15:00,22,3
01,01051,1,1,0,1,1,37,2021-10-14 12:15:00,37,1
01,01053,2,1,1,2,4,14,2021-10-14 12:15:00,14,4
01,01054,3,2,1,3,7,17,2021-10-14 12:15:00,17,7
01,01055,3,1,0,3,7,41,2021-10-14 12:15:00,41,7
01,01056,2,1,1,2,14,21,2021-10-14 12:15:00,21,14
01,01057,1,0,0,1,2,10,2021-10-14 12:15:00,10,2
01,01058,5,2,2,3,14,28,2021-10-14 12:15:00,26,10
01,01059,1,0,0,1,1,23,2021-10-14 12:15:00,23,1
01,01060,3,1,1,3,20,65,2021-10-14 12:15:00,65,20
01,01061,3,1,1,1,10,33,2021-10-14 12:15:00,22,8
01,01062,3,1,0,3,5,25,2021-10-14 12:15:00,25,5
02,02000,34,30,16,24,99,525,2021-10-14 12:15:00,453,64
03,03101,7,2,0,5,26,103,2021-10-14 12:15:00,89,23
03,03102,2,0,0,2,4,25,2021-10-14 12:15:00,25,4
03,03103,3,2,2,1,4,27,2021-10-14 12:15:00,18,4
03,03151,1,0,0,1,0,12,2021-10-14 12:15:00,12,0
03,03153,3,1,0,3,0,27,2021-10-14 12:15:00,27,0
03,03154,1,1,1,1,0,16,2021-10-14 12:15:00,16,0
03,03155,2,1,0,2,2,18,2021-10-14 12:15:00,18,2
03,03157,1,0,0,1,2,13,2021-10-14 12:15:00,13,2
03,03158,1,0,0,1,4,12,2021-10-14 12:15:00,12,4
03,03159,8,10,9,7,17,112,2021-10-14 12:15:00,99,14
03,03241,19,30,26,16,48,342,2021-10-14 12:15:00,297,37
03,03251,3,0,0,3,6,11,2021-10-14 12:15:00,11,6
03,03252,6,1,0,4,13,63,2021-10-14 12:15:00,59,10
03,03254,7,1,1,4,8,65,2021-10-14 12:15:00,58,4
03,03255,1,0,0,1,5,9,2021-10-14 12:15:00,9,5
03,03256,1,0,0,1,4,12,2021-10-14 12:15:00,12,4
03,03257,1,0,0,1,11,16,2021-10-14 12:15:00,16,11
03,03351,2,1,1,1,6,24,2021-10-14 12:15:00,18,2
03,03352,2,2,1,2,6,9,2021-10-14 12:15:00,9,6
03,03353,3,5,3,3,3,31,2021-10-14 12:15:00,31,3
03,03354,1,0,0,1,0,6,2021-10-14 12:15:00,6,0
03,03355,3,0,0,1,9,36,2021-10-14 12:15:00,23,5
03,03356,3,2,1,2,3,9,2021-10-14 12:15:00,9,3
03,03357,3,2,1,2,9,23,2021-10-14 12:15:00,22,6
03,03358,2,0,0,2,7,11,2021-10-14 12:15:00,11,7
03,03359,3,2,1,2,4,25,2021-10-14 12:15:00,25,1
03,03360,2,2,0,2,5,71,2021-10-14 12:15:00,71,5
03,03361,2,1,0,2,4,11,2021-10-14 12:15:00,11,4
03,03401,1,2,2,1,0,16,2021-10-14 12:15:00,16,0
03,03402,1,0,0,1,3,16,2021-10-14 12:15:00,16,3
03,03403,6,7,6,3,6,110,2021-10-14 12:15:00,90,4
03,03404,5,5,1,4,18,101,2021-10-14 12:15:00,89,14
03,03405,2,2,1,1,6,21,2021-10-14 12:15:00,17,2
03,03451,3,0,0,2,3,30,2021-10-14 12:15:00,30,3
03,03452,4,0,0,3,6,30,2021-10-14 12:15:00,25,3
03,03453,3,0,0,3,10,14,2021-10-14 12:15:00,14,10
03,03454,10,1,0,6,22,65,2021-10-14 12:15:00,53,10
03,03455,2,0,0,2,2,29,2021-10-14 12:15:00,29,2
03,03456,1,2,0,1,2,25,2021-10-14 12:15:00,25,2
03,03457,6,0,0,4,8,20,2021-10-14 12:15:00,18,5
03,03458,1,0,0,1,1,8,2021-10-14 12:15:00,8,1
03,03459,7,0,0,6,12,80,2021-10-14 12:15:00,80,12
03,03460,5,1,0,3,9,25,2021-10-14 12:15:00,19,7
03,03461,2,1,0,2,5,10,2021-10-14 12:15:00,10,5
03,03462,1,0,0,1,0,8,2021-10-14 12:15:00,8,0
04,04011,9,18,5,8,9,145,2021-10-14 12:15:00,135,3
04,04012,4,8,5,3,12,39,2021-10-14 12:15:00,36,1
05,05111,14,11,6,11,26,264,2021-10-14 12:15:00,241,20
05,05112,15,6,2,9,30,153,2021-10-14 12:15:00,139,22
05,05113,15,18,14,12,28,345,2021-10-14 12:15:00,320,24
05,05114,7,2,1,4,18,68,2021-10-14 12:15:00,57,17
05,05116,6,6,2,4,19,72,2021-10-14 12:15:00,68,16
05,05117,2,4,1,2,0,35,2021-10-14 12:15:00,35,0
05,05119,6,6,1,4,15,55,2021-10-14 12:15:00,41,10
05,05120,1,0,0,1,1,25,2021-10-14 12:15:00,25,1
05,05122,4,8,6,3,13,59,2021-10-14 12:15:00,57,11
05,05124,7,9,7,5,21,128,2021-10-14 12:15:00,118,17
05,05154,8,3,1,5,21,52,2021-10-14 12:15:00,52,13
05,05158,6,3,1,6,16,45,2021-10-14 12:15:00,45,16
05,05162,7,4,2,5,13,89,2021-10-14 12:15:00,81,7
05,05166,4,2,1,4,10,27,2021-10-14 12:15:00,27,10
05,05170,11,5,2,8,31,96,2021-10-14 12:15:00,94,22
05,05314,17,19,12,11,16,258,2021-10-14 12:15:00,213,9
05,05315,29,28,18,18,20,365,2021-10-14 12:15:00,308,17
05,05316,5,3,2,2,12,57,2021-10-14 12:15:00,41,10
05,05334,13,13,13,7,32,253,2021-10-14 12:15:00,238,29
05,05358,6,2,2,4,9,53,2021-10-14 12:15:00,47,7
05,05362,6,3,3,6,9,47,2021-10-14 12:15:00,47,9
05,05366,3,2,2,3,7,21,2021-10-14 12:15:00,21,7
05,05370,3,2,2,3,4,36,2021-10-14 12:15:00,36,4
05,05374,5,3,2,5,15,42,2021-10-14 12:15:00,42,15
05,05378,4,2,1,4,4,37,2021-10-14 12:15:00,37,4
05,05382,7,6,4,6,9,74,2021-10-14 12:15:00,63,8
05,05512,2,0,0,2,18,25,2021-10-14 12:15:00,25,18
05,05513,7,7,4,4,17,77,2021-10-14 12:15:00,62,8
05,05515,9,6,0,7,8,207,2021-10-14 12:15:00,191,8
05,05554,6,2,0,5,21,46,2021-10-14 12:15:00,46,19
05,05558,5,2,0,3,6,25,2021-10-14 12:15:00,15,6
05,05562,15,4,2,14,51,175,2021-10-14 12:15:00,152,42
05,05566,7,6,1,5,24,81,2021-10-14 12:15:00,71,20
05,05570,6,5,1,5,11,35,2021-10-14 12:15:00,33,11
05,05711,6,5,3,4,10,128,2021-10-14 12:15:00,103,7
05,05754,4,3,2,4,8,46,2021-10-14 12:15:00,46,8
05,05758,5,2,1,3,10,46,2021-10-14 12:15:00,41,5
05,05762,6,1,1,5,8,27,2021-10-14 12:15:00,23,8
05,05766,2,5,3,2,3,47,2021-10-14 12:15:00,47,3
05,05770,9,13,10,6,23,188,2021-10-14 12:15:00,165,21
05,05774,7,12,11,5,10,77,2021-10-14 12:15:00,63,9
05,05911,8,10,6,6,16,173,2021-10-14 12:15:00,156,12
05,05913,9,10,3,9,27,255,2021-10-14 12:15:00,255,27
