bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,5,1,2,6,36,2022-02-17 11:19:19+00:00,32,3
01,01002,7,9,6,3,20,117,2022-02-17 11:19:19+00:00,97,16
01,01003,3,9,4,2,5,122,2022-02-17 11:19:19+00:00,101,2
01,01004,1,1,1,1,3,22,2022-02-17 11:19:19+00:00,22,3
01,01051,1,0,0,1,6,33,2022-02-17 11:19:19+00:00,33,6
01,01053,2,2,2,2,0,18,2022-02-17 11:19:19+00:00,18,0
01,01054,3,2,1,3,10,14,2022-02-17 11:19:19+00:00,14,10
01,01055,3,4,1,3,6,43,2022-02-17 11:19:19+00:00,43,6
01,01056,2,2,1,2,0,37,2022-02-17 11:19:19+00:00,37,0
01,01057,1,1,0,1,6,6,2022-02-17 11:19:19+00:00,6,6
01,01058,5,3,1,3,12,33,2022-02-17 11:19:19+00:00,30,9
01,01059,1,0,0,1,0,24,2022-02-17 11:19:19+00:00,24,0
01,01060,3,2,1,3,20,62,2022-02-17 11:19:19+00:00,62,20
01,01061,3,0,0,1,15,28,2022-02-17 11:19:19+00:00,21,9
01,01062,3,7,6,3,3,27,2022-02-17 11:19:19+00:00,27,3
02,02000,34,56,39,24,120,463,2022-02-17 11:19:19+00:00,402,72
03,03101,7,4,4,5,35,97,2022-02-17 11:19:19+00:00,87,28
03,03102,2,2,1,2,1,27,2022-02-17 11:19:19+00:00,27,1
03,03103,3,3,1,1,4,27,2022-02-17 11:19:19+00:00,19,3
03,03151,1,3,2,1,1,11,2022-02-17 11:19:19+00:00,11,1
03,03153,3,3,1,3,1,23,2022-02-17 11:19:19+00:00,23,1
03,03154,1,1,0,1,0,17,2022-02-17 11:19:19+00:00,17,0
03,03155,2,1,0,2,4,15,2022-02-17 11:19:19+00:00,15,4
03,03157,1,1,1,1,1,15,2022-02-17 11:19:19+00:00,15,1
03,03158,1,1,1,1,9,7,2022-02-17 11:19:19+00:00,7,9
03,03159,8,12,5,7,18,127,2022-02-17 11:19:19+00:00,113,14
03,03241,19,34,19,16,40,353,2022-02-17 11:19:19+00:00,314,25
03,03251,3,0,0,3,5,12,2022-02-17 11:19:19+00:00,12,5
03,03252,6,3,0,4,23,53,2022-02-17 11:19:19+00:00,52,18
03,03254,7,3,1,4,24,51,2022-02-17 11:19:19+00:00,46,18
03,03255,1,0,0,1,1,8,2022-02-17 11:19:19+00:00,8,1
03,03256,1,2,0,1,6,10,2022-02-17 11:19:19+00:00,10,6
03,03257,1,3,2,1,1,23,2022-02-17 11:19:19+00:00,23,1
03,03351,2,3,1,1,13,24,2022-02-17 11:19:19+00:00,18,9
03,03352,2,3,1,2,0,12,2022-02-17 11:19:19+00:00,12,0
03,03353,3,1,0,3,4,28,2022-02-17 11:19:19+00:00,28,4
03,03354,1,0,0,1,0,6,2022-02-17 11:19:19+00:00,6,0
03,03355,3,4,0,1,13,30,2022-02-17 11:19:19+00:00,20,6
03,03356,3,1,0,2,3,7,2022-02-17 11:19:19+00:00,7,3
03,03357,3,0,0,2,8,24,2022-02-17 11:19:19+00:00,22,6
03,03358,2,0,0,2,6,16,2022-02-17 11:19:19+00:00,16,6
03,03359,3,4,2,2,3,28,2022-02-17 11:19:19+00:00,28,0
03,03360,2,1,1,2,5,71,2022-02-17 11:19:19+00:00,71,5
03,03361,2,0,0,2,2,13,2022-02-17 11:19:19+00:00,13,2
03,03401,1,1,0,1,9,10,2022-02-17 11:19:19+00:00,10,9
03,03402,1,1,1,1,1,12,2022-02-17 11:19:19+00:00,12,1
03,03403,6,3,3,3,16,103,2022-02-17 11:19:19+00:00,88,9
03,03404,5,8,3,4,14,107,2022-02-17 11:19:19+00:00,93,12
03,03405,2,2,2,1,7,24,2022-02-17 11:19:19+00:00,19,4
03,03451,3,1,0,2,5,27,2022-02-17 11:19:19+00:00,27,5
03,03452,4,1,1,3,10,26,2022-02-17 11:19:19+00:00,25,3
03,03453,3,4,0,3,5,17,2022-02-17 11:19:19+00:00,17,5
03,03454,10,7,1,6,25,67,2022-02-17 11:19:19+00:00,60,8
03,03455,2,2,1,2,7,24,2022-02-17 11:19:19+00:00,24,7
03,03456,1,2,1,1,7,20,2022-02-17 11:19:19+00:00,20,7
03,03457,6,3,2,4,8,20,2022-02-17 11:19:19+00:00,19,4
03,03458,1,0,0,1,0,7,2022-02-17 11:19:19+00:00,7,0
03,03459,7,4,2,6,20,75,2022-02-17 11:19:19+00:00,75,20
03,03460,5,1,1,3,11,25,2022-02-17 11:19:19+00:00,24,4
