bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,0,2,5,35,2022-05-26 10:19:50+00:00,33,0
01,01002,7,3,0,3,22,115,2022-05-26 10:19:50+00:00,97,16
01,01003,3,3,0,2,4,114,2022-05-26 10:19:50+00:00,93,1
01,01004,1,0,0,1,2,23,2022-05-26 10:19:50+00:00,23,2
01,01051,1,0,0,1,4,21,2022-05-26 10:19:50+00:00,21,4
01,01053,2,1,0,2,3,15,2022-05-26 10:19:50+00:00,15,3
01,01054,3,1,0,3,9,15,2022-05-26 10:19:50+00:00,15,9
01,01055,3,1,0,3,8,41,2022-05-26 10:19:50+00:00,41,8
01,01056,2,2,1,2,4,31,2022-05-26 10:19:50+00:00,31,4
01,01057,1,1,0,1,3,9,2022-05-26 10:19:50+00:00,9,3
01,01058,5,1,1,3,9,32,2022-05-26 10:19:50+00:00,30,5
01,01059,1,0,0,1,0,24,2022-05-26 10:19:50+00:00,24,0
01,01060,3,2,1,3,23,58,2022-05-26 10:19:50+00:00,58,23
01,01061,3,1,0,1,6,37,2022-05-26 10:19:50+00:00,25,5
01,01062,3,2,2,3,5,27,2022-05-26 10:19:50+00:00,27,5
02,02000,34,10,5,24,109,458,2022-05-26 10:19:50+00:00,395,65
03,03101,7,3,2,5,33,99,2022-05-26 10:19:50+00:00,90,25
03,03102,2,0,0,2,3,25,2022-05-26 10:19:50+00:00,25,3
03,03103,3,0,0,1,4,25,2022-05-26 10:19:50+00:00,17,3
03,03151,1,1,1,1,1,11,2022-05-26 10:19:50+00:00,11,1
03,03153,3,2,2,3,0,27,2022-05-26 10:19:50+00:00,27,0
03,03154,1,0,0,1,0,16,2022-05-26 10:19:50+00:00,16,0
03,03155,2,1,0,2,7,16,2022-05-26 10:19:50+00:00,16,7
03,03157,1,0,0,1,0,12,2022-05-26 10:19:50+00:00,12,0
03,03158,1,0,0,1,10,6,2022-05-26 10:19:50+00:00,6,10
03,03159,8,2,1,7,24,115,2022-05-26 10:19:50+00:00,103,21
03,03241,19,7,4,16,70,320,2022-05-26 10:19:50+00:00,279,61
