bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,1,2,4,36,2022-03-07 11:19:37+00:00,32,1
01,01002,7,9,5,3,30,110,2022-03-07 11:19:37+00:00,94,23
01,01003,3,4,3,2,16,110,2022-03-07 11:19:37+00:00,94,8
01,01004,1,3,1,1,3,22,2022-03-07 11:19:37+00:00,22,3
01,01051,1,0,0,1,6,34,2022-03-07 11:19:37+00:00,34,6
01,01053,2,0,0,2,1,17,2022-03-07 11:19:37+00:00,17,1
01,01054,3,3,1,3,6,17,2022-03-07 11:19:37+00:00,17,6
01,01055,3,3,1,3,9,37,2022-03-07 11:19:37+00:00,37,9
01,01056,2,1,0,2,3,34,2022-03-07 11:19:37+00:00,34,3
01,01057,1,1,0,1,5,7,2022-03-07 11:19:37+00:00,7,5
01,01058,5,3,1,3,10,35,2022-03-07 11:19:37+00:00,31,8
01,01059,1,1,1,1,2,22,2022-03-07 11:19:37+00:00,22,2
01,01060,3,2,0,3,17,64,2022-03-07 11:19:37+00:00,64,17
01,01061,3,2,1,1,13,30,2022-03-07 11:19:37+00:00,24,6
01,01062,3,4,1,3,9,17,2022-03-07 11:19:37+00:00,17,9
02,02000,34,42,22,24,136,438,2022-03-07 11:19:37+00:00,371,96
03,03101,7,5,3,5,31,101,2022-03-07 11:19:37+00:00,89,26
03,03102,2,2,2,2,3,25,2022-03-07 11:19:37+00:00,25,3
03,03103,3,4,3,1,3,27,2022-03-07 11:19:37+00:00,19,3
03,03151,1,2,2,1,1,11,2022-03-07 11:19:37+00:00,11,1
03,03153,3,2,1,3,6,21,2022-03-07 11:19:37+00:00,21,6
03,03154,1,3,3,1,1,13,2022-03-07 11:19:37+00:00,13,1
03,03155,2,2,0,2,8,10,2022-03-07 11:19:37+00:00,10,8
03,03157,1,1,1,1,0,16,2022-03-07 11:19:37+00:00,16,0
03,03158,1,2,0,1,0,16,2022-03-07 11:19:37+00:00,16,0
03,03159,8,11,8,7,24,111,2022-03-07 11:19:37+00:00,99,21
03,03241,19,31,18,16,57,331,2022-03-07 11:19:37+00:00,288,47
03,03251,3,0,0,3,7,11,2022-03-07 11:19:37+00:00,11,7
03,03252,6,3,1,4,16,60,2022-03-07 11:19:37+00:00,59,11
03,03254,7,3,1,4,29,50,2022-03-07 11:19:37+00:00,44,24
03,03255,1,2,1,1,1,8,2022-03-07 11:19:37+00:00,8,1
03,03256,1,0,0,1,4,12,2022-03-07 11:19:37+00:00,12,4
03,03257,1,4,0,1,0,24,2022-03-07 11:19:37+00:00,24,0
03,03351,2,1,1,1,13,24,2022-03-07 11:19:37+00:00,19,8
03,03352,2,4,4,2,7,8,2022-03-07 11:19:37+00:00,8,7
03,03353,3,0,0,3,12,20,2022-03-07 11:19:37+00:00,20,12
