"Datum";"Jahr";"Monat";"Tag";"Laborbestätigte Fälle (Meldedatum)";"Laborbestätigte Fälle (kumuliert)";"Laborbestätigte Fälle (übermittelt)";"Einweisung Krankenhaus";"Einweisung Krankenhaus (kumuliert)";"Sterbefälle";"Sterbefälle (kumuliert)";"Genesene (geschätzt)";"Genesene (geschätzt, kumuliert)"
"2020-05-12";"2020";"05";"12";1;595;593;0;69;0;10;0;539
"2020-05-13";"2020";"05";"13";3;598;594;1;70;0;10;8;547
"2020-05-14";"2020";"05";"14";6;604;595;2;72;0;10;3;550
"2020-05-15";"2020";"05";"15";3;607;602;1;73;1;11;2;552
"2020-05-16";"2020";"05";"16";0;607;604;0;73;0;11;1;553
"2020-05-17";"2020";"05";"17";0;607;604;0;73;0;11;1;554
"2020-05-18";"2020";"05";"18";4;611;605;1;74;0;11;1;555
"2020-05-19";"2020";"05";"19";4;615;608;0;74;0;11;8;563
"2020-05-20";"2020";"05";"20";1;616;612;0;74;0;11;4;567
"2020-05-21";"2020";"05";"21";4;620;613;1;75;0;11;3;570
"2020-05-22";"2020";"05";"22";0;620;617;0;75;0;11;4;574
"2020-05-23";"2020";"05";"23";0;620;617;0;75;0;11;3;577
"2020-05-24";"2020";"05";"24";0;620;617;0;75;0;11;0;577
"2020-05-25";"2020";"05";"25";0;620;617;0;75;0;11;1;578
"2020-05-26";"2020";"05";"26";2;622;618;0;75;0;11;1;579
"2020-05-27";"2020";"05";"27";1;623;619;0;75;0;11;2;581
"2020-05-28";"2020";"05";"28";2;625;620;0;75;0;11;5;586
"2020-05-29";"2020";"05";"29";0;625;621;0;75;0;11;3;589
"2020-05-30";"2020";"05";"30";0;625;622;0;75;0;11;0;589
"2020-05-31";"2020";"05";"31";0;625;622;0;75;0;11;0;589
"2020-06-01";"2020";"06";"01 ";0;625;622;0;75;0;11;3;592
"2020-06-02";"2020";"06";"02 ";0;625;622;0;75;0;11;4;596
"2020-06-03";"2020";"06";"03 ";0;625;622;0;75;0;11;0;596
"2020-06-04";"2020";"06";"04";0;625;622;0;75;0;11;7;603
"2020-06-05";"2020";"06";"05";0;625;622;0;75;0;11;0;603
"2020-06-06";"2020";"06";"06";2;627;623;0;75;0;11;0;603
"2020-06-07";"2020";"06";"07";0;627;623;0;75;0;11;0;603
"2020-06-08";"2020";"06";"08";0;627;623;0;75;0;11;1;604
"2020-06-09";"2020";"06";"09";0;627;623;0;75;0;11;2;606
"2020-06-10";"2020";"06";"10";0;627;623;0;75;0;11;1;607
"2020-06-11";"2020";"06";"11";0;627;623;0;75;0;11;2;609
"2020-06-12";"2020";"06";"12";1;628;624;0;75;0;11;2;611
"2020-06-13";"2020";"06";"13";0;628;624;0;75;0;11;1;612
"2020-06-14";"2020";"06";"14";0;628;624;0;75;0;11;0;612
"2020-06-15";"2020";"06";"15";0;628;624;0;75;0;11;0;612
"2020-06-16";"2020";"06";"16";0;628;624;0;75;0;11;0;612
"2020-06-17";"2020";"06";"17";0;628;624;0;75;0;11;1;613
"2020-06-18";"2020";"06";"18";0;628;624;0;75;0;11;0;613
"2020-06-19";"2020";"06";"19";0;628;624;0;75;0;11;0;613
"2020-06-20";"2020";"06";"20";0;628;624;0;75;0;11;1;614
"2020-06-21";"2020";"06";"21";0;628;624;0;75;0;11;0;614
"2020-06-22";"2020";"06";"22";0;628;624;0;75;0;11;0;614
"2020-06-23";"2020";"06";"23";2;630;626;2;77;0;11;0;614
"2020-06-24";"2020";"06";"24";0;630;626;0;77;0;11;0;614
"2020-06-25";"2020";"06";"25";0;630;626;0;77;0;11;0;614
"2020-06-26";"2020";"06";"26";0;630;626;0;77;0;11;1;615
"2020-06-27";"2020";"06";"27";0;630;626;0;77;0;11;0;615
"2020-06-28";"2020";"06";"28";0;630;626;0;77;0;11;0;615
"2020-06-29";"2020";"06";"29";0;630;626;0;77;0;11;0;615
"2020-06-30";"2020";"06";"30";0;630;626;0;77;0;11;0;615
"2020-07-01";"2020";"07";"01 ";0;630;626;0;77;0;11;0;615
"2020-07-02";"2020";"07";"02 ";0;630;626;0;77;0;11;0;615
"2020-07-03";"2020";"07";"03 ";0;630;626;0;77;0;11;0;615
"2020-07-04";"2020";"07";"04";0;630;626;0;77;0;11;0;615
"2020-07-05";"2020";"07";"05";0;630;626;0;77;0;11;0;615
"2020-07-06";"2020";"07";"06";0;630;626;0;77;0;11;0;615
"2020-07-07";"2020";"07";"07";0;630;626;0;77;0;11;0;615
"2020-07-08";"2020";"07";"08";1;631;626;0;77;0;11;0;615
"2020-07-09";"2020";"07";"09";0;631;627;0;77;0;11;0;615
"2020-07-10";"2020";"07";"10";0;631;627;0;77;0;11;0;615
"2020-07-11";"2020";"07";"11";0;631;627;0;77;0;11;0;615
"2020-07-12";"2020";"07";"12";0;631;627;0;77;0;11;0;615
"2020-07-13";"2020";"07";"13";1;632;627;0;77;0;11;0;615
"2020-07-14";"2020";"07";"14";0;632;628;0;77;0;11;0;615
"2020-07-15";"2020";"07";"15";0;632;628;0;77;0;11;0;615
"2020-07-16";"2020";"07";"16";1;633;629;1;78;0;11;0;615
"2020-07-17";"2020";"07";"17";1;634;629;0;78;0;11;0;615
"2020-07-18";"2020";"07";"18";0;634;629;0;78;0;11;0;615
"2020-07-19";"2020";"07";"19";1;635;631;0;78;0;11;0;615
"2020-07-20";"2020";"07";"20";1;636;631;0;78;0;11;0;615
"2020-07-21";"2020";"07";"21";3;639;632;0;78;0;11;0;615
"2020-07-22";"2020";"07";"22";1;640;633;0;78;0;11;1;616
"2020-07-23";"2020";"07";"23";0;640;633;0;78;0;11;2;618
"2020-07-24";"2020";"07";"24";0;640;633;0;78;0;11;0;618
"2020-07-25";"2020";"07";"25";0;640;633;0;78;0;11;0;618
"2020-07-26";"2020";"07";"26";0;640;633;0;78;0;11;0;618
"2020-07-27";"2020";"07";"27";1;641;633;0;78;0;11;0;618
"2020-07-28";"2020";"07";"28";1;642;634;0;78;0;11;0;618
"2020-07-29";"2020";"07";"29";0;642;634;0;78;0;11;0;618
"2020-07-30";"2020";"07";"30";0;642;635;0;78;0;11;0;618
"2020-07-31";"2020";"07";"31";1;643;635;0;78;0;11;2;620
"2020-08-01";"2020";"08";"01 ";0;643;635;0;78;0;11;0;620
"2020-08-02";"2020";"08";"02 ";0;643;636;0;78;0;11;1;621
"2020-08-03";"2020";"08";"03 ";0;643;636;0;78;0;11;0;621
"2020-08-04";"2020";"08";"04";2;645;637;0;78;0;11;2;623
"2020-08-05";"2020";"08";"05";0;645;638;0;78;0;11;0;623
"2020-08-06";"2020";"08";"06";1;646;639;0;78;0;11;0;623
"2020-08-07";"2020";"08";"07";1;647;641;0;78;0;11;1;624
"2020-08-08";"2020";"08";"08";0;647;641;0;78;0;11;0;624
"2020-08-09";"2020";"08";"09";0;647;641;0;78;0;11;0;624
"2020-08-10";"2020";"08";"10";0;647;641;0;78;0;11;1;625
"2020-08-11";"2020";"08";"11";4;651;643;0;78;0;11;1;626
"2020-08-12";"2020";"08";"12";7;658;648;0;78;0;11;0;626
"2020-08-13";"2020";"08";"13";0;658;649;0;78;0;11;0;626
"2020-08-14";"2020";"08";"14";1;659;649;0;78;0;11;1;627
"2020-08-15";"2020";"08";"15";0;659;653;0;78;0;11;0;627
"2020-08-16";"2020";"08";"16";1;660;653;0;78;0;11;0;627
"2020-08-17";"2020";"08";"17";1;661;654;0;78;0;11;0;627
"2020-08-18";"2020";"08";"18";0;661;655;0;78;0;11;2;629
"2020-08-19";"2020";"08";"19";3;664;656;0;78;0;11;0;629
"2020-08-20";"2020";"08";"20";4;668;661;0;78;0;11;1;630
"2020-08-21";"2020";"08";"21";3;671;662;0;78;0;11;0;630
"2020-08-22";"2020";"08";"22";3;674;666;0;78;0;11;1;631
"2020-08-23";"2020";"08";"23";3;677;668;0;78;0;11;0;631
"2020-08-24";"2020";"08";"24";2;679;668;0;78;0;11;0;631
"2020-08-25";"2020";"08";"25";3;682;671;0;78;0;11;4;635
"2020-08-26";"2020";"08";"26";6;688;678;0;78;0;11;7;642
"2020-08-27";"2020";"08";"27";7;695;682;0;78;0;11;1;643
"2020-08-28";"2020";"08";"28";0;695;684;0;78;0;11;0;643
"2020-08-29";"2020";"08";"29";1;696;686;0;78;0;11;0;643
"2020-08-30";"2020";"08";"30";2;698;688;0;78;0;11;1;644
"2020-08-31";"2020";"08";"31";6;704;690;0;78;0;11;1;645
"2020-09-01";"2020";"09";"01 ";3;707;695;0;78;0;11;0;645
"2020-09-02";"2020";"09";"02 ";5;712;700;0;78;0;11;3;648
"2020-09-03";"2020";"09";"03 ";5;717;706;0;78;0;11;4;652
"2020-09-04";"2020";"09";"04";7;724;712;1;79;0;11;3;655
"2020-09-05";"2020";"09";"05";4;728;718;0;79;0;11;3;658
"2020-09-06";"2020";"09";"06";2;730;718;1;80;0;11;2;660
"2020-09-07";"2020";"09";"07";5;735;719;0;80;0;11;2;662
"2020-09-08";"2020";"09";"08";7;742;728;0;80;0;11;4;666
"2020-09-09";"2020";"09";"09";4;746;732;0;80;0;11;6;672
"2020-09-10";"2020";"09";"10";6;752;739;1;81;0;11;7;679
"2020-09-11";"2020";"09";"11";7;759;743;0;81;0;11;0;679
"2020-09-12";"2020";"09";"12";3;762;752;0;81;0;11;1;680
"2020-09-13";"2020";"09";"13";2;764;752;0;81;0;11;2;682
"2020-09-14";"2020";"09";"14";9;773;754;0;81;0;11;6;688
"2020-09-15";"2020";"09";"15";5;778;759;0;81;0;11;3;691
"2020-09-16";"2020";"09";"16";2;780;764;1;82;0;11;4;695
"2020-09-17";"2020";"09";"17";4;784;767;0;82;0;11;4;699
"2020-09-18";"2020";"09";"18";9;793;771;0;82;0;11;5;704
"2020-09-19";"2020";"09";"19";1;794;773;0;82;0;11;3;707
"2020-09-20";"2020";"09";"20";0;794;773;0;82;0;11;2;709
"2020-09-21";"2020";"09";"21";16;810;775;1;83;0;11;3;712
"2020-09-22";"2020";"09";"22";4;814;779;1;84;0;11;8;720
"2020-09-23";"2020";"09";"23";10;824;785;0;84;0;11;4;724
"2020-09-24";"2020";"09";"24";12;836;792;2;86;0;11;6;730
"2020-09-25";"2020";"09";"25";9;845;808;1;87;0;11;5;735
"2020-09-26";"2020";"09";"26";1;846;816;2;89;0;11;3;738
"2020-09-27";"2020";"09";"27";1;847;817;0;89;0;11;2;740
"2020-09-28";"2020";"09";"28";14;861;831;2;91;0;11;4;744
"2020-09-29";"2020";"09";"29";8;869;844;1;92;2;13;7;751
"2020-09-30";"2020";"09";"30";10;879;853;0;92;0;13;1;752
"2020-10-01";"2020";"10";"01 ";13;892;864;0;92;0;13;4;756
"2020-10-02";"2020";"10";"02 ";14;906;876;2;94;0;13;5;761
"2020-10-03";"2020";"10";"03 ";16;922;898;1;95;0;13;1;762
"2020-10-04";"2020";"10";"04";6;928;911;2;97;0;13;1;763
"2020-10-05";"2020";"10";"05";25;953;932;2;99;0;13;10;773
"2020-10-06";"2020";"10";"06";40;993;949;0;99;0;13;6;779
"2020-10-07";"2020";"10";"07";16;1009;968;1;100;0;13;10;789
"2020-10-08";"2020";"10";"08";22;1031;995;0;100;0;13;10;799
"2020-10-09";"2020";"10";"09";31;1062;1045;3;103;0;13;8;807
"2020-10-10";"2020";"10";"10";14;1076;1062;0;103;1;14;0;807
"2020-10-11";"2020";"10";"11";9;1085;1085;0;103;0;14;1;808
"2020-10-12";"2020";"10";"12";17;1102;1089;4;107;0;14;10;818
"2020-10-13";"2020";"10";"13";41;1143;1106;3;110;1;15;7;825
"2020-10-14";"2020";"10";"14";31;1174;1133;0;110;1;16;10;835
"2020-10-15";"2020";"10";"15";65;1239;1191;4;114;0;16;11;846
"2020-10-16";"2020";"10";"16";46;1285;1230;1;115;0;16;7;853
"2020-10-17";"2020";"10";"17";40;1325;1270;0;115;0;16;13;866
"2020-10-18";"2020";"10";"18";18;1343;1288;0;115;0;16;0;866
"2020-10-19";"2020";"10";"19";46;1389;1323;2;117;1;17;0;866
"2020-10-20";"2020";"10";"20";89;1478;1406;6;123;1;18;33;899
"2020-10-21";"2020";"10";"21";74;1552;1474;2;125;0;18;23;922
"2020-10-22";"2020";"10";"22";88;1640;1558;2;127;1;19;22;944
"2020-10-23";"2020";"10";"23";42;1682;1596;7;134;1;20;28;972
"2020-10-24";"2020";"10";"24";64;1746;1660;1;135;1;21;17;989
"2020-10-25";"2020";"10";"25";42;1788;1702;0;135;0;21;10;999
"2020-10-26";"2020";"10";"26";84;1872;1767;8;143;0;21;11;1010
"2020-10-27";"2020";"10";"27";100;1972;1841;7;150;1;22;34;1044
"2020-10-28";"2020";"10";"28";147;2119;1841;9;159;2;24;27;1071
"2020-10-29";"2020";"10";"29";147;2266;1919;9;168;0;24;59;1130
"2020-10-30";"2020";"10";"30";157;2423;2032;14;182;0;24;28;1158
"2020-10-31";"2020";"10";"31";72;2495;2062;1;183;1;25;42;1200
"2020-11-01";"2020";"11";"01 ";38;2533;2226;1;184;2;27;19;1219
"2020-11-02";"2020";"11";"02 ";185;2718;2316;7;191;2;29;35;1254
"2020-11-03";"2020";"11";"03 ";174;2892;2410;6;197;2;31;93;1347
"2020-11-04";"2020";"11";"04";207;3099;2509;6;203;3;34;69;1416
"2020-11-05";"2020";"11";"05";137;3236;2606;7;210;1;35;83;1499
"2020-11-06";"2020";"11";"06";151;3387;2892;11;221;1;36;38;1537
"2020-11-07";"2020";"11";"07";70;3457;3008;2;223;1;37;66;1603
"2020-11-08";"2020";"11";"08";27;3484;3071;1;224;1;38;33;1636
"2020-11-09";"2020";"11";"09";100;3584;3242;11;235;4;42;81;1717
"2020-11-10";"2020";"11";"10";126;3710;3361;11;246;2;44;83;1800
"2020-11-11";"2020";"11";"11";60;3770;3540;7;253;1;45;144;1944
"2020-11-12";"2020";"11";"12";197;3967;3615;13;266;2;47;140;2084
"2020-11-13";"2020";"11";"13";207;4174;3797;11;277;3;50;156;2240
"2020-11-14";"2020";"11";"14";87;4261;3854;3;280;3;53;73;2313
"2020-11-15";"2020";"11";"15";15;4276;3886;2;282;4;57;30;2343
"2020-11-16";"2020";"11";"16";224;4500;4014;18;300;2;59;161;2504
"2020-11-17";"2020";"11";"17";234;4734;4261;15;315;2;61;144;2648
"2020-11-18";"2020";"11";"18";106;4840;4381;4;319;4;65;184;2832
"2020-11-19";"2020";"11";"19";117;4957;4478;10;329;3;68;121;2953
"2020-11-20";"2020";"11";"20";195;5152;4707;13;342;2;70;176;3129
"2020-11-21";"2020";"11";"21";88;5240;4792;3;345;4;74;68;3197
"2020-11-22";"2020";"11";"22";30;5270;4842;2;347;1;75;25;3222
"2020-11-23";"2020";"11";"23";199;5469;5041;26;373;8;83;99;3321
"2020-11-24";"2020";"11";"24";275;5744;5227;15;388;3;86;116;3437
"2020-11-25";"2020";"11";"25";272;6016;5434;15;403;2;88;46;3483
"2020-11-26";"2020";"11";"26";277;6293;5650;12;415;4;92;189;3672
"2020-11-27";"2020";"11";"27";231;6524;5964;11;426;8;100;200;3872
"2020-11-28";"2020";"11";"28";139;6663;6091;4;430;6;106;86;3958
"2020-11-29";"2020";"11";"29";86;6749;6182;5;435;3;109;16;3974
"2020-11-30";"2020";"11";"30";211;6960;6448;41;476;2;111;218;4192
"2020-12-01";"2020";"12";"01 ";331;7291;6664;22;498;8;119;216;4408
"2020-12-02";"2020";"12";"02 ";291;7582;6952;29;527;6;125;102;4510
"2020-12-03";"2020";"12";"03 ";299;7881;7163;27;554;7;132;106;4616
"2020-12-04";"2020";"12";"04";222;8103;7392;26;580;10;142;182;4798
"2020-12-05";"2020";"12";"05";109;8212;7556;13;593;7;149;93;4891
"2020-12-06";"2020";"12";"06";161;8373;7838;10;603;4;153;36;4927
"2020-12-07";"2020";"12";"07";377;8750;8042;21;624;7;160;204;5131
"2020-12-08";"2020";"12";"08";333;9083;8283;40;664;8;168;253;5384
"2020-12-09";"2020";"12";"09";399;9482;8566;27;691;14;182;270;5654
"2020-12-10";"2020";"12";"10";464;9946;9011;26;717;12;194;240;5894
"2020-12-11";"2020";"12";"11";337;10283;9570;20;737;11;205;220;6114
"2020-12-12";"2020";"12";"12";335;10618;9771;14;751;10;215;137;6251
"2020-12-13";"2020";"12";"13";123;10741;9998;8;759;12;227;86;6337
"2020-12-14";"2020";"12";"14";418;11159;10439;31;790;10;237;195;6532
"2020-12-15";"2020";"12";"15";417;11576;10787;41;831;16;253;290;6822
"2020-12-16";"2020";"12";"16";359;11935;11113;38;869;12;265;266;7088
"2020-12-17";"2020";"12";"17";516;12451;11386;31;900;13;278;271;7359
"2020-12-18";"2020";"12";"18";460;12911;11940;17;917;22;300;159;7518
"2020-12-19";"2020";"12";"19";164;13075;12164;10;927;12;312;93;7611
"2020-12-20";"2020";"12";"20";104;13179;12303;5;932;12;324;159;7770
"2020-12-21";"2020";"12";"21";461;13640;12717;47;979;16;340;358;8128
"2020-12-22";"2020";"12";"22";485;14125;13178;32;1011;14;354;283;8411
"2020-12-23";"2020";"12";"23";445;14570;13642;41;1052;12;366;377;8788
"2020-12-24";"2020";"12";"24";125;14695;13831;14;1066;12;378;515;9303
"2020-12-25";"2020";"12";"25";43;14738;13877;12;1078;11;389;307;9610
"2020-12-26";"2020";"12";"26";65;14803;13908;9;1087;10;399;305;9915
"2020-12-27";"2020";"12";"27";108;14911;14088;6;1093;23;422;126;10041
"2020-12-28";"2020";"12";"28";365;15276;14509;41;1134;14;436;395;10436
"2020-12-29";"2020";"12";"29";553;15829;15000;38;1172;12;448;375;10811
"2020-12-30";"2020";"12";"30";449;16278;15420;37;1209;21;469;335;11146
"2020-12-31";"2020";"12";"31";109;16387;15591;30;1239;15;484;440;11586
"2021-01-01";"2021";"01 ";"01 ";45;16432;15624;11;1250;14;498;418;12004
"2021-01-02";"2021";"01 ";"02 ";135;16567;15767;20;1270;15;513;176;12180
"2021-01-03";"2021";"01 ";"03 ";38;16605;16064;19;1289;19;532;121;12301
"2021-01-04";"2021";"01 ";"04";239;16844;16228;25;1314;13;545;503;12804
"2021-01-05";"2021";"01 ";"05";389;17233;16448;23;1337;16;561;472;13276
"2021-01-06";"2021";"01 ";"06";348;17581;16773;25;1362;10;571;422;13698
"2021-01-07";"2021";"01 ";"07";273;17854;17191;23;1385;13;584;110;13808
"2021-01-08";"2021";"01 ";"08";209;18063;17655;20;1405;9;593;51;13859
"2021-01-09";"2021";"01 ";"09";87;18150;17793;4;1409;7;600;40;13899
"2021-01-10";"2021";"01 ";"10";10;18160;17929;10;1419;16;616;96;13995
"2021-01-11";"2021";"01 ";"11";179;18339;17983;44;1463;18;634;479;14474
"2021-01-12";"2021";"01 ";"12";270;18609;18205;25;1488;10;644;520;14994
"2021-01-13";"2021";"01 ";"13";238;18847;18466;16;1504;7;651;409;15403
"2021-01-14";"2021";"01 ";"14";179;19026;18654;12;1516;8;659;67;15470
"2021-01-15";"2021";"01 ";"15";148;19174;18855;20;1536;17;676;16;15486
"2021-01-16";"2021";"01 ";"16";57;19231;19010;2;1538;9;685;156;15642
"2021-01-17";"2021";"01 ";"17";14;19245;19097;3;1541;3;688;59;15701
"2021-01-18";"2021";"01 ";"18";150;19395;19132;32;1573;13;701;200;15901
"2021-01-19";"2021";"01 ";"19";123;19518;19316;15;1588;6;707;371;16272
"2021-01-20";"2021";"01 ";"20";144;19662;19486;24;1612;3;710;358;16630
"2021-01-21";"2021";"01 ";"21";136;19798;19621;26;1638;13;723;197;16827
"2021-01-22";"2021";"01 ";"22";114;19912;19655;16;1654;7;730;192;17019
"2021-01-23";"2021";"01 ";"23";65;19977;19873;4;1658;12;742;90;17109
"2021-01-24";"2021";"01 ";"24";13;19990;19900;5;1663;14;756;10;17119
"2021-01-25";"2021";"01 ";"25";115;20105;19939;32;1695;7;763;183;17302
"2021-01-26";"2021";"01 ";"26";154;20259;20104;18;1713;8;771;242;17544
"2021-01-27";"2021";"01 ";"27";151;20410;20270;17;1730;8;779;256;17800
"2021-01-28";"2021";"01 ";"28";79;20489;20368;19;1749;10;789;144;17944
"2021-01-29";"2021";"01 ";"29";67;20556;20456;17;1766;13;802;156;18100
"2021-01-30";"2021";"01 ";"30";41;20597;20530;13;1779;13;815;84;18184
"2021-01-31";"2021";"01 ";"31";15;20612;20569;1;1780;10;825;23;18207
"2021-02-01";"2021";"02 ";"01 ";75;20687;20595;13;1793;12;837;198;18405
"2021-02-02";"2021";"02 ";"02 ";104;20791;20720;8;1801;3;840;79;18484
"2021-02-03";"2021";"02 ";"03 ";86;20877;20798;11;1812;7;847;141;18625
"2021-02-04";"2021";"02 ";"04";74;20951;20890;7;1819;5;852;108;18733
"2021-02-05";"2021";"02 ";"05";77;21028;20970;17;1836;7;859;110;18843
"2021-02-06";"2021";"02 ";"06";24;21052;21032;2;1838;4;863;84;18927
"2021-02-07";"2021";"02 ";"07";10;21062;21056;5;1843;7;870;27;18954
"2021-02-08";"2021";"02 ";"08";49;21111;21065;11;1854;3;873;172;19126
"2021-02-09";"2021";"02 ";"09";85;21196;21132;10;1864;3;876;119;19245
"2021-02-10";"2021";"02 ";"10";47;21243;21200;8;1872;2;878;184;19429
"2021-02-11";"2021";"02 ";"11";42;21285;21226;7;1879;5;883;51;19480
"2021-02-12";"2021";"02 ";"12";73;21358;21287;5;1884;7;890;62;19542
"2021-02-13";"2021";"02 ";"13";20;21378;21308;4;1888;3;893;32;19574
"2021-02-14";"2021";"02 ";"14";4;21382;21344;4;1892;6;899;32;19606
"2021-02-15";"2021";"02 ";"15";72;21454;21347;12;1904;2;901;41;19647
"2021-02-16";"2021";"02 ";"16";77;21531;21427;9;1913;5;906;78;19725
"2021-02-17";"2021";"02 ";"17";49;21580;21504;4;1917;2;908;74;19799
"2021-02-18";"2021";"02 ";"18";48;21628;21554;5;1922;4;912;91;19890
"2021-02-19";"2021";"02 ";"19";68;21696;21628;8;1930;2;914;65;19955
"2021-02-20";"2021";"02 ";"20";20;21716;21681;1;1931;1;915;18;19973
"2021-02-21";"2021";"02 ";"21";16;21732;21710;7;1938;1;916;14;19987
"2021-02-22";"2021";"02 ";"22";64;21796;21725;11;1949;8;924;35;20022
"2021-02-23";"2021";"02 ";"23";66;21862;21782;4;1953;5;929;79;20101
"2021-02-24";"2021";"02 ";"24";75;21937;21861;10;1963;2;931;72;20173
"2021-02-25";"2021";"02 ";"25";67;22004;21941;3;1966;1;932;53;20226
"2021-02-26";"2021";"02 ";"26";53;22057;22007;4;1970;3;935;86;20312
"2021-02-27";"2021";"02 ";"27";26;22083;22060;1;1971;0;935;2;20314
"2021-02-28";"2021";"02 ";"28";14;22097;22083;4;1975;4;939;5;20319
