code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	1110507	760957	349550
DE-BY	1454715	987892	466823
DE-BE	387109	251855	135254
DE-BB	230157	150903	79254
DE-HB	77764	53856	23908
DE-HH	200591	135475	65116
DE-HE	621669	431409	190260
DE-MV	160859	104531	56328
DE-NI	746085	520719	225366
DE-NW	1741664	1194725	546939
DE-RP	445361	302015	143346
DE-SL	107685	78174	29511
DE-SN	410939	289566	121373
DE-ST	202848	137976	64872
DE-SH	303434	205395	98039
DE-TH	229877	151124	78753
