code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	947812	638174	309638
DE-BY	1269507	845879	423628
DE-BE	342146	214746	127400
DE-BB	206480	129121	77359
DE-HB	67968	45460	22508
DE-HH	174901	115478	59423
DE-HE	513668	350086	163582
DE-MV	146524	92901	53623
DE-NI	646374	452139	194235
DE-NW	1503084	1026612	476472
DE-RP	404146	262520	141626
DE-SL	92526	66544	25982
DE-SN	359002	249966	109036
DE-ST	179117	119428	59689
DE-SH	271256	175328	95928
DE-TH	201587	131486	70101
