code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	2656551	1952793	703758
DE-BY	3342337	2465258	877079
DE-BE	952779	671360	281419
DE-BB	621285	466840	154445
DE-HB	193197	147477	45720
DE-HH	446356	339381	106975
DE-HE	1488093	1052548	435545
DE-MV	387577	288892	98685
DE-NI	1918070	1422878	495192
DE-NW	4542063	3431211	1110852
DE-RP	1002279	767866	234413
DE-SL	274268	206447	67821
DE-SN	1030946	739824	291122
DE-ST	551522	428346	123176
DE-SH	733582	575417	158165
DE-TH	571577	405753	165824
