code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	1039487	708117	331370
DE-BY	1370922	923782	447140
DE-BE	368150	236782	131368
DE-BB	213360	135313	78047
DE-HB	73312	49968	23344
DE-HH	188415	125553	62862
DE-HE	575093	395927	179166
DE-MV	149589	95374	54215
DE-NI	689760	483055	206705
DE-NW	1625598	1111751	513847
DE-RP	421350	278497	142853
DE-SL	99942	72631	27311
DE-SN	390539	274581	115958
DE-ST	190643	128040	62603
DE-SH	282336	186255	96081
DE-TH	218604	144782	73822
