code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	2732469	2018983	713486
DE-BY	3436080	2555110	880970
DE-BE	975051	690017	285034
DE-BB	642236	481362	160874
DE-HB	199287	152509	46778
DE-HH	459042	351869	107173
DE-HE	1524210	1083036	441174
DE-MV	403825	303992	99833
DE-NI	1977076	1476086	500990
DE-NW	4669248	3539529	1129719
DE-RP	1033405	793503	239902
DE-SL	283087	212985	70102
DE-SN	1059236	765318	293918
DE-ST	567523	442878	124645
DE-SH	751620	589274	162346
DE-TH	586225	417240	168985
