code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	1075693	735577	340116
DE-BY	1410941	954752	456189
DE-BE	377427	244174	133253
DE-BB	221198	142374	78824
DE-HB	75543	51911	23632
DE-HH	194559	130462	64097
DE-HE	598486	413657	184829
DE-MV	155188	100038	55150
DE-NI	717259	502310	214949
DE-NW	1680571	1152512	528059
DE-RP	433083	289934	143149
DE-SL	103789	75636	28153
DE-SN	400780	282921	117859
DE-ST	196059	132389	63670
DE-SH	296583	198748	97835
DE-TH	224079	148025	76054
