code	vaccinationsTotal	peopleFirstTotal	peopleFullTotal
DE-BW	1776248	1243458	532790
DE-BY	2225681	1528049	697632
DE-BE	635546	433456	202090
DE-BB	416657	319404	97253
DE-HB	124560	89398	35162
DE-HH	298479	209069	89410
DE-HE	1025435	703344	322091
DE-MV	237990	165242	72748
DE-NI	1298053	898368	399685
DE-NW	2731386	1915290	816096
DE-RP	662651	485363	177288
DE-SL	174206	129114	45092
DE-SN	641687	399646	242041
DE-ST	347426	251815	95611
DE-SH	490364	375757	114607
DE-TH	394802	274929	119873
