BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
31,56.36,24,43.64,55,1,1,1.82,100,01001,"Flensburg, Stadt",null,3
108,65.06,58,34.94,166,1,0,0.6,0,01002,"Kiel, Landeshauptstadt",null,5
111,80.43,27,19.57,138,3,2,2.17,66.67,01003,"Lübeck, Hansestadt",null,2
20,80,5,20,25,0,0,0,0,01004,"Neumünster, Stadt",null,1
31,70.45,13,29.55,44,0,0,0,0,01051,Dithmarschen,null,1
14,70,6,30,20,1,1,5,100,01053,Herzogtum Lauenburg,null,2
17,43.59,22,56.41,39,0,0,0,0,01054,Nordfriesland,null,3
30,57.69,22,42.31,52,1,0,1.92,0,01055,Ostholstein,null,3
24,61.54,15,38.46,39,1,1,2.56,100,01056,Pinneberg,null,2
9,75,3,25,12,4,4,33.33,100,01057,Plön,null,1
25,59.52,17,40.48,42,0,0,0,0,01058,Rendsburg-Eckernförde,null,5
16,66.67,8,33.33,24,0,0,0,0,01059,Schleswig-Flensburg,null,1
82,70.09,35,29.91,117,5,1,4.27,20,01060,Segeberg,null,4
32,65.31,17,34.69,49,2,1,4.08,50,01061,Steinburg,null,3
36,73.47,13,26.53,49,5,2,10.2,40,01062,Stormarn,null,3
578,78,163,22,741,74,42,9.99,56.76,02000,"Hamburg, Freie und Hansestadt",null,34
97,66.9,48,33.1,145,4,3,2.76,75,03101,"Braunschweig, Stadt",null,7
17,58.62,12,41.38,29,7,5,24.14,71.43,03102,"Salzgitter, Stadt",null,2
29,80.56,7,19.44,36,1,1,2.78,100,03103,"Wolfsburg, Stadt",null,1
12,52.17,11,47.83,23,1,0,4.35,0,03151,Gifhorn,null,2
22,48.89,23,51.11,45,2,2,4.44,100,03153,Goslar,null,3
14,53.85,12,46.15,26,0,0,0,0,03154,Helmstedt,null,1
14,66.67,7,33.33,21,0,0,0,0,03155,Northeim,null,2
13,59.09,9,40.91,22,1,1,4.55,100,03157,Peine,null,1
12,75,4,25,16,2,2,12.5,100,03158,Wolfenbüttel,null,1
140,74.47,48,25.53,188,9,5,4.79,55.56,03159,Göttingen,null,8
346,62.57,207,37.43,553,27,18,4.88,66.67,03241,Region Hannover,null,19
15,75,5,25,20,7,5,35,71.43,03251,Diepholz,null,3
60,85.71,10,14.29,70,3,2,4.29,66.67,03252,Hameln-Pyrmont,null,6
56,75.68,18,24.32,74,7,4,9.46,57.14,03254,Hildesheim,null,7
10,71.43,4,28.57,14,0,0,0,0,03255,Holzminden,null,1
18,75,6,25,24,2,1,8.33,50,03256,Nienburg (Weser),null,1
20,95.24,1,4.76,21,6,1,28.57,16.67,03257,Schaumburg,null,1
25,71.43,10,28.57,35,5,4,14.29,80,03351,Celle,null,2
9,60,6,40,15,3,2,20,66.67,03352,Cuxhaven,null,2
29,80.56,7,19.44,36,4,1,11.11,25,03353,Harburg,null,3
6,100,0,0,6,0,0,0,0,03354,Lüchow-Dannenberg,null,1
39,88.64,5,11.36,44,4,1,9.09,25,03355,Lüneburg,null,4
9,69.23,4,30.77,13,1,1,7.69,100,03356,Osterholz,null,3
28,73.68,10,26.32,38,4,2,10.53,50,03357,Rotenburg (Wümme),null,3
16,84.21,3,15.79,19,4,1,21.05,25,03358,Heidekreis,null,2
21,63.64,12,36.36,33,1,1,3.03,100,03359,Stade,null,3
60,73.17,22,26.83,82,1,0,1.22,0,03360,Uelzen,null,2
8,53.33,7,46.67,15,2,1,13.33,50,03361,Verden,null,2
17,68,8,32,25,6,5,24,83.33,03401,"Delmenhorst, Stadt",null,1
15,75,5,25,20,2,0,10,0,03402,"Emden, Stadt",null,1
93,84.55,17,15.45,110,12,10,10.91,83.33,03403,"Oldenburg (Oldenburg), Stadt",null,5
86,70.49,36,29.51,122,10,6,8.2,60,03404,"Osnabrück, Stadt",null,5
22,55,18,45,40,1,1,2.5,100,03405,"Wilhelmshaven, Stadt",null,2
29,87.88,4,12.12,33,2,0,6.06,0,03451,Ammerland,null,3
27,69.23,12,30.77,39,6,0,15.38,0,03452,Aurich,null,4
24,88.89,3,11.11,27,11,6,40.74,54.55,03453,Cloppenburg,null,3
50,53.76,43,46.24,93,8,5,8.6,62.5,03454,Emsland,null,10
18,48.65,19,51.35,37,0,0,0,0,03455,Friesland,null,2
22,68.75,10,31.25,32,7,4,21.88,57.14,03456,Grafschaft Bentheim,null,1
15,40.54,22,59.46,37,1,0,2.7,0,03457,Leer,null,6
7,87.5,1,12.5,8,1,1,12.5,100,03458,Oldenburg,null,1
60,50,60,50,120,2,0,1.67,0,03459,Osnabrück,null,7
27,75,9,25,36,3,2,8.33,66.67,03460,Vechta,null,5
14,82.35,3,17.65,17,0,0,0,0,03461,Wesermarsch,null,2
7,87.5,1,12.5,8,0,0,0,0,03462,Wittmund,null,1
143,78.57,39,21.43,182,31,21,17.03,67.74,04011,"Bremen, Stadt",null,10
24,63.16,14,36.84,38,2,1,5.26,50,04012,"Bremerhaven, Stadt",null,3
245,83.33,49,16.67,294,40,23,13.61,57.5,05111,"Düsseldorf, Stadt",null,13
195,87.44,28,12.56,223,35,20,15.7,57.14,05112,"Duisburg, Stadt",null,16
321,83.16,65,16.84,386,41,34,10.62,82.93,05113,"Essen, Stadt",null,16
89,86.41,14,13.59,103,17,14,16.5,82.35,05114,"Krefeld, Stadt",null,7
78,82.11,17,17.89,95,22,14,23.16,63.64,05116,"Mönchengladbach, Stadt",null,6
29,82.86,6,17.14,35,9,3,25.71,33.33,05117,"Mülheim an der Ruhr, Stadt",null,2
50,51.02,48,48.98,98,9,6,9.18,66.67,05119,"Oberhausen, Stadt",null,7
25,83.33,5,16.67,30,10,7,33.33,70,05120,"Remscheid, Stadt",null,1
65,75.58,21,24.42,86,18,10,20.93,55.56,05122,"Solingen, Klingenstadt",null,4
126,85.14,22,14.86,148,15,11,10.14,73.33,05124,"Wuppertal, Stadt",null,7
45,60.81,29,39.19,74,5,2,6.76,40,05154,Kleve,null,8
43,70.49,18,29.51,61,11,6,18.03,54.55,05158,Mettmann,null,7
86,78.9,23,21.1,109,8,4,7.34,50,05162,Rhein-Kreis Neuss,null,7
25,62.5,15,37.5,40,6,5,15,83.33,05166,Viersen,null,4
102,71.33,41,28.67,143,26,12,18.18,46.15,05170,Wesel,null,11
230,84.87,41,15.13,271,25,19,9.23,76,05314,"Bonn, Stadt",null,17
426,92.41,35,7.59,461,92,55,19.96,59.78,05315,"Köln, Stadt",null,31
82,81.19,19,18.81,101,6,1,5.94,16.67,05316,"Leverkusen, Stadt",null,5
274,92.88,21,7.12,295,48,40,16.27,83.33,05334,Städteregion Aachen,null,13
53,80.3,13,19.7,66,13,9,19.7,69.23,05358,Düren,null,7
48,68.57,22,31.43,70,13,8,18.57,61.54,05362,Rhein-Erft-Kreis,null,7
24,82.76,5,17.24,29,5,2,17.24,40,05366,Euskirchen,null,3
29,80.56,7,19.44,36,7,6,19.44,85.71,05370,Heinsberg,null,3
75,79.79,19,20.21,94,14,8,14.89,57.14,05374,Oberbergischer Kreis,null,6
