BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
25,49.02,26,50.98,51,0,0,0,0,01001,"Flensburg, Stadt",null,3
108,65.06,58,34.94,166,3,1,1.81,33.33,01002,"Kiel, Landeshauptstadt",null,5
102,66.23,52,33.77,154,6,1,3.9,16.67,01003,"Lübeck, Hansestadt",null,2
18,72,7,28,25,0,0,0,0,01004,"Neumünster, Stadt",null,1
36,81.82,8,18.18,44,1,0,2.27,0,01051,Dithmarschen,null,1
10,50,10,50,20,1,1,5,100,01053,Herzogtum Lauenburg,null,2
26,66.67,13,33.33,39,0,0,0,0,01054,Nordfriesland,null,3
30,57.69,22,42.31,52,2,0,3.85,0,01055,Ostholstein,null,3
22,59.46,15,40.54,37,1,1,2.7,100,01056,Pinneberg,null,2
9,75,3,25,12,4,3,33.33,75,01057,Plön,null,1
24,57.14,18,42.86,42,0,0,0,0,01058,Rendsburg-Eckernförde,null,5
15,62.5,9,37.5,24,1,0,4.17,0,01059,Schleswig-Flensburg,null,1
63,54.31,53,45.69,116,2,1,1.72,50,01060,Segeberg,null,4
34,69.39,15,30.61,49,2,0,4.08,0,01061,Steinburg,null,3
37,75.51,12,24.49,49,4,2,8.16,50,01062,Stormarn,null,3
585,79.05,155,20.95,740,64,32,8.65,50,02000,"Hamburg, Freie und Hansestadt",null,34
101,69.66,44,30.34,145,4,3,2.76,75,03101,"Braunschweig, Stadt",null,7
24,82.76,5,17.24,29,6,5,20.69,83.33,03102,"Salzgitter, Stadt",null,2
23,63.89,13,36.11,36,1,1,2.78,100,03103,"Wolfsburg, Stadt",null,1
31,86.11,5,13.89,36,3,0,8.33,0,03151,Gifhorn,null,2
28,62.22,17,37.78,45,3,2,6.67,66.67,03153,Goslar,null,2
16,61.54,10,38.46,26,0,0,0,0,03154,Helmstedt,null,1
14,66.67,7,33.33,21,0,0,0,0,03155,Northeim,null,2
11,50,11,50,22,1,0,4.55,0,03157,Peine,null,1
12,75,4,25,16,1,1,6.25,100,03158,Wolfenbüttel,null,1
128,69.57,56,30.43,184,6,4,3.26,66.67,03159,Göttingen,null,8
337,64.31,187,35.69,524,27,19,5.15,70.37,03241,Region Hannover,null,18
12,63.16,7,36.84,19,6,6,31.58,100,03251,Diepholz,null,3
56,81.16,13,18.84,69,0,0,0,0,03252,Hameln-Pyrmont,null,6
60,78.95,16,21.05,76,6,4,7.89,66.67,03254,Hildesheim,null,7
10,90.91,1,9.09,11,0,0,0,0,03255,Holzminden,null,1
21,87.5,3,12.5,24,1,1,4.17,100,03256,Nienburg (Weser),null,1
19,90.48,2,9.52,21,5,1,23.81,20,03257,Schaumburg,null,1
29,82.86,6,17.14,35,5,4,14.29,80,03351,Celle,null,2
12,80,3,20,15,3,2,20,66.67,03352,Cuxhaven,null,2
