BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
33,60,22,40,55,0,0,0,0,01001,"Flensburg, Stadt",null,3
117,51.09,112,48.91,229,0,0,0,0,01002,"Kiel, Landeshauptstadt",null,5
108,49.77,109,50.23,217,1,1,0.46,100,01003,"Lübeck, Hansestadt",null,2
19,76,6,24,25,2,2,8,100,01004,"Neumünster, Stadt",null,1
40,74.07,14,25.93,54,0,0,0,0,01051,Dithmarschen,null,1
11,45.83,13,54.17,24,0,0,0,0,01053,Herzogtum Lauenburg,null,2
27,69.23,12,30.77,39,0,0,0,0,01054,Nordfriesland,null,3
31,60.78,20,39.22,51,0,0,0,0,01055,Ostholstein,null,3
23,57.5,17,42.5,40,1,0,2.5,0,01056,Pinneberg,null,2
5,41.67,7,58.33,12,0,0,0,0,01057,Plön,null,1
32,76.19,10,23.81,42,0,0,0,0,01058,Rendsburg-Eckernförde,null,5
17,70.83,7,29.17,24,0,0,0,0,01059,Schleswig-Flensburg,null,1
78,65,42,35,120,0,0,0,0,01060,Segeberg,null,4
29,59.18,20,40.82,49,0,0,0,0,01061,Steinburg,null,3
27,49.09,28,50.91,55,1,1,1.82,100,01062,Stormarn,null,3
595,71.6,236,28.4,831,19,9,2.29,47.37,02000,"Hamburg, Freie und Hansestadt",null,34
103,68.67,47,31.33,150,1,0,0.67,0,03101,"Braunschweig, Stadt",null,7
25,86.21,4,13.79,29,0,0,0,0,03102,"Salzgitter, Stadt",null,2
30,83.33,6,16.67,36,1,0,2.78,0,03103,"Wolfsburg, Stadt",null,1
27,81.82,6,18.18,33,1,0,3.03,0,03151,Gifhorn,null,2
21,40.38,31,59.62,52,0,0,0,0,03153,Goslar,null,1
21,61.76,13,38.24,34,1,0,2.94,0,03154,Helmstedt,null,1
14,60.87,9,39.13,23,0,0,0,0,03155,Northeim,null,2
7,31.82,15,68.18,22,0,0,0,0,03157,Peine,null,1
10,62.5,6,37.5,16,0,0,0,0,03158,Wolfenbüttel,null,1
131,67.88,62,32.12,193,1,1,0.52,100,03159,Göttingen,null,8
357,64.67,195,35.33,552,9,4,1.63,44.44,03241,Region Hannover,null,19
8,47.06,9,52.94,17,1,1,5.88,100,03251,Diepholz,null,3
61,84.72,11,15.28,72,0,0,0,0,03252,Hameln-Pyrmont,null,6
57,61.96,35,38.04,92,0,0,0,0,03254,Hildesheim,null,7
7,50,7,50,14,0,0,0,0,03255,Holzminden,null,1
19,79.17,5,20.83,24,0,0,0,0,03256,Nienburg (Weser),null,1
21,91.3,2,8.7,23,0,0,0,0,03257,Schaumburg,null,1
32,78.05,9,21.95,41,2,1,4.88,50,03351,Celle,null,3
9,34.62,17,65.38,26,0,0,0,0,03352,Cuxhaven,null,2
34,87.18,5,12.82,39,1,0,2.56,0,03353,Harburg,null,3
6,100,0,0,6,0,0,0,0,03354,Lüchow-Dannenberg,null,1
36,66.67,18,33.33,54,0,0,0,0,03355,Lüneburg,null,4
9,52.94,8,47.06,17,0,0,0,0,03356,Osterholz,null,3
27,71.05,11,28.95,38,0,0,0,0,03357,Rotenburg (Wümme),null,3
15,65.22,8,34.78,23,0,0,0,0,03358,Heidekreis,null,2
18,54.55,15,45.45,33,0,0,0,0,03359,Stade,null,3
66,80.49,16,19.51,82,0,0,0,0,03360,Uelzen,null,2
9,60,6,40,15,1,1,6.67,100,03361,Verden,null,2
18,81.82,4,18.18,22,1,1,4.55,100,03401,"Delmenhorst, Stadt",null,1
15,75,5,25,20,0,0,0,0,03402,"Emden, Stadt",null,1
95,66.43,48,33.57,143,5,2,3.5,40,03403,"Oldenburg (Oldenburg), Stadt",null,5
92,74.8,31,25.2,123,0,0,0,0,03404,"Osnabrück, Stadt",null,5
26,65,14,35,40,0,0,0,0,03405,"Wilhelmshaven, Stadt",null,2
25,75.76,8,24.24,33,0,0,0,0,03451,Ammerland,null,3
30,75,10,25,40,1,0,2.5,0,03452,Aurich,null,4
17,50,17,50,34,3,2,8.82,66.67,03453,Cloppenburg,null,3
56,56.57,43,43.43,99,3,2,3.03,66.67,03454,Emsland,null,10
23,62.16,14,37.84,37,1,1,2.7,100,03455,Friesland,null,2
26,86.67,4,13.33,30,1,0,3.33,0,03456,Grafschaft Bentheim,null,1
23,50,23,50,46,1,0,2.17,0,03457,Leer,null,4
10,100,0,0,10,0,0,0,0,03458,Oldenburg,null,1
69,55.65,55,44.35,124,1,0,0.81,0,03459,Osnabrück,null,7
29,80.56,7,19.44,36,1,1,2.78,100,03460,Vechta,null,5
11,64.71,6,35.29,17,0,0,0,0,03461,Wesermarsch,null,2
5,62.5,3,37.5,8,0,0,0,0,03462,Wittmund,null,1
145,83.82,28,16.18,173,6,4,3.47,66.67,04011,"Bremen, Stadt",null,10
26,68.42,12,31.58,38,1,1,2.63,100,04012,"Bremerhaven, Stadt",null,3
257,77.64,74,22.36,331,8,2,2.42,25,05111,"Düsseldorf, Stadt",null,13
188,70.68,78,29.32,266,6,2,2.26,33.33,05112,"Duisburg, Stadt",null,16
328,78.66,89,21.34,417,15,8,3.6,53.33,05113,"Essen, Stadt",null,16
83,83.84,16,16.16,99,2,1,2.02,50,05114,"Krefeld, Stadt",null,7
71,71.72,28,28.28,99,2,2,2.02,100,05116,"Mönchengladbach, Stadt",null,6
23,41.82,32,58.18,55,0,0,0,0,05117,"Mülheim an der Ruhr, Stadt",null,2
42,42.86,56,57.14,98,2,0,2.04,0,05119,"Oberhausen, Stadt",null,7
21,58.33,15,41.67,36,2,1,5.56,50,05120,"Remscheid, Stadt",null,1
57,66.28,29,33.72,86,2,1,2.33,50,05122,"Solingen, Klingenstadt",null,4
114,70.37,48,29.63,162,2,2,1.23,100,05124,"Wuppertal, Stadt",null,7
40,54.05,34,45.95,74,2,1,2.7,50,05154,Kleve,null,8
34,59.65,23,40.35,57,4,2,7.02,50,05158,Mettmann,null,6
83,71.55,33,28.45,116,5,4,4.31,80,05162,Rhein-Kreis Neuss,null,8
23,53.49,20,46.51,43,0,0,0,0,05166,Viersen,null,4
99,47.83,108,52.17,207,4,1,1.93,25,05170,Wesel,null,11
236,83.69,46,16.31,282,9,6,3.19,66.67,05314,"Bonn, Stadt",null,18
395,85.68,66,14.32,461,28,18,6.07,64.29,05315,"Köln, Stadt",null,29
76,70.37,32,29.63,108,1,0,0.93,0,05316,"Leverkusen, Stadt",null,5
263,90.69,27,9.31,290,10,7,3.45,70,05334,Städteregion Aachen,null,13
50,65.79,26,34.21,76,2,1,2.63,50,05358,Düren,null,7
42,56.76,32,43.24,74,0,0,0,0,05362,Rhein-Erft-Kreis,null,7
23,76.67,7,23.33,30,1,0,3.33,0,05366,Euskirchen,null,3
27,75,9,25,36,2,1,5.56,50,05370,Heinsberg,null,3
72,61.54,45,38.46,117,0,0,0,0,05374,Oberbergischer Kreis,null,7
34,65.38,18,34.62,52,4,2,7.69,50,05378,Rheinisch-Bergischer Kreis,null,4
72,83.72,14,16.28,86,4,4,4.65,100,05382,Rhein-Sieg-Kreis,null,7
29,43.28,38,56.72,67,1,0,1.49,0,05512,"Bottrop, Stadt",null,2
83,66.94,41,33.06,124,6,3,4.84,50,05513,"Gelsenkirchen, Stadt",null,8
222,85.71,37,14.29,259,6,1,2.32,16.67,05515,"Münster, Stadt",null,9
48,58.54,34,41.46,82,3,1,3.66,33.33,05554,Borken,null,6
28,75.68,9,24.32,37,0,0,0,0,05558,Coesfeld,null,5
171,68.95,77,31.05,248,6,0,2.42,0,05562,Recklinghausen,null,15
68,62.96,40,37.04,108,0,0,0,0,05566,Steinfurt,null,7
46,63.01,27,36.99,73,0,0,0,0,05570,Warendorf,null,6
121,73.78,43,26.22,164,3,2,1.83,66.67,05711,"Bielefeld, Stadt",null,6
25,60.98,16,39.02,41,1,0,2.44,0,05754,Gütersloh,null,3
53,69.74,23,30.26,76,1,1,1.32,100,05758,Herford,null,5
28,48.28,30,51.72,58,0,0,0,0,05762,Höxter,null,6
56,72.73,21,27.27,77,0,0,0,0,05766,Lippe,null,2
213,77.17,63,22.83,276,1,1,0.36,100,05770,Minden-Lübbecke,null,8
94,70.15,40,29.85,134,3,3,2.24,100,05774,Paderborn,null,7
157,70.09,67,29.91,224,5,3,2.23,60,05911,"Bochum, Stadt",null,8
261,84.19,49,15.81,310,6,2,1.94,33.33,05913,"Dortmund, Stadt",null,9
59,69.41,26,30.59,85,2,2,2.35,100,05914,"Hagen, Stadt der FernUniversität",null,7
62,54.39,52,45.61,114,3,1,2.63,33.33,05915,"Hamm, Stadt",null,7
50,75.76,16,24.24,66,6,4,9.09,66.67,05916,"Herne, Stadt",null,4
102,76.12,32,23.88,134,1,1,0.75,100,05954,Ennepe-Ruhr-Kreis,null,7
89,70.08,38,29.92,127,5,1,3.94,20,05958,Hochsauerlandkreis,null,10
88,71.54,35,28.46,123,2,1,1.63,50,05962,Märkischer Kreis,null,10
14,37.84,23,62.16,37,2,1,5.41,50,05966,Olpe,null,3
103,73.57,37,26.43,140,1,1,0.71,100,05970,Siegen-Wittgenstein,null,8
66,70.97,27,29.03,93,2,1,2.15,50,05974,Soest,null,9
89,76.07,28,23.93,117,3,2,2.56,66.67,05978,Unna,null,8
82,76.64,25,23.36,107,3,3,2.8,100,06411,"Darmstadt, Wissenschaftsstadt",null,7
244,81.88,54,18.12,298,16,8,5.37,50,06412,"Frankfurt am Main, Stadt",null,17
80,77.67,23,22.33,103,1,1,0.97,100,06413,"Offenbach am Main, Stadt",null,4
79,79,21,21,100,5,2,5,40,06414,"Wiesbaden, Landeshauptstadt",null,6
32,66.67,16,33.33,48,0,0,0,0,06431,Bergstraße,null,5
27,93.1,2,6.9,29,0,0,0,0,06432,Darmstadt-Dieburg,null,2
15,75,5,25,20,2,2,10,100,06433,Groß-Gerau,null,2
24,82.76,5,17.24,29,0,0,0,0,06434,Hochtaunuskreis,null,3
59,67.82,28,32.18,87,0,0,0,0,06435,Main-Kinzig-Kreis,null,7
23,100,0,0,23,1,1,4.35,100,06436,Main-Taunus-Kreis,null,2
103,81.75,23,18.25,126,0,0,0,0,06437,Odenwaldkreis,null,2
27,84.38,5,15.63,32,6,3,18.75,50,06438,Offenbach,null,2
14,77.78,4,22.22,18,0,0,0,0,06439,Rheingau-Taunus-Kreis,null,2
66,72.53,25,27.47,91,1,0,1.1,0,06440,Wetteraukreis,null,5
200,79.68,51,20.32,251,6,3,2.39,50,06531,Gießen,null,6
42,68.85,19,31.15,61,0,0,0,0,06532,Lahn-Dill-Kreis,null,2
38,64.41,21,35.59,59,1,1,1.69,100,06533,Limburg-Weilburg,null,4
135,87.66,19,12.34,154,1,0,0.65,0,06534,Marburg-Biedenkopf,null,3
18,48.65,19,51.35,37,1,1,2.7,100,06535,Vogelsbergkreis,null,4
161,76.3,50,23.7,211,2,2,0.95,100,06611,"Kassel, documenta-Stadt",null,6
73,77.66,21,22.34,94,0,0,0,0,06631,Fulda,null,5
55,72.37,21,27.63,76,0,0,0,0,06632,Hersfeld-Rotenburg,null,3
21,65.63,11,34.38,32,0,0,0,0,06633,Kassel,null,4
