BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
37,72.55,14,27.45,51,0,0,0,0,01001,"Flensburg, Stadt",null,3
102,61.45,64,38.55,166,1,0,0.6,0,01002,"Kiel, Landeshauptstadt",null,5
106,68.83,48,31.17,154,4,2,2.6,50,01003,"Lübeck, Hansestadt",null,2
17,68,8,32,25,0,0,0,0,01004,"Neumünster, Stadt",null,1
43,97.73,1,2.27,44,2,0,4.55,0,01051,Dithmarschen,null,1
11,55,9,45,20,1,1,5,100,01053,Herzogtum Lauenburg,null,2
26,66.67,13,33.33,39,0,0,0,0,01054,Nordfriesland,null,3
32,62.75,19,37.25,51,3,0,5.88,0,01055,Ostholstein,null,3
25,67.57,12,32.43,37,2,1,5.41,50,01056,Pinneberg,null,2
6,50,6,50,12,4,3,33.33,75,01057,Plön,null,1
23,54.76,19,45.24,42,0,0,0,0,01058,Rendsburg-Eckernförde,null,5
17,70.83,7,29.17,24,2,0,8.33,0,01059,Schleswig-Flensburg,null,1
74,61.67,46,38.33,120,1,0,0.83,0,01060,Segeberg,null,4
34,69.39,15,30.61,49,1,0,2.04,0,01061,Steinburg,null,3
39,79.59,10,20.41,49,5,3,10.2,60,01062,Stormarn,null,3
580,73.89,205,26.11,785,53,31,6.75,58.49,02000,"Hamburg, Freie und Hansestadt",null,34
102,70.34,43,29.66,145,2,2,1.38,100,03101,"Braunschweig, Stadt",null,7
22,75.86,7,24.14,29,3,2,10.34,66.67,03102,"Salzgitter, Stadt",null,2
24,66.67,12,33.33,36,2,0,5.56,0,03103,"Wolfsburg, Stadt",null,1
26,72.22,10,27.78,36,2,0,5.56,0,03151,Gifhorn,null,2
26,35.62,47,64.38,73,1,1,1.37,100,03153,Goslar,null,2
22,64.71,12,35.29,34,0,0,0,0,03154,Helmstedt,null,1
11,47.83,12,52.17,23,1,0,4.35,0,03155,Northeim,null,2
13,59.09,9,40.91,22,3,2,13.64,66.67,03157,Peine,null,1
6,37.5,10,62.5,16,2,1,12.5,50,03158,Wolfenbüttel,null,1
134,70.16,57,29.84,191,5,3,2.62,60,03159,Göttingen,null,8
327,61.35,206,38.65,533,21,14,3.94,66.67,03241,Region Hannover,null,18
17,85,3,15,20,12,10,60,83.33,03251,Diepholz,null,3
54,76.06,17,23.94,71,0,0,0,0,03252,Hameln-Pyrmont,null,6
54,71.05,22,28.95,76,5,3,6.58,60,03254,Hildesheim,null,7
10,71.43,4,28.57,14,0,0,0,0,03255,Holzminden,null,1
20,83.33,4,16.67,24,0,0,0,0,03256,Nienburg (Weser),null,1
22,95.65,1,4.35,23,3,1,13.04,33.33,03257,Schaumburg,null,1
34,82.93,7,17.07,41,5,3,12.2,60,03351,Celle,null,3
11,73.33,4,26.67,15,4,2,26.67,50,03352,Cuxhaven,null,2
27,75,9,25,36,1,1,2.78,100,03353,Harburg,null,3
4,66.67,2,33.33,6,0,0,0,0,03354,Lüchow-Dannenberg,null,1
30,68.18,14,31.82,44,2,1,4.55,50,03355,Lüneburg,null,4
12,92.31,1,7.69,13,1,1,7.69,100,03356,Osterholz,null,3
31,81.58,7,18.42,38,3,3,7.89,100,03357,Rotenburg (Wümme),null,3
13,65,7,35,20,3,0,15,0,03358,Heidekreis,null,2
25,75.76,8,24.24,33,1,0,3.03,0,03359,Stade,null,3
62,75.61,20,24.39,82,0,0,0,0,03360,Uelzen,null,2
