BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
36,72,14,28,50,1,1,2,100,01001,"Flensburg, Stadt",null,3
113,68.07,53,31.93,166,1,1,0.6,100,01002,"Kiel, Landeshauptstadt",null,5
103,74.64,35,25.36,138,3,2,2.17,66.67,01003,"Lübeck, Hansestadt",null,2
20,80,5,20,25,0,0,0,0,01004,"Neumünster, Stadt",null,1
33,75,11,25,44,1,1,2.27,100,01051,Dithmarschen,null,1
15,75,5,25,20,1,1,5,100,01053,Herzogtum Lauenburg,null,2
20,51.28,19,48.72,39,0,0,0,0,01054,Nordfriesland,null,3
29,56.86,22,43.14,51,1,1,1.96,100,01055,Ostholstein,null,3
29,74.36,10,25.64,39,1,1,2.56,100,01056,Pinneberg,null,2
10,83.33,2,16.67,12,4,4,33.33,100,01057,Plön,null,1
21,50,21,50,42,1,0,2.38,0,01058,Rendsburg-Eckernförde,null,5
14,58.33,10,41.67,24,0,0,0,0,01059,Schleswig-Flensburg,null,1
79,67.52,38,32.48,117,2,0,1.71,0,01060,Segeberg,null,4
34,69.39,15,30.61,49,2,1,4.08,50,01061,Steinburg,null,3
33,67.35,16,32.65,49,3,0,6.12,0,01062,Stormarn,null,3
571,78.22,159,21.78,730,71,40,9.73,56.34,02000,"Hamburg, Freie und Hansestadt",null,34
96,66.21,49,33.79,145,4,2,2.76,50,03101,"Braunschweig, Stadt",null,7
24,82.76,5,17.24,29,7,6,24.14,85.71,03102,"Salzgitter, Stadt",null,2
27,75,9,25,36,2,1,5.56,50,03103,"Wolfsburg, Stadt",null,1
14,60.87,9,39.13,23,2,0,8.7,0,03151,Gifhorn,null,2
29,64.44,16,35.56,45,2,2,4.44,100,03153,Goslar,null,3
15,57.69,11,42.31,26,0,0,0,0,03154,Helmstedt,null,1
14,66.67,7,33.33,21,0,0,0,0,03155,Northeim,null,2
11,64.71,6,35.29,17,2,1,11.76,50,03157,Peine,null,1
14,87.5,2,12.5,16,3,2,18.75,66.67,03158,Wolfenbüttel,null,1
127,68.65,58,31.35,185,7,3,3.78,42.86,03159,Göttingen,null,8
353,64.53,194,35.47,547,31,22,5.67,70.97,03241,Region Hannover,null,19
17,85,3,15,20,5,5,25,100,03251,Diepholz,null,3
57,81.43,13,18.57,70,4,2,5.71,50,03252,Hameln-Pyrmont,null,6
55,74.32,19,25.68,74,6,5,8.11,83.33,03254,Hildesheim,null,7
9,64.29,5,35.71,14,0,0,0,0,03255,Holzminden,null,1
20,83.33,4,16.67,24,2,1,8.33,50,03256,Nienburg (Weser),null,1
19,90.48,2,9.52,21,4,2,19.05,50,03257,Schaumburg,null,1
23,65.71,12,34.29,35,4,4,11.43,100,03351,Celle,null,2
9,60,6,40,15,2,2,13.33,100,03352,Cuxhaven,null,2
27,75,9,25,36,4,1,11.11,25,03353,Harburg,null,3
4,66.67,2,33.33,6,0,0,0,0,03354,Lüchow-Dannenberg,null,1
36,85.71,6,14.29,42,5,1,11.9,20,03355,Lüneburg,null,4
11,84.62,2,15.38,13,1,1,7.69,100,03356,Osterholz,null,3
29,76.32,9,23.68,38,3,2,7.89,66.67,03357,Rotenburg (Wümme),null,3
17,85,3,15,20,5,1,25,20,03358,Heidekreis,null,2
25,75.76,8,24.24,33,2,2,6.06,100,03359,Stade,null,3
63,76.83,19,23.17,82,1,0,1.22,0,03360,Uelzen,null,2
12,80,3,20,15,3,1,20,33.33,03361,Verden,null,2
16,69.57,7,30.43,23,6,4,26.09,66.67,03401,"Delmenhorst, Stadt",null,1
15,75,5,25,20,2,0,10,0,03402,"Emden, Stadt",null,1
103,88.79,13,11.21,116,12,11,10.34,91.67,03403,"Oldenburg (Oldenburg), Stadt",null,5
88,72.13,34,27.87,122,13,5,10.66,38.46,03404,"Osnabrück, Stadt",null,5
20,50,20,50,40,1,1,2.5,100,03405,"Wilhelmshaven, Stadt",null,2
26,78.79,7,21.21,33,2,0,6.06,0,03451,Ammerland,null,3
27,69.23,12,30.77,39,6,0,15.38,0,03452,Aurich,null,4
27,96.43,1,3.57,28,9,5,32.14,55.56,03453,Cloppenburg,null,3
51,54.84,42,45.16,93,12,5,12.9,41.67,03454,Emsland,null,10
21,56.76,16,43.24,37,0,0,0,0,03455,Friesland,null,2
27,84.38,5,15.63,32,7,4,21.88,57.14,03456,Grafschaft Bentheim,null,1
12,32.43,25,67.57,37,2,1,5.41,50,03457,Leer,null,6
5,55.56,4,44.44,9,1,1,11.11,100,03458,Oldenburg,null,1
68,57.63,50,42.37,118,2,1,1.69,50,03459,Osnabrück,null,7
28,77.78,8,22.22,36,4,3,11.11,75,03460,Vechta,null,5
11,64.71,6,35.29,17,0,0,0,0,03461,Wesermarsch,null,2
8,100,0,0,8,0,0,0,0,03462,Wittmund,null,1
138,77.97,39,22.03,177,26,18,14.69,69.23,04011,"Bremen, Stadt",null,10
21,55.26,17,44.74,38,2,1,5.26,50,04012,"Bremerhaven, Stadt",null,3
235,79.93,59,20.07,294,30,15,10.2,50,05111,"Düsseldorf, Stadt",null,13
178,78.76,48,21.24,226,34,22,15.04,64.71,05112,"Duisburg, Stadt",null,16
339,88.28,45,11.72,384,47,37,12.24,78.72,05113,"Essen, Stadt",null,16
79,76.7,24,23.3,103,15,14,14.56,93.33,05114,"Krefeld, Stadt",null,7
79,83.16,16,16.84,95,22,13,23.16,59.09,05116,"Mönchengladbach, Stadt",null,6
28,80,7,20,35,7,2,20,28.57,05117,"Mülheim an der Ruhr, Stadt",null,2
57,58.16,41,41.84,98,11,6,11.22,54.55,05119,"Oberhausen, Stadt",null,7
25,83.33,5,16.67,30,13,7,43.33,53.85,05120,"Remscheid, Stadt",null,1
64,74.42,22,25.58,86,19,8,22.09,42.11,05122,"Solingen, Klingenstadt",null,4
118,78.67,32,21.33,150,17,15,11.33,88.24,05124,"Wuppertal, Stadt",null,7
54,72.97,20,27.03,74,7,2,9.46,28.57,05154,Kleve,null,8
43,70.49,18,29.51,61,15,7,24.59,46.67,05158,Mettmann,null,7
87,79.82,22,20.18,109,9,5,8.26,55.56,05162,Rhein-Kreis Neuss,null,7
26,65,14,35,40,8,4,20,50,05166,Viersen,null,4
101,69.66,44,30.34,145,24,12,16.55,50,05170,Wesel,null,11
239,87.87,33,12.13,272,27,20,9.93,74.07,05314,"Bonn, Stadt",null,17
414,90.99,41,9.01,455,90,56,19.78,62.22,05315,"Köln, Stadt",null,31
80,79.21,21,20.79,101,5,2,4.95,40,05316,"Leverkusen, Stadt",null,5
273,91.92,24,8.08,297,46,35,15.49,76.09,05334,Städteregion Aachen,null,13
58,85.29,10,14.71,68,13,8,19.12,61.54,05358,Düren,null,7
51,72.86,19,27.14,70,13,6,18.57,46.15,05362,Rhein-Erft-Kreis,null,7
18,62.07,11,37.93,29,4,1,13.79,25,05366,Euskirchen,null,3
26,72.22,10,27.78,36,5,5,13.89,100,05370,Heinsberg,null,3
66,68.04,31,31.96,97,14,7,14.43,50,05374,Oberbergischer Kreis,null,6
35,74.47,12,25.53,47,7,3,14.89,42.86,05378,Rheinisch-Bergischer Kreis,null,4
73,85.88,12,14.12,85,5,4,5.88,80,05382,Rhein-Sieg-Kreis,null,7
24,35.82,43,64.18,67,4,2,5.97,50,05512,"Bottrop, Stadt",null,2
73,67.59,35,32.41,108,16,11,14.81,68.75,05513,"Gelsenkirchen, Stadt",null,7
225,87.55,32,12.45,257,27,18,10.51,66.67,05515,"Münster, Stadt",null,9
51,69.86,22,30.14,73,7,2,9.59,28.57,05554,Borken,null,6
25,73.53,9,26.47,34,2,1,5.88,50,05558,Coesfeld,null,5
192,81.7,43,18.3,235,21,15,8.94,71.43,05562,Recklinghausen,null,15
76,70.37,32,29.63,108,10,3,9.26,30,05566,Steinfurt,null,7
34,73.91,12,26.09,46,10,7,21.74,70,05570,Warendorf,null,6
141,81.5,32,18.5,173,30,23,17.34,76.67,05711,"Bielefeld, Stadt",null,6
35,79.55,9,20.45,44,12,6,27.27,50,05754,Gütersloh,null,3
50,73.53,18,26.47,68,8,6,11.76,75,05758,Herford,null,5
30,61.22,19,38.78,49,10,1,20.41,10,05762,Höxter,null,6
55,71.43,22,28.57,77,7,0,9.09,0,05766,Lippe,null,2
214,91.06,21,8.94,235,10,4,4.26,40,05770,Minden-Lübbecke,null,8
76,74.51,26,25.49,102,8,5,7.84,62.5,05774,Paderborn,null,7
161,78.16,45,21.84,206,16,12,7.77,75,05911,"Bochum, Stadt",null,8
262,84.79,47,15.21,309,38,27,12.3,71.05,05913,"Dortmund, Stadt",null,9
76,86.36,12,13.64,88,21,7,23.86,33.33,05914,"Hagen, Stadt der FernUniversität",null,7
76,74.51,26,25.49,102,14,5,13.73,35.71,05915,"Hamm, Stadt",null,7
49,76.56,15,23.44,64,14,9,21.88,64.29,05916,"Herne, Stadt",null,4
92,71.32,37,28.68,129,8,6,6.2,75,05954,Ennepe-Ruhr-Kreis,null,7
