BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
33,64.71,18,35.29,51,0,0,0,0,01001,"Flensburg, Stadt",null,3
107,64.46,59,35.54,166,1,0,0.6,0,01002,"Kiel, Landeshauptstadt",null,5
102,66.23,52,33.77,154,4,3,2.6,75,01003,"Lübeck, Hansestadt",null,2
18,72,7,28,25,0,0,0,0,01004,"Neumünster, Stadt",null,1
39,88.64,5,11.36,44,1,1,2.27,100,01051,Dithmarschen,null,1
11,55,9,45,20,1,1,5,100,01053,Herzogtum Lauenburg,null,2
26,66.67,13,33.33,39,0,0,0,0,01054,Nordfriesland,null,3
29,56.86,22,43.14,51,3,0,5.88,0,01055,Ostholstein,null,3
24,64.86,13,35.14,37,1,1,2.7,100,01056,Pinneberg,null,2
6,50,6,50,12,4,3,33.33,75,01057,Plön,null,1
26,61.9,16,38.1,42,0,0,0,0,01058,Rendsburg-Eckernförde,null,5
16,66.67,8,33.33,24,2,0,8.33,0,01059,Schleswig-Flensburg,null,1
80,66.67,40,33.33,120,1,1,0.83,100,01060,Segeberg,null,4
33,67.35,16,32.65,49,1,0,2.04,0,01061,Steinburg,null,3
35,71.43,14,28.57,49,4,2,8.16,50,01062,Stormarn,null,3
584,73.46,211,26.54,795,52,30,6.54,57.69,02000,"Hamburg, Freie und Hansestadt",null,34
99,68.28,46,31.72,145,0,0,0,0,03101,"Braunschweig, Stadt",null,7
20,68.97,9,31.03,29,4,3,13.79,75,03102,"Salzgitter, Stadt",null,2
26,72.22,10,27.78,36,2,0,5.56,0,03103,"Wolfsburg, Stadt",null,1
26,81.25,6,18.75,32,2,0,6.25,0,03151,Gifhorn,null,2
25,34.25,48,65.75,73,0,0,0,0,03153,Goslar,null,2
18,52.94,16,47.06,34,0,0,0,0,03154,Helmstedt,null,1
13,56.52,10,43.48,23,1,0,4.35,0,03155,Northeim,null,2
16,72.73,6,27.27,22,3,2,13.64,66.67,03157,Peine,null,1
6,37.5,10,62.5,16,1,1,6.25,100,03158,Wolfenbüttel,null,1
131,70.05,56,29.95,187,6,2,3.21,33.33,03159,Göttingen,null,8
345,64.97,186,35.03,531,20,14,3.77,70,03241,Region Hannover,null,18
13,68.42,6,31.58,19,5,5,26.32,100,03251,Diepholz,null,3
52,73.24,19,26.76,71,1,1,1.41,100,03252,Hameln-Pyrmont,null,6
54,77.14,16,22.86,70,6,2,8.57,33.33,03254,Hildesheim,null,7
11,78.57,3,21.43,14,0,0,0,0,03255,Holzminden,null,1
22,91.67,2,8.33,24,0,0,0,0,03256,Nienburg (Weser),null,1
23,100,0,0,23,2,1,8.7,50,03257,Schaumburg,null,1
30,73.17,11,26.83,41,3,3,7.32,100,03351,Celle,null,3
10,66.67,5,33.33,15,3,2,20,66.67,03352,Cuxhaven,null,2
28,77.78,8,22.22,36,1,1,2.78,100,03353,Harburg,null,3
3,50,3,50,6,0,0,0,0,03354,Lüchow-Dannenberg,null,1
37,84.09,7,15.91,44,2,1,4.55,50,03355,Lüneburg,null,4
11,84.62,2,15.38,13,1,1,7.69,100,03356,Osterholz,null,3
27,71.05,11,28.95,38,4,2,10.53,50,03357,Rotenburg (Wümme),null,3
14,66.67,7,33.33,21,3,0,14.29,0,03358,Heidekreis,null,2
