BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
42,71.19,17,28.81,59,5,4,8.47,80,04012,"Bremerhaven, Stadt",null,4
42,77.78,12,22.22,54,4,4,7.41,100,08125,Heilbronn,null,2
28,66.67,14,33.33,42,3,3,7.14,100,01056,Pinneberg,null,2
70,85.37,12,14.63,82,4,4,4.88,100,05382,Rhein-Sieg-Kreis,null,7
79,78.22,22,21.78,101,11,3,10.89,27.27,05316,"Leverkusen, Stadt",null,5
52,81.25,12,18.75,64,5,3,7.81,60,12068,Ostprignitz-Ruppin,null,3
12,57.14,9,42.86,21,2,2,9.52,100,07233,Vulkaneifel,null,2
33,84.62,6,15.38,39,4,1,10.26,25,07141,Rhein-Lahn-Kreis,null,5
98,93.33,7,6.67,105,9,6,8.57,66.67,08416,Tübingen,null,5
264,90.72,27,9.28,291,63,29,21.65,46.03,06412,"Frankfurt am Main, Stadt",null,17
19,70.37,8,29.63,27,3,2,11.11,66.67,08336,Lörrach,null,2
177,88.94,22,11.06,199,18,8,9.05,44.44,08311,"Freiburg im Breisgau, Stadtkreis",null,7
114,93.44,8,6.56,122,12,5,9.84,41.67,16053,"Jena, Stadt",null,3
58,52.25,53,47.75,111,29,0,26.13,0,16064,Unstrut-Hainich-Kreis,null,4
22,75.86,7,24.14,29,6,4,20.69,66.67,03102,"Salzgitter, Stadt",null,2
89,82.41,19,17.59,108,3,2,2.78,66.67,13003,Rostock,null,3
64,74.42,22,25.58,86,16,12,18.6,75,05122,"Solingen, Klingenstadt",null,4
21,58.33,15,41.67,36,3,1,8.33,33.33,06636,Werra-Meißner-Kreis,null,3
11,61.11,7,38.89,18,2,2,11.11,100,12071,Spree-Neiße,null,3
36,52.17,33,47.83,69,9,4,13.04,44.44,08435,Bodenseekreis,null,5
12,70.59,5,29.41,17,5,3,29.41,60,06439,Rheingau-Taunus-Kreis,null,2
50,81.97,11,18.03,61,3,0,4.92,0,08315,Breisgau-Hochschwarzwald,null,4
1118,88.45,146,11.55,1264,303,198,23.97,65.35,11000,"Berlin, Stadt",null,64
176,85.02,31,14.98,207,22,15,10.63,68.18,05911,"Bochum, Stadt",null,8
17,58.62,12,41.38,29,6,2,20.69,33.33,15086,Jerichower Land,null,2
18,78.26,5,21.74,23,1,1,4.35,100,09777,Ostallgäu,null,3
12,66.67,6,33.33,18,4,2,22.22,50,07332,Bad Dürkheim,null,2
16,80,4,20,20,7,3,35,42.86,09177,Erding,null,1
43,51.19,41,48.81,84,8,3,9.52,37.5,03454,Emsland,null,10
20,48.78,21,51.22,41,0,0,0,0,09185,Neuburg-Schrobenhausen,null,4
123,84.83,22,15.17,145,18,12,12.41,66.67,09663,Würzburg,null,4
17,70.83,7,29.17,24,2,1,8.33,50,01059,Schleswig-Flensburg,null,1
11,78.57,3,21.43,14,1,0,7.14,0,09375,Regensburg,null,2
55,83.33,11,16.67,66,2,2,3.03,100,09462,Bayreuth,null,7
13,81.25,3,18.75,16,3,0,18.75,0,08425,Alb-Donau-Kreis,null,2
13,72.22,5,27.78,18,6,2,33.33,33.33,09762,Kaufbeuren,null,1
67,81.71,15,18.29,82,2,1,2.44,50,12069,Potsdam-Mittelmark,null,3
27,96.43,1,3.57,28,3,2,10.71,66.67,09174,Dachau,null,1
17,70.83,7,29.17,24,2,1,8.33,50,03256,Nienburg (Weser),null,1
30,73.17,11,26.83,41,4,3,9.76,75,06431,Bergstraße,null,5
5,62.5,3,37.5,8,1,0,12.5,0,09671,Aschaffenburg,null,1
54,69.23,24,30.77,78,6,2,7.69,33.33,07138,Neuwied,null,7
86,74.78,29,25.22,115,12,4,10.43,33.33,07111,"Koblenz, kreisfreie Stadt",null,6
6,75,2,25,8,2,2,25,100,03458,Oldenburg,null,1
9,64.29,5,35.71,14,5,0,35.71,0,09371,Amberg-Sulzbach,null,1
