BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
30,71.43,12,28.57,42,7,6,16.67,85.71,04012,"Bremerhaven, Stadt",,3
45,93.75,3,6.25,48,4,3,8.33,75.0,08125,Heilbronn,,2
32,91.43,3,8.57,35,7,4,20.0,57.14,01056,Pinneberg,,2
62,86.11,10,13.89,72,6,2,8.33,33.33,05382,Rhein-Sieg-Kreis,,5
61,92.42,5,7.58,66,7,4,10.61,57.14,05316,"Leverkusen, Stadt",,3
42,77.78,12,22.22,54,17,8,31.48,47.06,12068,Ostprignitz-Ruppin,,3
12,75.0,4,25.0,16,2,2,12.5,100.0,07233,Vulkaneifel,,2
18,60.0,12,40.0,30,5,5,16.67,100.0,07141,Rhein-Lahn-Kreis,,5
75,92.59,6,7.41,81,12,11,14.81,91.67,08416,Tübingen,,3
234,88.64,30,11.36,264,63,29,23.86,46.03,06412,"Frankfurt am Main, Stadt",,14
17,100.0,0,0.0,17,5,2,29.41,40.0,08336,Lörrach,,1
141,92.16,12,7.84,153,26,20,16.99,76.92,08311,"Freiburg im Breisgau, Stadtkreis",,4
104,95.41,5,4.59,109,27,20,24.77,74.07,16053,"Jena, Stadt",,1
14,100.0,0,0.0,14,1,0,7.14,0.0,16064,Unstrut-Hainich-Kreis,,3
22,75.86,7,24.14,29,3,3,10.34,100.0,03102,"Salzgitter, Stadt",,2
80,85.11,14,14.89,94,10,8,10.64,80.0,13003,Rostock,,2
64,78.05,18,21.95,82,11,7,13.41,63.64,05122,"Solingen, Klingenstadt",,3
27,87.1,4,12.9,31,7,2,22.58,28.57,06636,Werra-Meißner-Kreis,,3
15,75.0,5,25.0,20,4,1,20.0,25.0,12071,Spree-Neiße,,3
51,83.61,10,16.39,61,4,3,6.56,75.0,08435,Bodenseekreis,,3
13,81.25,3,18.75,16,2,2,12.5,100.0,06439,Rheingau-Taunus-Kreis,,2
44,83.02,9,16.98,53,7,1,13.21,14.29,08315,Breisgau-Hochschwarzwald,,4
1063,89.86,120,10.14,1183,363,259,30.68,71.35,11000,"Berlin, Stadt",,53
155,90.64,16,9.36,171,32,17,18.71,53.13,05911,"Bochum, Stadt",,6
23,88.46,3,11.54,26,7,2,26.92,28.57,15086,Jerichower Land,,2
10,62.5,6,37.5,16,1,0,6.25,0.0,09777,Ostallgäu,,3
14,73.68,5,26.32,19,5,2,26.32,40.0,07332,Bad Dürkheim,,2
15,78.95,4,21.05,19,2,1,10.53,50.0,09177,Erding,,1
58,90.63,6,9.38,64,12,5,18.75,41.67,03454,Emsland,,6
13,92.86,1,7.14,14,1,1,7.14,100.0,09185,Neuburg-Schrobenhausen,,2
120,90.23,13,9.77,133,15,11,11.28,73.33,09663,Würzburg,,3
19,79.17,5,20.83,24,5,2,20.83,40.0,01059,Schleswig-Flensburg,,1
10,71.43,4,28.57,14,0,0,0.0,0.0,09375,Regensburg,,2
50,86.21,8,13.79,58,12,7,20.69,58.33,09462,Bayreuth,,5
11,68.75,5,31.25,16,1,0,6.25,0.0,08425,Alb-Donau-Kreis,,2
19,86.36,3,13.64,22,2,2,9.09,100.0,09762,Kaufbeuren,,1
47,92.16,4,7.84,51,7,2,13.73,28.57,12069,Potsdam-Mittelmark,,2
27,96.43,1,3.57,28,10,5,35.71,50.0,09174,Dachau,,1
14,58.33,10,41.67,24,6,0,25.0,0.0,03256,Nienburg (Weser),,1
35,85.37,6,14.63,41,9,2,21.95,22.22,06431,Bergstraße,,5
5,83.33,1,16.67,6,1,0,16.67,0.0,09671,Aschaffenburg,,1
42,75.0,14,25.0,56,11,4,19.64,36.36,07138,Neuwied,,6
72,75.0,24,25.0,96,19,6,19.79,31.58,07111,"Koblenz, kreisfreie Stadt",,4
6,85.71,1,14.29,7,2,1,28.57,50.0,03458,Oldenburg,,1
