BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
39,92.86,3,7.14,42,12,8,28.57,66.67,04012,"Bremerhaven, Stadt",,3
34,91.89,3,8.11,37,1,0,2.7,0.0,01056,Pinneberg,,2
64,90.14,7,9.86,71,15,6,21.13,40.0,05382,Rhein-Sieg-Kreis,,5
59,89.39,7,10.61,66,6,5,9.09,83.33,05316,"Leverkusen, Stadt",,3
49,90.74,5,9.26,54,3,1,5.56,33.33,12068,Ostprignitz-Ruppin,,3
14,87.5,2,12.5,16,1,0,6.25,0.0,07233,Vulkaneifel,,2
27,90.0,3,10.0,30,7,4,23.33,57.14,07141,Rhein-Lahn-Kreis,,5
69,85.19,12,14.81,81,4,4,4.94,100.0,08416,Tübingen,,3
237,89.43,28,10.57,265,58,22,21.89,37.93,06412,"Frankfurt am Main, Stadt",,14
15,88.24,2,11.76,17,3,2,17.65,66.67,08336,Lörrach,,1
149,90.85,15,9.15,164,16,9,9.76,56.25,08311,"Freiburg im Breisgau, Stadtkreis",,4
96,93.2,7,6.8,103,13,8,12.62,61.54,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,3,0,20.0,0.0,16064,Unstrut-Hainich-Kreis,,3
23,79.31,6,20.69,29,4,1,13.79,25.0,03102,"Salzgitter, Stadt",,2
79,83.16,16,16.84,95,11,10,11.58,90.91,13003,Rostock,,2
70,85.37,12,14.63,82,16,12,19.51,75.0,05122,"Solingen, Klingenstadt",,3
27,84.38,5,15.63,32,7,2,21.88,28.57,06636,Werra-Meißner-Kreis,,3
11,55.0,9,45.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
51,83.61,10,16.39,61,4,2,6.56,50.0,08435,Bodenseekreis,,3
15,93.75,1,6.25,16,5,0,31.25,0.0,06439,Rheingau-Taunus-Kreis,,2
45,84.91,8,15.09,53,6,0,11.32,0.0,08315,Breisgau-Hochschwarzwald,,4
992,87.94,136,12.06,1128,200,139,17.73,69.5,11000,"Berlin, Stadt",,53
150,89.29,18,10.71,168,15,9,8.93,60.0,05911,"Bochum, Stadt",,6
22,84.62,4,15.38,26,7,4,26.92,57.14,15086,Jerichower Land,,2
10,55.56,8,44.44,18,1,0,5.56,0.0,09777,Ostallgäu,,3
9,52.94,8,47.06,17,0,0,0.0,0.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,0,0,0.0,0.0,09177,Erding,,1
23,67.65,11,32.35,34,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
55,85.94,9,14.06,64,9,3,14.06,33.33,03454,Emsland,,6
10,76.92,3,23.08,13,3,2,23.08,66.67,09185,Neuburg-Schrobenhausen,,2
21,87.5,3,12.5,24,1,1,4.17,100.0,01059,Schleswig-Flensburg,,1
12,85.71,2,14.29,14,1,1,7.14,100.0,08425,Alb-Donau-Kreis,,2
14,93.33,1,6.67,15,4,2,26.67,50.0,09762,Kaufbeuren,,1
59,86.76,9,13.24,68,6,4,8.82,66.67,12069,Potsdam-Mittelmark,,3
9,100.0,0,0.0,9,1,1,11.11,100.0,09679,"Würzburg, Landkreis",,1
26,100.0,0,0.0,26,2,1,7.69,50.0,09174,Dachau,,1
17,70.83,7,29.17,24,0,0,0.0,0.0,03256,Nienburg (Weser),,1
35,83.33,7,16.67,42,8,3,19.05,37.5,06431,Bergstraße,,5
45,80.36,11,19.64,56,9,3,16.07,33.33,07138,Neuwied,,6
75,79.79,19,20.21,94,10,3,10.64,30.0,07111,"Koblenz, kreisfreie Stadt",,4
6,85.71,1,14.29,7,0,0,0.0,0.0,03458,Oldenburg,,1
9,90.0,1,10.0,10,4,1,40.0,25.0,09371,Amberg-Sulzbach,,1
24,77.42,7,22.58,31,2,1,6.45,50.0,09163,"Rosenheim, Stadt",,1
22,70.97,9,29.03,31,3,0,9.68,0.0,05762,Höxter,,5
10,76.92,3,23.08,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
56,86.15,9,13.85,65,9,4,13.85,44.44,03254,Hildesheim,,5
11,78.57,3,21.43,14,4,1,28.57,25.0,09778,Unterallgäu,,2
130,82.8,27,17.2,157,6,5,3.82,83.33,06534,Marburg-Biedenkopf,,3
10,66.67,5,33.33,15,2,0,13.33,0.0,07235,Trier-Saarburg,,2
41,95.35,2,4.65,43,8,4,18.6,50.0,09563,"Fürth, Stadt",,1
18,75.0,6,25.0,24,7,4,29.17,57.14,07334,Germersheim,,2
85,85.0,15,15.0,100,28,16,28.0,57.14,14524,Zwickau,,5
143,90.51,15,9.49,158,27,14,17.09,51.85,14511,"Chemnitz, Stadt",,3
9,56.25,7,43.75,16,0,0,0.0,0.0,07140,Rhein-Hunsrück-Kreis,,2
88,95.65,4,4.35,92,4,4,4.35,100.0,08316,Emmendingen,,3
6,50.0,6,50.0,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
85,73.91,30,26.09,115,5,2,4.35,40.0,06635,Waldeck-Frankenberg,,7
110,86.61,17,13.39,127,23,15,18.11,65.22,03159,Göttingen,,7
42,89.36,5,10.64,47,11,3,23.4,27.27,08127,Schwäbisch Hall,,2
3,75.0,1,25.0,4,0,0,0.0,0.0,09565,Schwabach,,1
66,89.19,8,10.81,74,8,1,10.81,12.5,05974,Soest,,7
12,100.0,0,0.0,12,6,2,50.0,33.33,08211,"Baden-Baden, Stadtkreis",,1
52,67.53,25,32.47,77,7,3,9.09,42.86,08335,Konstanz,,6
13,86.67,2,13.33,15,2,1,13.33,50.0,15081,Altmarkkreis Salzwedel,,2
