BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
28,65.12,15,34.88,43,0,0,0.0,0.0,04012,"Bremerhaven, Stadt",,3
62,88.57,8,11.43,70,2,1,2.86,50.0,05382,Rhein-Sieg-Kreis,,5
32,88.89,4,11.11,36,0,0,0.0,0.0,01056,Pinneberg,,2
49,96.08,2,3.92,51,0,0,0.0,0.0,05316,"Leverkusen, Stadt",,3
45,90.0,5,10.0,50,0,0,0.0,0.0,12068,Ostprignitz-Ruppin,,3
13,81.25,3,18.75,16,1,1,6.25,100.0,07233,Vulkaneifel,,2
25,89.29,3,10.71,28,2,1,7.14,50.0,07141,Rhein-Lahn-Kreis,,5
68,95.77,3,4.23,71,2,2,2.82,100.0,08416,Tübingen,,3
217,84.44,40,15.56,257,9,3,3.5,33.33,06412,"Frankfurt am Main, Stadt",,14
15,100.0,0,0.0,15,0,0,0.0,0.0,08336,Lörrach,,1
156,83.87,30,16.13,186,1,1,0.54,100.0,08311,"Freiburg im Breisgau, Stadtkreis",,4
82,93.18,6,6.82,88,2,2,2.27,100.0,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,0,0,0.0,0.0,16064,Unstrut-Hainich-Kreis,,3
19,65.52,10,34.48,29,0,0,0.0,0.0,03102,"Salzgitter, Stadt",,2
79,85.87,13,14.13,92,0,0,0.0,0.0,13003,Rostock,,2
63,87.5,9,12.5,72,6,5,8.33,83.33,05122,"Solingen, Klingenstadt",,3
20,62.5,12,37.5,32,2,0,6.25,0.0,06636,Werra-Meißner-Kreis,,3
12,60.0,8,40.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
43,74.14,15,25.86,58,0,0,0.0,0.0,08435,Bodenseekreis,,3
12,75.0,4,25.0,16,0,0,0.0,0.0,06439,Rheingau-Taunus-Kreis,,2
23,79.31,6,20.69,29,0,0,0.0,0.0,08315,Breisgau-Hochschwarzwald,,3
891,83.82,172,16.18,1063,38,19,3.57,50.0,11000,"Berlin, Stadt",,53
146,87.95,20,12.05,166,6,1,3.61,16.67,05911,"Bochum, Stadt",,6
20,71.43,8,28.57,28,0,0,0.0,0.0,15086,Jerichower Land,,2
8,61.54,5,38.46,13,0,0,0.0,0.0,09777,Ostallgäu,,3
11,57.89,8,42.11,19,0,0,0.0,0.0,07332,Bad Dürkheim,,2
17,89.47,2,10.53,19,0,0,0.0,0.0,09177,Erding,,1
22,66.67,11,33.33,33,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
48,81.36,11,18.64,59,3,0,5.08,0.0,03454,Emsland,,6
12,85.71,2,14.29,14,0,0,0.0,0.0,09185,Neuburg-Schrobenhausen,,2
21,87.5,3,12.5,24,0,0,0.0,0.0,01059,Schleswig-Flensburg,,1
14,100.0,0,0.0,14,0,0,0.0,0.0,08425,Alb-Donau-Kreis,,2
12,85.71,2,14.29,14,1,0,7.14,0.0,09762,Kaufbeuren,,1
42,91.3,4,8.7,46,2,1,4.35,50.0,12069,Potsdam-Mittelmark,,2
7,77.78,2,22.22,9,0,0,0.0,0.0,09679,"Würzburg, Landkreis",,1
22,84.62,4,15.38,26,0,0,0.0,0.0,09174,Dachau,,1
11,45.83,13,54.17,24,0,0,0.0,0.0,03256,Nienburg (Weser),,1
31,73.81,11,26.19,42,4,3,9.52,75.0,06431,Bergstraße,,5
38,65.52,20,34.48,58,1,0,1.72,0.0,07138,Neuwied,,6
75,82.42,16,17.58,91,1,1,1.1,100.0,07111,"Koblenz, kreisfreie Stadt",,4
6,100.0,0,0.0,6,0,0,0.0,0.0,03458,Oldenburg,,1
7,70.0,3,30.0,10,0,0,0.0,0.0,09371,Amberg-Sulzbach,,1
27,96.43,1,3.57,28,0,0,0.0,0.0,09163,"Rosenheim, Stadt",,1
24,77.42,7,22.58,31,0,0,0.0,0.0,05762,Höxter,,5
10,76.92,3,23.08,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
44,66.67,22,33.33,66,0,0,0.0,0.0,03254,Hildesheim,,5
10,71.43,4,28.57,14,0,0,0.0,0.0,09778,Unterallgäu,,2
126,90.65,13,9.35,139,0,0,0.0,0.0,06534,Marburg-Biedenkopf,,3
7,43.75,9,56.25,16,0,0,0.0,0.0,07235,Trier-Saarburg,,2
33,97.06,1,2.94,34,0,0,0.0,0.0,09563,"Fürth, Stadt",,1
