BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
39,92.86,3,7.14,42,12,9,28.57,75.0,04012,"Bremerhaven, Stadt",,3
29,93.55,2,6.45,31,3,0,9.68,0.0,01056,Pinneberg,,2
66,90.41,7,9.59,73,22,11,30.14,50.0,05382,Rhein-Sieg-Kreis,,5
58,87.88,8,12.12,66,10,5,15.15,50.0,05316,"Leverkusen, Stadt",,3
49,84.48,9,15.52,58,14,7,24.14,50.0,12068,Ostprignitz-Ruppin,,3
11,68.75,5,31.25,16,3,1,18.75,33.33,07233,Vulkaneifel,,2
23,76.67,7,23.33,30,6,4,20.0,66.67,07141,Rhein-Lahn-Kreis,,5
65,91.55,6,8.45,71,12,11,16.9,91.67,08416,Tübingen,,3
240,90.57,25,9.43,265,84,31,31.7,36.9,06412,"Frankfurt am Main, Stadt",,14
10,58.82,7,41.18,17,2,1,11.76,50.0,08336,Lörrach,,1
160,83.33,32,16.67,192,27,14,14.06,51.85,08311,"Freiburg im Breisgau, Stadtkreis",,4
95,100.0,0,0.0,95,27,16,28.42,59.26,16053,"Jena, Stadt",,1
15,100.0,0,0.0,15,7,0,46.67,0.0,16064,Unstrut-Hainich-Kreis,,3
21,72.41,8,27.59,29,7,4,24.14,57.14,03102,"Salzgitter, Stadt",,2
77,82.8,16,17.2,93,13,2,13.98,15.38,13003,Rostock,,2
63,87.5,9,12.5,72,15,11,20.83,73.33,05122,"Solingen, Klingenstadt",,3
23,71.88,9,28.13,32,7,2,21.88,28.57,06636,Werra-Meißner-Kreis,,3
11,55.0,9,45.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
52,85.25,9,14.75,61,9,4,14.75,44.44,08435,Bodenseekreis,,3
10,62.5,6,37.5,16,3,1,18.75,33.33,06439,Rheingau-Taunus-Kreis,,2
46,86.79,7,13.21,53,10,2,18.87,20.0,08315,Breisgau-Hochschwarzwald,,4
1023,90.29,110,9.71,1133,303,207,26.74,68.32,11000,"Berlin, Stadt",,53
151,89.88,17,10.12,168,24,13,14.29,54.17,05911,"Bochum, Stadt",,6
24,92.31,2,7.69,26,9,7,34.62,77.78,15086,Jerichower Land,,2
12,66.67,6,33.33,18,5,3,27.78,60.0,09777,Ostallgäu,,3
10,90.91,1,9.09,11,4,2,36.36,50.0,07332,Bad Dürkheim,,2
17,89.47,2,10.53,19,2,0,10.53,0.0,09177,Erding,,1
24,70.59,10,29.41,34,5,1,14.71,20.0,06633,"Kassel, Landkreis",,4
48,78.69,13,21.31,61,12,6,19.67,50.0,03454,Emsland,,6
12,85.71,2,14.29,14,5,1,35.71,20.0,09185,Neuburg-Schrobenhausen,,2
21,87.5,3,12.5,24,0,0,0.0,0.0,01059,Schleswig-Flensburg,,1
12,80.0,3,20.0,15,3,1,20.0,33.33,08425,Alb-Donau-Kreis,,2
13,92.86,1,7.14,14,10,6,71.43,60.0,09762,Kaufbeuren,,1
61,92.42,5,7.58,66,8,6,12.12,75.0,12069,Potsdam-Mittelmark,,3
8,100.0,0,0.0,8,2,1,25.0,50.0,09679,"Würzburg, Landkreis",,1
24,92.31,2,7.69,26,4,3,15.38,75.0,09174,Dachau,,1
18,75.0,6,25.0,24,3,3,12.5,100.0,03256,Nienburg (Weser),,1
33,80.49,8,19.51,41,7,3,17.07,42.86,06431,Bergstraße,,5
68,74.73,23,25.27,91,16,9,17.58,56.25,07111,"Koblenz, kreisfreie Stadt",,4
36,66.67,18,33.33,54,9,4,16.67,44.44,07138,Neuwied,,6
8,100.0,0,0.0,8,2,1,25.0,50.0,03458,Oldenburg,,1
9,90.0,1,10.0,10,3,2,30.0,66.67,09371,Amberg-Sulzbach,,1
30,93.75,2,6.25,32,9,4,28.13,44.44,09163,"Rosenheim, Stadt",,1
21,67.74,10,32.26,31,3,1,9.68,33.33,05762,Höxter,,5
8,61.54,5,38.46,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
50,78.13,14,21.88,64,8,1,12.5,12.5,03254,Hildesheim,,5
12,85.71,2,14.29,14,4,0,28.57,0.0,09778,Unterallgäu,,2
124,82.12,27,17.88,151,13,5,8.61,38.46,06534,Marburg-Biedenkopf,,3
8,47.06,9,52.94,17,0,0,0.0,0.0,07235,Trier-Saarburg,,2
38,95.0,2,5.0,40,10,4,25.0,40.0,09563,"Fürth, Stadt",,1
17,73.91,6,26.09,23,6,5,26.09,83.33,07334,Germersheim,,2
91,91.0,9,9.0,100,44,27,44.0,61.36,14524,Zwickau,,5
140,88.61,18,11.39,158,44,29,27.85,65.91,14511,"Chemnitz, Stadt",,3
6,37.5,10,62.5,16,2,1,12.5,50.0,07140,Rhein-Hunsrück-Kreis,,2
89,96.74,3,3.26,92,9,8,9.78,88.89,08316,Emmendingen,,3
7,58.33,5,41.67,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
79,70.54,33,29.46,112,1,1,0.89,100.0,06635,Waldeck-Frankenberg,,7
114,82.01,25,17.99,139,27,19,19.42,70.37,03159,Göttingen,,7
35,85.37,6,14.63,41,15,7,36.59,46.67,08127,Schwäbisch Hall,,2
3,75.0,1,25.0,4,2,1,50.0,50.0,09565,Schwabach,,1
51,68.92,23,31.08,74,5,0,6.76,0.0,05974,Soest,,7
9,64.29,5,35.71,14,9,4,64.29,44.44,08211,"Baden-Baden, Stadtkreis",,1
58,79.45,15,20.55,73,12,1,16.44,8.33,08335,Konstanz,,6
11,78.57,3,21.43,14,2,1,14.29,50.0,15081,Altmarkkreis Salzwedel,,2
42,89.36,5,10.64,47,4,2,8.51,50.0,08125,"Heilbronn, Landkreis",,2
35,100.0,0,0.0,35,2,2,5.71,100.0,01001,"Flensburg, Stadt",,2
93,91.18,9,8.82,102,25,15,24.51,60.0,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
23,76.67,7,23.33,30,6,3,20.0,50.0,07143,Westerwaldkreis,,4
122,92.42,10,7.58,132,38,25,28.79,65.79,04011,"Bremen, Stadt",,9
150,81.08,35,18.92,185,23,14,12.43,60.87,10045,Saarpfalz-Kreis,,2
27,84.38,5,15.63,32,4,2,12.5,50.0,07133,Bad Kreuznach,,4
3,42.86,4,57.14,7,2,1,28.57,50.0,16065,Kyffhäuserkreis,,1
110,83.33,22,16.67,132,14,12,10.61,85.71,09663,"Würzburg, Stadt",,3
13,100.0,0,0.0,13,5,3,38.46,60.0,15083,Börde,,2
27,87.1,4,12.9,31,13,3,41.94,23.08,15084,Burgenlandkreis,,3
17,73.91,6,26.09,23,5,4,21.74,80.0,09571,"Ansbach, Landkreis",,3
7,87.5,1,12.5,8,0,0,0.0,0.0,16074,Saale-Holzland-Kreis,,1
23,88.46,3,11.54,26,2,1,7.69,50.0,10043,Neunkirchen,,3
17,80.95,4,19.05,21,4,3,19.05,75.0,09175,Ebersberg,,1
12,75.0,4,25.0,16,2,1,12.5,50.0,16055,"Weimar, Stadt",,1
66,81.48,15,18.52,81,18,7,22.22,38.89,08317,Ortenaukreis,,6
35,92.11,3,7.89,38,13,6,34.21,46.15,05378,Rheinisch-Bergischer Kreis,,4
15,78.95,4,21.05,19,3,1,15.79,33.33,07131,Ahrweiler,,2
62,69.66,27,30.34,89,6,5,6.74,83.33,01060,Segeberg,,4
14,87.5,2,12.5,16,2,2,12.5,100.0,03158,Wolfenbüttel,,1
21,95.45,1,4.55,22,2,1,9.09,50.0,03405,"Wilhelmshaven, Stadt",,1
3,50.0,3,50.0,6,1,0,16.67,0.0,16069,Hildburghausen,,1
126,93.33,9,6.67,135,20,5,14.81,25.0,09673,Rhön-Grabfeld,,1
21,87.5,3,12.5,24,8,4,33.33,50.0,09779,Donau-Ries,,3
10,83.33,2,16.67,12,6,6,50.0,100.0,16076,Greiz,,1
103,89.57,12,10.43,115,25,18,21.74,72.0,08421,"Ulm, Stadtkreis",,3
172,94.51,10,5.49,182,15,14,8.24,93.33,15003,"Magdeburg, Landeshauptstadt",,6
7,100.0,0,0.0,7,4,2,57.14,50.0,08126,Hohenlohekreis,,1
13,86.67,2,13.33,15,7,6,46.67,85.71,12053,"Frankfurt (Oder), Stadt",,1
16,84.21,3,15.79,19,3,2,15.79,66.67,12063,Havelland,,2
