BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
24,53.33,21,46.67,45,5,4,11.11,80.0,04012,"Bremerhaven, Stadt",,3
35,92.11,3,7.89,38,4,1,10.53,25.0,01056,Pinneberg,,2
66,90.41,7,9.59,73,15,8,20.55,53.33,05382,Rhein-Sieg-Kreis,,5
61,92.42,5,7.58,66,7,3,10.61,42.86,05316,"Leverkusen, Stadt",,3
42,75.0,14,25.0,56,9,6,16.07,66.67,12068,Ostprignitz-Ruppin,,3
14,87.5,2,12.5,16,4,2,25.0,50.0,07233,Vulkaneifel,,2
25,83.33,5,16.67,30,7,7,23.33,100.0,07141,Rhein-Lahn-Kreis,,5
68,81.93,15,18.07,83,7,7,8.43,100.0,08416,Tübingen,,3
230,87.45,33,12.55,263,51,26,19.39,50.98,06412,"Frankfurt am Main, Stadt",,14
10,58.82,7,41.18,17,2,1,11.76,50.0,08336,Lörrach,,1
142,85.54,24,14.46,166,15,10,9.04,66.67,08311,"Freiburg im Breisgau, Stadtkreis",,4
100,95.24,5,4.76,105,13,8,12.38,61.54,16053,"Jena, Stadt",,1
13,92.86,1,7.14,14,3,0,21.43,0.0,16064,Unstrut-Hainich-Kreis,,3
18,62.07,11,37.93,29,5,4,17.24,80.0,03102,"Salzgitter, Stadt",,2
74,82.22,16,17.78,90,3,3,3.33,100.0,13003,Rostock,,2
54,65.85,28,34.15,82,14,10,17.07,71.43,05122,"Solingen, Klingenstadt",,3
24,75.0,8,25.0,32,8,3,25.0,37.5,06636,Werra-Meißner-Kreis,,3
13,65.0,7,35.0,20,3,0,15.0,0.0,12071,Spree-Neiße,,3
50,81.97,11,18.03,61,2,2,3.28,100.0,08435,Bodenseekreis,,3
12,75.0,4,25.0,16,3,1,18.75,33.33,06439,Rheingau-Taunus-Kreis,,2
44,81.48,10,18.52,54,6,3,11.11,50.0,08315,Breisgau-Hochschwarzwald,,4
1006,87.94,138,12.06,1144,243,167,21.24,68.72,11000,"Berlin, Stadt",,53
155,90.64,16,9.36,171,20,9,11.7,45.0,05911,"Bochum, Stadt",,6
26,96.3,1,3.7,27,6,3,22.22,50.0,15086,Jerichower Land,,2
11,61.11,7,38.89,18,0,0,0.0,0.0,09777,Ostallgäu,,3
9,52.94,8,47.06,17,3,2,17.65,66.67,07332,Bad Dürkheim,,2
17,89.47,2,10.53,19,2,0,10.53,0.0,09177,Erding,,1
26,78.79,7,21.21,33,3,2,9.09,66.67,06633,"Kassel, Landkreis",,4
51,78.46,14,21.54,65,5,2,7.69,40.0,03454,Emsland,,6
12,85.71,2,14.29,14,1,0,7.14,0.0,09185,Neuburg-Schrobenhausen,,2
19,79.17,5,20.83,24,2,2,8.33,100.0,01059,Schleswig-Flensburg,,1
11,73.33,4,26.67,15,1,1,6.67,100.0,08425,Alb-Donau-Kreis,,2
14,100.0,0,0.0,14,3,2,21.43,66.67,09762,Kaufbeuren,,1
66,95.65,3,4.35,69,10,8,14.49,80.0,12069,Potsdam-Mittelmark,,3
6,100.0,0,0.0,6,3,1,50.0,33.33,09679,"Würzburg, Landkreis",,1
22,91.67,2,8.33,24,3,0,12.5,0.0,03256,Nienburg (Weser),,1
