BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
37,90.24,4,9.76,41,9,8,21.95,88.89,04012,"Bremerhaven, Stadt",,3
27,67.5,13,32.5,40,2,1,5.0,50.0,01056,Pinneberg,,2
59,79.73,15,20.27,74,10,8,13.51,80.0,05382,Rhein-Sieg-Kreis,,5
63,95.45,3,4.55,66,6,3,9.09,50.0,05316,"Leverkusen, Stadt",,3
40,71.43,16,28.57,56,4,2,7.14,50.0,12068,Ostprignitz-Ruppin,,3
12,75.0,4,25.0,16,1,0,6.25,0.0,07233,Vulkaneifel,,2
21,70.0,9,30.0,30,7,3,23.33,42.86,07141,Rhein-Lahn-Kreis,,5
228,87.02,34,12.98,262,44,23,16.79,52.27,06412,"Frankfurt am Main, Stadt",,14
73,87.95,10,12.05,83,2,2,2.41,100.0,08416,Tübingen,,3
13,76.47,4,23.53,17,3,0,17.65,0.0,08336,Lörrach,,1
147,89.63,17,10.37,164,16,9,9.76,56.25,08311,"Freiburg im Breisgau, Stadtkreis",,4
103,95.37,5,4.63,108,16,9,14.81,56.25,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,3,1,20.0,33.33,16064,Unstrut-Hainich-Kreis,,3
19,65.52,10,34.48,29,3,1,10.34,33.33,03102,"Salzgitter, Stadt",,2
79,86.81,12,13.19,91,6,5,6.59,83.33,13003,Rostock,,2
64,78.05,18,21.95,82,18,10,21.95,55.56,05122,"Solingen, Klingenstadt",,3
25,78.13,7,21.88,32,6,0,18.75,0.0,06636,Werra-Meißner-Kreis,,3
15,75.0,5,25.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
53,86.89,8,13.11,61,2,1,3.28,50.0,08435,Bodenseekreis,,3
13,81.25,3,18.75,16,5,1,31.25,20.0,06439,Rheingau-Taunus-Kreis,,2
43,81.13,10,18.87,53,6,1,11.32,16.67,08315,Breisgau-Hochschwarzwald,,4
1009,88.35,133,11.65,1142,199,137,17.43,68.84,11000,"Berlin, Stadt",,54
159,92.98,12,7.02,171,16,8,9.36,50.0,05911,"Bochum, Stadt",,6
17,65.38,9,34.62,26,7,4,26.92,57.14,15086,Jerichower Land,,2
11,61.11,7,38.89,18,0,0,0.0,0.0,09777,Ostallgäu,,3
12,70.59,5,29.41,17,1,0,5.88,0.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,4,3,21.05,75.0,09177,Erding,,1
27,79.41,7,20.59,34,1,0,2.94,0.0,06633,"Kassel, Landkreis",,4
47,73.44,17,26.56,64,7,4,10.94,57.14,03454,Emsland,,7
12,85.71,2,14.29,14,0,0,0.0,0.0,09185,Neuburg-Schrobenhausen,,2
