BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
33,78.57,9,21.43,42,8,3,19.05,37.5,04012,"Bremerhaven, Stadt",,3
29,93.55,2,6.45,31,4,1,12.9,25.0,01056,Pinneberg,,2
60,83.33,12,16.67,72,9,3,12.5,33.33,05382,Rhein-Sieg-Kreis,,5
64,96.97,2,3.03,66,6,4,9.09,66.67,05316,"Leverkusen, Stadt",,3
40,71.43,16,28.57,56,4,2,7.14,50.0,12068,Ostprignitz-Ruppin,,3
12,75.0,4,25.0,16,0,0,0.0,0.0,07233,Vulkaneifel,,2
24,80.0,6,20.0,30,7,3,23.33,42.86,07141,Rhein-Lahn-Kreis,,5
72,86.75,11,13.25,83,4,4,4.82,100.0,08416,Tübingen,,3
220,86.27,35,13.73,255,52,26,20.39,50.0,06412,"Frankfurt am Main, Stadt",,14
15,88.24,2,11.76,17,3,2,17.65,66.67,08336,Lörrach,,1
144,87.8,20,12.2,164,22,13,13.41,59.09,08311,"Freiburg im Breisgau, Stadtkreis",,4
103,96.26,4,3.74,107,14,9,13.08,64.29,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,1,0,6.67,0.0,16064,Unstrut-Hainich-Kreis,,3
20,68.97,9,31.03,29,3,0,10.34,0.0,03102,"Salzgitter, Stadt",,2
71,78.02,20,21.98,91,7,1,7.69,14.29,13003,Rostock,,2
67,85.9,11,14.1,78,14,10,17.95,71.43,05122,"Solingen, Klingenstadt",,3
24,75.0,8,25.0,32,7,2,21.88,28.57,06636,Werra-Meißner-Kreis,,3
16,80.0,4,20.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
52,85.25,9,14.75,61,2,2,3.28,100.0,08435,Bodenseekreis,,3
10,62.5,6,37.5,16,2,1,12.5,50.0,06439,Rheingau-Taunus-Kreis,,2
44,83.02,9,16.98,53,4,0,7.55,0.0,08315,Breisgau-Hochschwarzwald,,4
993,88.27,132,11.73,1125,201,147,17.87,73.13,11000,"Berlin, Stadt",,54
138,82.14,30,17.86,168,19,14,11.31,73.68,05911,"Bochum, Stadt",,6
24,100.0,0,0.0,24,3,3,12.5,100.0,15086,Jerichower Land,,2
14,77.78,4,22.22,18,0,0,0.0,0.0,09777,Ostallgäu,,3
10,58.82,7,41.18,17,2,1,11.76,50.0,07332,Bad Dürkheim,,2
17,89.47,2,10.53,19,4,2,21.05,50.0,09177,Erding,,1
25,73.53,9,26.47,34,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
43,67.19,21,32.81,64,8,4,12.5,50.0,03454,Emsland,,7
11,78.57,3,21.43,14,2,2,14.29,100.0,09185,Neuburg-Schrobenhausen,,2
21,87.5,3,12.5,24,1,0,4.17,0.0,01059,Schleswig-Flensburg,,1
10,66.67,5,33.33,15,1,0,6.67,0.0,08425,Alb-Donau-Kreis,,2
16,100.0,0,0.0,16,3,3,18.75,100.0,09762,Kaufbeuren,,1
61,91.04,6,8.96,67,6,3,8.96,50.0,12069,Potsdam-Mittelmark,,3
8,88.89,1,11.11,9,2,1,22.22,50.0,09679,"Würzburg, Landkreis",,1
26,100.0,0,0.0,26,3,1,11.54,33.33,09174,Dachau,,1
19,79.17,5,20.83,24,2,0,8.33,0.0,03256,Nienburg (Weser),,1
35,85.37,6,14.63,41,4,3,9.76,75.0,06431,Bergstraße,,5
41,75.93,13,24.07,54,9,5,16.67,55.56,07138,Neuwied,,6
61,66.3,31,33.7,92,5,1,5.43,20.0,07111,"Koblenz, kreisfreie Stadt",,4
3,30.0,7,70.0,10,0,0,0.0,0.0,03458,Oldenburg,,1
7,70.0,3,30.0,10,3,2,30.0,66.67,09371,Amberg-Sulzbach,,1
27,81.82,6,18.18,33,4,2,12.12,50.0,09163,"Rosenheim, Stadt",,1
29,93.55,2,6.45,31,2,2,6.45,100.0,05762,Höxter,,5
13,100.0,0,0.0,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
53,84.13,10,15.87,63,13,6,20.63,46.15,03254,Hildesheim,,5
9,64.29,5,35.71,14,1,0,7.14,0.0,09778,Unterallgäu,,2
132,83.54,26,16.46,158,6,3,3.8,50.0,06534,Marburg-Biedenkopf,,3
9,69.23,4,30.77,13,1,0,7.69,0.0,07235,Trier-Saarburg,,2
42,97.67,1,2.33,43,6,3,13.95,50.0,09563,"Fürth, Stadt",,1
15,62.5,9,37.5,24,4,3,16.67,75.0,07334,Germersheim,,2
72,80.9,17,19.1,89,17,11,19.1,64.71,14524,Zwickau,,5
140,88.61,18,11.39,158,16,8,10.13,50.0,14511,"Chemnitz, Stadt",,3
9,56.25,7,43.75,16,0,0,0.0,0.0,07140,Rhein-Hunsrück-Kreis,,2
90,97.83,2,2.17,92,10,7,10.87,70.0,08316,Emmendingen,,3
8,66.67,4,33.33,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
90,78.26,25,21.74,115,2,1,1.74,50.0,06635,Waldeck-Frankenberg,,7
107,79.26,28,20.74,135,15,10,11.11,66.67,03159,Göttingen,,7
35,77.78,10,22.22,45,9,2,20.0,22.22,08127,Schwäbisch Hall,,2
4,100.0,0,0.0,4,0,0,0.0,0.0,09565,Schwabach,,1
63,85.14,11,14.86,74,4,1,5.41,25.0,05974,Soest,,7
12,100.0,0,0.0,12,6,3,50.0,50.0,08211,"Baden-Baden, Stadtkreis",,1
58,75.32,19,24.68,77,9,3,11.69,33.33,08335,Konstanz,,6
11,78.57,3,21.43,14,2,2,14.29,100.0,15081,Altmarkkreis Salzwedel,,2
45,93.75,3,6.25,48,0,0,0.0,0.0,08125,"Heilbronn, Landkreis",,2
86,81.9,19,18.1,105,8,6,7.62,75.0,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
36,90.0,4,10.0,40,5,4,12.5,80.0,01001,"Flensburg, Stadt",,2
27,87.1,4,12.9,31,3,0,9.68,0.0,07143,Westerwaldkreis,,4
123,90.44,13,9.56,136,28,13,20.59,46.43,04011,"Bremen, Stadt",,9
150,82.42,32,17.58,182,16,11,8.79,68.75,10045,Saarpfalz-Kreis,,2
27,87.1,4,12.9,31,3,0,9.68,0.0,07133,Bad Kreuznach,,4
9,100.0,0,0.0,9,4,1,44.44,25.0,16065,Kyffhäuserkreis,,1
114,81.43,26,18.57,140,10,6,7.14,60.0,09663,"Würzburg, Stadt",,3
13,92.86,1,7.14,14,4,3,28.57,75.0,15083,Börde,,2
31,86.11,5,13.89,36,6,1,16.67,16.67,15084,Burgenlandkreis,,3
13,56.52,10,43.48,23,1,0,4.35,0.0,09571,"Ansbach, Landkreis",,3
7,87.5,1,12.5,8,1,1,12.5,100.0,16074,Saale-Holzland-Kreis,,1
16,61.54,10,38.46,26,4,1,15.38,25.0,10043,Neunkirchen,,3
18,85.71,3,14.29,21,3,3,14.29,100.0,09175,Ebersberg,,1
14,87.5,2,12.5,16,1,0,6.25,0.0,16055,"Weimar, Stadt",,1
29,67.44,14,32.56,43,6,2,13.95,33.33,05378,Rheinisch-Bergischer Kreis,,4
57,75.0,19,25.0,76,7,1,9.21,14.29,08317,Ortenaukreis,,6
16,84.21,3,15.79,19,3,1,15.79,33.33,07131,Ahrweiler,,2
