BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
32,82.05,7,17.95,39,1,1,2.56,100.0,04012,"Bremerhaven, Stadt",,3
66,86.84,10,13.16,76,4,3,5.26,75.0,05382,Rhein-Sieg-Kreis,,5
33,97.06,1,2.94,34,0,0,0.0,0.0,01056,Pinneberg,,2
48,88.89,6,11.11,54,1,0,1.85,0.0,05316,"Leverkusen, Stadt",,3
42,84.0,8,16.0,50,1,1,2.0,100.0,12068,Ostprignitz-Ruppin,,3
14,87.5,2,12.5,16,0,0,0.0,0.0,07233,Vulkaneifel,,2
23,76.67,7,23.33,30,5,4,16.67,80.0,07141,Rhein-Lahn-Kreis,,5
71,97.26,2,2.74,73,11,11,15.07,100.0,08416,Tübingen,,3
231,86.84,35,13.16,266,22,10,8.27,45.45,06412,"Frankfurt am Main, Stadt",,14
12,100.0,0,0.0,12,2,1,16.67,50.0,08336,Lörrach,,1
85,90.43,9,9.57,94,9,9,9.57,100.0,16053,"Jena, Stadt",,1
155,82.45,33,17.55,188,17,13,9.04,76.47,08311,"Freiburg im Breisgau, Stadtkreis",,4
14,93.33,1,6.67,15,0,0,0.0,0.0,16064,Unstrut-Hainich-Kreis,,3
24,82.76,5,17.24,29,0,0,0.0,0.0,03102,"Salzgitter, Stadt",,2
81,87.1,12,12.9,93,5,5,5.38,100.0,13003,Rostock,,2
60,83.33,12,16.67,72,7,6,9.72,85.71,05122,"Solingen, Klingenstadt",,3
25,78.13,7,21.88,32,1,1,3.13,100.0,06636,Werra-Meißner-Kreis,,3
11,55.0,9,45.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
49,80.33,12,19.67,61,3,3,4.92,100.0,08435,Bodenseekreis,,3
12,85.71,2,14.29,14,2,1,14.29,50.0,06439,Rheingau-Taunus-Kreis,,2
25,86.21,4,13.79,29,0,0,0.0,0.0,08315,Breisgau-Hochschwarzwald,,3
945,86.14,152,13.86,1097,92,75,8.39,81.52,11000,"Berlin, Stadt",,53
151,87.79,21,12.21,172,9,6,5.23,66.67,05911,"Bochum, Stadt",,6
20,83.33,4,16.67,24,2,1,8.33,50.0,15086,Jerichower Land,,2
12,70.59,5,29.41,17,1,0,5.88,0.0,09777,Ostallgäu,,3
10,71.43,4,28.57,14,0,0,0.0,0.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,1,0,5.26,0.0,09177,Erding,,1
26,83.87,5,16.13,31,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
