BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
36,83.72,7,16.28,43,7,6,16.28,85.71,04012,"Bremerhaven, Stadt",,3
69,90.79,7,9.21,76,19,11,25.0,57.89,05382,Rhein-Sieg-Kreis,,5
35,94.59,2,5.41,37,3,0,8.11,0.0,01056,Pinneberg,,2
66,100.0,0,0.0,66,17,7,25.76,41.18,05316,"Leverkusen, Stadt",,3
46,88.46,6,11.54,52,12,7,23.08,58.33,12068,Ostprignitz-Ruppin,,3
12,75.0,4,25.0,16,1,0,6.25,0.0,07233,Vulkaneifel,,2
26,86.67,4,13.33,30,6,5,20.0,83.33,07141,Rhein-Lahn-Kreis,,5
72,93.51,5,6.49,77,17,16,22.08,94.12,08416,Tübingen,,3
246,89.45,29,10.55,275,81,33,29.45,40.74,06412,"Frankfurt am Main, Stadt",,14
17,94.44,1,5.56,18,3,2,16.67,66.67,08336,Lörrach,,1
86,90.53,9,9.47,95,24,13,25.26,54.17,16053,"Jena, Stadt",,1
156,82.11,34,17.89,190,26,18,13.68,69.23,08311,"Freiburg im Breisgau, Stadtkreis",,4
15,100.0,0,0.0,15,5,0,33.33,0.0,16064,Unstrut-Hainich-Kreis,,3
21,72.41,8,27.59,29,9,7,31.03,77.78,03102,"Salzgitter, Stadt",,2
81,87.1,12,12.9,93,13,8,13.98,61.54,13003,Rostock,,2
62,81.58,14,18.42,76,19,13,25.0,68.42,05122,"Solingen, Klingenstadt",,3
24,75.0,8,25.0,32,5,1,15.63,20.0,06636,Werra-Meißner-Kreis,,3
13,65.0,7,35.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
52,85.25,9,14.75,61,5,1,8.2,20.0,08435,Bodenseekreis,,3
12,75.0,4,25.0,16,4,2,25.0,50.0,06439,Rheingau-Taunus-Kreis,,2
27,93.1,2,6.9,29,4,0,13.79,0.0,08315,Breisgau-Hochschwarzwald,,3
1040,91.39,98,8.61,1138,318,214,27.94,67.3,11000,"Berlin, Stadt",,53
150,89.29,18,10.71,168,22,10,13.1,45.45,05911,"Bochum, Stadt",,6
26,100.0,0,0.0,26,4,2,15.38,50.0,15086,Jerichower Land,,2
15,83.33,3,16.67,18,6,1,33.33,16.67,09777,Ostallgäu,,3
10,66.67,5,33.33,15,4,1,26.67,25.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,5,3,26.32,60.0,09177,Erding,,1
25,69.44,11,30.56,36,4,2,11.11,50.0,06633,"Kassel, Landkreis",,4
48,73.85,17,26.15,65,12,6,18.46,50.0,03454,Emsland,,6
11,78.57,3,21.43,14,3,2,21.43,66.67,09185,Neuburg-Schrobenhausen,,2
21,87.5,3,12.5,24,1,0,4.17,0.0,01059,Schleswig-Flensburg,,1
13,92.86,1,7.14,14,6,3,42.86,50.0,08425,Alb-Donau-Kreis,,2
14,87.5,2,12.5,16,5,4,31.25,80.0,09762,Kaufbeuren,,1
63,95.45,3,4.55,66,8,6,12.12,75.0,12069,Potsdam-Mittelmark,,3
7,87.5,1,12.5,8,1,0,12.5,0.0,09679,"Würzburg, Landkreis",,1
18,75.0,6,25.0,24,1,1,4.17,100.0,03256,Nienburg (Weser),,1
28,100.0,0,0.0,28,6,2,21.43,33.33,09174,Dachau,,1
35,83.33,7,16.67,42,10,1,23.81,10.0,06431,Bergstraße,,5
74,79.57,19,20.43,93,14,6,15.05,42.86,07111,"Koblenz, kreisfreie Stadt",,4
38,70.37,16,29.63,54,13,4,24.07,30.77,07138,Neuwied,,6
8,100.0,0,0.0,8,4,1,50.0,25.0,03458,Oldenburg,,1
9,90.0,1,10.0,10,3,2,30.0,66.67,09371,Amberg-Sulzbach,,1
29,90.63,3,9.38,32,10,3,31.25,30.0,09163,"Rosenheim, Stadt",,1
25,80.65,6,19.35,31,0,0,0.0,0.0,05762,Höxter,,5
51,77.27,15,22.73,66,7,2,10.61,28.57,03254,Hildesheim,,5
11,91.67,1,8.33,12,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
13,92.86,1,7.14,14,6,2,42.86,33.33,09778,Unterallgäu,,2
137,90.73,14,9.27,151,18,10,11.92,55.56,06534,Marburg-Biedenkopf,,3
13,76.47,4,23.53,17,1,1,5.88,100.0,07235,Trier-Saarburg,,2
38,97.44,1,2.56,39,11,3,28.21,27.27,09563,"Fürth, Stadt",,1
19,90.48,2,9.52,21,6,5,28.57,83.33,07334,Germersheim,,2
88,88.0,12,12.0,100,39,23,39.0,58.97,14524,Zwickau,,5
147,93.04,11,6.96,158,44,28,27.85,63.64,14511,"Chemnitz, Stadt",,3
