BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
42,97.67,1,2.33,43,8,5,18.6,62.5,04012,"Bremerhaven, Stadt",,3
63,86.3,10,13.7,73,14,7,19.18,50.0,05382,Rhein-Sieg-Kreis,,5
38,95.0,2,5.0,40,2,0,5.0,0.0,01056,Pinneberg,,2
63,95.45,3,4.55,66,7,2,10.61,28.57,05316,"Leverkusen, Stadt",,3
50,87.72,7,12.28,57,6,4,10.53,66.67,12068,Ostprignitz-Ruppin,,3
15,93.75,1,6.25,16,4,3,25.0,75.0,07233,Vulkaneifel,,2
24,80.0,6,20.0,30,7,7,23.33,100.0,07141,Rhein-Lahn-Kreis,,5
76,91.57,7,8.43,83,7,7,8.43,100.0,08416,Tübingen,,3
229,85.77,38,14.23,267,48,23,17.98,47.92,06412,"Frankfurt am Main, Stadt",,14
15,88.24,2,11.76,17,2,1,11.76,50.0,08336,Lörrach,,1
144,86.75,22,13.25,166,13,11,7.83,84.62,08311,"Freiburg im Breisgau, Stadtkreis",,4
96,91.43,9,8.57,105,15,10,14.29,66.67,16053,"Jena, Stadt",,1
15,100.0,0,0.0,15,4,0,26.67,0.0,16064,Unstrut-Hainich-Kreis,,3
20,68.97,9,31.03,29,4,2,13.79,50.0,03102,"Salzgitter, Stadt",,2
79,86.81,12,13.19,91,3,3,3.3,100.0,13003,Rostock,,2
63,76.83,19,23.17,82,14,6,17.07,42.86,05122,"Solingen, Klingenstadt",,3
23,71.88,9,28.13,32,5,0,15.63,0.0,06636,Werra-Meißner-Kreis,,3
15,75.0,5,25.0,20,3,0,15.0,0.0,12071,Spree-Neiße,,3
51,83.61,10,16.39,61,2,1,3.28,50.0,08435,Bodenseekreis,,3
11,68.75,5,31.25,16,2,1,12.5,50.0,06439,Rheingau-Taunus-Kreis,,2
43,81.13,10,18.87,53,5,1,9.43,20.0,08315,Breisgau-Hochschwarzwald,,4
1006,87.78,140,12.22,1146,222,161,19.37,72.52,11000,"Berlin, Stadt",,53
155,90.64,16,9.36,171,19,10,11.11,52.63,05911,"Bochum, Stadt",,6
23,92.0,2,8.0,25,4,2,16.0,50.0,15086,Jerichower Land,,2
13,65.0,7,35.0,20,0,0,0.0,0.0,09777,Ostallgäu,,3
13,68.42,6,31.58,19,1,1,5.26,100.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,2,1,10.53,50.0,09177,Erding,,1
26,78.79,7,21.21,33,3,2,9.09,66.67,06633,"Kassel, Landkreis",,4
