BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
37,90.24,4,9.76,41,12,9,29.27,75.0,04012,"Bremerhaven, Stadt",,3
36,100.0,0,0.0,36,4,0,11.11,0.0,01056,Pinneberg,,2
65,89.04,8,10.96,73,14,12,19.18,85.71,05382,Rhein-Sieg-Kreis,,5
57,86.36,9,13.64,66,11,6,16.67,54.55,05316,"Leverkusen, Stadt",,3
49,83.05,10,16.95,59,12,7,20.34,58.33,12068,Ostprignitz-Ruppin,,3
11,68.75,5,31.25,16,2,1,12.5,50.0,07233,Vulkaneifel,,2
25,83.33,5,16.67,30,6,2,20.0,33.33,07141,Rhein-Lahn-Kreis,,5
67,94.37,4,5.63,71,9,9,12.68,100.0,08416,Tübingen,,3
231,89.53,27,10.47,258,84,27,32.56,32.14,06412,"Frankfurt am Main, Stadt",,14
13,86.67,2,13.33,15,4,2,26.67,50.0,08336,Lörrach,,1
160,87.43,23,12.57,183,32,15,17.49,46.88,08311,"Freiburg im Breisgau, Stadtkreis",,4
93,97.89,2,2.11,95,24,14,25.26,58.33,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,5,0,33.33,0.0,16064,Unstrut-Hainich-Kreis,,3
24,82.76,5,17.24,29,8,5,27.59,62.5,03102,"Salzgitter, Stadt",,2
79,84.04,15,15.96,94,10,8,10.64,80.0,13003,Rostock,,2
60,83.33,12,16.67,72,14,10,19.44,71.43,05122,"Solingen, Klingenstadt",,3
23,71.88,9,28.13,32,5,2,15.63,40.0,06636,Werra-Meißner-Kreis,,3
14,70.0,6,30.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
53,86.89,8,13.11,61,8,4,13.11,50.0,08435,Bodenseekreis,,3
11,68.75,5,31.25,16,3,1,18.75,33.33,06439,Rheingau-Taunus-Kreis,,2
45,84.91,8,15.09,53,11,1,20.75,9.09,08315,Breisgau-Hochschwarzwald,,4
1036,91.76,93,8.24,1129,288,198,25.51,68.75,11000,"Berlin, Stadt",,53
154,91.67,14,8.33,168,25,11,14.88,44.0,05911,"Bochum, Stadt",,6
25,96.15,1,3.85,26,9,7,34.62,77.78,15086,Jerichower Land,,2
16,88.89,2,11.11,18,6,2,33.33,33.33,09777,Ostallgäu,,3
11,91.67,1,8.33,12,3,2,25.0,66.67,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,2,1,10.53,50.0,09177,Erding,,1
24,70.59,10,29.41,34,3,1,8.82,33.33,06633,"Kassel, Landkreis",,4
54,85.71,9,14.29,63,12,6,19.05,50.0,03454,Emsland,,6
8,61.54,5,38.46,13,4,0,30.77,0.0,09185,Neuburg-Schrobenhausen,,2
20,83.33,4,16.67,24,1,1,4.17,100.0,01059,Schleswig-Flensburg,,1
15,93.75,1,6.25,16,4,1,25.0,25.0,08425,Alb-Donau-Kreis,,2
14,87.5,2,12.5,16,9,5,56.25,55.56,09762,Kaufbeuren,,1
61,92.42,5,7.58,66,8,6,12.12,75.0,12069,Potsdam-Mittelmark,,3
8,88.89,1,11.11,9,1,1,11.11,100.0,09679,"Würzburg, Landkreis",,1
18,75.0,6,25.0,24,2,1,8.33,50.0,03256,Nienburg (Weser),,1
26,100.0,0,0.0,26,4,3,15.38,75.0,09174,Dachau,,1
38,90.48,4,9.52,42,9,5,21.43,55.56,06431,Bergstraße,,5
75,79.79,19,20.21,94,16,8,17.02,50.0,07111,"Koblenz, kreisfreie Stadt",,4
34,62.96,20,37.04,54,10,6,18.52,60.0,07138,Neuwied,,6
8,100.0,0,0.0,8,1,1,12.5,100.0,03458,Oldenburg,,1
9,90.0,1,10.0,10,2,2,20.0,100.0,09371,Amberg-Sulzbach,,1
29,93.55,2,6.45,31,7,4,22.58,57.14,09163,"Rosenheim, Stadt",,1
25,80.65,6,19.35,31,4,0,12.9,0.0,05762,Höxter,,5
49,74.24,17,25.76,66,6,1,9.09,16.67,03254,Hildesheim,,5
8,61.54,5,38.46,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
12,85.71,2,14.29,14,3,0,21.43,0.0,09778,Unterallgäu,,2
125,82.78,26,17.22,151,9,3,5.96,33.33,06534,Marburg-Biedenkopf,,3
11,64.71,6,35.29,17,0,0,0.0,0.0,07235,Trier-Saarburg,,2
38,95.0,2,5.0,40,10,4,25.0,40.0,09563,"Fürth, Stadt",,1
19,82.61,4,17.39,23,8,5,34.78,62.5,07334,Germersheim,,2
89,89.0,11,11.0,100,42,24,42.0,57.14,14524,Zwickau,,5
151,95.57,7,4.43,158,40,23,25.32,57.5,14511,"Chemnitz, Stadt",,3
