BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
32,74.42,11,25.58,43,9,4,20.93,44.44,04012,"Bremerhaven, Stadt",,3
33,89.19,4,10.81,37,3,1,8.11,33.33,01056,Pinneberg,,2
60,84.51,11,15.49,71,10,4,14.08,40.0,05382,Rhein-Sieg-Kreis,,5
64,96.97,2,3.03,66,7,5,10.61,71.43,05316,"Leverkusen, Stadt",,3
41,73.21,15,26.79,56,3,2,5.36,66.67,12068,Ostprignitz-Ruppin,,3
12,75.0,4,25.0,16,0,0,0.0,0.0,07233,Vulkaneifel,,2
25,83.33,5,16.67,30,7,3,23.33,42.86,07141,Rhein-Lahn-Kreis,,5
71,85.54,12,14.46,83,4,4,4.82,100.0,08416,Tübingen,,3
223,87.8,31,12.2,254,54,26,21.26,48.15,06412,"Frankfurt am Main, Stadt",,14
12,70.59,5,29.41,17,4,3,23.53,75.0,08336,Lörrach,,1
91,86.67,14,13.33,105,13,8,12.38,61.54,16053,"Jena, Stadt",,1
141,85.98,23,14.02,164,22,13,13.41,59.09,08311,"Freiburg im Breisgau, Stadtkreis",,4
14,93.33,1,6.67,15,2,0,13.33,0.0,16064,Unstrut-Hainich-Kreis,,3
20,68.97,9,31.03,29,3,0,10.34,0.0,03102,"Salzgitter, Stadt",,2
71,75.53,23,24.47,94,6,4,6.38,66.67,13003,Rostock,,2
61,78.21,17,21.79,78,15,9,19.23,60.0,05122,"Solingen, Klingenstadt",,3
26,81.25,6,18.75,32,7,2,21.88,28.57,06636,Werra-Meißner-Kreis,,3
17,85.0,3,15.0,20,1,0,5.0,0.0,12071,Spree-Neiße,,3
50,81.97,11,18.03,61,2,2,3.28,100.0,08435,Bodenseekreis,,3
11,68.75,5,31.25,16,4,1,25.0,25.0,06439,Rheingau-Taunus-Kreis,,2
40,76.92,12,23.08,52,4,0,7.69,0.0,08315,Breisgau-Hochschwarzwald,,4
999,88.8,126,11.2,1125,191,141,16.98,73.82,11000,"Berlin, Stadt",,54
145,86.31,23,13.69,168,17,13,10.12,76.47,05911,"Bochum, Stadt",,6
18,72.0,7,28.0,25,4,3,16.0,75.0,15086,Jerichower Land,,2
12,66.67,6,33.33,18,0,0,0.0,0.0,09777,Ostallgäu,,3
8,47.06,9,52.94,17,3,1,17.65,33.33,07332,Bad Dürkheim,,2
15,78.95,4,21.05,19,2,1,10.53,50.0,09177,Erding,,1
25,73.53,9,26.47,34,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
44,67.69,21,32.31,65,9,6,13.85,66.67,03454,Emsland,,7
10,71.43,4,28.57,14,1,1,7.14,100.0,09185,Neuburg-Schrobenhausen,,2
22,91.67,2,8.33,24,1,0,4.17,0.0,01059,Schleswig-Flensburg,,1
10,66.67,5,33.33,15,2,0,13.33,0.0,08425,Alb-Donau-Kreis,,2
16,100.0,0,0.0,16,3,2,18.75,66.67,09762,Kaufbeuren,,1
61,91.04,6,8.96,67,6,3,8.96,50.0,12069,Potsdam-Mittelmark,,3
7,87.5,1,12.5,8,2,1,25.0,50.0,09679,"Würzburg, Landkreis",,1
22,91.67,2,8.33,24,2,0,8.33,0.0,03256,Nienburg (Weser),,1
24,92.31,2,7.69,26,2,0,7.69,0.0,09174,Dachau,,1
31,73.81,11,26.19,42,6,3,14.29,50.0,06431,Bergstraße,,5
57,60.0,38,40.0,95,4,0,4.21,0.0,07111,"Koblenz, kreisfreie Stadt",,4
38,70.37,16,29.63,54,10,6,18.52,60.0,07138,Neuwied,,6
3,30.0,7,70.0,10,0,0,0.0,0.0,03458,Oldenburg,,1
8,80.0,2,20.0,10,3,2,30.0,66.67,09371,Amberg-Sulzbach,,1
26,83.87,5,16.13,31,3,2,9.68,66.67,09163,"Rosenheim, Stadt",,1
25,80.65,6,19.35,31,3,3,9.68,100.0,05762,Höxter,,5
53,82.81,11,17.19,64,13,6,20.31,46.15,03254,Hildesheim,,5
12,92.31,1,7.69,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
11,78.57,3,21.43,14,1,0,7.14,0.0,09778,Unterallgäu,,2
138,87.34,20,12.66,158,6,4,3.8,66.67,06534,Marburg-Biedenkopf,,3
5,33.33,10,66.67,15,1,0,6.67,0.0,07235,Trier-Saarburg,,2
43,100.0,0,0.0,43,7,3,16.28,42.86,09563,"Fürth, Stadt",,1
15,62.5,9,37.5,24,4,3,16.67,75.0,07334,Germersheim,,2
72,80.9,17,19.1,89,16,11,17.98,68.75,14524,Zwickau,,5
141,89.24,17,10.76,158,15,7,9.49,46.67,14511,"Chemnitz, Stadt",,3
7,43.75,9,56.25,16,0,0,0.0,0.0,07140,Rhein-Hunsrück-Kreis,,2
90,97.83,2,2.17,92,10,7,10.87,70.0,08316,Emmendingen,,3
8,66.67,4,33.33,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
93,80.87,22,19.13,115,7,3,6.09,42.86,06635,Waldeck-Frankenberg,,7
114,83.82,22,16.18,136,15,11,11.03,73.33,03159,Göttingen,,7
42,89.36,5,10.64,47,9,2,19.15,22.22,08127,Schwäbisch Hall,,2
3,75.0,1,25.0,4,0,0,0.0,0.0,09565,Schwabach,,1
67,90.54,7,9.46,74,4,1,5.41,25.0,05974,Soest,,7
10,83.33,2,16.67,12,5,3,41.67,60.0,08211,"Baden-Baden, Stadtkreis",,1
57,74.03,20,25.97,77,10,3,12.99,30.0,08335,Konstanz,,6
11,78.57,3,21.43,14,2,2,14.29,100.0,15081,Altmarkkreis Salzwedel,,2
45,88.24,6,11.76,51,0,0,0.0,0.0,08125,"Heilbronn, Landkreis",,2
91,86.67,14,13.33,105,10,5,9.52,50.0,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
38,95.0,2,5.0,40,5,4,12.5,80.0,01001,"Flensburg, Stadt",,2
22,70.97,9,29.03,31,3,1,9.68,33.33,07143,Westerwaldkreis,,4
142,93.42,10,6.58,152,29,14,19.08,48.28,04011,"Bremen, Stadt",,9
156,85.71,26,14.29,182,14,8,7.69,57.14,10045,Saarpfalz-Kreis,,2
27,77.14,8,22.86,35,2,0,5.71,0.0,07133,Bad Kreuznach,,4
4,57.14,3,42.86,7,2,0,28.57,0.0,16065,Kyffhäuserkreis,,1
106,73.61,38,26.39,144,9,6,6.25,66.67,09663,"Würzburg, Stadt",,3
14,100.0,0,0.0,14,4,3,28.57,75.0,15083,Börde,,2
28,87.5,4,12.5,32,7,1,21.88,14.29,15084,Burgenlandkreis,,3
12,52.17,11,47.83,23,1,0,4.35,0.0,09571,"Ansbach, Landkreis",,3
8,100.0,0,0.0,8,1,1,12.5,100.0,16074,Saale-Holzland-Kreis,,1
19,73.08,7,26.92,26,5,1,19.23,20.0,10043,Neunkirchen,,3
20,95.24,1,4.76,21,2,2,9.52,100.0,09175,Ebersberg,,1
