BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
31,72.09,12,27.91,43,0,0,0.0,0.0,04012,"Bremerhaven, Stadt",,3
62,84.93,11,15.07,73,1,0,1.37,0.0,05382,Rhein-Sieg-Kreis,,5
31,83.78,6,16.22,37,1,0,2.7,0.0,01056,Pinneberg,,2
53,98.15,1,1.85,54,0,0,0.0,0.0,05316,"Leverkusen, Stadt",,3
47,97.92,1,2.08,48,0,0,0.0,0.0,12068,Ostprignitz-Ruppin,,3
13,86.67,2,13.33,15,0,0,0.0,0.0,07233,Vulkaneifel,,2
26,86.67,4,13.33,30,3,1,10.0,33.33,07141,Rhein-Lahn-Kreis,,5
71,94.67,4,5.33,75,10,8,13.33,80.0,08416,Tübingen,,3
231,86.19,37,13.81,268,13,8,4.85,61.54,06412,"Frankfurt am Main, Stadt",,14
15,100.0,0,0.0,15,0,0,0.0,0.0,08336,Lörrach,,1
149,79.26,39,20.74,188,11,8,5.85,72.73,08311,"Freiburg im Breisgau, Stadtkreis",,4
90,100.0,0,0.0,90,8,8,8.89,100.0,16053,"Jena, Stadt",,1
15,100.0,0,0.0,15,0,0,0.0,0.0,16064,Unstrut-Hainich-Kreis,,3
20,68.97,9,31.03,29,0,0,0.0,0.0,03102,"Salzgitter, Stadt",,2
78,84.78,14,15.22,92,4,4,4.35,100.0,13003,Rostock,,2
65,89.04,8,10.96,73,8,6,10.96,75.0,05122,"Solingen, Klingenstadt",,3
25,78.13,7,21.88,32,0,0,0.0,0.0,06636,Werra-Meißner-Kreis,,3
14,70.0,6,30.0,20,1,0,5.0,0.0,12071,Spree-Neiße,,3
49,80.33,12,19.67,61,0,0,0.0,0.0,08435,Bodenseekreis,,3
12,80.0,3,20.0,15,0,0,0.0,0.0,06439,Rheingau-Taunus-Kreis,,2
26,86.67,4,13.33,30,0,0,0.0,0.0,08315,Breisgau-Hochschwarzwald,,3
955,87.14,141,12.86,1096,57,46,5.2,80.7,11000,"Berlin, Stadt",,53
154,89.53,18,10.47,172,5,3,2.91,60.0,05911,"Bochum, Stadt",,6
22,78.57,6,21.43,28,2,1,7.14,50.0,15086,Jerichower Land,,2
12,70.59,5,29.41,17,0,0,0.0,0.0,09777,Ostallgäu,,3
9,50.0,9,50.0,18,0,0,0.0,0.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,0,0,0.0,0.0,09177,Erding,,1
23,69.7,10,30.3,33,1,1,3.03,100.0,06633,"Kassel, Landkreis",,4
48,72.73,18,27.27,66,0,0,0.0,0.0,03454,Emsland,,6
10,71.43,4,28.57,14,0,0,0.0,0.0,09185,Neuburg-Schrobenhausen,,2
20,83.33,4,16.67,24,0,0,0.0,0.0,01059,Schleswig-Flensburg,,1
13,72.22,5,27.78,18,0,0,0.0,0.0,08425,Alb-Donau-Kreis,,2
11,78.57,3,21.43,14,1,1,7.14,100.0,09762,Kaufbeuren,,1
43,93.48,3,6.52,46,0,0,0.0,0.0,12069,Potsdam-Mittelmark,,2
6,60.0,4,40.0,10,0,0,0.0,0.0,09679,"Würzburg, Landkreis",,1
27,100.0,0,0.0,27,0,0,0.0,0.0,09174,Dachau,,1
17,85.0,3,15.0,20,0,0,0.0,0.0,03256,Nienburg (Weser),,1
30,71.43,12,28.57,42,0,0,0.0,0.0,06431,Bergstraße,,5
69,79.31,18,20.69,87,0,0,0.0,0.0,07111,"Koblenz, kreisfreie Stadt",,4
39,67.24,19,32.76,58,0,0,0.0,0.0,07138,Neuwied,,6
9,90.0,1,10.0,10,0,0,0.0,0.0,03458,Oldenburg,,1
7,70.0,3,30.0,10,1,0,10.0,0.0,09371,Amberg-Sulzbach,,1
26,81.25,6,18.75,32,1,1,3.13,100.0,09163,"Rosenheim, Stadt",,1
26,83.87,5,16.13,31,0,0,0.0,0.0,05762,Höxter,,5
7,53.85,6,46.15,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
50,78.13,14,21.88,64,2,0,3.13,0.0,03254,Hildesheim,,5
13,92.86,1,7.14,14,1,0,7.14,0.0,09778,Unterallgäu,,2
133,89.26,16,10.74,149,0,0,0.0,0.0,06534,Marburg-Biedenkopf,,3
9,56.25,7,43.75,16,0,0,0.0,0.0,07235,Trier-Saarburg,,2
37,97.37,1,2.63,38,1,1,2.63,100.0,09563,"Fürth, Stadt",,1
12,57.14,9,42.86,21,0,0,0.0,0.0,07334,Germersheim,,2
83,83.0,17,17.0,100,1,1,1.0,100.0,14524,Zwickau,,5
145,93.55,10,6.45,155,7,5,4.52,71.43,14511,"Chemnitz, Stadt",,3
13,81.25,3,18.75,16,0,0,0.0,0.0,07140,Rhein-Hunsrück-Kreis,,2
88,97.78,2,2.22,90,4,0,4.44,0.0,08316,Emmendingen,,3
5,41.67,7,58.33,12,1,1,8.33,100.0,07333,Donnersbergkreis,,2
63,78.75,17,21.25,80,0,0,0.0,0.0,06635,Waldeck-Frankenberg,,6
113,86.92,17,13.08,130,10,8,7.69,80.0,03159,Göttingen,,7
38,86.36,6,13.64,44,0,0,0.0,0.0,08127,Schwäbisch Hall,,2
4,100.0,0,0.0,4,0,0,0.0,0.0,09565,Schwabach,,1
63,84.0,12,16.0,75,2,0,2.67,0.0,05974,Soest,,7
60,80.0,15,20.0,75,0,0,0.0,0.0,08335,Konstanz,,6
10,100.0,0,0.0,10,0,0,0.0,0.0,08211,"Baden-Baden, Stadtkreis",,1
5,31.25,11,68.75,16,0,0,0.0,0.0,15081,Altmarkkreis Salzwedel,,2
43,91.49,4,8.51,47,0,0,0.0,0.0,08125,"Heilbronn, Landkreis",,2
33,94.29,2,5.71,35,1,0,2.86,0.0,01001,"Flensburg, Stadt",,2
86,86.0,14,14.0,100,0,0,0.0,0.0,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
22,70.97,9,29.03,31,0,0,0.0,0.0,07143,Westerwaldkreis,,4
138,92.62,11,7.38,149,5,3,3.36,60.0,04011,"Bremen, Stadt",,9
169,90.86,17,9.14,186,5,4,2.69,80.0,10045,Saarpfalz-Kreis,,2
27,75.0,9,25.0,36,0,0,0.0,0.0,07133,Bad Kreuznach,,4
6,100.0,0,0.0,6,0,0,0.0,0.0,16065,Kyffhäuserkreis,,1
12,75.0,4,25.0,16,0,0,0.0,0.0,15083,Börde,,2
119,85.61,20,14.39,139,1,0,0.72,0.0,09663,"Würzburg, Stadt",,4
22,88.0,3,12.0,25,1,1,4.0,100.0,15084,Burgenlandkreis,,3
16,66.67,8,33.33,24,0,0,0.0,0.0,09571,"Ansbach, Landkreis",,3
6,100.0,0,0.0,6,0,0,0.0,0.0,16074,Saale-Holzland-Kreis,,1
21,95.45,1,4.55,22,0,0,0.0,0.0,10043,Neunkirchen,,3
18,100.0,0,0.0,18,0,0,0.0,0.0,09175,Ebersberg,,1
12,100.0,0,0.0,12,0,0,0.0,0.0,16055,"Weimar, Stadt",,1
69,87.34,10,12.66,79,2,1,2.53,50.0,08317,Ortenaukreis,,6
34,80.95,8,19.05,42,2,0,4.76,0.0,05378,Rheinisch-Bergischer Kreis,,4
15,83.33,3,16.67,18,0,0,0.0,0.0,07131,Ahrweiler,,2
54,67.5,26,32.5,80,2,1,2.5,50.0,01060,Segeberg,,3
13,81.25,3,18.75,16,0,0,0.0,0.0,03158,Wolfenbüttel,,1
23,95.83,1,4.17,24,0,0,0.0,0.0,03405,"Wilhelmshaven, Stadt",,1
6,100.0,0,0.0,6,1,0,16.67,0.0,16069,Hildburghausen,,1
21,91.3,2,8.7,23,0,0,0.0,0.0,09779,Donau-Ries,,3
112,80.58,27,19.42,139,3,3,2.16,100.0,09673,Rhön-Grabfeld,,1
8,80.0,2,20.0,10,0,0,0.0,0.0,16076,Greiz,,1
80,76.92,24,23.08,104,4,4,3.85,100.0,08421,"Ulm, Stadtkreis",,3
179,95.21,9,4.79,188,7,7,3.72,100.0,15003,"Magdeburg, Landeshauptstadt",,6
5,71.43,2,28.57,7,0,0,0.0,0.0,08126,Hohenlohekreis,,1
10,83.33,2,16.67,12,1,1,8.33,100.0,12053,"Frankfurt (Oder), Stadt",,1
14,82.35,3,17.65,17,0,0,0.0,0.0,12063,Havelland,,2
9,60.0,6,40.0,15,0,0,0.0,0.0,09476,Kronach,,1
6,75.0,2,25.0,8,0,0,0.0,0.0,09186,Pfaffenhofen a.d.Ilm,,1
15,65.22,8,34.78,23,0,0,0.0,0.0,12064,Märkisch-Oderland,,3
447,82.32,96,17.68,543,21,16,3.87,76.19,02000,"Hamburg, Freie und Hansestadt",,23
14,46.67,16,53.33,30,0,0,0.0,0.0,15091,Wittenberg,,2
