BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
30,71.43,12,28.57,42,6,3,14.29,50.0,04012,"Bremerhaven, Stadt",,3
46,95.83,2,4.17,48,3,2,6.25,66.67,08125,Heilbronn,,2
32,88.89,4,11.11,36,5,3,13.89,60.0,01056,Pinneberg,,2
65,87.84,9,12.16,74,8,5,10.81,62.5,05382,Rhein-Sieg-Kreis,,5
59,89.39,7,10.61,66,5,2,7.58,40.0,05316,"Leverkusen, Stadt",,3
54,85.71,9,14.29,63,25,10,39.68,40.0,12068,Ostprignitz-Ruppin,,3
16,100.0,0,0.0,16,2,1,12.5,50.0,07233,Vulkaneifel,,2
24,80.0,6,20.0,30,5,5,16.67,100.0,07141,Rhein-Lahn-Kreis,,5
76,93.83,5,6.17,81,12,10,14.81,83.33,08416,Tübingen,,3
235,86.72,36,13.28,271,62,26,22.88,41.94,06412,"Frankfurt am Main, Stadt",,14
14,82.35,3,17.65,17,1,1,5.88,100.0,08336,Lörrach,,1
139,90.85,14,9.15,153,25,16,16.34,64.0,08311,"Freiburg im Breisgau, Stadtkreis",,4
104,94.55,6,5.45,110,28,17,25.45,60.71,16053,"Jena, Stadt",,1
14,100.0,0,0.0,14,2,0,14.29,0.0,16064,Unstrut-Hainich-Kreis,,3
20,68.97,9,31.03,29,2,1,6.9,50.0,03102,"Salzgitter, Stadt",,2
80,84.21,15,15.79,95,9,7,9.47,77.78,13003,Rostock,,2
63,76.83,19,23.17,82,12,5,14.63,41.67,05122,"Solingen, Klingenstadt",,3
28,84.85,5,15.15,33,9,3,27.27,33.33,06636,Werra-Meißner-Kreis,,3
14,70.0,6,30.0,20,4,1,20.0,25.0,12071,Spree-Neiße,,3
53,86.89,8,13.11,61,2,0,3.28,0.0,08435,Bodenseekreis,,3
12,75.0,4,25.0,16,3,2,18.75,66.67,06439,Rheingau-Taunus-Kreis,,2
46,86.79,7,13.21,53,8,2,15.09,25.0,08315,Breisgau-Hochschwarzwald,,4
1047,89.26,126,10.74,1173,341,243,29.07,71.26,11000,"Berlin, Stadt",,53
148,86.55,23,13.45,171,28,14,16.37,50.0,05911,"Bochum, Stadt",,6
24,96.0,1,4.0,25,4,3,16.0,75.0,15086,Jerichower Land,,2
11,68.75,5,31.25,16,1,0,6.25,0.0,09777,Ostallgäu,,3
14,73.68,5,26.32,19,6,1,31.58,16.67,07332,Bad Dürkheim,,2
14,73.68,5,26.32,19,3,3,15.79,100.0,09177,Erding,,1
49,76.56,15,23.44,64,10,2,15.63,20.0,03454,Emsland,,6
10,71.43,4,28.57,14,1,1,7.14,100.0,09185,Neuburg-Schrobenhausen,,2
124,92.54,10,7.46,134,10,8,7.46,80.0,09663,Würzburg,,3
22,91.67,2,8.33,24,6,3,25.0,50.0,01059,Schleswig-Flensburg,,1
12,85.71,2,14.29,14,0,0,0.0,0.0,09375,Regensburg,,2
48,84.21,9,15.79,57,10,9,17.54,90.0,09462,Bayreuth,,5
13,81.25,3,18.75,16,2,1,12.5,50.0,08425,Alb-Donau-Kreis,,2
12,66.67,6,33.33,18,2,1,11.11,50.0,09762,Kaufbeuren,,1
46,88.46,6,11.54,52,7,5,13.46,71.43,12069,Potsdam-Mittelmark,,2
28,100.0,0,0.0,28,11,4,39.29,36.36,09174,Dachau,,1
20,83.33,4,16.67,24,6,1,25.0,16.67,03256,Nienburg (Weser),,1
7,100.0,0,0.0,7,1,1,14.29,100.0,09671,Aschaffenburg,,1
38,95.0,2,5.0,40,7,2,17.5,28.57,06431,Bergstraße,,5
74,78.72,20,21.28,94,13,3,13.83,23.08,07111,"Koblenz, kreisfreie Stadt",,4
42,76.36,13,23.64,55,7,6,12.73,85.71,07138,Neuwied,,6
9,90.0,1,10.0,10,1,1,10.0,100.0,03458,Oldenburg,,1
7,70.0,3,30.0,10,0,0,0.0,0.0,09371,Amberg-Sulzbach,,1
25,86.21,4,13.79,29,7,3,24.14,42.86,05762,Höxter,,5
51,78.46,14,21.54,65,11,6,16.92,54.55,03254,Hildesheim,,5
13,100.0,0,0.0,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
10,71.43,4,28.57,14,2,0,14.29,0.0,09778,Unterallgäu,,2
134,86.45,21,13.55,155,9,3,5.81,33.33,06534,Marburg-Biedenkopf,,3
8,50.0,8,50.0,16,0,0,0.0,0.0,07235,Trier-Saarburg,,2
20,83.33,4,16.67,24,7,6,29.17,85.71,07334,Germersheim,,2
86,85.15,15,14.85,101,19,11,18.81,57.89,14524,Zwickau,,5
143,94.08,9,5.92,152,33,19,21.71,57.58,14511,"Chemnitz, Stadt",,3
11,68.75,5,31.25,16,2,1,12.5,50.0,07140,Rhein-Hunsrück-Kreis,,2
11,68.75,5,31.25,16,5,1,31.25,20.0,09471,Bamberg,,2
89,96.74,3,3.26,92,6,6,6.52,100.0,08316,Emmendingen,,3
9,75.0,3,25.0,12,2,0,16.67,0.0,07333,Donnersbergkreis,,2
95,83.33,19,16.67,114,10,4,8.77,40.0,06635,Waldeck-Frankenberg,,7
